Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
3.385914724310E+01 2.95067e-08 4.598316386316E-014 -9.05572 -13.7726 -3.220332153692E+001 6.180829894166E-004 7.602060041160E+000
3.394458044089E+01 2.95819e-08 4.751318872173E-014 -9.05519 -13.7219 -3.220372037568E+001 6.937408352981E-004 7.602060041271E+000
3.404232481774E+01 2.9668e-08 4.949512182225E-014 -9.05451 -13.6645 -3.220423262091E+001 7.905830633052E-004 7.602060041397E+000
3.413040750488E+01 2.97458e-08 5.151954083620E-014 -9.05382 -13.6139 -3.220474447710E+001 8.868011431059E-004 7.602060041509E+000
3.423256087652E+01 2.98361e-08 5.417648147229E-014 -9.05295 -13.556 -3.220539596352E+001 1.011230143692E-003 7.602060041637E+000
3.432335024256E+01 2.99165e-08 5.684810134401E-014 -9.05211 -13.508 -3.220602370187E+001 1.127437923827E-003 7.602060041750E+000
3.441970581039E+01 3.00021e-08 6.001831517283E-014 -9.05116 -13.4577 -3.220673455008E+001 1.263160379766E-003 7.602060041867E+000
3.451017379633E+01 3.00826e-08 6.334163313596E-014 -9.05022 -13.4137 -3.220743830382E+001 1.394534869717E-003 7.602060041975E+000
3.460796331650E+01 3.01698e-08 6.731352700653E-014 -9.04916 -13.3686 -3.220823420529E+001 1.543499467177E-003 7.602060042090E+000
3.470816153103E+01 3.02594e-08 7.184088706948E-014 -9.04803 -13.3235 -3.220908044045E+001 1.708171548080E-003 7.602060042205E+000
3.481291092943E+01 3.03533e-08 7.704621273487E-014 -9.04681 -13.2837 -3.220999012747E+001 1.866650388395E-003 7.602060042323E+000
3.490933369178E+01 3.044e-08 8.230709445877E-014 -9.04567 -13.2435 -3.221084213003E+001 2.042660323184E-003 7.602060042429E+000
3.502345132923E+01 3.05429e-08 8.912133726436E-014 -9.04431 -13.2057 -3.221186134168E+001 2.221237496587E-003 7.602060042551E+000
3.514062519384E+01 3.06489e-08 9.674189172731E-014 -9.04291 -13.1683 -3.221291177975E+001 2.413678641076E-003 7.602060042672E+000
3.526063446020E+01 3.07578e-08 1.052340683989E-013 -9.04147 -13.1337 -3.221398529486E+001 2.605340842533E-003 7.602060042793E+000
3.538033105497E+01 3.08667e-08 1.143518801180E-013 -9.04005 -13.1021 -3.221505154677E+001 2.792891668772E-003 7.602060042909E+000
3.553163596824E+01 3.1005e-08 1.269779871201E-013 -9.03826 -13.0557 -3.221638930109E+001 3.095189532713E-003 7.602060043051E+000
3.566847707448E+01 3.11305e-08 1.395316964970E-013 -9.03666 -13.0212 -3.221758732671E+001 3.338398451544E-003 7.602060043174E+000
3.580877604784E+01 3.12597e-08 1.533205430878E-013 -9.03503 -12.9949 -3.221880725321E+001 3.533526635658E-003 7.602060043294E+000
3.593270917836E+01 3.13742e-08 1.661989560277E-013 -9.0336 -12.9711 -3.221987687854E+001 3.720759515479E-003 7.602060043397E+000
3.609100901566E+01 3.1521e-08 1.838280254595E-013 -9.03179 -12.9354 -3.222123288570E+001 4.022728378346E-003 7.602060043521E+000
3.623463127743E+01 3.16548e-08 2.010809258184E-013 -9.03016 -12.9063 -3.222245527726E+001 4.285571388700E-003 7.602060043628E+000
3.638707708159E+01 3.17973e-08 2.205630829576E-013 -9.02843 -12.8819 -3.222374877233E+001 4.515563334974E-003 7.602060043736E+000
3.654131797652E+01 3.1942e-08 2.413245482211E-013 -9.02669 -12.8597 -3.222505053312E+001 4.733585235006E-003 7.602060043839E+000
3.670347316577E+01 3.20949e-08 2.644288276440E-013 -9.02487 -12.8325 -3.222641271347E+001 5.018223752854E-003 7.602060043941E+000
3.685866888402E+01 3.22417e-08 2.879706381004E-013 -9.02313 -12.8058 -3.222771234471E+001 5.316288776521E-003 7.602060044031E+000
3.702339547005E+01 3.23982e-08 3.144976739325E-013 -9.02129 -12.7818 -3.222908859514E+001 5.593911675381E-003 7.602060044121E+000
3.719360957399E+01 3.25606e-08 3.433066002101E-013 -9.01939 -12.7608 -3.223051163752E+001 5.846042499097E-003 7.602060044205E+000
3.735559545270E+01 3.27159e-08 3.721573065808E-013 -9.01757 -12.7377 -3.223187203558E+001 6.140087884897E-003 7.602060044278E+000
3.752696519587E+01 3.28808e-08 4.043992800916E-013 -9.01564 -12.7139 -3.223331511623E+001 6.457313177569E-003 7.602060044348E+000
3.768192994979E+01 3.30306e-08 4.349729335598E-013 -9.01389 -12.6965 -3.223462641043E+001 6.694461712521E-003 7.602060044404E+000
3.783575699985E+01 3.31799e-08 4.665370167239E-013 -9.01214 -12.6786 -3.223593927030E+001 6.947495401130E-003 7.602060044454E+000
3.801141082735E+01 3.33511e-08 5.043752298838E-013 -9.01011 -12.6548 -3.223745201492E+001 7.305667062120E-003 7.602060044502E+000
3.818522646049E+01 3.35213e-08 5.438580376816E-013 -9.00809 -12.6334 -3.223896330532E+001 7.639083134800E-003 7.602060044541E+000
3.835013183559E+01 3.36835e-08 5.829636823932E-013 -9.00615 -12.6166 -3.224041681208E+001 7.905696831321E-003 7.602060044570E+000
3.849486538084E+01 3.38265e-08 6.185990678524E-013 -9.00442 -12.6005 -3.224171120161E+001 8.172479259004E-003 7.602060044589E+000
3.864443022164E+01 3.39749e-08 6.569120248505E-013 -9.00261 -12.5826 -3.224306586853E+001 8.482000866163E-003 7.602060044602E+000
3.879418239488E+01 3.4124e-08 6.968486534796E-013 -9.00078 -12.5659 -3.224443928137E+001 8.776573650441E-003 7.602060044609E+000
3.895975799500E+01 3.42897e-08 7.427315841852E-013 -8.99871 -12.5485 -3.224598294044E+001 9.092273655863E-003 7.602060044608E+000
3.906720449474E+01 3.43976e-08 7.735536500413E-013 -8.99735 -12.5361 -3.224700185142E+001 9.326053253850E-003 7.602060044602E+000
3.920194483137E+01 3.45335e-08 8.134600112326E-013 -8.99562 -12.5209 -3.224829802758E+001 9.622107799042E-003 7.602060044591E+000
3.936255696944E+01 3.46961e-08 8.628519851075E-013 -8.99352 -12.5038 -3.224986818243E+001 9.960035912137E-003 7.602060044569E+000
3.954485272949E+01 3.48817e-08 9.212023299760E-013 -8.99109 -12.4855 -3.225168939959E+001 1.033149633256E-002 7.602060044533E+000
3.971880455340E+01 3.50597e-08 9.793609428443E-013 -8.9887 -12.4663 -3.225347578887E+001 1.073834857935E-002 7.602060044489E+000
3.991183679535E+01 3.52585e-08 1.046874395003E-012 -8.98599 -12.4464 -3.225550636489E+001 1.117450254582E-002 7.602060044427E+000
4.006791348036E+01 3.54201e-08 1.103774995286E-012 -8.98374 -12.4299 -3.225718792197E+001 1.154720427924E-002 7.602060044367E+000
4.023247839869E+01 3.55914e-08 1.166264522045E-012 -8.9813 -12.4113 -3.225901102453E+001 1.198673915825E-002 7.602060044293E+000
4.039217824289E+01 3.57586e-08 1.229430150721E-012 -8.97888 -12.3948 -3.226082528948E+001 1.238181170576E-002 7.602060044212E+000
4.056417223730E+01 3.59397e-08 1.300074813060E-012 -8.9762 -12.3781 -3.226282966307E+001 1.278752347663E-002 7.602060044113E+000
4.073778890253E+01 3.61237e-08 1.374351639177E-012 -8.97341 -12.3591 -3.226491745407E+001 1.327662468078E-002 7.602060044000E+000
4.089163400950E+01 3.62877e-08 1.442968633767E-012 -8.97087 -12.3426 -3.226681917944E+001 1.370841170050E-002 7.602060043890E+000
4.106676967918E+01 3.64756e-08 1.524182667814E-012 -8.9679 -12.3248 -3.226904384109E+001 1.418805212508E-002 7.602060043751E+000
4.123393282016E+01 3.66562e-08 1.604980781626E-012 -8.96496 -12.3064 -3.227123994405E+001 1.470176721059E-002 7.602060043605E+000
4.139250958170E+01 3.68287e-08 1.684937249423E-012 -8.96209 -12.2887 -3.227338494501E+001 1.521309250664E-002 7.602060043454E+000
4.155476623099E+01 3.70064e-08 1.770032513097E-012 -8.95908 -12.272 -3.227564167911E+001 1.570058681012E-002 7.602060043287E+000
4.173278812844E+01 3.72028e-08 1.867263881666E-012 -8.95565 -12.2531 -3.227820787428E+001 1.627388534637E-002 7.602060043088E+000
4.188972089843E+01 3.73772e-08 1.956660921338E-012 -8.95252 -12.2359 -3.228054581175E+001 1.680986000663E-002 7.602060042898E+000
4.204674371141E+01 3.7553e-08 2.049632301085E-012 -8.94931 -12.2191 -3.228295033556E+001 1.734351551729E-002 7.602060042694E+000
4.220283143035E+01 3.77291e-08 2.145827699230E-012 -8.94601 -12.2013 -3.228542145749E+001 1.793658198225E-002 7.602060042477E+000
4.237708799751E+01 3.79273e-08 2.258041864748E-012 -8.94219 -12.1813 -3.228827796041E+001 1.861899285304E-002 7.602060042217E+000
4.254496267924E+01 3.81199e-08 2.370951406317E-012 -8.93839 -12.1633 -3.229112226750E+001 1.923908193548E-002 7.602060041948E+000
4.273918554358E+01 3.83449e-08 2.507747752337E-012 -8.93381 -12.141 -3.229454629607E+001 2.004322624384E-002 7.602060041614E+000
4.290982465357E+01 3.85446e-08 2.633928921767E-012 -8.92964 -12.1215 -3.229767153604E+001 2.076175718226E-002 7.602060041299E+000
4.308307393953E+01 3.87493e-08 2.767812415384E-012 -8.92524 -12.1021 -3.230096041369E+001 2.149790154651E-002 7.602060040957E+000
4.323694337080E+01 3.89329e-08 2.892102334399E-012 -8.92119 -12.0834 -3.230399353948E+001 2.223725843242E-002 7.602060040634E+000
4.339518232871E+01 3.91236e-08 3.025636419930E-012 -8.91688 -12.0642 -3.230721619504E+001 2.301112755085E-002 7.602060040282E+000
4.356389709269E+01 3.9329e-08 3.174504844196E-012 -8.91212 -12.0444 -3.231077658791E+001 2.382522545782E-002 7.602060039883E+000
4.374225716098E+01 3.95487e-08 3.339614548420E-012 -8.90688 -12.0228 -3.231470121789E+001 2.474502864818E-002 7.602060039434E+000
4.390376752489E+01 3.975e-08 3.496316050376E-012 -8.90195 -12.0036 -3.231838876310E+001 2.557349459417E-002 7.602060039003E+000
4.405478400918E+01 3.99403e-08 3.649343909555E-012 -8.89717 -11.9846 -3.232196001034E+001 2.642738462365E-002 7.602060038576E+000
4.421787907219E+01 4.01482e-08 3.822534550728E-012 -8.89182 -11.9634 -3.232596670676E+001 2.741119607449E-002 7.602060038089E+000
4.438382460325E+01 4.03625e-08 4.007475586704E-012 -8.88616 -11.9425 -3.233019905240E+001 2.839529293120E-002 7.602060037565E+000
4.455205984387E+01 4.05826e-08 4.204377764436E-012 -8.88019 -11.9206 -3.233466563654E+001 2.946081305857E-002 7.602060037001E+000
4.470008830896E+01 4.07789e-08 4.386188888307E-012 -8.87473 -11.9011 -3.233875054508E+001 3.043528089644E-002 7.602060036477E+000
4.486797603168E+01 4.10046e-08 4.602345297372E-012 -8.86831 -11.8794 -3.234355663063E+001 3.152630614840E-002 7.602060035850E+000
4.502704974179E+01 4.12216e-08 4.817650591082E-012 -8.86197 -11.8575 -3.234830172933E+001 3.268220166139E-002 7.602060035221E+000
4.519377023447E+01 4.14525e-08 5.055371312427E-012 -8.85504 -11.8345 -3.235348035131E+001 3.392083060259E-002 7.602060034524E+000
4.536570135617E+01 4.16946e-08 5.314224926117E-012 -8.84761 -11.8102 -3.235904154934E+001 3.527359652635E-002 7.602060033762E+000
4.550624310768E+01 4.18957e-08 5.536997498849E-012 -8.84128 -11.7898 -3.236378070556E+001 3.643362020301E-002 7.602060033105E+000
4.567009513167E+01 4.21339e-08 5.809947169100E-012 -8.8336 -11.767 -3.236952294732E+001 3.773226577540E-002 7.602060032297E+000
4.582332696776E+01 4.23606e-08 6.078789798240E-012 -8.82613 -11.7445 -3.237511013906E+001 3.907368309813E-002 7.602060031499E+000
4.598468691707E+01 4.26037e-08 6.377895369597E-012 -8.81793 -11.7198 -3.238124722105E+001 4.059468773431E-002 7.602060030612E+000
4.615087669083E+01 4.2859e-08 6.704016379757E-012 -8.80912 -11.6945 -3.238783871674E+001 4.217055991010E-002 7.602060029645E+000
4.630640022819E+01 4.31027e-08 7.027317463341E-012 -8.8005 -11.67 -3.239428273855E+001 4.375293402133E-002 7.602060028687E+000
4.645928602338E+01 4.33472e-08 7.363587046861E-012 -8.79167 -11.6458 -3.240089161971E+001 4.533705254587E-002 7.602060027692E+000
4.659735744331E+01 4.35724e-08 7.683523797612E-012 -8.78339 -11.6239 -3.240708859909E+001 4.678571011334E-002 7.602060026746E+000
4.674585615463E+01 4.38196e-08 8.046778568868E-012 -8.77411 -11.5992 -3.241402620910E+001 4.849137044480E-002 7.602060025675E+000
4.689841602407E+01 4.40791e-08 8.442161340151E-012 -8.76417 -11.574 -3.242146640556E+001 5.023546566593E-002 7.602060024513E+000
4.705311031056E+01 4.43486e-08 8.867934138203E-012 -8.75366 -11.5464 -3.242932590408E+001 5.226381011615E-002 7.602060023267E+000
4.721193293537E+01 4.46323e-08 9.334121326596E-012 -8.74236 -11.5185 -3.243778005896E+001 5.431821717465E-002 7.602060021911E+000
4.737368943938E+01 4.49292e-08 9.840546947867E-012 -8.73031 -11.4901 -3.244679271120E+001 5.640982075293E-002 7.602060020445E+000
4.750009080770E+01 4.5167e-08 1.026055132206E-011 -8.7205 -11.4668 -3.245413284044E+001 5.820364889969E-002 7.602060019234E+000
4.765983002966E+01 4.54756e-08 1.082487219141E-011 -8.70757 -11.4371 -3.246380611229E+001 6.051342993632E-002 7.602060017619E+000
4.780583507904E+01 4.5766e-08 1.137652629661E-011 -8.69519 -11.4084 -3.247306623859E+001 6.285007582865E-002 7.602060016051E+000
4.797130248567E+01 4.61054e-08 1.204806214060E-011 -8.6805 -11.3746 -3.248405328428E+001 6.569819079265E-002 7.602060014162E+000
4.812298974680E+01 4.64272e-08 1.271002581824E-011 -8.66635 -11.346 -3.249463638872E+001 6.795044020970E-002 7.602060012315E+000
4.826179452405E+01 4.67311e-08 1.335761666979E-011 -8.65279 -11.3163 -3.250477495177E+001 7.054011119475E-002 7.602060010522E+000
4.840740201092E+01 4.70606e-08 1.408593703527E-011 -8.63796 -11.2853 -3.251587239921E+001 7.324599782883E-002 7.602060008526E+000
4.855476726200E+01 4.74059e-08 1.487873585704E-011 -8.62222 -11.2531 -3.252763979290E+001 7.609425599851E-002 7.602060006377E+000
4.870470493573E+01 4.77707e-08 1.575034403417E-011 -8.60547 -11.2182 -3.254017111453E+001 7.937526158648E-002 7.602060004044E+000
4.885380229437E+01 4.8148e-08 1.669004600324E-011 -8.5879 -11.1829 -3.255330683378E+001 8.271555578461E-002 7.602060001566E+000
4.902246023287E+01 4.85942e-08 1.784923654426E-011 -8.56701 -11.1428 -3.256893469113E+001 8.649584818833E-002 7.602059998553E+000
4.919658907910E+01 4.90787e-08 1.916740427541E-011 -8.5441 -11.1003 -3.258606367145E+001 9.053471675465E-002 7.602059995183E+000
4.935018686675E+01 4.95283e-08 2.043990559823E-011 -8.52279 -11.062 -3.260200228121E+001 9.420474911429E-002 7.602059991969E+000
4.951127457872E+01 5.00249e-08 2.190814393000E-011 -8.49932 -11.0195 -3.261955717288E+001 9.847337089540E-002 7.602059988327E+000
4.965200057955E+01 5.04818e-08 2.331119967084E-011 -8.4777 -10.9827 -3.263572371623E+001 1.020119703891E-001 7.602059984894E+000
4.980421964201E+01 5.10029e-08 2.497822816778E-011 -8.45328 -10.9387 -3.265398490854E+001 1.067812365837E-001 7.602059980888E+000
4.997441303636E+01 5.16225e-08 2.705229522672E-011 -8.42433 -10.8892 -3.267562583642E+001 1.120285868459E-001 7.602059976009E+000
5.013589634220E+01 5.22508e-08 2.925969512573E-011 -8.39539 -10.8396 -3.269726676750E+001 1.175666230008E-001 7.602059970940E+000
5.028387249153E+01 5.28657e-08 3.152103532042E-011 -8.36732 -10.7921 -3.271825511885E+001 1.230360415006E-001 7.602059965871E+000
5.044071377308E+01 5.35636e-08 3.420719298915E-011 -8.33598 -10.7408 -3.274168647880E+001 1.289068287195E-001 7.602059959997E+000
5.059224097745E+01 5.42889e-08 3.713511656623E-011 -8.30386 -10.6871 -3.276569259237E+001 1.355604123454E-001 7.602059953767E+000
5.073211940894E+01 5.50091e-08 4.017763164315E-011 -8.27262 -10.6386 -3.278904758406E+001 1.411705444455E-001 7.602059947466E+000
5.088613788647E+01 5.58663e-08 4.395611055247E-011 -8.23622 -10.5812 -3.281625475750E+001 1.483005694196E-001 7.602059939831E+000
5.103494153480E+01 5.67678e-08 4.812985547951E-011 -8.199 -10.5246 -3.284407946442E+001 1.551967307329E-001 7.602059931658E+000
5.118326111180E+01 5.77492e-08 5.286234273294E-011 -8.15964 -10.4662 -3.287349696464E+001 1.622719262436E-001 7.602059922614E+000
5.132409340960E+01 5.87697e-08 5.803639291912E-011 -8.12009 -10.4051 -3.290305634378E+001 1.706975737911E-001 7.602059913063E+000
5.149028254302E+01 6.01041e-08 6.510966635559E-011 -8.07033 -10.3356 -3.294024980703E+001 1.788255045682E-001 7.602059900378E+000
5.164114800181E+01 6.14605e-08 7.270367445525E-011 -8.02207 -10.2623 -3.297630708177E+001 1.896504933641E-001 7.602059887289E+000
5.177827582265E+01 6.28358e-08 8.075082014952E-011 -7.9753 -10.2005 -3.301126618861E+001 1.965395321715E-001 7.602059873846E+000
5.190940214773E+01 6.43019e-08 8.971241929998E-011 -7.92778 -10.1297 -3.304676329468E+001 2.075920811648E-001 7.602059859352E+000
5.205861444135E+01 6.61845e-08 1.018323550146E-010 -7.87021 -10.0533 -3.308978621583E+001 2.170581652739E-001 7.602059840532E+000
5.220287407702E+01 6.82687e-08 1.158462069336E-010 -7.81023 -9.97005 -3.313459039794E+001 2.293312416280E-001 7.602059819468E+000
5.234695638299E+01 7.06695e-08 1.329572850832E-010 -7.74625 -9.88365 -3.318237872312E+001 2.418291501989E-001 7.602059794965E+000
5.251392278715E+01 7.3957e-08 1.575551253582E-010 -7.66538 -9.77786 -3.324278977062E+001 2.565791132837E-001 7.602059761083E+000
5.268475935191E+01 7.80523e-08 1.903521335997E-010 -7.57528 -9.65955 -3.331007570655E+001 2.743506393493E-001 7.602059718473E+000
5.282559551627E+01 8.21673e-08 2.250539351491E-010 -7.49363 -9.55624 -3.337106146620E+001 2.889074237146E-001 7.602059675322E+000
5.294293688843E+01 8.6263e-08 2.615036267754E-010 -7.42084 -9.46087 -3.342539274663E+001 3.048203403678E-001 7.602059632126E+000
5.308482702167E+01 9.22768e-08 3.177359743247E-010 -7.3249 -9.3442 -3.349705147485E+001 3.204100824641E-001 7.602059568369E+000
5.324447310665E+01 1.00947e-07 4.037010169954E-010 -7.20631 -9.19491 -3.358555800500E+001 3.447863318110E-001 7.602059475968E+000
5.341712999052E+01 1.13626e-07 5.386426245476E-010 -7.06247 -9.0222 -3.369294742243E+001 3.696613031340E-001 7.602059340167E+000
5.358777929779E+01 1.31448e-07 7.421514387034E-010 -6.90176 -8.82799 -3.381286365333E+001 4.007302250026E-001 7.602059148515E+000
5.374337426865E+01 1.55119e-07 1.033081865079E-009 -6.73519 -8.63254 -3.393717471297E+001 4.298510712680E-001 7.602058893172E+000
5.390836603459E+01 1.93595e-07 1.541003481851E-009 -6.53305 -8.39626 -3.408796759466E+001 4.670838153899E-001 7.602058477178E+000
5.404360284271E+01 2.43001e-07 2.241861873085E-009 -6.34374 -8.17905 -3.422918383709E+001 5.001344052170E-001 7.602057942173E+000
5.416550216176E+01 3.12464e-07 3.290918902635E-009 -6.14845 -7.95715 -3.437483762332E+001 5.339970012101E-001 7.602057189226E+000
5.431879732315E+01 4.64282e-07 5.755750740943E-009 -5.86707 -7.64043 -3.458464662419E+001 5.828102779181E-001 7.602055542338E+000
5.447583936635E+01 7.87952e-07 1.150075660204E-008 -5.51603 -7.25084 -3.484634814498E+001 6.417219768342E-001 7.602052029282E+000
5.462706797654E+01 1.54634e-06 2.619659760839E-008 -5.10242 -6.7972 -3.515461551749E+001 7.099086538760E-001 7.602043795237E+000
5.477268410886E+01 3.66795e-06 7.170981417121E-008 -4.59429 -6.24604 -3.553318062277E+001 7.922999702813E-001 7.602020756471E+000
5.490992149726E+01 1.13875e-05 2.547412418012E-007 -3.95619 -5.56334 -3.600843578600E+001 8.897166766988E-001 7.601936920264E+000
5.503841354710E+01 5.09283e-05 1.310660134598E-006 -3.12945 -4.68406 -3.662325181392E+001 1.021294859253E+000 7.601507459897E+000
5.518882717564E+01 0.00132601 4.231959316272E-005 -1.4711 -2.94446 -3.783644808499E+001 1.272183623123E+000 7.587656293976E+000
5.535550688822E+01 0.0220797 8.184437339830E-004 -0.653625 -2.06227 -3.810315038038E+001 1.487007014418E+000 7.362168083790E+000
5.551349691655E+01 0.0723219 2.829452750595E-003 -0.378084 -1.77095 -3.749059302784E+001 1.517263112222E+000 6.816233485637E+000
5.567099209733E+01 0.154393 6.153406775418E-003 -0.205292 -1.60091 -3.628651478628E+001 1.459253489468E+000 5.924431822711E+000
5.583245969033E+01 0.271797 1.067810370866E-002 -0.0814113 -1.52004 -3.447639897873E+001 1.255707056837E+000 4.648779975372E+000
5.597583035677E+01 0.402657 1.509452348646E-002 -0.00357743 -1.51321 -3.241428197173E+001 1.002556231939E+000 3.227191963060E+000
5.613013763242E+01 0.566745 1.944413901947E-002 0.0510011 -1.61516 -2.979706470885E+001 6.427056803001E-001 1.445548502630E+000
5.628613046631E+01 0.746684 2.224443552492E-002 0.0639453 -1.9568 -2.695575572195E+001 2.569814784032E-001 -4.631025498912E-001
5.644553646552E+01 0.921154 2.310072232853E-002 2.70767e-05 -2.73984 -2.554489311917E+001 4.649872390919E-002 -1.374585351328E+000
5.660871403635E+01 1.07267 2.333194785488E-002 -0.0608074 -2.86681 -2.553414351839E+001 3.991316006112E-002 -1.351357758281E+000
5.675330370131E+01 1.19191 2.352410120783E-002 -0.104539 -2.89412 -2.556770868622E+001 4.150598361595E-002 -1.307063920304E+000
5.688739690985E+01 1.29345 2.366982916092E-002 -0.136785 -3.04593 -2.559343422542E+001 3.154886617396E-002 -1.273762033120E+000
5.701203018130E+01 1.38152 2.378165326587E-002 -0.164653 -3.00716 -2.561447788906E+001 3.681086001937E-002 -1.245763057868E+000
5.714463152453E+01 1.46946 2.392694958944E-002 -0.191817 -2.9431 -2.563528174031E+001 4.545191628127E-002 -1.218271902034E+000
5.730171191108E+01 1.56703 2.408939555779E-002 -0.221558 -3.03225 -2.565772086514E+001 3.967590177972E-002 -1.188415348871E+000
5.745650822266E+01 1.65706 2.423802921430E-002 -0.249112 -2.97504 -2.567826237075E+001 4.826516795306E-002 -1.160903798445E+000
5.761343405545E+01 1.74281 2.442336010556E-002 -0.275763 -2.89316 -2.569784481152E+001 6.201538211193E-002 -1.134474895494E+000
5.774840153819E+01 1.81253 2.460467471087E-002 -0.297982 -2.8529 -2.571408050587E+001 7.165646044248E-002 -1.112501327098E+000
5.789685730337E+01 1.88529 2.481727246130E-002 -0.321407 -2.84446 -2.573137761492E+001 7.716275953297E-002 -1.089221253382E+000
5.803925531674E+01 1.95154 2.501443784046E-002 -0.343109 -2.87506 -2.574730837556E+001 7.564470054945E-002 -1.067729186649E+000
5.817918692564E+01 2.01355 2.519612406319E-002 -0.363766 -2.89522 -2.576246783346E+001 7.577669471619E-002 -1.047271540433E+000
5.833714647334E+01 2.08015 2.539286627629E-002 -0.386386 -2.91669 -2.577898742381E+001 7.602618617639E-002 -1.024923780979E+000
5.846614593307E+01 2.13205 2.554526995617E-002 -0.404454 -2.93745 -2.579210568595E+001 7.559380506336E-002 -1.007125617591E+000
5.859777441489E+01 2.18286 2.569425889424E-002 -0.422418 -2.95605 -2.580521782572E+001 7.552285848252E-002 -9.893830589524E-001
5.875155763183E+01 2.23964 2.585819651440E-002 -0.442953 -2.98989 -2.582011220317E+001 7.328514613905E-002 -9.691685147831E-001
5.889818078089E+01 2.29136 2.600299317015E-002 -0.462107 -3.02105 -2.583399238086E+001 7.132595610864E-002 -9.503207209882E-001
5.904743841679E+01 2.34175 2.613856654804E-002 -0.481167 -3.06672 -2.584780047161E+001 6.712225672595E-002 -9.315725406837E-001
5.919278519030E+01 2.38875 2.625591318214E-002 -0.499449 -3.1179 -2.586093699135E+001 6.225798775414E-002 -9.136627540953E-001
5.935676626326E+01 2.43947 2.637404840562E-002 -0.519758 -3.16889 -2.587547228473E+001 5.804452656338E-002 -8.938028371454E-001
5.951089202600E+01 2.48504 2.647201613446E-002 -0.538744 -3.22443 -2.588885941005E+001 5.338585419247E-002 -8.753721321539E-001
5.966870718273E+01 2.52968 2.656129044985E-002 -0.55815 -3.27032 -2.590241863933E+001 5.025394218380E-002 -8.566135747782E-001
5.985593435981E+01 2.58011 2.665457172867E-002 -0.581313 -3.33739 -2.591834353664E+001 4.544946554747E-002 -8.343977424775E-001
6.004646789972E+01 2.62873 2.673646227714E-002 -0.605201 -3.39609 -2.593451872965E+001 4.197462797654E-002 -8.116500404143E-001
6.023998275486E+01 2.67542 2.680815669608E-002 -0.630004 -3.47074 -2.595096565080E+001 3.744732464242E-002 -7.882644398394E-001
6.044048206604E+01 2.72103 2.686939567728E-002 -0.656447 -3.55961 -2.596818784832E+001 3.245440288237E-002 -7.635406348477E-001
6.061828418586E+01 2.75918 2.691562743719E-002 -0.680763 -3.6024 -2.598360530263E+001 3.112192737668E-002 -7.410826192144E-001
6.081871312486E+01 2.79964 2.696396022839E-002 -0.709388 -3.64116 -2.600131705785E+001 3.042444000297E-002 -7.149363414157E-001
6.106392868925E+01 2.84556 2.701589756262E-002 -0.746327 -3.70057 -2.602355487620E+001 2.891510827166E-002 -6.816100320302E-001
6.134220372395E+01 2.89301 2.706606882954E-002 -0.791143 -3.80898 -2.604966998419E+001 2.500156419884E-002 -6.417557709388E-001
6.168445285388E+01 2.94478 2.711272100261E-002 -0.85096 -3.89885 -2.608297699059E+001 2.335972879233E-002 -5.895944135766E-001
6.205360507379E+01 2.99284 2.715565462285E-002 -0.921959 -3.972 -2.612024504927E+001 2.327770881446E-002 -5.291945429804E-001
6.252551347552E+01 3.04334 2.720055450564E-002 -1.02311 -4.08398 -2.616915314510E+001 2.274686816574E-002 -4.459395964356E-001
