 x2 x3 t
274 -38500.0 -4500.0 0.0
275 -38500.0 -4000.0 0.0
276 -38500.0 -3500.0 0.0
277 -38500.0 -3000.0 0.0
278 -38500.0 -2500.0 0.0
279 -38500.0 -2000.0 0.0
280 -38500.0 -1500.0 0.0
281 -38500.0 -1000.0 0.0
282 -38500.0 -500.0 0.0
283 -38500.0 0.0 0.0
284 -38500.0 500.0 0.0
285 -38500.0 1000.0 0.0
286 -38500.0 1500.0 0.0
287 -38500.0 2000.0 0.0
288 -38500.0 2500.0 0.0
289 -38500.0 3000.0 0.0
290 -38500.0 3500.0 0.0
291 -38500.0 4000.0 0.0
292 -38500.0 4500.0 0.0
293 -38500.0 5000.0 0.0
294 -38500.0 5500.0 0.0
295 -38500.0 6000.0 0.0
296 -38500.0 6500.0 0.0
297 -38500.0 7000.0 0.0
298 -38500.0 7500.0 0.0
299 -38500.0 8000.0 0.0
300 -38500.0 8500.0 0.0
301 -38500.0 9000.0 0.0
302 -38500.0 9500.0 0.0
303 -38500.0 10000.0 0.0
304 -38500.0 10500.0 0.0
305 -38500.0 11000.0 0.0
306 -38500.0 11500.0 0.0
307 -38500.0 12000.0 0.0
308 -38500.0 12500.0 0.0
309 -38500.0 13000.0 0.0
310 -38500.0 13500.0 0.0
311 -38500.0 14000.0 0.0
312 -38500.0 14500.0 0.0
313 -38500.0 15000.0 0.0
314 -38500.0 15500.0 0.0
315 -38500.0 16000.0 0.0
316 -38500.0 16500.0 0.0
317 -38500.0 17000.0 0.0
318 -38500.0 17500.0 0.0
319 -38500.0 18000.0 0.0
320 -38500.0 18500.0 0.0
321 -38500.0 19000.0 0.0
322 -38500.0 19500.0 0.0
323 -38500.0 20000.0 0.0
324 -38000.0 -20000.0 0.0
325 -38000.0 -19500.0 0.0
326 -38000.0 -19000.0 0.0
327 -38000.0 -18500.0 0.0
328 -38000.0 -18000.0 0.0
329 -38000.0 -17500.0 0.0
330 -38000.0 -17000.0 0.0
331 -38000.0 -16500.0 0.0
332 -38000.0 -16000.0 0.0
333 -38000.0 -15500.0 0.0
334 -38000.0 -15000.0 0.0
335 -38000.0 -14500.0 0.0
336 -38000.0 -14000.0 0.0
337 -38000.0 -13500.0 0.0
338 -38000.0 -13000.0 0.0
339 -38000.0 -12500.0 0.0
340 -38000.0 -12000.0 0.0
341 -38000.0 -11500.0 0.0
342 -38000.0 -11000.0 0.0
343 -38000.0 -10500.0 0.0
344 -38000.0 -10000.0 0.0
345 -38000.0 -9500.0 0.0
346 -38000.0 -9000.0 0.0
347 -38000.0 -8500.0 0.0
348 -38000.0 -8000.0 0.0
349 -38000.0 -7500.0 0.0
350 -38000.0 -7000.0 0.0
351 -38000.0 -6500.0 0.0
352 -38000.0 -6000.0 0.0
353 -38000.0 -5500.0 0.0
354 -38000.0 -5000.0 0.0
355 -38000.0 -4500.0 0.0
356 -38000.0 -4000.0 0.0
357 -38000.0 -3500.0 0.0
358 -38000.0 -3000.0 0.0
359 -38000.0 -2500.0 0.0
360 -38000.0 -2000.0 0.0
361 -38000.0 -1500.0 0.0
362 -38000.0 -1000.0 0.0
363 -38000.0 -500.0 0.0
364 -38000.0 0.0 0.0
365 -38000.0 500.0 0.0
366 -38000.0 1000.0 0.0
367 -38000.0 1500.0 0.0
368 -38000.0 2000.0 0.0
369 -38000.0 2500.0 0.0
370 -38000.0 3000.0 0.0
371 -38000.0 3500.0 0.0
372 -38000.0 4000.0 0.0
373 -38000.0 4500.0 0.0
374 -38000.0 5000.0 0.0
375 -38000.0 5500.0 0.0
376 -38000.0 6000.0 0.0
377 -38000.0 6500.0 0.0
378 -38000.0 7000.0 0.0
379 -38000.0 7500.0 0.0
380 -38000.0 8000.0 0.0
381 -38000.0 8500.0 0.0
382 -38000.0 9000.0 0.0
383 -38000.0 9500.0 0.0
384 -38000.0 10000.0 0.0
385 -38000.0 10500.0 0.0
386 -38000.0 11000.0 0.0
387 -38000.0 11500.0 0.0
388 -38000.0 12000.0 0.0
389 -38000.0 12500.0 0.0
390 -38000.0 13000.0 0.0
391 -38000.0 13500.0 0.0
392 -38000.0 14000.0 0.0
393 -38000.0 14500.0 0.0
394 -38000.0 15000.0 0.0
395 -38000.0 15500.0 0.0
396 -38000.0 16000.0 0.0
397 -38000.0 16500.0 0.0
398 -38000.0 17000.0 0.0
399 -38000.0 17500.0 0.0
400 -38000.0 18000.0 0.0
401 -38000.0 18500.0 0.0
402 -38000.0 19000.0 0.0
403 -38000.0 19500.0 0.0
404 -38000.0 20000.0 0.0
405 -37500.0 -20000.0 0.0
406 -37500.0 -19500.0 0.0
407 -37500.0 -19000.0 0.0
408 -37500.0 -18500.0 0.0
409 -37500.0 -18000.0 0.0
410 -37500.0 -17500.0 0.0
411 -37500.0 -17000.0 0.0
412 -37500.0 -16500.0 0.0
413 -37500.0 -16000.0 0.0
414 -37500.0 -15500.0 0.0
415 -37500.0 -15000.0 0.0
416 -37500.0 -14500.0 0.0
417 -37500.0 -14000.0 0.0
418 -37500.0 -13500.0 0.0
419 -37500.0 -13000.0 0.0
420 -37500.0 -12500.0 0.0
421 -37500.0 -12000.0 0.0
422 -37500.0 -11500.0 0.0
423 -37500.0 -11000.0 0.0
424 -37500.0 -10500.0 0.0
425 -37500.0 -10000.0 0.0
426 -37500.0 -9500.0 0.0
427 -37500.0 -9000.0 0.0
428 -37500.0 -8500.0 0.0
429 -37500.0 -8000.0 0.0
430 -37500.0 -7500.0 0.0
431 -37500.0 -7000.0 0.0
432 -37500.0 -6500.0 0.0
433 -37500.0 -6000.0 0.0
434 -37500.0 -5500.0 0.0
435 -37500.0 -5000.0 0.0
436 -37500.0 -4500.0 0.0
437 -37500.0 -4000.0 0.0
438 -37500.0 -3500.0 0.0
439 -37500.0 -3000.0 0.0
440 -37500.0 -2500.0 0.0
441 -37500.0 -2000.0 0.0
442 -37500.0 -1500.0 0.0
443 -37500.0 -1000.0 0.0
444 -37500.0 -500.0 0.0
445 -37500.0 0.0 0.0
446 -37500.0 500.0 0.0
447 -37500.0 1000.0 0.0
448 -37500.0 1500.0 0.0
449 -37500.0 2000.0 0.0
450 -37500.0 2500.0 0.0
451 -37500.0 3000.0 0.0
452 -37500.0 3500.0 0.0
453 -37500.0 4000.0 0.0
454 -37500.0 4500.0 0.0
455 -37500.0 5000.0 0.0
456 -37500.0 5500.0 0.0
457 -37500.0 6000.0 0.0
458 -37500.0 6500.0 0.0
459 -37500.0 7000.0 0.0
460 -37500.0 7500.0 0.0
461 -37500.0 8000.0 0.0
462 -37500.0 8500.0 0.0
463 -37500.0 9000.0 0.0
464 -37500.0 9500.0 0.0
465 -37500.0 10000.0 0.0
466 -37500.0 10500.0 0.0
467 -37500.0 11000.0 0.0
468 -37500.0 11500.0 0.0
469 -37500.0 12000.0 0.0
470 -37500.0 12500.0 0.0
471 -37500.0 13000.0 0.0
472 -37500.0 13500.0 0.0
473 -37500.0 14000.0 0.0
474 -37500.0 14500.0 0.0
475 -37500.0 15000.0 0.0
476 -37500.0 15500.0 0.0
477 -37500.0 16000.0 0.0
478 -37500.0 16500.0 0.0
479 -37500.0 17000.0 0.0
480 -37500.0 17500.0 0.0
481 -37500.0 18000.0 0.0
482 -37500.0 18500.0 0.0
483 -37500.0 19000.0 0.0
484 -37500.0 19500.0 0.0
485 -37500.0 20000.0 0.0
486 -37000.0 -20000.0 0.0
487 -37000.0 -19500.0 0.0
488 -37000.0 -19000.0 0.0
489 -37000.0 -18500.0 0.0
490 -37000.0 -18000.0 0.0
491 -37000.0 -17500.0 0.0
492 -37000.0 -17000.0 0.0
493 -37000.0 -16500.0 0.0
494 -37000.0 -16000.0 0.0
495 -37000.0 -15500.0 0.0
496 -37000.0 -15000.0 0.0
497 -37000.0 -14500.0 0.0
498 -37000.0 -14000.0 0.0
499 -37000.0 -13500.0 0.0
500 -37000.0 -13000.0 0.0
501 -37000.0 -12500.0 0.0
502 -37000.0 -12000.0 0.0
503 -37000.0 -11500.0 0.0
504 -37000.0 -11000.0 0.0
505 -37000.0 -10500.0 0.0
506 -37000.0 -10000.0 0.0
507 -37000.0 -9500.0 0.0
508 -37000.0 -9000.0 0.0
509 -37000.0 -8500.0 0.0
510 -37000.0 -8000.0 0.0
511 -37000.0 -7500.0 0.0
512 -37000.0 -7000.0 0.0
513 -37000.0 -6500.0 0.0
514 -37000.0 -6000.0 0.0
515 -37000.0 -5500.0 0.0
516 -37000.0 -5000.0 0.0
517 -37000.0 -4500.0 0.0
518 -37000.0 -4000.0 0.0
519 -37000.0 -3500.0 0.0
520 -37000.0 -3000.0 0.0
521 -37000.0 -2500.0 0.0
522 -37000.0 -2000.0 0.0
523 -37000.0 -1500.0 0.0
524 -37000.0 -1000.0 0.0
525 -37000.0 -500.0 0.0
526 -37000.0 0.0 0.0
527 -37000.0 500.0 0.0
528 -37000.0 1000.0 0.0
529 -37000.0 1500.0 0.0
530 -37000.0 2000.0 0.0
531 -37000.0 2500.0 0.0
532 -37000.0 3000.0 0.0
533 -37000.0 3500.0 0.0
534 -37000.0 4000.0 0.0
535 -37000.0 4500.0 0.0
536 -37000.0 5000.0 0.0
537 -37000.0 5500.0 0.0
538 -37000.0 6000.0 0.0
539 -37000.0 6500.0 0.0
540 -37000.0 7000.0 0.0
541 -37000.0 7500.0 0.0
542 -37000.0 8000.0 0.0
543 -37000.0 8500.0 0.0
544 -37000.0 9000.0 0.0
545 -37000.0 9500.0 0.0
546 -37000.0 10000.0 0.0
547 -37000.0 10500.0 0.0
548 -37000.0 11000.0 0.0
549 -37000.0 11500.0 0.0
550 -37000.0 12000.0 0.0
551 -37000.0 12500.0 0.0
552 -37000.0 13000.0 0.0
553 -37000.0 13500.0 0.0
554 -37000.0 14000.0 0.0
555 -37000.0 14500.0 0.0
556 -37000.0 15000.0 0.0
557 -37000.0 15500.0 0.0
558 -37000.0 16000.0 0.0
559 -37000.0 16500.0 0.0
560 -37000.0 17000.0 0.0
561 -37000.0 17500.0 0.0
562 -37000.0 18000.0 0.0
563 -37000.0 18500.0 0.0
564 -37000.0 19000.0 0.0
565 -37000.0 19500.0 0.0
566 -37000.0 20000.0 0.0
567 -36500.0 -20000.0 0.0
568 -36500.0 -19500.0 0.0
569 -36500.0 -19000.0 0.0
570 -36500.0 -18500.0 0.0
571 -36500.0 -18000.0 0.0
572 -36500.0 -17500.0 0.0
573 -36500.0 -17000.0 0.0
574 -36500.0 -16500.0 0.0
575 -36500.0 -16000.0 0.0
576 -36500.0 -15500.0 0.0
577 -36500.0 -15000.0 0.0
578 -36500.0 -14500.0 0.0
579 -36500.0 -14000.0 0.0
580 -36500.0 -13500.0 0.0
581 -36500.0 -13000.0 0.0
582 -36500.0 -12500.0 0.0
583 -36500.0 -12000.0 0.0
584 -36500.0 -11500.0 0.0
585 -36500.0 -11000.0 0.0
586 -36500.0 -10500.0 0.0
587 -36500.0 -10000.0 0.0
588 -36500.0 -9500.0 0.0
589 -36500.0 -9000.0 0.0
590 -36500.0 -8500.0 0.0
591 -36500.0 -8000.0 0.0
592 -36500.0 -7500.0 0.0
593 -36500.0 -7000.0 0.0
594 -36500.0 -6500.0 0.0
595 -36500.0 -6000.0 0.0
596 -36500.0 -5500.0 0.0
597 -36500.0 -5000.0 0.0
598 -36500.0 -4500.0 0.0
599 -36500.0 -4000.0 0.0
600 -36500.0 -3500.0 0.0
601 -36500.0 -3000.0 0.0
602 -36500.0 -2500.0 0.0
603 -36500.0 -2000.0 0.0
604 -36500.0 -1500.0 0.0
605 -36500.0 -1000.0 0.0
606 -36500.0 -500.0 0.0
607 -36500.0 0.0 0.0
608 -36500.0 500.0 0.0
609 -36500.0 1000.0 0.0
610 -36500.0 1500.0 0.0
611 -36500.0 2000.0 0.0
612 -36500.0 2500.0 0.0
613 -36500.0 3000.0 0.0
614 -36500.0 3500.0 0.0
615 -36500.0 4000.0 0.0
616 -36500.0 4500.0 0.0
617 -36500.0 5000.0 0.0
618 -36500.0 5500.0 0.0
619 -36500.0 6000.0 0.0
620 -36500.0 6500.0 0.0
621 -36500.0 7000.0 0.0
622 -36500.0 7500.0 0.0
623 -36500.0 8000.0 0.0
624 -36500.0 8500.0 0.0
625 -36500.0 9000.0 0.0
626 -36500.0 9500.0 0.0
627 -36500.0 10000.0 0.0
628 -36500.0 10500.0 0.0
629 -36500.0 11000.0 0.0
630 -36500.0 11500.0 0.0
631 -36500.0 12000.0 0.0
632 -36500.0 12500.0 0.0
633 -36500.0 13000.0 0.0
634 -36500.0 13500.0 0.0
635 -36500.0 14000.0 0.0
636 -36500.0 14500.0 0.0
637 -36500.0 15000.0 0.0
638 -36500.0 15500.0 0.0
639 -36500.0 16000.0 0.0
640 -36500.0 16500.0 0.0
641 -36500.0 17000.0 0.0
642 -36500.0 17500.0 0.0
643 -36500.0 18000.0 0.0
644 -36500.0 18500.0 0.0
645 -36500.0 19000.0 0.0
646 -36500.0 19500.0 0.0
647 -36500.0 20000.0 0.0
648 -36000.0 -20000.0 0.0
649 -36000.0 -19500.0 0.0
650 -36000.0 -19000.0 0.0
651 -36000.0 -18500.0 0.0
652 -36000.0 -18000.0 0.0
653 -36000.0 -17500.0 0.0
654 -36000.0 -17000.0 0.0
655 -36000.0 -16500.0 0.0
656 -36000.0 -16000.0 0.0
657 -36000.0 -15500.0 0.0
658 -36000.0 -15000.0 0.0
659 -36000.0 -14500.0 0.0
660 -36000.0 -14000.0 0.0
661 -36000.0 -13500.0 0.0
662 -36000.0 -13000.0 0.0
663 -36000.0 -12500.0 0.0
664 -36000.0 -12000.0 0.0
665 -36000.0 -11500.0 0.0
666 -36000.0 -11000.0 0.0
667 -36000.0 -10500.0 0.0
668 -36000.0 -10000.0 0.0
669 -36000.0 -9500.0 0.0
670 -36000.0 -9000.0 0.0
671 -36000.0 -8500.0 0.0
672 -36000.0 -8000.0 0.0
673 -36000.0 -7500.0 0.0
674 -36000.0 -7000.0 0.0
675 -36000.0 -6500.0 0.0
676 -36000.0 -6000.0 0.0
677 -36000.0 -5500.0 0.0
678 -36000.0 -5000.0 0.0
679 -36000.0 -4500.0 0.0
680 -36000.0 -4000.0 0.0
681 -36000.0 -3500.0 0.0
682 -36000.0 -3000.0 0.0
683 -36000.0 -2500.0 0.0
684 -36000.0 -2000.0 0.0
685 -36000.0 -1500.0 0.0
686 -36000.0 -1000.0 0.0
687 -36000.0 -500.0 0.0
688 -36000.0 0.0 0.0
689 -36000.0 500.0 0.0
690 -36000.0 1000.0 0.0
691 -36000.0 1500.0 0.0
692 -36000.0 2000.0 0.0
693 -36000.0 2500.0 0.0
694 -36000.0 3000.0 0.0
695 -36000.0 3500.0 0.0
696 -36000.0 4000.0 0.0
697 -36000.0 4500.0 0.0
698 -36000.0 5000.0 0.0
699 -36000.0 5500.0 0.0
700 -36000.0 6000.0 0.0
701 -36000.0 6500.0 0.0
702 -36000.0 7000.0 0.0
703 -36000.0 7500.0 0.0
704 -36000.0 8000.0 0.0
705 -36000.0 8500.0 0.0
706 -36000.0 9000.0 0.0
707 -36000.0 9500.0 0.0
708 -36000.0 10000.0 0.0
709 -36000.0 10500.0 0.0
710 -36000.0 11000.0 0.0
711 -36000.0 11500.0 0.0
712 -36000.0 12000.0 0.0
713 -36000.0 12500.0 0.0
714 -36000.0 13000.0 0.0
715 -36000.0 13500.0 0.0
716 -36000.0 14000.0 0.0
717 -36000.0 14500.0 0.0
718 -36000.0 15000.0 0.0
719 -36000.0 15500.0 0.0
720 -36000.0 16000.0 0.0
721 -36000.0 16500.0 0.0
722 -36000.0 17000.0 0.0
723 -36000.0 17500.0 0.0
724 -36000.0 18000.0 0.0
725 -36000.0 18500.0 0.0
726 -36000.0 19000.0 0.0
727 -36000.0 19500.0 0.0
728 -36000.0 20000.0 0.0
729 -35500.0 -20000.0 0.0
730 -35500.0 -19500.0 0.0
731 -35500.0 -19000.0 0.0
732 -35500.0 -18500.0 0.0
733 -35500.0 -18000.0 0.0
734 -35500.0 -17500.0 0.0
735 -35500.0 -17000.0 0.0
736 -35500.0 -16500.0 0.0
737 -35500.0 -16000.0 0.0
738 -35500.0 -15500.0 0.0
739 -35500.0 -15000.0 0.0
740 -35500.0 -14500.0 0.0
741 -35500.0 -14000.0 0.0
742 -35500.0 -13500.0 0.0
743 -35500.0 -13000.0 0.0
744 -35500.0 -12500.0 0.0
745 -35500.0 -12000.0 0.0
746 -35500.0 -11500.0 0.0
747 -35500.0 -11000.0 0.0
748 -35500.0 -10500.0 0.0
749 -35500.0 -10000.0 0.0
750 -35500.0 -9500.0 0.0
751 -35500.0 -9000.0 0.0
752 -35500.0 -8500.0 0.0
753 -35500.0 -8000.0 0.0
754 -35500.0 -7500.0 0.0
755 -35500.0 -7000.0 0.0
756 -35500.0 -6500.0 0.0
757 -35500.0 -6000.0 0.0
758 -35500.0 -5500.0 0.0
759 -35500.0 -5000.0 0.0
760 -35500.0 -4500.0 0.0
761 -35500.0 -4000.0 0.0
762 -35500.0 -3500.0 0.0
763 -35500.0 -3000.0 0.0
764 -35500.0 -2500.0 0.0
765 -35500.0 -2000.0 0.0
766 -35500.0 -1500.0 0.0
767 -35500.0 -1000.0 0.0
768 -35500.0 -500.0 0.0
769 -35500.0 0.0 0.0
770 -35500.0 500.0 0.0
771 -35500.0 1000.0 0.0
772 -35500.0 1500.0 0.0
773 -35500.0 2000.0 0.0
774 -35500.0 2500.0 0.0
775 -35500.0 3000.0 0.0
776 -35500.0 3500.0 0.0
777 -35500.0 4000.0 0.0
778 -35500.0 4500.0 0.0
779 -35500.0 5000.0 0.0
780 -35500.0 5500.0 0.0
781 -35500.0 6000.0 0.0
782 -35500.0 6500.0 0.0
783 -35500.0 7000.0 0.0
784 -35500.0 7500.0 0.0
785 -35500.0 8000.0 0.0
786 -35500.0 8500.0 0.0
787 -35500.0 9000.0 0.0
788 -35500.0 9500.0 0.0
789 -35500.0 10000.0 0.0
790 -35500.0 10500.0 0.0
791 -35500.0 11000.0 0.0
792 -35500.0 11500.0 0.0
793 -35500.0 12000.0 0.0
794 -35500.0 12500.0 0.0
795 -35500.0 13000.0 0.0
796 -35500.0 13500.0 0.0
797 -35500.0 14000.0 0.0
798 -35500.0 14500.0 0.0
799 -35500.0 15000.0 0.0
