 t max_slip_rate moment_rate
123 34.355454752509 0.0748895 3780495270493.0
124 34.363408613995 0.0759482 3799395020452.0
125 34.370334114227 0.0765312 3815610591406.0
126 34.379492605833 0.076786 3836719436177.0
127 34.390562143375 0.0775496 3861751650416.0
128 34.400692964771 0.0787467 3884241237632.0
129 34.409998344274 0.0796515 3904586565516.0
130 34.419705810393 0.0801212 3925535091889.0
131 34.42953625908 0.0799045 3946503209145.0
132 34.437223572426 0.0791812 3962752140125.0
133 34.444897565182 0.0803017 3978860082332.0
134 34.453503584486 0.0818512 3996804740077.0
135 34.461541832639 0.0829289 4013460145762.0
136 34.470270899974 0.0835743 4031434175177.0
137 34.478051492256 0.0837176 4047350768506.0
138 34.487348030945 0.0832876 4066221727183.0
139 34.498561207786 0.0837892 4088725828868.0
140 34.510173796332 0.0838608 4111659376901.0
141 34.520515992255 0.0848621 4131692009895.0
142 34.533412971654 0.0861106 4156062250057.0
143 34.544849796864 0.086431 4177043838672.0
144 34.556094201009 0.0860393 4197069735958.0
145 34.566142261224 0.0868935 4214465166071.0
146 34.573986498789 0.0871067 4227730852003.0
147 34.582553156032 0.0868224 4241919866847.0
148 34.590860468008 0.0860393 4255397592024.0
149 34.600051881303 0.0864666 4270003041105.0
150 34.6079633165 0.0874975 4282326937994.0
151 34.620112237451 0.0883488 4300818607393.0
152 34.631111585538 0.0883133 4317113031736.0
153 34.643598812051 0.0871423 4335091880529.0
154 34.654396532184 0.0853619 4350181987967.0
155 34.660442270129 0.0863598 4358441111735.0
156 34.666218722873 0.0871778 4366201939233.0
157 34.675059590314 0.0880297 4377827760947.0
158 34.686715379967 0.0884905 4392677015998.0
159 34.69787625993 0.0880652 4406370963264.0
160 34.70816153103 0.0868935 4418522149979.0
161 34.719000989462 0.0847907 4430827207474.0
162 34.72818462059 0.0835743 4440839242488.0
163 34.737972853253 0.0849693 4451082319252.0
164 34.749270779503 0.0859681 4462343082372.0
165 34.761323817791 0.0862886 4473678796910.0
166 34.771871201099 0.0857899 4483019255045.0
167 34.783253460828 0.0844333 4492499062346.0
168 34.794160018711 0.0822467 4501018838814.0
169 34.803810618405 0.0797599 4508124393820.0
170 34.812910929431 0.0788192 4514480654338.0
171 34.822680366338 0.078783 4520966464717.0
172 34.833448739702 0.0796515 4527754110066.0
173 34.84345838682 0.0799406 4533763084605.0
174 34.853253441661 0.0797238 4539392325954.0
175 34.862365795072 0.0790003 4544422381498.0
176 34.871021612342 0.0778401 4549022154278.0
177 34.879451474934 0.0762034 4553335302032.0
178 34.889051693195 0.073755 4558043188152.0
179 34.900395665887 0.0715138 4563316824533.0
180 34.909333691781 0.0720292 4567243910795.0
181 34.921369738036 0.0721763 4572206055775.0
182 34.93516639393 0.0714033 4577423773127.0
183 34.945140866757 0.0701857 4580874189893.0
184 34.952693344166 0.0687794 4583299391282.0
185 34.960020748794 0.0671081 4585490145631.0
186 34.971846112522 0.0642708 4588666196650.0
187 34.984835526036 0.0619799 4591601094759.0
188 34.997629741456 0.0623563 4593881889084.0
189 35.010710250269 0.0619799 4595563083228.0
190 35.023451329234 0.0608111 4596569789456.0
191 35.036639056803 0.0586537 4596982390624.0
192 35.049218439092 0.0556077 4596823202551.0
193 35.061985063789 0.0514227 4596169656558.0
194 35.071478555306 0.0476642 4595404771351.0
195 35.080381051966 0.0449315 4594503867668.0
196 35.090252446644 0.0451273 4593331667013.0
197 35.101016738234 0.0449315 4591887477458.0
198 35.112952894622 0.0441869 4590132006154.0
199 35.126172476154 0.0426149 4588043825713.0
200 35.14062519384 0.039969 4585609110296.0
201 35.15642455533 0.0358298 4582743920381.0
202 35.166076940212 0.0326188 4580866088922.0
203 35.17576054984 0.0288152 4578870503528.0
204 35.186390842223 0.0240339 4576543212748.0
205 35.198316278951 0.0222221 4573763338710.0
206 35.212491608631 0.0212307 4570249238108.0
207 35.226579187832 0.0195317 4566581613640.0
208 35.239096196801 0.0172838 4563233356209.0
209 35.248438352785 0.0151082 4560712096698.0
210 35.260634460199 0.0126685 4557425074952.0
211 35.274301458229 0.00966332 4553773036091.0
212 35.286995184143 0.00612361 4550408786720.0
213 35.298098501203 0.00246845 4547463481015.0
214 35.310633495639 -0.000143341 4544088938523.0
215 35.322496389466 -0.00155756 4540792841549.0
216 35.331149897774 -0.00289333 4538294807441.0
217 35.34305293396 -0.00518152 4534695231043.0
218 35.35429799656 -0.00787082 4531097666394.0
219 35.366544637462 -0.0114321 4526952746303.0
220 35.380331054968 -0.016288 4522016856761.0
221 35.394004503556 -0.0220159 4516871202720.0
222 35.407685271212 -0.0256127 4511507743704.0
223 35.420430334036 -0.028228 4506337724592.0
224 35.435771253025 -0.0301742 4499904897643.0
225 35.450873632707 -0.0323304 4493356960681.0
226 35.46509106318 -0.0350054 4487016398174.0
227 35.480872519457 -0.0388543 4479823828279.0
228 35.495724382896 -0.0431691 4472971331339.0
229 35.513391572139 -0.04528 4464812851588.0
230 35.531635968243 -0.0455404 4456483765122.0
231 35.547699321101 -0.0458781 4449297334388.0
232 35.559965846379 -0.0462162 4443926763079.0
233 35.572868949956 -0.0466656 4438398149212.0
234 35.587089170743 -0.0473044 4432450752296.0
235 35.601753057862 -0.048109 4426467262241.0
236 35.617073672698 -0.0489395 4420351558025.0
237 35.631297403253 -0.0498105 4414766937153.0
238 35.641398396532 -0.0505661 4410840846289.0
239 35.6529517613 -0.0511129 4406382208983.0
240 35.668477074479 -0.0520813 4400439642483.0
241 35.683296401879 -0.0533267 4394820254155.0
242 35.697051742119 -0.0543394 4389645875463.0
243 35.712872671053 -0.0552361 4383714366311.0
244 35.72782844258 -0.0563769 4378066928749.0
245 35.743286491398 -0.0557247 4372103148139.0
246 35.757914636894 -0.0546595 4366264666218.0
247 35.77229139324 -0.0538869 4360292144717.0
248 35.783433550701 -0.0534544 4355491069553.0
249 35.795439236841 -0.0531402 4350152860176.0
250 35.808776047839 -0.0529537 4344038052375.0
251 35.822216863752 -0.0529144 4337704367829.0
252 35.83357409799 -0.0529831 4332241187711.0
253 35.849008463166 -0.0532089 4324691759388.0
254 35.861361433981 -0.0534888 4318579474085.0
255 35.874110975335 -0.0538721 4312240372618.0
256 35.885370496986 -0.0542951 4306643258980.0
257 35.899053938734 -0.0549304 4299876749346.0
258 35.909116832203 -0.0554976 4294945521578.0
259 35.919002972252 -0.0561594 4290151329355.0
260 35.932709178358 -0.0571738 4283603527131.0
261 35.94861359582 -0.0583395 4276165609679.0
262 35.965606736806 -0.0597874 4268411392545.0
263 35.981284802823 -0.0609203 4261417670564.0
264 35.997255238088 -0.0621713 4254420414898.0
265 36.014548238834 -0.0639892 4246941136143.0
266 36.027534757381 -0.0650322 4241358581207.0
267 36.044149444638 -0.0648607 4234223572210.0
268 36.061324485848 -0.063225 4226835484697.0
269 36.077765009248 -0.062041 4219764207574.0
270 36.091009015662 -0.0613452 4214102183897.0
271 36.101376097792 -0.0609502 4209719475087.0
272 36.113617894805 -0.0606405 4204633350622.0
273 36.128517889212 -0.0604708 4198623752254.0
274 36.142101827482 -0.0604857 4193363067074.0
275 36.158651880988 -0.0607004 4187275845075.0
276 36.175399729406 -0.0611002 4181484914975.0
277 36.190620135268 -0.0616154 4176513993421.0
278 36.205927464065 -0.0622866 4171733952767.0
279 36.220284555535 -0.0630743 4167377894935.0
280 36.234631277428 -0.0640446 4163070847986.0
281 36.249341990877 -0.0652188 4158624722287.0
282 36.267317523422 -0.0667507 4153050586114.0
283 36.285941483829 -0.0684353 4147013757314.0
284 36.3008087219 -0.069693 4141954364081.0
285 36.315145531277 -0.0708417 4136849424549.0
286 36.330961376683 -0.0724705 4130944098979.0
287 36.347646472929 -0.0734569 4124390462403.0
288 36.361062786544 -0.0719218 4118876420001.0
289 36.37414642926 -0.0706526 4113294162415.0
290 36.387077081593 -0.0696318 4107590843056.0
291 36.399010470015 -0.0688932 4102180154428.0
292 36.415675662343 -0.0681558 4094427340344.0
293 36.434328326598 -0.0677241 4085550103847.0
294 36.453058869749 -0.0676429 4076513235893.0
295 36.471920318851 -0.0678663 4067376154772.0
296 36.488760675372 -0.0682879 4059246051601.0
297 36.501738997043 -0.0687405 4053024947311.0
298 36.514802922422 -0.0693107 4046817288898.0
299 36.527624519594 -0.0699837 4040788014850.0
300 36.541317976521 -0.0708468 4034426803307.0
301 36.557474329519 -0.0720704 4027036586269.0
302 36.572529928923 -0.0733643 4020273736083.0
303 36.589061636252 -0.0747343 4012997862343.0
304 36.605153170275 -0.0763053 4006073747659.0
305 36.621134672299 -0.0775392 3999348916628.0
306 36.637587992133 -0.0789537 3992567154471.0
307 36.655234338774 -0.0809428 3985416270726.0
308 36.67072932137 -0.079428 3979201460260.0
309 36.688296301201 -0.0776587 3972184710777.0
310 36.703473165772 -0.0764555 3966124829571.0
311 36.717905467191 -0.0755966 3960358668519.0
312 36.734133959924 -0.0749459 3953878591237.0
313 36.750332926823 -0.0746054 3947432975189.0
314 36.765002333738 -0.074528 3941636414913.0
315 36.782299885971 -0.0746828 3934877836810.0
316 36.80031245389 -0.0750956 3927956046915.0
317 36.81770559874 -0.0757052 3921404777049.0
318 36.832884262171 -0.0763985 3915799182940.0
319 36.846249942276 -0.0771448 3910944081396.0
320 36.858668884025 -0.07796 3906490880196.0
321 36.871707820966 -0.0788756 3901861799342.0
322 36.886672584749 -0.0801169 3896588012318.0
323 36.903028733767 -0.0813669 3890848133896.0
324 36.919549222394 -0.0828885 3885058157677.0
325 36.937486407512 -0.0841571 3878772045866.0
326 36.951758011575 -0.0853079 3873772241762.0
327 36.96933086423 -0.0871193 3867623560534.0
328 36.990170944378 -0.0855722 3860354684034.0
329 37.009457799789 -0.0837145 3853673753740.0
330 37.023395470045 -0.0826731 3848896960876.0
331 37.037571111955 -0.0818753 3844107114828.0
332 37.056607919907 -0.0811888 3837826261524.0
333 37.073349010361 -0.0809219 3832486843426.0
334 37.094369673015 -0.0809795 3826073277374.0
335 37.113358850432 -0.0813512 3820581012960.0
336 37.131853748433 -0.0819592 3815505265454.0
337 37.149619130278 -0.0827571 3810861748413.0
338 37.16797675628 -0.0837356 3806259791817.0
339 37.181540842425 -0.0845738 3802953175716.0
340 37.193609573995 -0.0854506 3800053040105.0
341 37.205579202076 -0.0862656 3797195533473.0
342 37.221215509004 -0.0874007 3793461094924.0
343 37.234870119945 -0.0885547 3790173729884.0
344 37.248842055979 -0.0893596 3786764927991.0
345 37.267914062694 -0.0907489 3782013819454.0
346 37.286819022194 -0.0925295 3777172069261.0
347 37.302763762536 -0.0921213 3772976583411.0
348 37.321254472245 -0.090182 3767983294776.0
349 37.338289622304 -0.0887838 3763276276353.0
350 37.355595452698 -0.0877407 3758420821800.0
351 37.371499172005 -0.0871034 3753931626986.0
352 37.386979964264 -0.0867691 3749577341031.0
353 37.405166160399 -0.0866843 3744535752401.0
354 37.424098358695 -0.0869176 3739433081996.0
355 37.440800480158 -0.0873476 3735098997735.0
356 37.456405128535 -0.087879 3731217196496.0
357 37.473861496358 -0.0885867 3727081005558.0
358 37.492586532921 -0.0895784 3722884356212.0
359 37.50964712927 -0.0905884 3719258534875.0
360 37.526965195867 -0.0915954 3715742464679.0
361 37.544607869398 -0.0928682 3712300970340.0
362 37.561664698657 -0.0937027 3709086503367.0
363 37.578710724414 -0.0947656 3705971946910.0
364 37.596316077445 -0.0961723 3702848807430.0
365 37.612246604302 -0.0969263 3700094444517.0
366 37.626232723575 -0.0969752 3697721047518.0
367 37.639519431218 -0.0955766 3695494503704.0
368 37.6523644043 -0.0944362 3693359536406.0
369 37.666525379816 -0.0934172 3691018646326.0
370 37.681929949794 -0.092594 3688483092741.0
371 37.698688914056 -0.0920193 3685738449181.0
372 37.711326061918 -0.0917885 3683682540733.0
373 37.724080323908 -0.0917241 3681624596969.0
374 37.740769262911 -0.0918422 3678965556208.0
375 37.758149590577 -0.0920891 3676245241744.0
376 37.775857235547 -0.0925725 3673528977264.0
377 37.791198436508 -0.0931534 3671218518446.0
378 37.802645763449 -0.0936865 3669516676560.0
379 37.818944930145 -0.094393 3667118882783.0
380 37.835756999848 -0.0951979 3664667478593.0
381 37.853848042189 -0.0962753 3662045435712.0
382 37.871292592117 -0.0969534 3659530114074.0
383 37.884288433071 -0.0975946 3657667370477.0
384 37.900994655041 -0.0986125 3655294064690.0
385 37.920008685104 -0.0995892 3652632663624.0
386 37.938959441952 -0.100322 3650030009982.0
387 37.957939756669 -0.100431 3647477691183.0
388 37.975660785925 -0.0987979 3645152567225.0
389 37.993162708121 -0.0975674 3642929805789.0
390 38.011410827348 -0.0966821 3640721725112.0
391 38.02949364545 -0.0961832 3638684005290.0
392 38.047363134964 -0.0958744 3636858519862.0
393 38.064564353995 -0.0958635 3635309676198.0
394 38.081181701535 -0.0960856 3634023331363.0
395 38.10064864041 -0.0966007 3632774490613.0
396 38.121576108277 -0.0972467 3631701080973.0
397 38.143205594758 -0.098008 3630802360873.0
398 38.155532983449 -0.0985744 3630348229645.0
399 38.167327106504 -0.0990433 3629933442035.0
400 38.18522646049 -0.099611 3629313741997.0
401 38.204392702797 -0.100448 3628633405543.0
402 38.222050583112 -0.101456 3627970720972.0
403 38.235033457888 -0.101736 3627452080231.0
404 38.252034870652 -0.102263 3626719208058.0
405 38.268647792964 -0.102967 3625927395785.0
406 38.285410709331 -0.103771 3625035970827.0
407 38.302755462474 -0.102214 3624007320147.0
408 38.318242720507 -0.101138 3623002615039.0
409 38.33476767352 -0.10019 3621859662865.0
410 38.35013183559 -0.0995619 3620756805669.0
411 38.364423412877 -0.099207 3619721096841.0
412 38.377866017853 -0.0990597 3618758816518.0
413 38.390475390543 -0.099076 3617882464523.0
414 38.401863921561 -0.0992015 3617123873460.0
415 38.414506135949 -0.0994581 3616329197004.0
416 38.428746400935 -0.0996493 3615506704331.0
417 38.444479664632 -0.0999772 3614703244440.0
418 38.461801401178 -0.100524 3613964417360.0
419 38.480595270353 -0.10105 3613352060276.0
420 38.494865380839 -0.101374 3613023626988.0
421 38.512980502706 -0.101966 3612773664348.0
422 38.529914754682 -0.102708 3612697565382.0
423 38.546102906465 -0.103066 3612749299385.0
424 38.5628590883 -0.10343 3612906887814.0
425 38.57815973227 -0.103915 3613119264083.0
426 38.592541179836 -0.104522 3613357608494.0
427 38.605075698071 -0.10518 3613581783828.0
428 38.618276734846 -0.105324 3613823082806.0
429 38.631575338347 -0.104682 3614063678122.0
430 38.644430221644 -0.103683 3614290476659.0
431 38.657690302985 -0.102862 3614519290778.0
432 38.670752150207 -0.102252 3614743519512.0
433 38.681743849172 -0.101889 3614935160142.0
434 38.696082784449 -0.101604 3615194158931.0
435 38.712341842768 -0.101522 3615504597931.0
436 38.729309731856 -0.101577 3615848500959.0
437 38.743761999288 -0.101593 3616155259609.0
438 38.759297096025 -0.101785 3616496117781.0
439 38.776143250474 -0.102181 3616876640842.0
440 38.79418239488 -0.102433 3617297668713.0
441 38.813333654111 -0.102741 3617765690236.0
442 38.829855079546 -0.103193 3618193286123.0
443 38.845764169272 -0.103788 3618630358158.0
444 38.859982809684 -0.10386 3619043331982.0
445 38.876777483952 -0.104103 3619557177879.0
446 38.894015566061 -0.104533 3620110641687.0
447 38.91086647111 -0.105141 3620673842623.0
448 38.927098065701 -0.105545 3621236177805.0
449 38.943358539815 -0.10559 3621822193780.0
450 38.959757995004 -0.1058 3622445065117.0
451 38.97103998909 -0.105507 3622900018523.0
452 38.982119477226 -0.104793 3623375376340.0
453 38.995693096208 -0.104114 3624007782210.0
454 39.006264053667 -0.103733 3624547729685.0
455 39.015513953335 -0.103496 3625060661766.0
456 39.024737068356 -0.103347 3625614649181.0
457 39.035995695727 -0.103248 3626354707895.0
458 39.046189279164 -0.10305 3627090518952.0
459 39.056658759613 -0.102951 3627915578317.0
460 39.06720449474 -0.10294 3628820602965.0
461 39.077399578536 -0.103017 3629767510251.0
462 39.088532571155 -0.103193 3630882258230.0
463 39.102128396588 -0.103264 3632354761295.0
464 39.117715453334 -0.103297 3634182783004.0
465 39.132822188093 -0.10349 3636078014642.0
466 39.146047029177 -0.103783 3637815905906.0
467 39.158368063747 -0.104152 3639481106092.0
468 39.171035356192 -0.104114 3641218310239.0
469 39.187133262121 -0.104196 3643428624903.0
470 39.201944831365 -0.104417 3645430907104.0
471 39.216329656122 -0.104765 3647319096303.0
472 39.230748204305 -0.105247 3649136830912.0
473 39.246005595119 -0.105269 3650966729473.0
474 39.262251468404 -0.105258 3652806054052.0
475 39.278950382565 -0.105418 3654586837571.0
476 39.297934245795 -0.105828 3656499781430.0
477 39.314917661973 -0.105634 3658142382704.0
478 39.331386335596 -0.104937 3659706631104.0
479 39.348400559208 -0.104461 3661326772891.0
480 39.36255696944 -0.104009 3662700940457.0
481 39.37860253392 -0.103733 3664310575862.0
482 39.396436138774 -0.103694 3666193579352.0
483 39.414585493998 -0.103689 3668246156607.0
484 39.432494610162 -0.103551 3670440644423.0
485 39.451257523477 -0.103667 3672949616316.0
486 39.470499918709 -0.104036 3675760467283.0
487 39.488627392274 -0.103909 3678620435329.0
488 39.506832438588 -0.103926 3681671239411.0
489 39.525882497541 -0.10418 3685011122789.0
490 39.544852729492 -0.104655 3688439019708.0
491 39.563852689551 -0.104528 3691934032561.0
492 39.582812075275 -0.104467 3695456773544.0
493 39.603745977206 -0.104677 3699372000011.0
494 39.624176928222 -0.105158 3703217002298.0
495 39.645046875782 -0.105451 3707178052636.0
496 39.660636804774 -0.105197 3710167964162.0
497 39.6752050434 -0.104633 3712990718843.0
498 39.689896038901 -0.104163 3715865727784.0
499 39.704776924941 -0.103904 3718802965538.0
500 39.718804553397 -0.103843 3721588193663.0
501 39.735479720495 -0.103523 3724909402360.0
502 39.754174516498 -0.103314 3728632698988.0
503 39.775475236332 -0.103408 3732859122666.0
504 39.797389938404 -0.103347 3737176061190.0
505 39.81699834911 -0.103165 3741004003751.0
506 39.834669791401 -0.103237 3744423917013.0
507 39.854707171742 -0.103562 3748273030789.0
508 39.874160044753 -0.103468 3751996074145.0
509 39.8933436977 -0.103259 3755676612550.0
510 39.911836795349 -0.103292 3759254604862.0
511 39.928434431498 -0.103512 3762505349093.0
512 39.945725966146 -0.103943 3765944378806.0
513 39.961912744974 -0.103755 3769226409229.0
514 39.974498222503 -0.103518 3771832406047.0
515 39.989950549053 -0.103375 3775113834039.0
516 40.006816347383 -0.103402 3778819363602.0
517 40.022908032968 -0.103606 3782492357837.0
518 40.037024762303 -0.103496 3785832988980.0
519 40.052723292917 -0.102967 3789681002504.0
520 40.067913480356 -0.102675 3793536826877.0
521 40.085847293471 -0.102587 3798250456479.0
522 40.10481820872 -0.102554 3803411095342.0
523 40.123699835216 -0.102137 3808695880513.0
524 40.141488723016 -0.102005 3813769234896.0
525 40.155407008069 -0.102065 3817770199808.0
526 40.168076888673 -0.102225 3821412861815.0
527 40.181674286212 -0.10217 3825301758488.0
528 40.197813281074 -0.101824 3829865959739.0
529 40.214450823609 -0.101664 3834491583569.0
530 40.23247839869 -0.101703 3839396500031.0
531 40.246086158721 -0.101873 3843018952358.0
532 40.264058856773 -0.102164 3847694395641.0
533 40.281559032158 -0.101659 3852130609790.0
534 40.297129106256 -0.101401 3855990999951.0
535 40.311998485612 -0.101313 3859616241112.0
536 40.326168547129 -0.101368 3863031986748.0
537 40.341009560781 -0.101571 3866589725943.0
538 40.358156127937 -0.102021 3870708174887.0
539 40.376023962481 -0.101736 3875055568606.0
540 40.392178242893 -0.101291 3879079159330.0
541 40.409965632799 -0.101017 3883656330088.0
542 40.42918535129 -0.100924 3888813179545.0
543 40.4484266223 -0.100546 3894213771084.0
544 40.467775004838 -0.100464 3899878642155.0
545 40.4845933203 -0.100606 3904974108690.0
546 40.499428857088 -0.100272 3909581205530.0
547 40.515705981511 -0.0999006 3914734251390.0
548 40.533401610119 -0.0997203 3920424229805.0
549 40.549152419921 -0.0997476 3925539884662.0
550 40.564172237304 -0.0999225 3930441608860.0
551 40.579327325045 -0.0998624 3935393795385.0
552 40.59672939101 -0.0993434 3941073700098.0
553 40.614268177078 -0.0990542 3946786358780.0
554 40.631542571531 -0.0989778 3952408595746.0
555 40.648471728555 -0.0991033 3957929517433.0
556 40.666561235438 -0.099469 3963858143248.0
557 40.685260181519 -0.0990978 3970026565340.0
558 40.705508993445 -0.0985199 3976740832195.0
559 40.722478484853 -0.0982639 3982373290624.0
560 40.737788902533 -0.098204 3987440975211.0
561 40.752443203231 -0.0983129 3992268392654.0
562 40.766716609702 -0.0985853 3996945322763.0
563 40.781059466112 -0.0985689 4001622367520.0
564 40.796001629084 -0.098618 4006476285260.0
565 40.812072504783 -0.0981277 4011682128256.0
566 40.83052760443 -0.0976489 4017645551558.0
567 40.844926511238 -0.0974532 4022286225009.0
568 40.860832747011 -0.0974152 4027397199182.0
569 40.875710309333 -0.0975619 4032161628643.0
570 40.891634009497 -0.0973608 4037247821477.0
571 40.90972021094 -0.096796 4043024212317.0
572 40.92837311685 -0.0964705 4049015127038.0
573 40.947723733512 -0.0964 4055318834443.0
574 40.968708810946 -0.0966115 4062326283200.0
575 40.98618850122 -0.0964814 4068345015050.0
576 40.998736072249 -0.096064 4072781490477.0
577 41.012799751578 -0.0956524 4077872668472.0
578 41.029027889155 -0.0953656 4083897907585.0
579 41.046751810885 -0.0952628 4090645913277.0
580 41.066769679176 -0.0954305 4098446180501.0
581 41.085950102598 -0.0959015 4106062882988.0
582 41.102038183987 -0.0955008 4112532590129.0
583 41.122339684913 -0.0947277 4120764242555.0
584 41.140581552394 -0.0942958 4128186016479.0
585 41.156958319751 -0.0941232 4134835263647.0
586 41.173816094871 -0.094161 4141633500090.0
587 41.188254857544 -0.0943822 4147395370036.0
588 41.203889197628 -0.0945711 4153550973061.0
589 41.220632943756 -0.0940261 4160032418119.0
590 41.233932820158 -0.0937512 4165095131701.0
591 41.250831927811 -0.0935518 4171422315291.0
592 41.266273491318 -0.0931372 4177110396348.0
593 41.280944828484 -0.0929113 4182445353389.0
594 41.296729503123 -0.0928628 4188128148647.0
595 41.30897484999 -0.0929059 4192511597218.0
596 41.324434519397 -0.0924758 4198038212356.0
597 41.339359705711 -0.0922287 4203393128608.0
598 41.355600442004 -0.0921427 4209274829224.0
599 41.374711992689 -0.0922985 4216313453407.0
