t;slip_2;slip_3;slip_rate_2;slip_rate_3;shear_stress_2;shear_stress_3;state
0.00000000000000E+00;0.0000000E+00;0.0000000E+00;-0.9000000E+01;-0.2000000E+02;0.3224502E+02;0.0000000E+00;0.7602060E+01
0.10000000000000E+01;0.1000059E-08;0.0000000E+00;-0.8999974E+01;-0.2000000E+02;0.3224504E+02;0.0000000E+00;0.7602060E+01
0.25000000000000E+01;0.2500286E-08;0.0000000E+00;-0.8999934E+01;-0.2000000E+02;0.3224507E+02;0.0000000E+00;0.7602060E+01
0.47500000000000E+01;0.4750952E-08;0.0000000E+00;-0.8999872E+01;-0.2000000E+02;0.3224512E+02;0.0000000E+00;0.7602060E+01
0.81250000000000E+01;0.8127750E-08;0.0000000E+00;-0.8999769E+01;-0.2000000E+02;0.3224519E+02;0.0000000E+00;0.7602060E+01
0.13187500000000E+02;0.1319507E-07;0.0000000E+00;-0.8999587E+01;-0.2000000E+02;0.3224533E+02;0.0000000E+00;0.7602060E+01
0.20781250000000E+02;0.2080289E-07;0.0000000E+00;-0.8999196E+01;-0.2000000E+02;0.3224562E+02;0.0000000E+00;0.7602060E+01
0.23525674286573E+02;0.2355378E-07;0.0000000E+00;-0.8998977E+01;-0.2000000E+02;0.3224579E+02;0.0000000E+00;0.7602060E+01
0.24884164308427E+02;0.2491593E-07;0.0000000E+00;-0.8998833E+01;-0.2000000E+02;0.3224589E+02;0.0000000E+00;0.7602060E+01
0.26921899341207E+02;0.2696059E-07;0.0000000E+00;-0.8998526E+01;-0.2000000E+02;0.3224612E+02;0.0000000E+00;0.7602060E+01
0.27677416114828E+02;0.2771897E-07;0.0000000E+00;-0.8998357E+01;-0.2000000E+02;0.3224625E+02;0.0000000E+00;0.7602060E+01
0.28810691275259E+02;0.2885757E-07;0.0000000E+00;-0.8997965E+01;-0.2000000E+02;0.3224654E+02;0.0000000E+00;0.7602060E+01
0.29157898906924E+02;0.2920656E-07;0.0000000E+00;-0.8997777E+01;-0.2000000E+02;0.3224668E+02;0.0000000E+00;0.7602060E+01
0.29678710354421E+02;0.2973054E-07;0.0000000E+00;-0.8997365E+01;-0.2000000E+02;0.3224699E+02;0.0000000E+00;0.7602060E+01
0.29887834724184E+02;0.2994105E-07;0.0000000E+00;-0.8997124E+01;-0.2000000E+02;0.3224717E+02;0.0000000E+00;0.7602060E+01
0.30201521278830E+02;0.3025719E-07;0.0000000E+00;-0.8996619E+01;-0.2000000E+02;0.3224755E+02;0.0000000E+00;0.7602060E+01
0.30349090124605E+02;0.3040603E-07;0.0000000E+00;-0.8996290E+01;-0.2000000E+02;0.3224780E+02;0.0000000E+00;0.7602060E+01
0.30570443393268E+02;0.3062962E-07;0.0000000E+00;-0.8995625E+01;-0.2000000E+02;0.3224829E+02;0.0000000E+00;0.7602060E+01
0.30678176452555E+02;0.3073855E-07;0.0000000E+00;-0.8995197E+01;-0.2000000E+02;0.3224862E+02;0.0000000E+00;0.7602060E+01
0.30731504316902E+02;0.3079251E-07;0.0000000E+00;-0.8994951E+01;-0.2000000E+02;0.3224880E+02;0.0000000E+00;0.7602060E+01
0.30811496113422E+02;0.3087351E-07;0.0000000E+00;-0.8994534E+01;-0.2000000E+02;0.3224911E+02;0.0000000E+00;0.7602060E+01
0.30851092052699E+02;0.3091363E-07;0.0000000E+00;-0.8994302E+01;-0.2000000E+02;0.3224928E+02;0.0000000E+00;0.7602060E+01
0.30910485961616E+02;0.3097386E-07;0.0000000E+00;-0.8993919E+01;-0.2000000E+02;0.3224957E+02;0.0000000E+00;0.7602060E+01
0.30994396172899E+02;0.3105908E-07;0.0000000E+00;-0.8993294E+01;-0.2000000E+02;0.3225004E+02;0.0000000E+00;0.7602060E+01
0.31019840965636E+02;0.3108493E-07;0.0000000E+00;-0.8993083E+01;-0.2000000E+02;0.3225020E+02;0.0000000E+00;0.7602060E+01
0.31058008154741E+02;0.3112374E-07;0.0000000E+00;-0.8992747E+01;-0.2000000E+02;0.3225045E+02;0.0000000E+00;0.7602060E+01
0.31096723952581E+02;0.3116314E-07;0.0000000E+00;-0.8992382E+01;-0.2000000E+02;0.3225072E+02;0.0000000E+00;0.7602060E+01
0.31133874949556E+02;0.3120098E-07;0.0000000E+00;-0.8992007E+01;-0.2000000E+02;0.3225100E+02;0.0000000E+00;0.7602060E+01
0.31170509273571E+02;0.3123833E-07;0.0000000E+00;-0.8991613E+01;-0.2000000E+02;0.3225130E+02;0.0000000E+00;0.7602060E+01
0.31206590444970E+02;0.3127515E-07;0.0000000E+00;-0.8991204E+01;-0.2000000E+02;0.3225160E+02;0.0000000E+00;0.7602060E+01
0.31242140677907E+02;0.3131146E-07;0.0000000E+00;-0.8990778E+01;-0.2000000E+02;0.3225192E+02;0.0000000E+00;0.7602060E+01
0.31277364729289E+02;0.3134748E-07;0.0000000E+00;-0.8990335E+01;-0.2000000E+02;0.3225225E+02;0.0000000E+00;0.7602060E+01
0.31311896695715E+02;0.3138283E-07;0.0000000E+00;-0.8989880E+01;-0.2000000E+02;0.3225259E+02;0.0000000E+00;0.7602060E+01
0.31346272189807E+02;0.3141805E-07;0.0000000E+00;-0.8989408E+01;-0.2000000E+02;0.3225295E+02;0.0000000E+00;0.7602060E+01
0.31380158176251E+02;0.3145281E-07;0.0000000E+00;-0.8988923E+01;-0.2000000E+02;0.3225331E+02;0.0000000E+00;0.7602060E+01
0.31413554980683E+02;0.3148711E-07;0.0000000E+00;-0.8988426E+01;-0.2000000E+02;0.3225368E+02;0.0000000E+00;0.7602060E+01
0.31446863832404E+02;0.3152136E-07;0.0000000E+00;-0.8987912E+01;-0.2000000E+02;0.3225407E+02;0.0000000E+00;0.7602060E+01
0.31479692284112E+02;0.3155515E-07;0.0000000E+00;-0.8987389E+01;-0.2000000E+02;0.3225446E+02;0.0000000E+00;0.7602060E+01
0.31512247398947E+02;0.3158871E-07;0.0000000E+00;-0.8986852E+01;-0.2000000E+02;0.3225486E+02;0.0000000E+00;0.7602060E+01
0.31544911765640E+02;0.3162242E-07;0.0000000E+00;-0.8986297E+01;-0.2000000E+02;0.3225528E+02;0.0000000E+00;0.7602060E+01
0.31577201168988E+02;0.3165579E-07;0.0000000E+00;-0.8985732E+01;-0.2000000E+02;0.3225570E+02;0.0000000E+00;0.7602060E+01
0.31608773684580E+02;0.3168846E-07;0.0000000E+00;-0.8985165E+01;-0.2000000E+02;0.3225612E+02;0.0000000E+00;0.7602060E+01
0.31640170675599E+02;0.3172099E-07;0.0000000E+00;-0.8984587E+01;-0.2000000E+02;0.3225655E+02;0.0000000E+00;0.7602060E+01
0.31671629219409E+02;0.3175363E-07;0.0000000E+00;-0.8983994E+01;-0.2000000E+02;0.3225700E+02;0.0000000E+00;0.7602060E+01
0.31702735103789E+02;0.3178595E-07;0.0000000E+00;-0.8983395E+01;-0.2000000E+02;0.3225745E+02;0.0000000E+00;0.7602060E+01
0.31733384965384E+02;0.3181784E-07;0.0000000E+00;-0.8982793E+01;-0.2000000E+02;0.3225790E+02;0.0000000E+00;0.7602060E+01
0.31763964092306E+02;0.3184970E-07;0.0000000E+00;-0.8982182E+01;-0.2000000E+02;0.3225835E+02;0.0000000E+00;0.7602060E+01
0.31794504912438E+02;0.3188156E-07;0.0000000E+00;-0.8981561E+01;-0.2000000E+02;0.3225882E+02;0.0000000E+00;0.7602060E+01
0.31824731946221E+02;0.3191315E-07;0.0000000E+00;-0.8980935E+01;-0.2000000E+02;0.3225929E+02;0.0000000E+00;0.7602060E+01
0.31856117114743E+02;0.3194599E-07;0.0000000E+00;-0.8980276E+01;-0.2000000E+02;0.3225978E+02;0.0000000E+00;0.7602060E+01
0.31886160653016E+02;0.3197747E-07;0.0000000E+00;-0.8979635E+01;-0.2000000E+02;0.3226026E+02;0.0000000E+00;0.7602060E+01
0.31915981662807E+02;0.3200877E-07;0.0000000E+00;-0.8978991E+01;-0.2000000E+02;0.3226074E+02;0.0000000E+00;0.7602060E+01
0.31945778107574E+02;0.3204009E-07;0.0000000E+00;-0.8978340E+01;-0.2000000E+02;0.3226123E+02;0.0000000E+00;0.7602060E+01
0.31975716733893E+02;0.3207161E-07;0.0000000E+00;-0.8977678E+01;-0.2000000E+02;0.3226173E+02;0.0000000E+00;0.7602060E+01
0.32006094305848E+02;0.3210364E-07;0.0000000E+00;-0.8976999E+01;-0.2000000E+02;0.3226223E+02;0.0000000E+00;0.7602060E+01
0.32035890897649E+02;0.3213511E-07;0.0000000E+00;-0.8976327E+01;-0.2000000E+02;0.3226274E+02;0.0000000E+00;0.7602060E+01
0.32066998882215E+02;0.3216801E-07;0.0000000E+00;-0.8975619E+01;-0.2000000E+02;0.3226327E+02;0.0000000E+00;0.7602060E+01
0.32096948755996E+02;0.3219974E-07;0.0000000E+00;-0.8974932E+01;-0.2000000E+02;0.3226378E+02;0.0000000E+00;0.7602060E+01
0.32127253778278E+02;0.3223190E-07;0.0000000E+00;-0.8974233E+01;-0.2000000E+02;0.3226430E+02;0.0000000E+00;0.7602060E+01
0.32157866006408E+02;0.3226444E-07;0.0000000E+00;-0.8973523E+01;-0.2000000E+02;0.3226483E+02;0.0000000E+00;0.7602060E+01
0.32188163472343E+02;0.3229669E-07;0.0000000E+00;-0.8972816E+01;-0.2000000E+02;0.3226536E+02;0.0000000E+00;0.7602060E+01
0.32218802225114E+02;0.3232936E-07;0.0000000E+00;-0.8972098E+01;-0.2000000E+02;0.3226590E+02;0.0000000E+00;0.7602060E+01
0.32250164958051E+02;0.3236286E-07;0.0000000E+00;-0.8971360E+01;-0.2000000E+02;0.3226645E+02;0.0000000E+00;0.7602060E+01
0.32281107747540E+02;0.3239597E-07;0.0000000E+00;-0.8970630E+01;-0.2000000E+02;0.3226700E+02;0.0000000E+00;0.7602060E+01
0.32313659911852E+02;0.3243086E-07;0.0000000E+00;-0.8969859E+01;-0.2000000E+02;0.3226758E+02;0.0000000E+00;0.7602060E+01
0.32345542165660E+02;0.3246509E-07;0.0000000E+00;-0.8969102E+01;-0.2000000E+02;0.3226814E+02;0.0000000E+00;0.7602060E+01
0.32377811916867E+02;0.3249981E-07;0.0000000E+00;-0.8968335E+01;-0.2000000E+02;0.3226872E+02;0.0000000E+00;0.7602060E+01
0.32410657321628E+02;0.3253520E-07;0.0000000E+00;-0.8967554E+01;-0.2000000E+02;0.3226930E+02;0.0000000E+00;0.7602060E+01
0.32443470625794E+02;0.3257062E-07;0.0000000E+00;-0.8966773E+01;-0.2000000E+02;0.3226989E+02;0.0000000E+00;0.7602060E+01
0.32477250773733E+02;0.3260715E-07;0.0000000E+00;-0.8965969E+01;-0.2000000E+02;0.3227049E+02;0.0000000E+00;0.7602060E+01
0.32511517222355E+02;0.3264428E-07;0.0000000E+00;-0.8965152E+01;-0.2000000E+02;0.3227110E+02;0.0000000E+00;0.7602060E+01
0.32546489980545E+02;0.3268225E-07;0.0000000E+00;-0.8964319E+01;-0.2000000E+02;0.3227172E+02;0.0000000E+00;0.7602060E+01
0.32581500620028E+02;0.3272033E-07;0.0000000E+00;-0.8963485E+01;-0.2000000E+02;0.3227235E+02;0.0000000E+00;0.7602060E+01
0.32618323805910E+02;0.3276047E-07;0.0000000E+00;-0.8962608E+01;-0.2000000E+02;0.3227300E+02;0.0000000E+00;0.7602060E+01
