t;slip_2;slip_3;slip_rate_2;slip_rate_3;shear_stress_2;shear_stress_3;state
0.00000000000000E+00;0.0000000E+00;0.0000000E+00;-0.9000000E+01;-0.2000000E+02;0.2620073E+02;0.0000000E+00;0.7602060E+01
0.10000000000000E+01;0.1000007E-08;0.0000000E+00;-0.8999997E+01;-0.2000000E+02;0.2620074E+02;0.0000000E+00;0.7602060E+01
0.25000000000000E+01;0.2500035E-08;0.0000000E+00;-0.8999992E+01;-0.2000000E+02;0.2620076E+02;0.0000000E+00;0.7602060E+01
0.47500000000000E+01;0.4750117E-08;0.0000000E+00;-0.8999984E+01;-0.2000000E+02;0.2620078E+02;0.0000000E+00;0.7602060E+01
0.81250000000000E+01;0.8125339E-08;0.0000000E+00;-0.8999971E+01;-0.2000000E+02;0.2620081E+02;0.0000000E+00;0.7602060E+01
0.13187500000000E+02;0.1318843E-07;0.0000000E+00;-0.8999949E+01;-0.2000000E+02;0.2620088E+02;0.0000000E+00;0.7602060E+01
0.20781250000000E+02;0.2078392E-07;0.0000000E+00;-0.8999901E+01;-0.2000000E+02;0.2620101E+02;0.0000000E+00;0.7602060E+01
0.23525674286573E+02;0.2352914E-07;0.0000000E+00;-0.8999873E+01;-0.2000000E+02;0.2620108E+02;0.0000000E+00;0.7602060E+01
0.24884164308427E+02;0.2488809E-07;0.0000000E+00;-0.8999856E+01;-0.2000000E+02;0.2620113E+02;0.0000000E+00;0.7602060E+01
0.26921899341207E+02;0.2692668E-07;0.0000000E+00;-0.8999817E+01;-0.2000000E+02;0.2620124E+02;0.0000000E+00;0.7602060E+01
0.27677416114828E+02;0.2768255E-07;0.0000000E+00;-0.8999796E+01;-0.2000000E+02;0.2620130E+02;0.0000000E+00;0.7602060E+01
0.28810691275259E+02;0.2881648E-07;0.0000000E+00;-0.8999748E+01;-0.2000000E+02;0.2620143E+02;0.0000000E+00;0.7602060E+01
0.29157898906924E+02;0.2916391E-07;0.0000000E+00;-0.8999724E+01;-0.2000000E+02;0.2620150E+02;0.0000000E+00;0.7602060E+01
0.29678710354421E+02;0.2968512E-07;0.0000000E+00;-0.8999673E+01;-0.2000000E+02;0.2620164E+02;0.0000000E+00;0.7602060E+01
0.29887834724184E+02;0.2989441E-07;0.0000000E+00;-0.8999643E+01;-0.2000000E+02;0.2620172E+02;0.0000000E+00;0.7602060E+01
0.30201521278830E+02;0.3020840E-07;0.0000000E+00;-0.8999580E+01;-0.2000000E+02;0.2620190E+02;0.0000000E+00;0.7602060E+01
0.30349090124605E+02;0.3035613E-07;0.0000000E+00;-0.8999539E+01;-0.2000000E+02;0.2620201E+02;0.0000000E+00;0.7602060E+01
0.30570443393268E+02;0.3057776E-07;0.0000000E+00;-0.8999456E+01;-0.2000000E+02;0.2620224E+02;0.0000000E+00;0.7602060E+01
0.30678176452555E+02;0.3068564E-07;0.0000000E+00;-0.8999403E+01;-0.2000000E+02;0.2620239E+02;0.0000000E+00;0.7602060E+01
0.30731504316902E+02;0.3073904E-07;0.0000000E+00;-0.8999372E+01;-0.2000000E+02;0.2620247E+02;0.0000000E+00;0.7602060E+01
0.30811496113422E+02;0.3081916E-07;0.0000000E+00;-0.8999320E+01;-0.2000000E+02;0.2620261E+02;0.0000000E+00;0.7602060E+01
0.30851092052699E+02;0.3085882E-07;0.0000000E+00;-0.8999291E+01;-0.2000000E+02;0.2620269E+02;0.0000000E+00;0.7602060E+01
0.30910485961616E+02;0.3091832E-07;0.0000000E+00;-0.8999244E+01;-0.2000000E+02;0.2620283E+02;0.0000000E+00;0.7602060E+01
0.30994396172899E+02;0.3100239E-07;0.0000000E+00;-0.8999166E+01;-0.2000000E+02;0.2620304E+02;0.0000000E+00;0.7602060E+01
0.31019840965636E+02;0.3102789E-07;0.0000000E+00;-0.8999140E+01;-0.2000000E+02;0.2620311E+02;0.0000000E+00;0.7602060E+01
0.31058008154741E+02;0.3106613E-07;0.0000000E+00;-0.8999098E+01;-0.2000000E+02;0.2620323E+02;0.0000000E+00;0.7602060E+01
0.31096723952581E+02;0.3110493E-07;0.0000000E+00;-0.8999052E+01;-0.2000000E+02;0.2620335E+02;0.0000000E+00;0.7602060E+01
0.31133874949556E+02;0.3114217E-07;0.0000000E+00;-0.8999006E+01;-0.2000000E+02;0.2620348E+02;0.0000000E+00;0.7602060E+01
0.31170509273571E+02;0.3117889E-07;0.0000000E+00;-0.8998957E+01;-0.2000000E+02;0.2620362E+02;0.0000000E+00;0.7602060E+01
0.31206590444970E+02;0.3121506E-07;0.0000000E+00;-0.8998906E+01;-0.2000000E+02;0.2620376E+02;0.0000000E+00;0.7602060E+01
0.31242140677907E+02;0.3125071E-07;0.0000000E+00;-0.8998853E+01;-0.2000000E+02;0.2620390E+02;0.0000000E+00;0.7602060E+01
0.31277364729289E+02;0.3128603E-07;0.0000000E+00;-0.8998798E+01;-0.2000000E+02;0.2620406E+02;0.0000000E+00;0.7602060E+01
0.31311896695715E+02;0.3132066E-07;0.0000000E+00;-0.8998741E+01;-0.2000000E+02;0.2620421E+02;0.0000000E+00;0.7602060E+01
0.31346272189807E+02;0.3135514E-07;0.0000000E+00;-0.8998683E+01;-0.2000000E+02;0.2620437E+02;0.0000000E+00;0.7602060E+01
0.31380158176251E+02;0.3138914E-07;0.0000000E+00;-0.8998623E+01;-0.2000000E+02;0.2620454E+02;0.0000000E+00;0.7602060E+01
0.31413554980683E+02;0.3142264E-07;0.0000000E+00;-0.8998561E+01;-0.2000000E+02;0.2620471E+02;0.0000000E+00;0.7602060E+01
0.31446863832404E+02;0.3145607E-07;0.0000000E+00;-0.8998497E+01;-0.2000000E+02;0.2620489E+02;0.0000000E+00;0.7602060E+01
0.31479692284112E+02;0.3148902E-07;0.0000000E+00;-0.8998432E+01;-0.2000000E+02;0.2620507E+02;0.0000000E+00;0.7602060E+01
0.31512247398947E+02;0.3152169E-07;0.0000000E+00;-0.8998366E+01;-0.2000000E+02;0.2620525E+02;0.0000000E+00;0.7602060E+01
0.31544911765640E+02;0.3155449E-07;0.0000000E+00;-0.8998297E+01;-0.2000000E+02;0.2620544E+02;0.0000000E+00;0.7602060E+01
0.31577201168988E+02;0.3158691E-07;0.0000000E+00;-0.8998227E+01;-0.2000000E+02;0.2620563E+02;0.0000000E+00;0.7602060E+01
0.31608773684580E+02;0.3161861E-07;0.0000000E+00;-0.8998157E+01;-0.2000000E+02;0.2620583E+02;0.0000000E+00;0.7602060E+01
0.31640170675599E+02;0.3165015E-07;0.0000000E+00;-0.8998085E+01;-0.2000000E+02;0.2620603E+02;0.0000000E+00;0.7602060E+01
0.31671629219409E+02;0.3168175E-07;0.0000000E+00;-0.8998012E+01;-0.2000000E+02;0.2620623E+02;0.0000000E+00;0.7602060E+01
0.31702735103789E+02;0.3171301E-07;0.0000000E+00;-0.8997938E+01;-0.2000000E+02;0.2620643E+02;0.0000000E+00;0.7602060E+01
0.31733384965384E+02;0.3174381E-07;0.0000000E+00;-0.8997864E+01;-0.2000000E+02;0.2620664E+02;0.0000000E+00;0.7602060E+01
0.31763964092306E+02;0.3177454E-07;0.0000000E+00;-0.8997788E+01;-0.2000000E+02;0.2620685E+02;0.0000000E+00;0.7602060E+01
0.31794504912438E+02;0.3180524E-07;0.0000000E+00;-0.8997711E+01;-0.2000000E+02;0.2620706E+02;0.0000000E+00;0.7602060E+01
0.31824731946221E+02;0.3183564E-07;0.0000000E+00;-0.8997634E+01;-0.2000000E+02;0.2620727E+02;0.0000000E+00;0.7602060E+01
0.31856117114743E+02;0.3186720E-07;0.0000000E+00;-0.8997553E+01;-0.2000000E+02;0.2620750E+02;0.0000000E+00;0.7602060E+01
0.31886160653016E+02;0.3189742E-07;0.0000000E+00;-0.8997474E+01;-0.2000000E+02;0.2620772E+02;0.0000000E+00;0.7602060E+01
0.31915981662807E+02;0.3192742E-07;0.0000000E+00;-0.8997394E+01;-0.2000000E+02;0.2620793E+02;0.0000000E+00;0.7602060E+01
0.31945778107574E+02;0.3195740E-07;0.0000000E+00;-0.8997314E+01;-0.2000000E+02;0.2620816E+02;0.0000000E+00;0.7602060E+01
0.31975716733893E+02;0.3198753E-07;0.0000000E+00;-0.8997232E+01;-0.2000000E+02;0.2620838E+02;0.0000000E+00;0.7602060E+01
0.32006094305848E+02;0.3201811E-07;0.0000000E+00;-0.8997149E+01;-0.2000000E+02;0.2620861E+02;0.0000000E+00;0.7602060E+01
0.32035890897649E+02;0.3204811E-07;0.0000000E+00;-0.8997066E+01;-0.2000000E+02;0.2620884E+02;0.0000000E+00;0.7602060E+01
0.32066998882215E+02;0.3207943E-07;0.0000000E+00;-0.8996979E+01;-0.2000000E+02;0.2620908E+02;0.0000000E+00;0.7602060E+01
0.32096948755996E+02;0.3210960E-07;0.0000000E+00;-0.8996894E+01;-0.2000000E+02;0.2620932E+02;0.0000000E+00;0.7602060E+01
0.32127253778278E+02;0.3214013E-07;0.0000000E+00;-0.8996808E+01;-0.2000000E+02;0.2620955E+02;0.0000000E+00;0.7602060E+01
0.32157866006408E+02;0.3217097E-07;0.0000000E+00;-0.8996721E+01;-0.2000000E+02;0.2620980E+02;0.0000000E+00;0.7602060E+01
0.32188163472343E+02;0.3220150E-07;0.0000000E+00;-0.8996634E+01;-0.2000000E+02;0.2621004E+02;0.0000000E+00;0.7602060E+01
0.32218802225114E+02;0.3223239E-07;0.0000000E+00;-0.8996546E+01;-0.2000000E+02;0.2621028E+02;0.0000000E+00;0.7602060E+01
0.32250164958051E+02;0.3226401E-07;0.0000000E+00;-0.8996455E+01;-0.2000000E+02;0.2621053E+02;0.0000000E+00;0.7602060E+01
0.32281107747540E+02;0.3229521E-07;0.0000000E+00;-0.8996366E+01;-0.2000000E+02;0.2621078E+02;0.0000000E+00;0.7602060E+01
0.32313659911852E+02;0.3232804E-07;0.0000000E+00;-0.8996271E+01;-0.2000000E+02;0.2621104E+02;0.0000000E+00;0.7602060E+01
0.32345542165660E+02;0.3236021E-07;0.0000000E+00;-0.8996178E+01;-0.2000000E+02;0.2621129E+02;0.0000000E+00;0.7602060E+01
0.32377811916867E+02;0.3239277E-07;0.0000000E+00;-0.8996084E+01;-0.2000000E+02;0.2621155E+02;0.0000000E+00;0.7602060E+01
0.32410657321628E+02;0.3242592E-07;0.0000000E+00;-0.8995988E+01;-0.2000000E+02;0.2621182E+02;0.0000000E+00;0.7602060E+01
0.32443470625794E+02;0.3245904E-07;0.0000000E+00;-0.8995893E+01;-0.2000000E+02;0.2621208E+02;0.0000000E+00;0.7602060E+01
0.32477250773733E+02;0.3249315E-07;0.0000000E+00;-0.8995794E+01;-0.2000000E+02;0.2621236E+02;0.0000000E+00;0.7602060E+01
0.32511517222355E+02;0.3252776E-07;0.0000000E+00;-0.8995694E+01;-0.2000000E+02;0.2621263E+02;0.0000000E+00;0.7602060E+01
0.32546489980545E+02;0.3256309E-07;0.0000000E+00;-0.8995592E+01;-0.2000000E+02;0.2621291E+02;0.0000000E+00;0.7602060E+01
0.32581500620028E+02;0.3259847E-07;0.0000000E+00;-0.8995491E+01;-0.2000000E+02;0.2621319E+02;0.0000000E+00;0.7602060E+01
0.32618323805910E+02;0.3263568E-07;0.0000000E+00;-0.8995383E+01;-0.2000000E+02;0.2621349E+02;0.0000000E+00;0.7602060E+01
0.32655871369645E+02;0.3267364E-07;0.0000000E+00;-0.8995274E+01;-0.2000000E+02;0.2621379E+02;0.0000000E+00;0.7602060E+01
0.32693223643128E+02;0.3271141E-07;0.0000000E+00;-0.8995166E+01;-0.2000000E+02;0.2621409E+02;0.0000000E+00;0.7602060E+01
0.32731572727932E+02;0.3275020E-07;0.0000000E+00;-0.8995055E+01;-0.2000000E+02;0.2621440E+02;0.0000000E+00;0.7602060E+01
0.32771285095444E+02;0.3279038E-07;0.0000000E+00;-0.8994940E+01;-0.2000000E+02;0.2621472E+02;0.0000000E+00;0.7602060E+01
0.32811411086736E+02;0.3283098E-07;0.0000000E+00;-0.8994825E+01;-0.2000000E+02;0.2621503E+02;0.0000000E+00;0.7602060E+01
0.32852587848527E+02;0.3287267E-07;0.0000000E+00;-0.8994706E+01;-0.2000000E+02;0.2621536E+02;0.0000000E+00;0.7602060E+01
0.32896065314982E+02;0.3291669E-07;0.0000000E+00;-0.8994582E+01;-0.2000000E+02;0.2621571E+02;0.0000000E+00;0.7602060E+01
0.32939324740564E+02;0.3296050E-07;0.0000000E+00;-0.8994458E+01;-0.2000000E+02;0.2621605E+02;0.0000000E+00;0.7602060E+01
0.32984415633094E+02;0.3300619E-07;0.0000000E+00;-0.8994329E+01;-0.2000000E+02;0.2621640E+02;0.0000000E+00;0.7602060E+01
0.33029774533090E+02;0.3305216E-07;0.0000000E+00;-0.8994200E+01;-0.2000000E+02;0.2621676E+02;0.0000000E+00;0.7602060E+01
0.33076294363541E+02;0.3309932E-07;0.0000000E+00;-0.8994067E+01;-0.2000000E+02;0.2621713E+02;0.0000000E+00;0.7602060E+01
