t;slip_2;slip_3;slip_rate_2;slip_rate_3;shear_stress_2;shear_stress_3;state
0.00000000000000E+00;0.0000000E+00;0.0000000E+00;-0.3000000E+01;-0.2000000E+02;0.3696630E+02;0.0000000E+00;0.7756559E+01
0.10000000000000E+01;0.9624679E-03;0.0000000E+00;-0.3016614E+01;-0.2000000E+02;0.3693793E+02;0.0000000E+00;0.7745911E+01
0.25000000000000E+01;0.2338098E-02;0.0000000E+00;-0.3037590E+01;-0.2000000E+02;0.3689935E+02;0.0000000E+00;0.7730622E+01
0.47500000000000E+01;0.4289236E-02;0.0000000E+00;-0.3061894E+01;-0.2000000E+02;0.3684860E+02;0.0000000E+00;0.7708866E+01
0.81250000000000E+01;0.7057796E-02;0.0000000E+00;-0.3086020E+01;-0.2000000E+02;0.3678440E+02;0.0000000E+00;0.7678033E+01
0.13187500000000E+02;0.1106820E-01;0.0000000E+00;-0.3101176E+01;-0.2000000E+02;0.3670702E+02;0.0000000E+00;0.7633914E+01
0.20781250000000E+02;0.1737477E-01;0.0000000E+00;-0.3080664E+01;-0.2000000E+02;0.3662336E+02;0.0000000E+00;0.7567760E+01
0.23525674286573E+02;0.1979009E-01;0.0000000E+00;-0.3055476E+01;-0.2000000E+02;0.3660418E+02;0.0000000E+00;0.7542349E+01
0.24884164308427E+02;0.2103840E-01;0.0000000E+00;-0.3036732E+01;-0.2000000E+02;0.3659837E+02;0.0000000E+00;0.7529098E+01
0.26921899341207E+02;0.2310243E-01;0.0000000E+00;-0.2994432E+01;-0.2000000E+02;0.3659821E+02;0.0000000E+00;0.7507837E+01
0.27677416114828E+02;0.2391021E-01;0.0000000E+00;-0.2970955E+01;-0.2000000E+02;0.3660301E+02;0.0000000E+00;0.7499310E+01
0.28810691275259E+02;0.2527903E-01;0.0000000E+00;-0.2917989E+01;-0.2000000E+02;0.3662183E+02;0.0000000E+00;0.7485398E+01
0.29157898906924E+02;0.2572269E-01;0.0000000E+00;-0.2893533E+01;-0.2000000E+02;0.3663313E+02;0.0000000E+00;0.7480720E+01
