Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
3.385914724310E+01 3.50964e-08 8.877272933038E-015 -8.98368 -14.7228 -2.590231759032E+001 4.722483792329E-005 7.602059980470E+000
3.394458044089E+01 3.51851e-08 9.047027279315E-015 -8.98358 -14.6799 -2.590259584437E+001 5.211831482980E-005 7.602059980434E+000
3.404232481774E+01 3.52867e-08 9.264313247859E-015 -8.98346 -14.63 -2.590295303073E+001 5.845622981656E-005 7.602059980393E+000
3.413040750488E+01 3.53782e-08 9.481178195816E-015 -8.98334 -14.5838 -2.590330974245E+001 6.500084894381E-005 7.602059980356E+000
3.423256087652E+01 3.54843e-08 9.764036838336E-015 -8.98318 -14.5384 -2.590376346955E+001 7.213839252820E-005 7.602059980312E+000
3.432335024256E+01 3.55787e-08 1.004118301941E-014 -8.98303 -14.4876 -2.590420038983E+001 8.105722153814E-005 7.602059980273E+000
3.441970581039E+01 3.5679e-08 1.037131934925E-014 -8.98286 -14.4506 -2.590469481796E+001 8.822427018451E-005 7.602059980231E+000
3.451017379633E+01 3.57731e-08 1.070577451858E-014 -8.98269 -14.4071 -2.590518406978E+001 9.749613395388E-005 7.602059980192E+000
3.460796331650E+01 3.58749e-08 1.111225100015E-014 -8.98249 -14.3654 -2.590573689767E+001 1.072691355525E-004 7.602059980148E+000
3.470816153103E+01 3.59792e-08 1.155385432168E-014 -8.98229 -14.3338 -2.590632448522E+001 1.153207810862E-004 7.602059980103E+000
3.481291092943E+01 3.60884e-08 1.209327178850E-014 -8.98207 -14.2564 -2.590695569727E+001 1.377531798780E-004 7.602059980055E+000
3.490933369178E+01 3.61889e-08 1.262752283292E-014 -8.98186 -14.251 -2.590754640720E+001 1.394032055588E-004 7.602059980011E+000
3.502345132923E+01 3.63079e-08 1.333559162508E-014 -8.98162 -14.163 -2.590825319198E+001 1.706193056106E-004 7.602059979958E+000
3.514062519384E+01 3.64302e-08 1.419637381411E-014 -8.98137 -14.1055 -2.590898086374E+001 1.946720484254E-004 7.602059979903E+000
3.526063446020E+01 3.65555e-08 1.520683048627E-014 -8.98111 -14.0361 -2.590972463100E+001 2.282924708612E-004 7.602059979845E+000
3.538033105497E+01 3.66805e-08 1.640208884113E-014 -8.98085 -13.9955 -2.591046037394E+001 2.505173438315E-004 7.602059979787E+000
3.553163596824E+01 3.68387e-08 1.775586837367E-014 -8.98053 -14.0908 -2.591137817462E+001 2.010026759434E-004 7.602059979712E+000
3.566847707448E+01 3.69819e-08 1.887138331858E-014 -8.98025 -14.0801 -2.591219872799E+001 2.059083268244E-004 7.602059979644E+000
3.580877604784E+01 3.71287e-08 2.015742665466E-014 -8.97996 -13.9737 -2.591303367006E+001 2.629095605764E-004 7.602059979572E+000
3.593270917836E+01 3.72586e-08 2.168538662793E-014 -8.9797 -13.8631 -2.591376647877E+001 3.389332656217E-004 7.602059979508E+000
3.609100901566E+01 3.74245e-08 2.378195826295E-014 -8.97938 -13.9381 -2.591468575381E+001 2.850114392030E-004 7.602059979425E+000
3.623463127743E+01 3.75752e-08 2.515852950144E-014 -8.9791 -14.0528 -2.591549706329E+001 2.186911422813E-004 7.602059979349E+000
3.638707708159E+01 3.77352e-08 2.684755365726E-014 -8.97879 -13.8566 -2.591638377868E+001 3.433428870876E-004 7.602059979267E+000
3.654131797652E+01 3.78972e-08 2.935364721118E-014 -8.97849 -13.7503 -2.591724805625E+001 4.382794427911E-004 7.602059979182E+000
3.670347316577E+01 3.80676e-08 3.207013895728E-014 -8.97819 -13.849 -2.591813176718E+001 3.489782987766E-004 7.602059979092E+000
3.685866888402E+01 3.82309e-08 3.382202044931E-014 -8.97789 -13.9955 -2.591899624709E+001 2.488974041038E-004 7.602059979005E+000
3.702339547005E+01 3.84043e-08 3.606396954778E-014 -8.97757 -13.7353 -2.591990025735E+001 4.528479826025E-004 7.602059978911E+000
3.719360957399E+01 3.85836e-08 3.965964129320E-014 -8.97726 -13.6658 -2.592080201433E+001 5.310755412756E-004 7.602059978812E+000
3.735559545270E+01 3.87543e-08 4.277571614229E-014 -8.97696 -13.7692 -2.592165805866E+001 4.182682827335E-004 7.602059978717E+000
3.752696519587E+01 3.89351e-08 4.579720372124E-014 -8.97665 -13.7069 -2.592255577831E+001 4.824229533730E-004 7.602059978615E+000
3.768192994979E+01 3.90987e-08 4.915278592448E-014 -8.97637 -13.6423 -2.592335298598E+001 5.594374073875E-004 7.602059978521E+000
3.783575699985E+01 3.92612e-08 5.259670022570E-014 -8.97609 -13.6626 -2.592416166252E+001 5.336363123078E-004 7.602059978427E+000
3.801141082735E+01 3.94468e-08 5.617585575694E-014 -8.97576 -13.7141 -2.592510208445E+001 4.736133316977E-004 7.602059978319E+000
3.818522646049E+01 3.96307e-08 5.950872951849E-014 -8.97544 -13.7174 -2.592602645022E+001 4.696348950632E-004 7.602059978210E+000
3.835013183559E+01 3.98052e-08 6.266123325829E-014 -8.97513 -13.7118 -2.592692180070E+001 4.754596004209E-004 7.602059978105E+000
3.849486538084E+01 3.99585e-08 6.566206973255E-014 -8.97486 -13.6577 -2.592770747394E+001 5.381886783478E-004 7.602059978012E+000
3.864443022164E+01 4.01171e-08 6.896455385308E-014 -8.97458 -13.6662 -2.592851130730E+001 5.274765281055E-004 7.602059977914E+000
3.879418239488E+01 4.02759e-08 7.211985861798E-014 -8.9743 -13.6715 -2.592933115605E+001 5.207458443294E-004 7.602059977816E+000
3.895975799500E+01 4.04516e-08 7.610902865582E-014 -8.97398 -13.5572 -2.593024882841E+001 6.769206420156E-004 7.602059977705E+000
3.906720449474E+01 4.05658e-08 7.930040581788E-014 -8.97377 -13.509 -2.593083550812E+001 7.561987297763E-004 7.602059977633E+000
3.920194483137E+01 4.07089e-08 8.336273053412E-014 -8.97352 -13.5456 -2.593156171342E+001 6.945712305188E-004 7.602059977542E+000
3.936255696944E+01 4.08797e-08 8.775154371835E-014 -8.97322 -13.5531 -2.593243636357E+001 6.823013144671E-004 7.602059977431E+000
3.954485272949E+01 4.10737e-08 9.369425690826E-014 -8.97286 -13.4264 -2.593344986923E+001 9.126510016789E-004 7.602059977305E+000
3.971880455340E+01 4.12589e-08 1.003391170407E-013 -8.97253 -13.4421 -2.593442050177E+001 8.796935581350E-004 7.602059977182E+000
3.991183679535E+01 4.14646e-08 1.066334262492E-013 -8.97215 -13.5 -2.593550731205E+001 7.692663062006E-004 7.602059977044E+000
4.006791348036E+01 4.16311e-08 1.121647522633E-013 -8.97183 -13.3999 -2.593641707293E+001 9.679911001697E-004 7.602059976931E+000
4.023247839869E+01 4.18068e-08 1.190677211148E-013 -8.97149 -13.3867 -2.593739700215E+001 9.970632648267E-004 7.602059976811E+000
4.039217824289E+01 4.19774e-08 1.249424164022E-013 -8.97116 -13.4813 -2.593834725694E+001 8.012418481997E-004 7.602059976693E+000
4.056417223730E+01 4.21612e-08 1.308439158308E-013 -8.9708 -13.4128 -2.593939815184E+001 9.375383535191E-004 7.602059976563E+000
4.073778890253E+01 4.2347e-08 1.384058305136E-013 -8.97041 -13.3389 -2.594050727681E+001 1.110307765203E-003 7.602059976431E+000
4.089163400950E+01 4.25118e-08 1.448456525941E-013 -8.97007 -13.4361 -2.594149358766E+001 8.870426898896E-004 7.602059976313E+000
4.106676967918E+01 4.26995e-08 1.508046056884E-013 -8.96967 -13.4477 -2.594263211975E+001 8.629118704460E-004 7.602059976176E+000
4.123393282016E+01 4.28788e-08 1.578508503008E-013 -8.96928 -13.3199 -2.594377880904E+001 1.157243926315E-003 7.602059976044E+000
4.139250958170E+01 4.30491e-08 1.652745319379E-013 -8.96889 -13.3723 -2.594487958044E+001 1.024923757566E-003 7.602059975917E+000
4.155476623099E+01 4.32235e-08 1.712557658568E-013 -8.9685 -13.463 -2.594600211638E+001 8.309010591054E-004 7.602059975786E+000
4.173278812844E+01 4.3415e-08 1.785466124609E-013 -8.96805 -13.3042 -2.594729906265E+001 1.196560890551E-003 7.602059975639E+000
4.188972089843E+01 4.3584e-08 1.868763207417E-013 -8.96764 -13.2855 -2.594847341410E+001 1.248119932686E-003 7.602059975508E+000
4.204674371141E+01 4.37532e-08 1.939369139279E-013 -8.96724 -13.4106 -2.594963545808E+001 9.348473011276E-004 7.602059975375E+000
4.220283143035E+01 4.39216e-08 2.002611028850E-013 -8.96682 -13.331 -2.595083768911E+001 1.122020891231E-003 7.602059975242E+000
4.237708799751E+01 4.41098e-08 2.099063039544E-013 -8.96634 -13.2226 -2.595224166202E+001 1.438520746285E-003 7.602059975091E+000
4.254496267924E+01 4.42913e-08 2.189228038595E-013 -8.96587 -13.3417 -2.595358215110E+001 1.092282817922E-003 7.602059974943E+000
4.273918554358E+01 4.45016e-08 2.276121479195E-013 -8.96531 -13.2861 -2.595519187222E+001 1.239954590894E-003 7.602059974769E+000
4.290982465357E+01 4.46865e-08 2.380654756872E-013 -8.96479 -13.1799 -2.595667960489E+001 1.581775075883E-003 7.602059974613E+000
4.308307393953E+01 4.48745e-08 2.482970252857E-013 -8.96427 -13.3026 -2.595818278158E+001 1.191135521506E-003 7.602059974453E+000
4.323694337080E+01 4.50416e-08 2.557518725597E-013 -8.96379 -13.2783 -2.595956066218E+001 1.258283715942E-003 7.602059974309E+000
4.339518232871E+01 4.52137e-08 2.657715891319E-013 -8.96328 -13.1439 -2.596104732667E+001 1.712834823705E-003 7.602059974159E+000
4.356389709269E+01 4.53975e-08 2.773570666274E-013 -8.96272 -13.2199 -2.596264453328E+001 1.436050251458E-003 7.602059973996E+000
4.374225716098E+01 4.55919e-08 2.870104626367E-013 -8.96212 -13.2535 -2.596436620104E+001 1.327339885128E-003 7.602059973821E+000
4.390376752489E+01 4.57683e-08 2.978826143215E-013 -8.96155 -13.1074 -2.596600284408E+001 1.855869730416E-003 7.602059973660E+000
4.405478400918E+01 4.59334e-08 3.096185352550E-013 -8.96101 -13.1455 -2.596756421586E+001 1.697904688462E-003 7.602059973507E+000
4.421787907219E+01 4.61119e-08 3.197749854172E-013 -8.96042 -13.2364 -2.596926754731E+001 1.375674361589E-003 7.602059973339E+000
4.438382460325E+01 4.62938e-08 3.310272003592E-013 -8.95979 -13.0925 -2.597107061818E+001 1.913379113466E-003 7.602059973166E+000
4.455205984387E+01 4.64785e-08 3.454337502887E-013 -8.95914 -13.0854 -2.597296638715E+001 1.942098736921E-003 7.602059972987E+000
4.470008830896E+01 4.66413e-08 3.560867874996E-013 -8.95855 -13.1904 -2.597464777460E+001 1.522907934076E-003 7.602059972827E+000
4.486797603168E+01 4.68261e-08 3.679289035887E-013 -8.95787 -13.0799 -2.597661384396E+001 1.961375319288E-003 7.602059972643E+000
4.502704974179E+01 4.70015e-08 3.826164758955E-013 -8.95719 -13.0264 -2.597856817989E+001 2.215183687018E-003 7.602059972466E+000
4.519377023447E+01 4.71857e-08 3.964119529513E-013 -8.95647 -13.1427 -2.598063426948E+001 1.691919772703E-003 7.602059972277E+000
4.536570135617E+01 4.73759e-08 4.094692235811E-013 -8.95571 -13.0548 -2.598282398248E+001 2.068406541612E-003 7.602059972078E+000
4.550624310768E+01 4.75316e-08 4.232696201882E-013 -8.95505 -12.9889 -2.598471231592E+001 2.403622400033E-003 7.602059971913E+000
4.567009513167E+01 4.77135e-08 4.385546290829E-013 -8.95428 -13.0903 -2.598693291094E+001 1.899724134976E-003 7.602059971717E+000
4.582332696776E+01 4.78839e-08 4.508480698258E-013 -8.95355 -13.0611 -2.598904425474E+001 2.028753734387E-003 7.602059971531E+000
4.598468691707E+01 4.80636e-08 4.671323827251E-013 -8.95273 -12.9586 -2.599140025024E+001 2.564076133006E-003 7.602059971331E+000
4.615087669083E+01 4.82491e-08 4.842257044402E-013 -8.95187 -13.0414 -2.599386891364E+001 2.115046424093E-003 7.602059971122E+000
4.630640022819E+01 4.8423e-08 4.977859913770E-013 -8.95106 -13.0375 -2.599621120550E+001 2.130397287790E-003 7.602059970922E+000
4.645928602338E+01 4.85943e-08 5.138885109412E-013 -8.95021 -12.9337 -2.599864421968E+001 2.700533552586E-003 7.602059970723E+000
4.659735744331E+01 4.87493e-08 5.296751424204E-013 -8.94943 -12.9718 -2.600089507001E+001 2.469750836009E-003 7.602059970539E+000
4.674585615463E+01 4.89163e-08 5.440695436886E-013 -8.94859 -13.0313 -2.600333159848E+001 2.149547290813E-003 7.602059970338E+000
4.689841602407E+01 4.90882e-08 5.598605271522E-013 -8.94768 -12.9298 -2.600594377662E+001 2.709569967789E-003 7.602059970128E+000
4.705311031056E+01 4.92629e-08 5.789602646954E-013 -8.94672 -12.9186 -2.600870331878E+001 2.774775173851E-003 7.602059969911E+000
4.721193293537E+01 4.94427e-08 5.961256592573E-013 -8.94572 -13.0039 -2.601156751531E+001 2.275251373725E-003 7.602059969684E+000
4.737368943938E+01 4.96262e-08 6.135859791773E-013 -8.94467 -12.9095 -2.601458860072E+001 2.820929298301E-003 7.602059969447E+000
4.750009080770E+01 4.97699e-08 6.302399288443E-013 -8.94382 -12.8733 -2.601706061216E+001 3.060652134357E-003 7.602059969259E+000
4.765983002966E+01 4.99519e-08 6.496592454801E-013 -8.94271 -12.9652 -2.602022810626E+001 2.470820774393E-003 7.602059969017E+000
4.780583507904E+01 5.01187e-08 6.657356974186E-013 -8.94169 -12.9185 -2.602318490704E+001 2.744789919279E-003 7.602059968792E+000
4.797130248567E+01 5.03082e-08 6.882522687931E-013 -8.94046 -12.8459 -2.602672298274E+001 3.235823370394E-003 7.602059968531E+000
4.812298974680E+01 5.04824e-08 7.081235570731E-013 -8.93931 -12.9291 -2.603003270106E+001 2.665129536587E-003 7.602059968286E+000
4.826179452405E+01 5.06422e-08 7.244012519092E-013 -8.93824 -12.9023 -2.603311394292E+001 2.827727830908E-003 7.602059968058E+000
4.840740201092E+01 5.08103e-08 7.448126922192E-013 -8.93705 -12.8221 -2.603652030659E+001 3.392872239292E-003 7.602059967814E+000
4.855476726200E+01 5.09809e-08 7.661147322551E-013 -8.93582 -12.8763 -2.604005833498E+001 2.986777207368E-003 7.602059967562E+000
4.870470493573E+01 5.1155e-08 7.850699097755E-013 -8.93456 -12.8904 -2.604370431366E+001 2.882792879554E-003 7.602059967300E+000
4.885380229437E+01 5.13286e-08 8.063973183962E-013 -8.93323 -12.8065 -2.604751735302E+001 3.487022652001E-003 7.602059967034E+000
4.902246023287E+01 5.15256e-08 8.322928530107E-013 -8.93168 -12.8467 -2.605197657387E+001 3.168016459976E-003 7.602059966726E+000
4.919658907910E+01 5.17298e-08 8.559108125087E-013 -8.93006 -12.8518 -2.605666360975E+001 3.120388406112E-003 7.602059966399E+000
4.935018686675E+01 5.19106e-08 8.799090836899E-013 -8.92854 -12.7759 -2.606101970937E+001 3.703575681795E-003 7.602059966105E+000
4.951127457872E+01 5.21008e-08 9.056279719365E-013 -8.92691 -12.8366 -2.606571188242E+001 3.208973071458E-003 7.602059965788E+000
4.965200057955E+01 5.22676e-08 9.255826568977E-013 -8.92547 -12.8309 -2.606986800141E+001 3.241018903929E-003 7.602059965505E+000
4.980421964201E+01 5.24487e-08 9.506696864336E-013 -8.92383 -12.7513 -2.607457847562E+001 3.879221159465E-003 7.602059965192E+000
4.997441303636E+01 5.26519e-08 9.791692391500E-013 -8.92195 -12.8191 -2.607999066943E+001 3.304904653636E-003 7.602059964833E+000
5.013589634220E+01 5.28456e-08 1.003731389984E-012 -8.92014 -12.7829 -2.608520901207E+001 3.578053784513E-003 7.602059964483E+000
5.028387249153E+01 5.30238e-08 1.030258977747E-012 -8.91839 -12.7326 -2.609023824812E+001 4.002081176375E-003 7.602059964155E+000
5.044071377308E+01 5.32135e-08 1.057324451449E-012 -8.91651 -12.797 -2.609566357285E+001 3.436458327999E-003 7.602059963798E+000
5.059224097745E+01 5.33975e-08 1.082058912694E-012 -8.91465 -12.7543 -2.610100484157E+001 3.776118960703E-003 7.602059963445E+000
5.073211940894E+01 5.35681e-08 1.108463772454E-012 -8.91285 -12.711 -2.610617710320E+001 4.154891413930E-003 7.602059963112E+000
5.088613788647E+01 5.37568e-08 1.136786560497E-012 -8.91084 -12.766 -2.611197196463E+001 3.644990437900E-003 7.602059962736E+000
5.103494153480E+01 5.39399e-08 1.162526983713E-012 -8.90886 -12.7343 -2.611767893962E+001 3.903866244642E-003 7.602059962363E+000
5.118326111180E+01 5.41233e-08 1.192147649448E-012 -8.90678 -12.6836 -2.612364604041E+001 4.366889402584E-003 7.602059961982E+000
5.132409340960E+01 5.42983e-08 1.219795061194E-012 -8.90478 -12.7381 -2.612942046415E+001 3.835267213326E-003 7.602059961612E+000
5.149028254302E+01 5.45058e-08 1.250523582317E-012 -8.90236 -12.6971 -2.613638019598E+001 4.193216571095E-003 7.602059961163E+000
5.164114800181E+01 5.46952e-08 1.283101240881E-012 -8.90005 -12.6594 -2.614303478633E+001 4.549574270612E-003 7.602059960745E+000
5.177827582265E+01 5.48682e-08 1.311262388168E-012 -8.89791 -12.7148 -2.614918390157E+001 3.986615845708E-003 7.602059960355E+000
5.190940214773E+01 5.50345e-08 1.337207531900E-012 -8.89583 -12.6745 -2.615518479515E+001 4.353619462397E-003 7.602059959973E+000
5.205861444135E+01 5.52247e-08 1.371226410018E-012 -8.89333 -12.6306 -2.616236723832E+001 4.790542500015E-003 7.602059959528E+000
5.220287407702E+01 5.54096e-08 1.403307735216E-012 -8.89087 -12.6767 -2.616946015479E+001 4.285497991218E-003 7.602059959086E+000
5.234695638299E+01 5.55954e-08 1.434312089491E-012 -8.88835 -12.6407 -2.617670747648E+001 4.629707846294E-003 7.602059958634E+000
5.251392278715E+01 5.58121e-08 1.475129685989E-012 -8.88526 -12.6045 -2.618558601767E+001 4.998074498638E-003 7.602059958094E+000
5.268475935191E+01 5.60354e-08 1.515476703463E-012 -8.88203 -12.6406 -2.619487904586E+001 4.566748442188E-003 7.602059957524E+000
5.282559551627E+01 5.62208e-08 1.549480270840E-012 -8.87926 -12.5857 -2.620285093434E+001 5.151411338575E-003 7.602059957041E+000
5.294293688843E+01 5.63762e-08 1.581009010852E-012 -8.87685 -12.5682 -2.620980689564E+001 5.334981954847E-003 7.602059956628E+000
5.308482702167E+01 5.65652e-08 1.617659381415E-012 -8.87388 -12.6062 -2.621834869554E+001 4.856233603603E-003 7.602059956116E+000
5.324447310665E+01 5.67795e-08 1.659069049292E-012 -8.87042 -12.5505 -2.622831164239E+001 5.479274228697E-003 7.602059955522E+000
5.341712999052E+01 5.70132e-08 1.709418436616E-012 -8.86645 -12.5458 -2.623972929863E+001 5.491067752050E-003 7.602059954859E+000
5.358777929779E+01 5.72464e-08 1.756441830915E-012 -8.86243 -12.5477 -2.625129259481E+001 5.419117937604E-003 7.602059954180E+000
5.374337426865E+01 5.74609e-08 1.804194082418E-012 -8.85854 -12.4921 -2.626248842421E+001 6.106850333518E-003 7.602059953540E+000
5.390836603459E+01 5.76906e-08 1.855752151951E-012 -8.85426 -12.5215 -2.627482699902E+001 5.652708529697E-003 7.602059952839E+000
5.404360284271E+01 5.78805e-08 1.897595364825E-012 -8.85064 -12.4863 -2.628525084751E+001 6.082167738893E-003 7.602059952245E+000
5.416550216176E+01 5.80531e-08 1.939404651482E-012 -8.84718 -12.4526 -2.629518692260E+001 6.522444888522E-003 7.602059951694E+000
5.431879732315E+01 5.82722e-08 1.992499588321E-012 -8.8427 -12.472 -2.630808796096E+001 6.176626555305E-003 7.602059950980E+000
5.447583936635E+01 5.8499e-08 2.046881343398E-012 -8.83795 -12.4357 -2.632177831421E+001 6.645307648311E-003 7.602059950222E+000
5.462706797654E+01 5.87199e-08 2.105160056404E-012 -8.83305 -12.406 -2.633585578538E+001 7.040931923909E-003 7.602059949466E+000
5.477268410886E+01 5.8935e-08 2.161016527212E-012 -8.8282 -12.4223 -2.634982857804E+001 6.709735401480E-003 7.602059948712E+000
5.490992149726E+01 5.91399e-08 2.215108570425E-012 -8.82342 -12.378 -2.636358470717E+001 7.352339366608E-003 7.602059947977E+000
5.503841354710E+01 5.93339e-08 2.271155042434E-012 -8.81867 -12.3536 -2.637725262791E+001 7.695978355771E-003 7.602059947266E+000
5.518882717564E+01 5.95638e-08 2.336217267482E-012 -8.81294 -12.3693 -2.639373746036E+001 7.330604400489E-003 7.602059946403E+000
5.535550688822E+01 5.98221e-08 2.411980291157E-012 -8.80624 -12.3097 -2.641304182908E+001 8.285251079864E-003 7.602059945408E+000
5.551349691655E+01 6.00709e-08 2.490857419725E-012 -8.79944 -12.3075 -2.643259858495E+001 8.204947471321E-003 7.602059944422E+000
5.567099209733E+01 6.03228e-08 2.568607401047E-012 -8.79241 -12.2887 -2.645283005890E+001 8.437694367410E-003 7.602059943397E+000
5.583245969033E+01 6.05856e-08 2.657837433504E-012 -8.78464 -12.239 -2.647518834231E+001 9.299767971873E-003 7.602059942297E+000
5.597583035677E+01 6.0823e-08 2.739678644026E-012 -8.7774 -12.2481 -2.649603683574E+001 8.963155324391E-003 7.602059941276E+000
5.613013763242E+01 6.1083e-08 2.830656860664E-012 -8.76921 -12.2013 -2.651961070822E+001 9.806107665767E-003 7.602059940129E+000
5.628613046631E+01 6.13511e-08 2.933468712108E-012 -8.76026 -12.1739 -2.654537828873E+001 1.024110004680E-002 7.602059938911E+000
5.644553646552E+01 6.1631e-08 3.040200330149E-012 -8.75069 -12.1642 -2.657292445344E+001 1.025392502558E-002 7.602059937603E+000
5.660871403635E+01 6.19242e-08 3.159972227720E-012 -8.74011 -12.1074 -2.660337884687E+001 1.142010537191E-002 7.602059936191E+000
5.675330370131E+01 6.21903e-08 3.274661976114E-012 -8.73007 -12.0989 -2.663225935210E+001 1.139137829787E-002 7.602059934872E+000
5.688739690985E+01 6.24428e-08 3.383655620787E-012 -8.72034 -12.0727 -2.666027021688E+001 1.184351478825E-002 7.602059933587E+000
5.701203018130E+01 6.26827e-08 3.495050395067E-012 -8.71059 -12.0277 -2.668832040763E+001 1.286062491496E-002 7.602059932335E+000
5.714463152453E+01 6.29442e-08 3.622328748645E-012 -8.69959 -12.0129 -2.671999925084E+001 1.298682506139E-002 7.602059930936E+000
5.730171191108E+01 6.32628e-08 3.778783891939E-012 -8.68585 -11.9805 -2.675954466661E+001 1.357688819074E-002 7.602059929181E+000
5.745650822266E+01 6.35874e-08 3.952290795628E-012 -8.67096 -11.9272 -2.680238822882E+001 1.485858062496E-002 7.602059927338E+000
5.761343405545E+01 6.39284e-08 4.141912528483E-012 -8.65482 -11.9087 -2.684886273545E+001 1.496543660370E-002 7.602059925340E+000
5.774840153819E+01 6.42323e-08 4.316854590603E-012 -8.63987 -11.8605 -2.689189300937E+001 1.618202649140E-002 7.602059923505E+000
5.789685730337E+01 6.45796e-08 4.534735090422E-012 -8.62181 -11.8144 -2.694384838572E+001 1.729236540281E-002 7.602059921347E+000
5.803925531674E+01 6.4927e-08 4.758246649143E-012 -8.60337 -11.7897 -2.699694214094E+001 1.758025457021E-002 7.602059919121E+000
5.817918692564E+01 6.52837e-08 5.000975196861E-012 -8.58353 -11.729 -2.705404746194E+001 1.935290692501E-002 7.602059916767E+000
5.833714647334E+01 6.57076e-08 5.314198561775E-012 -8.55879 -11.6845 -2.712524503405E+001 2.030794559653E-002 7.602059913879E+000
5.846614593307E+01 6.60728e-08 5.588924473667E-012 -8.53733 -11.6556 -2.718701234960E+001 2.070558099848E-002 7.602059911315E+000
5.859777441489E+01 6.64651e-08 5.897700745200E-012 -8.51403 -11.601 -2.725407184406E+001 2.230560274621E-002 7.602059908485E+000
5.875155763183E+01 6.69522e-08 6.314139643725E-012 -8.48426 -11.5394 -2.733976482499E+001 2.408114547773E-002 7.602059904867E+000
5.889818078089E+01 6.745e-08 6.762177033527E-012 -8.4538 -11.4888 -2.742743567309E+001 2.530440627034E-002 7.602059901053E+000
5.904743841679E+01 6.7995e-08 7.279237434833E-012 -8.42137 -11.4375 -2.752075345288E+001 2.651599318418E-002 7.602059896756E+000
5.919278519030E+01 6.85664e-08 7.822520833085E-012 -8.38985 -11.4202 -2.761147969324E+001 2.574509497577E-002 7.602059892130E+000
5.935676626326E+01 6.9262e-08 8.460180885004E-012 -8.35547 -11.3981 -2.771045200708E+001 2.511833656426E-002 7.602059886359E+000
5.951089202600E+01 6.99671e-08 9.094912971817E-012 -8.32407 -11.3723 -2.780082926989E+001 2.487889909708E-002 7.602059880376E+000
5.966870718273E+01 7.07431e-08 9.785974221680E-012 -8.29288 -11.3455 -2.789059934399E+001 2.470556752148E-002 7.602059873665E+000
5.985593435981E+01 7.17382e-08 1.065554664053E-011 -8.25644 -11.3224 -2.799548243551E+001 2.405245816095E-002 7.602059864893E+000
6.004646789972E+01 7.28394e-08 1.157836808906E-011 -8.22032 -11.3096 -2.809944701062E+001 2.287894995083E-002 7.602059855006E+000
6.023998275486E+01 7.40525e-08 1.252447792248E-011 -8.18604 -11.314 -2.819809227575E+001 2.100252780088E-002 7.602059843936E+000
6.044048206604E+01 7.54096e-08 1.349151082743E-011 -8.1537 -11.3208 -2.829119421408E+001 1.925391800055E-002 7.602059831378E+000
6.061828418586E+01 7.66964e-08 1.432014341987E-011 -8.1277 -11.3439 -2.836602894845E+001 1.724406571976E-002 7.602059819338E+000
6.081871312486E+01 7.82375e-08 1.520550091662E-011 -8.10114 -11.3663 -2.844245900730E+001 1.544712684960E-002 7.602059804782E+000
6.106392868925E+01 8.02484e-08 1.621090864290E-011 -8.07185 -11.4068 -2.852677082880E+001 1.319311631364E-002 7.602059785611E+000
6.134220372395E+01 8.26908e-08 1.725971696791E-011 -8.04228 -11.445 -2.861188369957E+001 1.132077964221E-002 7.602059762114E+000
6.168445285388E+01 8.59134e-08 1.840948338852E-011 -8.01108 -11.5039 -2.870167482200E+001 9.228031738680E-003 7.602059730841E+000
6.205360507379E+01 8.96339e-08 1.945565613846E-011 -7.98319 -11.597 -2.878195589123E+001 7.003349013008E-003 7.602059694454E+000
