Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
3.385914724310E+01 2.95155e-08 -3.324338710921E-014 -9.05397 -14.1761 -3.220463725696E+001 -2.431158944896E-004 7.602060041064E+000
3.394458044089E+01 2.9591e-08 -3.384090070033E-014 -9.05321 -14.1386 -3.220520039000E+001 -2.645513702374E-004 7.602060041172E+000
3.404232481774E+01 2.96776e-08 -3.456764444590E-014 -9.05225 -14.1174 -3.220592265039E+001 -2.772247596342E-004 7.602060041293E+000
3.413040750488E+01 2.97558e-08 -3.523806556280E-014 -9.05129 -14.1351 -3.220664214277E+001 -2.655618812282E-004 7.602060041401E+000
3.423256087652E+01 2.98467e-08 -3.594574886748E-014 -9.05007 -14.1718 -3.220755317554E+001 -2.433685001166E-004 7.602060041523E+000
3.432335024256E+01 2.99277e-08 -3.650414731917E-014 -9.0489 -14.2799 -3.220842551319E+001 -1.892306756863E-004 7.602060041629E+000
3.441970581039E+01 3.00139e-08 -3.695258306077E-014 -9.04759 -14.3516 -3.220940654985E+001 -1.599621695624E-004 7.602060041739E+000
3.451017379633E+01 3.00951e-08 -3.730061305361E-014 -9.0463 -14.5169 -3.221037149079E+001 -1.089996027253E-004 7.602060041840E+000
3.460796331650E+01 3.01831e-08 -3.768822208503E-014 -9.04484 -14.1449 -3.221146309342E+001 -2.558513397913E-004 7.602060041945E+000
3.470816153103E+01 3.02737e-08 -3.914727727784E-014 -9.04325 -13.6636 -3.221265487382E+001 -7.721758345625E-004 7.602060042050E+000
3.481291092943E+01 3.03687e-08 -4.197967590796E-014 -9.04149 -13.4821 -3.221397561484E+001 -1.168003062796E-003 7.602060042156E+000
3.490933369178E+01 3.04565e-08 -4.574996389491E-014 -9.03981 -13.3652 -3.221522799273E+001 -1.522951022918E-003 7.602060042250E+000
3.502345132923E+01 3.05608e-08 -5.017378391171E-014 -9.03782 -13.5031 -3.221672270549E+001 -1.103486307910E-003 7.602060042356E+000
3.514062519384E+01 3.06685e-08 -5.299780465624E-014 -9.03586 -13.7277 -3.221818439742E+001 -6.550867504022E-004 7.602060042459E+000
3.526063446020E+01 3.07792e-08 -5.556614579102E-014 -9.03387 -13.5514 -3.221967188638E+001 -9.785546530812E-004 7.602060042560E+000
3.538033105497E+01 3.08902e-08 -5.998861750608E-014 -9.03182 -13.3513 -3.222120589436E+001 -1.544085565046E-003 7.602060042654E+000
3.553163596824E+01 3.10312e-08 -6.683435778039E-014 -9.02924 -13.3793 -3.222313880321E+001 -1.439316897886E-003 7.602060042766E+000
3.566847707448E+01 3.11595e-08 -7.250467728746E-014 -9.02695 -13.3651 -3.222485672073E+001 -1.479121957493E-003 7.602060042859E+000
3.580877604784E+01 3.12917e-08 -7.909782456356E-014 -9.02457 -13.2745 -3.222663349107E+001 -1.812693897078E-003 7.602060042946E+000
3.593270917836E+01 3.14091e-08 -8.632622108160E-014 -9.02245 -13.2137 -3.222821972225E+001 -2.074916844404E-003 7.602060043017E+000
3.609100901566E+01 3.15599e-08 -9.563092588901E-014 -9.01977 -13.2768 -3.223022508978E+001 -1.783164322936E-003 7.602060043099E+000
3.623463127743E+01 3.16975e-08 -1.017721496091E-013 -9.01746 -13.4811 -3.223195387864E+001 -1.108380338943E-003 7.602060043164E+000
3.638707708159E+01 3.18444e-08 -1.061635187250E-013 -9.01509 -13.5131 -3.223373216944E+001 -1.023886583394E-003 7.602060043225E+000
3.654131797652E+01 3.19938e-08 -1.131204142196E-013 -9.01263 -13.2051 -3.223557247028E+001 -2.069589411026E-003 7.602060043278E+000
3.670347316577E+01 3.21518e-08 -1.257859133242E-013 -9.00994 -13.0561 -3.223758331994E+001 -2.898487010145E-003 7.602060043323E+000
3.685866888402E+01 3.23039e-08 -1.387666342703E-013 -9.00739 -13.1233 -3.223949235864E+001 -2.468816694907E-003 7.602060043356E+000
3.702339547005E+01 3.24663e-08 -1.496325073066E-013 -9.00473 -13.2062 -3.224148252448E+001 -2.027508124250E-003 7.602060043381E+000
3.719360957399E+01 3.26353e-08 -1.621735665639E-013 -9.00191 -13.0485 -3.224359551360E+001 -2.896038740208E-003 7.602060043395E+000
3.735559545270E+01 3.2797e-08 -1.787963236986E-013 -8.99914 -12.9619 -3.224566460619E+001 -3.512926865709E-003 7.602060043397E+000
3.752696519587E+01 3.29693e-08 -1.960483033349E-013 -8.99628 -13.0534 -3.224780437782E+001 -2.827412289258E-003 7.602060043387E+000
3.768192994979E+01 3.31261e-08 -2.083515684114E-013 -8.99375 -13.1158 -3.224969809589E+001 -2.435140649839E-003 7.602060043368E+000
3.783575699985E+01 3.32826e-08 -2.217926150774E-013 -8.99117 -12.9916 -3.225162978932E+001 -3.222203850950E-003 7.602060043339E+000
3.801141082735E+01 3.34625e-08 -2.425239753161E-013 -8.98811 -12.8973 -3.225392180006E+001 -3.975785255411E-003 7.602060043293E+000
3.818522646049E+01 3.36417e-08 -2.630303052319E-013 -8.98511 -12.9809 -3.225616780872E+001 -3.257046272750E-003 7.602060043234E+000
3.835013183559E+01 3.3813e-08 -2.784411464077E-013 -8.98231 -13.0451 -3.225826238135E+001 -2.791457720016E-003 7.602060043165E+000
3.849486538084E+01 3.39641e-08 -2.930528770312E-013 -8.97978 -12.9363 -3.226015233427E+001 -3.566084346206E-003 7.602060043095E+000
3.864443022164E+01 3.41213e-08 -3.129249389191E-013 -8.97706 -12.8366 -3.226219127045E+001 -4.458167716574E-003 7.602060043012E+000
3.879418239488E+01 3.42797e-08 -3.345485674779E-013 -8.97431 -12.8619 -3.226424821457E+001 -4.179991542565E-003 7.602060042919E+000
3.895975799500E+01 3.4456e-08 -3.551738365464E-013 -8.97132 -12.9394 -3.226648652610E+001 -3.473069689983E-003 7.602060042803E+000
3.906720449474E+01 3.4571e-08 -3.678478681173E-013 -8.96935 -12.9038 -3.226795858844E+001 -3.752161411395E-003 7.602060042720E+000
3.920194483137E+01 3.4716e-08 -3.867866124289E-013 -8.96678 -12.8004 -3.226988130036E+001 -4.733835503961E-003 7.602060042608E+000
3.936255696944E+01 3.48901e-08 -4.147973793694E-013 -8.96359 -12.7404 -3.227226780722E+001 -5.395440874199E-003 7.602060042463E+000
3.954485272949E+01 3.50891e-08 -4.461347516766E-013 -8.95998 -12.8032 -3.227497202731E+001 -4.631093267488E-003 7.602060042281E+000
3.971880455340E+01 3.52806e-08 -4.723580082781E-013 -8.95652 -12.8101 -3.227755701125E+001 -4.521746034403E-003 7.602060042090E+000
3.991183679535E+01 3.5495e-08 -5.068026410414E-013 -8.95246 -12.6873 -3.228059545840E+001 -5.944980179271E-003 7.602060041859E+000
4.006791348036E+01 3.56698e-08 -5.407172119426E-013 -8.94904 -12.6573 -3.228315777506E+001 -6.320550305809E-003 7.602060041655E+000
4.023247839869E+01 3.58556e-08 -5.752156171104E-013 -8.94544 -12.7069 -3.228585261778E+001 -5.591430381653E-003 7.602060041425E+000
4.039217824289E+01 3.60374e-08 -6.059024093401E-013 -8.9419 -12.704 -3.228849800576E+001 -5.584041745370E-003 7.602060041185E+000
4.056417223730E+01 3.62349e-08 -6.438489749686E-013 -8.93788 -12.606 -3.229150570879E+001 -6.933795956350E-003 7.602060040907E+000
4.073778890253E+01 3.64362e-08 -6.900676325511E-013 -8.93364 -12.5637 -3.229468181243E+001 -7.570360003486E-003 7.602060040607E+000
4.089163400950E+01 3.66163e-08 -7.306537710708E-013 -8.92986 -12.6005 -3.229750956580E+001 -6.894587856798E-003 7.602060040323E+000
4.106676967918E+01 3.68231e-08 -7.736097494505E-013 -8.9255 -12.5978 -3.230077556006E+001 -6.869401892922E-003 7.602060039978E+000
4.123393282016E+01 3.70226e-08 -8.202350425498E-013 -8.92109 -12.5083 -3.230407431841E+001 -8.356010265392E-003 7.602060039628E+000
4.139250958170E+01 3.72137e-08 -8.728061277830E-013 -8.91671 -12.4662 -3.230735138090E+001 -9.115742304202E-003 7.602060039274E+000
4.155476623099E+01 3.74113e-08 -9.269014425821E-013 -8.91219 -12.4953 -3.231073598474E+001 -8.437949056070E-003 7.602060038891E+000
4.173278812844E+01 3.76305e-08 -9.828402184396E-013 -8.90715 -12.4904 -3.231450766897E+001 -8.435175146291E-003 7.602060038444E+000
4.188972089843E+01 3.78259e-08 -1.038048094929E-012 -8.90244 -12.414 -3.231802608507E+001 -9.952070961373E-003 7.602060038026E+000
4.204674371141E+01 3.80235e-08 -1.102697086548E-012 -8.89751 -12.3697 -3.232172026361E+001 -1.089635423539E-002 7.602060037585E+000
4.220283143035E+01 3.82223e-08 -1.168536697160E-012 -8.89254 -12.3868 -3.232543937452E+001 -1.035720649662E-002 7.602060037121E+000
4.237708799751E+01 3.84469e-08 -1.238918628811E-012 -8.8869 -12.3857 -3.232965539872E+001 -1.025259826843E-002 7.602060036575E+000
4.254496267924E+01 3.86662e-08 -1.313586365975E-012 -8.88115 -12.3134 -3.233395957371E+001 -1.195041713331E-002 7.602060036017E+000
4.273918554358E+01 3.89236e-08 -1.415060061036E-012 -8.87413 -12.2673 -3.233921130452E+001 -1.307912010092E-002 7.602060035331E+000
4.290982465357E+01 3.91533e-08 -1.505599756116E-012 -8.86788 -12.286 -3.234389302951E+001 -1.235049653353E-002 7.602060034690E+000
4.308307393953E+01 3.93899e-08 -1.596726033823E-012 -8.86132 -12.258 -3.234879965237E+001 -1.297727327581E-002 7.602060034002E+000
4.323694337080E+01 3.96031e-08 -1.688642457339E-012 -8.85513 -12.1907 -3.235343126514E+001 -1.493992809118E-002 7.602060033357E+000
4.339518232871E+01 3.98257e-08 -1.795312545269E-012 -8.8485 -12.162 -3.235839228634E+001 -1.572121026192E-002 7.602060032658E+000
4.356389709269E+01 4.00668e-08 -1.909996704539E-012 -8.84133 -12.1744 -3.236375561997E+001 -1.503160757144E-002 7.602060031872E+000
4.374225716098E+01 4.03262e-08 -2.032579884647E-012 -8.83348 -12.1389 -3.236963017511E+001 -1.602303502049E-002 7.602060030993E+000
4.390376752489E+01 4.05652e-08 -2.159426734963E-012 -8.82589 -12.0746 -3.237530777404E+001 -1.826069264270E-002 7.602060030151E+000
4.405478400918E+01 4.07926e-08 -2.290904252930E-012 -8.81853 -12.0536 -3.238081975940E+001 -1.884727660431E-002 7.602060029322E+000
4.421787907219E+01 4.10426e-08 -2.433970088944E-012 -8.81047 -12.0588 -3.238685194329E+001 -1.828431658399E-002 7.602060028378E+000
4.438382460325E+01 4.13019e-08 -2.583855536449E-012 -8.80192 -12.0202 -3.239324919651E+001 -1.959627519428E-002 7.602060027365E+000
4.455205984387E+01 4.15702e-08 -2.757349625794E-012 -8.79267 -11.9577 -3.240016621126E+001 -2.215608500928E-002 7.602060026279E+000
4.470008830896E+01 4.18111e-08 -2.925150716548E-012 -8.78425 -11.9401 -3.240646867797E+001 -2.263538792948E-002 7.602060025270E+000
4.486797603168E+01 4.20901e-08 -3.117557699909E-012 -8.77452 -11.9377 -3.241374935571E+001 -2.226313432486E-002 7.602060024064E+000
4.502704974179E+01 4.23604e-08 -3.309375361698E-012 -8.76486 -11.8928 -3.242098091347E+001 -2.414916668575E-002 7.602060022856E+000
4.519377023447E+01 4.26505e-08 -3.538710544860E-012 -8.75407 -11.8361 -3.242904858154E+001 -2.684478511911E-002 7.602060021517E+000
4.536570135617E+01 4.29574e-08 -3.795767683167E-012 -8.74257 -11.8209 -3.243765436157E+001 -2.708571168484E-002 7.602060020051E+000
4.550624310768E+01 4.32144e-08 -4.009880888326E-012 -8.73295 -11.809 -3.244485317459E+001 -2.723331242453E-002 7.602060018786E+000
4.567009513167E+01 4.35216e-08 -4.278656639637E-012 -8.72112 -11.7562 -3.245370632055E+001 -2.993330590688E-002 7.602060017230E+000
4.582332696776E+01 4.38168e-08 -4.564005804715E-012 -8.70938 -11.7092 -3.246249028442E+001 -3.247488886700E-002 7.602060015689E+000
4.598468691707E+01 4.41365e-08 -4.886237234286E-012 -8.69667 -11.6941 -3.247200162655E+001 -3.266635603591E-002 7.602060013970E+000
4.615087669083E+01 4.44758e-08 -5.229905982139E-012 -8.68314 -11.668 -3.248212606583E+001 -3.363556249447E-002 7.602060012090E+000
4.630640022819E+01 4.48035e-08 -5.585785485230E-012 -8.66965 -11.6119 -3.249221441655E+001 -3.711272770645E-002 7.602060010221E+000
4.645928602338E+01 4.51359e-08 -5.979483262247E-012 -8.65569 -11.5724 -3.250265590278E+001 -3.937425969482E-002 7.602060008272E+000
4.659735744331E+01 4.54455e-08 -6.355590541368E-012 -8.64278 -11.5582 -3.251232080789E+001 -3.950261667654E-002 7.602060006409E+000
4.674585615463E+01 4.57891e-08 -6.778340684760E-012 -8.6284 -11.5279 -3.252307761792E+001 -4.099339396947E-002 7.602060004291E+000
4.689841602407E+01 4.61546e-08 -7.260474220440E-012 -8.61268 -11.4723 -3.253483858277E+001 -4.495361926804E-002 7.602060001979E+000
4.705311031056E+01 4.65393e-08 -7.810427828890E-012 -8.59589 -11.4315 -3.254740072189E+001 -4.752583291375E-002 7.602059999482E+000
4.721193293537E+01 4.69504e-08 -8.413779991448E-012 -8.57815 -11.409 -3.256067120594E+001 -4.806624908747E-002 7.602059996743E+000
4.737368943938E+01 4.7387e-08 -9.075012682937E-012 -8.55917 -11.3626 -3.257486923353E+001 -5.122324728542E-002 7.602059993759E+000
4.750009080770E+01 4.77422e-08 -9.655428725544E-012 -8.54338 -11.3147 -3.258668337701E+001 -5.516972990525E-002 7.602059991275E+000
4.765983002966E+01 4.82104e-08 -1.047012474967E-011 -8.52255 -11.2752 -3.260226907249E+001 -5.762445280247E-002 7.602059987926E+000
4.780583507904E+01 4.86587e-08 -1.126822350952E-011 -8.50289 -11.2476 -3.261697414968E+001 -5.871316389145E-002 7.602059984643E+000
4.797130248567E+01 4.91927e-08 -1.226341736058E-011 -8.4793 -11.1902 -3.263462234939E+001 -6.349832749618E-002 7.602059980642E+000
4.812298974680E+01 4.97093e-08 -1.331089361736E-011 -8.45614 -11.135 -3.265194450246E+001 -6.840505658237E-002 7.602059976680E+000
4.826179452405E+01 5.02074e-08 -1.437023518936E-011 -8.43412 -11.1019 -3.266841501717E+001 -7.020268285171E-002 7.602059972779E+000
4.840740201092E+01 5.07582e-08 -1.556989272342E-011 -8.41016 -11.0633 -3.268634104108E+001 -7.264990550704E-002 7.602059968380E+000
4.855476726200E+01 5.13485e-08 -1.693201483553E-011 -8.38429 -11.0037 -3.270568772677E+001 -7.856144048862E-002 7.602059963571E+000
4.870470493573E+01 5.19876e-08 -1.852419158212E-011 -8.35626 -10.9481 -3.272664840913E+001 -8.376506067495E-002 7.602059958259E+000
4.885380229437E+01 5.26663e-08 -2.028601687382E-011 -8.3273 -10.9077 -3.274831724022E+001 -8.606451202100E-002 7.602059952509E+000
4.902246023287E+01 5.34922e-08 -2.251733413070E-011 -8.29266 -10.845 -3.277422332856E+001 -9.188148005968E-002 7.602059945374E+000
4.919658907910E+01 5.44201e-08 -2.524594592951E-011 -8.25382 -10.7681 -3.280326406084E+001 -1.003872470805E-001 7.602059937189E+000
4.935018686675E+01 5.53127e-08 -2.803592440697E-011 -8.21765 -10.7157 -3.283031858399E+001 -1.042902060340E-001 7.602059929165E+000
4.951127457872E+01 5.63344e-08 -3.135496546565E-011 -8.17772 -10.6532 -3.286018230691E+001 -1.099577990983E-001 7.602059919822E+000
4.965200057955E+01 5.73102e-08 -3.474600526406E-011 -8.14007 -10.5831 -3.288832952955E+001 -1.185906337570E-001 7.602059910755E+000
4.980421964201E+01 5.84693e-08 -3.906366452881E-011 -8.09666 -10.515 -3.292079067425E+001 -1.256478960235E-001 7.602059899823E+000
4.997441303636E+01 5.99141e-08 -4.469378927483E-011 -8.04559 -10.4446 -3.295898565486E+001 -1.315195914549E-001 7.602059885984E+000
5.013589634220E+01 6.14581e-08 -5.110099772097E-011 -7.99307 -10.3569 -3.299824319812E+001 -1.427660337497E-001 7.602059870973E+000
5.028387249153E+01 6.30547e-08 -5.826491828861E-011 -7.9409 -10.2765 -3.303724019949E+001 -1.525468481940E-001 7.602059855245E+000
5.044071377308E+01 6.4977e-08 -6.733825030109E-011 -7.8825 -10.1994 -3.308091416646E+001 -1.594644407707E-001 7.602059836077E+000
5.059224097745E+01 6.71062e-08 -7.793438328277E-011 -7.82184 -10.1093 -3.312624993873E+001 -1.708770501783E-001 7.602059814604E+000
5.073211940894E+01 6.9368e-08 -9.006014441196E-011 -7.76065 -10.0168 -3.317196939731E+001 -1.839288832241E-001 7.602059791565E+000
5.088613788647E+01 7.22728e-08 -1.066342447870E-010 -7.68857 -9.92224 -3.322585931952E+001 -1.940015271792E-001 7.602059761699E+000
5.103494153480E+01 7.55942e-08 -1.265447255348E-010 -7.61406 -9.8233 -3.328154493364E+001 -2.055749906932E-001 7.602059727252E+000
5.118326111180E+01 7.95572e-08 -1.520684314833E-010 -7.53215 -9.70613 -3.334273137568E+001 -2.233703691444E-001 7.602059685833E+000
5.132409340960E+01 8.41197e-08 -1.836662816159E-010 -7.44728 -9.59545 -3.340615046078E+001 -2.374937565808E-001 7.602059637825E+000
5.149028254302E+01 9.08423e-08 -2.328832827686E-010 -7.33945 -9.46151 -3.348673409142E+001 -2.528180224982E-001 7.602059566637E+000
5.164114800181E+01 9.86737e-08 -2.945677593000E-010 -7.23012 -9.31592 -3.356837565962E+001 -2.755032629195E-001 7.602059483245E+000
5.177827582265E+01 1.07851e-07 -3.727728644263E-010 -7.1194 -9.17581 -3.365106227708E+001 -2.955220504434E-001 7.602059385085E+000
5.190940214773E+01 1.19226e-07 -4.752733511333E-010 -7.00517 -9.04017 -3.373641100193E+001 -3.112408895299E-001 7.602059263004E+000
5.205861444135E+01 1.3664e-07 -6.421567324441E-010 -6.86145 -8.86307 -3.384372231709E+001 -3.371718316640E-001 7.602059075547E+000
5.220287407702E+01 1.60526e-07 -8.915989288734E-010 -6.70192 -8.66624 -3.396278188383E+001 -3.687136117443E-001 7.602058817756E+000
5.234695638299E+01 1.9579e-07 -1.288337233837E-009 -6.52391 -8.4605 -3.409571892257E+001 -3.945500780862E-001 7.602058436428E+000
5.251392278715E+01 2.61513e-07 -2.083791222363E-009 -6.28973 -8.18784 -3.427050651808E+001 -4.333229839470E-001 7.602057724608E+000
5.268475935191E+01 3.85205e-07 -3.752567952573E-009 -5.99732 -7.84645 -3.448862282764E+001 -4.881343756249E-001 7.602056383368E+000
5.282559551627E+01 5.83343e-07 -6.671399099578E-009 -5.71558 -7.53425 -3.469891398586E+001 -5.268057444547E-001 7.602054233406E+000
5.294293688843E+01 8.93939e-07 -1.156594068140E-008 -5.44558 -7.2333 -3.490033044191E+001 -5.689975183297E-001 7.602050862012E+000
5.308482702167E+01 1.72065e-06 -2.595886881359E-008 -5.03722 -6.77521 -3.520467491994E+001 -6.435912098382E-001 7.602041886306E+000
5.324447310665E+01 4.75441e-06 -8.530761598116E-008 -4.45074 -6.14328 -3.564206097536E+001 -7.234801819155E-001 7.602008943075E+000
5.341712999052E+01 2.29947e-05 -4.907117487847E-007 -3.57287 -5.20061 -3.629600012507E+001 -8.553123259705E-001 7.601810854202E+000
5.358777929779E+01 0.000510114 -1.406709029046E-005 -1.8894 -3.42457 -3.754205129929E+001 -1.094853912585E+000 7.596519971663E+000
5.374337426865E+01 0.0115574 -3.725722120766E-004 -0.834714 -2.30379 -3.814572967297E+001 -1.295304344922E+000 7.476512340727E+000
5.390836603459E+01 0.0485414 -1.696603958862E-003 -0.519864 -1.95364 -3.777637487120E+001 -1.391360995513E+000 7.074706538285E+000
5.404360284271E+01 0.0985928 -3.555207009704E-003 -0.358123 -1.78735 -3.708345782223E+001 -1.380248141156E+000 6.530905893343E+000
5.416550216176E+01 0.159434 -5.816474585887E-003 -0.252429 -1.68368 -3.617405851773E+001 -1.340128399011E+000 5.869873205375E+000
5.431879732315E+01 0.256401 -9.334626966685E-003 -0.152413 -1.60723 -3.467560226278E+001 -1.216779273745E+000 4.816373596183E+000
5.447583936635E+01 0.377661 -1.333158827715E-002 -0.0772558 -1.5891 -3.276609822351E+001 -1.008279146298E+000 3.499102722212E+000
5.462706797654E+01 0.512302 -1.712518960871E-002 -0.0282409 -1.62652 -3.061996813491E+001 -7.721857242134E-001 2.036843861561E+000
5.477268410886E+01 0.653079 -2.010436447208E-002 -0.00601328 -1.77975 -2.836207710486E+001 -4.775262946581E-001 5.133502532882E-001
5.490992149726E+01 0.787675 -2.183243116213E-002 -0.0175541 -2.05428 -2.636491255239E+001 -2.422709209557E-001 -8.171959494926E-001
5.503841354710E+01 0.90396 -2.265048361190E-002 -0.0746842 -2.33183 -2.561622695096E+001 -1.416995851641E-001 -1.289337720760E+000
5.518882717564E+01 1.02267 -2.327428261431E-002 -0.126873 -2.4021 -2.558430570671E+001 -1.357522741964E-001 -1.284592103176E+000
5.535550688822E+01 1.14029 -2.391728458040E-002 -0.174586 -2.4279 -2.561727056423E+001 -1.429617960562E-001 -1.238684967944E+000
5.551349691655E+01 1.24185 -2.447134912695E-002 -0.208684 -2.48577 -2.564592791111E+001 -1.354985811870E-001 -1.202515906338E+000
5.567099209733E+01 1.33582 -2.497767432230E-002 -0.239558 -2.48872 -2.566944587351E+001 -1.446302219211E-001 -1.171332460599E+000
5.583245969033E+01 1.42576 -2.549729565548E-002 -0.268247 -2.50641 -2.569158528198E+001 -1.484659301894E-001 -1.142181477220E+000
5.597583035677E+01 1.50104 -2.592359994697E-002 -0.291182 -2.54413 -2.570939373075E+001 -1.435981057676E-001 -1.118833787161E+000
5.613013763242E+01 1.57785 -2.635988121906E-002 -0.314679 -2.54673 -2.572690126168E+001 -1.507760474643E-001 -1.095360655244E+000
5.628613046631E+01 1.65149 -2.680843362686E-002 -0.337222 -2.53761 -2.574375717825E+001 -1.622884030501E-001 -1.072780993778E+000
5.644553646552E+01 1.72299 -2.727025951358E-002 -0.359029 -2.53922 -2.576003381972E+001 -1.701207028223E-001 -1.050969575381E+000
5.660871403635E+01 1.79263 -2.773875703366E-002 -0.380556 -2.54676 -2.577590541114E+001 -1.757978382784E-001 -1.029576682545E+000
5.675330370131E+01 1.85158 -2.814094423549E-002 -0.398692 -2.56662 -2.578955427591E+001 -1.751908710606E-001 -1.011392003132E+000
5.688739690985E+01 1.90413 -2.849588037115E-002 -0.4149 -2.58718 -2.580164189263E+001 -1.735250950880E-001 -9.952193272410E-001
5.701203018130E+01 1.95127 -2.881253645674E-002 -0.429652 -2.60287 -2.581248633970E+001 -1.732267347130E-001 -9.805993272817E-001
5.714463152453E+01 1.99971 -2.913675180122E-002 -0.444881 -2.62085 -2.582379250121E+001 -1.722073182627E-001 -9.654349438465E-001
5.730171191108E+01 2.05499 -2.950363232895E-002 -0.462355 -2.64223 -2.583674046029E+001 -1.707500937147E-001 -9.480536793094E-001
5.745650822266E+01 2.10734 -2.984756996187E-002 -0.479209 -2.66539 -2.584909107677E+001 -1.683693225740E-001 -9.313852397776E-001
5.761343405545E+01 2.15842 -3.017593970087E-002 -0.495756 -2.69368 -2.586136146437E+001 -1.639576193802E-001 -9.149320126738E-001
5.774840153819E+01 2.20083 -3.044194758225E-002 -0.509643 -2.7167 -2.587159373400E+001 -1.606065181222E-001 -9.011656304749E-001
5.789685730337E+01 2.24596 -3.071906870862E-002 -0.524652 -2.74186 -2.588258527058E+001 -1.569634228603E-001 -8.863324505252E-001
5.803925531674E+01 2.28782 -3.096894493729E-002 -0.538618 -2.77055 -2.589296098339E+001 -1.517937160074E-001 -8.724371204427E-001
5.817918692564E+01 2.32769 -3.119842663888E-002 -0.552032 -2.79976 -2.590287267832E+001 -1.464272743755E-001 -8.591283853595E-001
5.833714647334E+01 2.37125 -3.143983241212E-002 -0.566912 -2.8324 -2.591378437626E+001 -1.406192595266E-001 -8.444192620808E-001
5.846614593307E+01 2.40574 -3.162355140428E-002 -0.578764 -2.86078 -2.592254727710E+001 -1.354121696908E-001 -8.326563291402E-001
5.859777441489E+01 2.43999 -3.179914948453E-002 -0.590684 -2.88867 -2.593127484927E+001 -1.305698909429E-001 -8.208814492734E-001
5.875155763183E+01 2.47883 -3.199084363000E-002 -0.604483 -2.92053 -2.594126534621E+001 -1.252980139034E-001 -8.073243810501E-001
5.889818078089E+01 2.51474 -3.216047315462E-002 -0.617444 -2.9532 -2.595066589818E+001 -1.197817306904E-001 -7.945800825745E-001
5.904743841679E+01 2.55022 -3.232077309344E-002 -0.630624 -2.98457 -2.596003523218E+001 -1.149101243227E-001 -7.817446292322E-001
5.919278519030E+01 2.58374 -3.246616505301E-002 -0.64356 -3.01609 -2.596905897106E+001 -1.101362620971E-001 -7.692611625198E-001
5.935676626326E+01 2.62038 -3.261734095047E-002 -0.658291 -3.0547 -2.597920876064E+001 -1.042847259642E-001 -7.551303478428E-001
5.951089202600E+01 2.65369 -3.274794293919E-002 -0.672524 -3.08935 -2.598869552995E+001 -9.953150925635E-002 -7.416872709041E-001
5.966870718273E+01 2.68666 -3.287079242949E-002 -0.687581 -3.13029 -2.599851405515E+001 -9.380731481630E-002 -7.276130620350E-001
5.985593435981E+01 2.72429 -3.300142182922E-002 -0.706198 -3.17943 -2.601036354426E+001 -8.748139256666E-002 -7.104015184383E-001
6.004646789972E+01 2.76092 -3.312328490510E-002 -0.726356 -3.2079 -2.602268526733E+001 -8.586256155958E-002 -6.920937055395E-001
6.023998275486E+01 2.79638 -3.323799957974E-002 -0.748123 -3.24872 -2.603572870674E+001 -8.221885463186E-002 -6.725029790831E-001
6.044048206604E+01 2.83122 -3.334639860579E-002 -0.772287 -3.28408 -2.604978985280E+001 -8.016909210622E-002 -6.510303014749E-001
6.061828418586E+01 2.86048 -3.343485671995E-002 -0.795173 -3.32653 -2.606283797034E+001 -7.667649638268E-002 -6.308765416301E-001
6.081871312486E+01 2.89162 -3.352312588466E-002 -0.822653 -3.38422 -2.607821038225E+001 -7.156709835379E-002 -6.068748293127E-001
