Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
3.385914724310E+01 2.96294e-08 3.300981769597E-013 -9.03638 -13.0239 -3.221779328012E+001 3.315827003502E-003 7.602060039828E+000
3.394458044089E+01 2.97082e-08 3.386753975106E-013 -9.03351 -12.9729 -3.221994377767E+001 3.704679693272E-003 7.602060039899E+000
3.404232481774E+01 2.97991e-08 3.498237490801E-013 -9.02981 -12.9141 -3.222271449083E+001 4.206006465418E-003 7.602060039974E+000
3.413040750488E+01 2.98817e-08 3.612320952005E-013 -9.0261 -12.8612 -3.222549312447E+001 4.711078094273E-003 7.602060040034E+000
3.423256087652E+01 2.99784e-08 3.763196277067E-013 -9.02135 -12.802 -3.222904420302E+001 5.340763736138E-003 7.602060040093E+000
3.432335024256E+01 3.00653e-08 3.915479672715E-013 -9.01676 -12.7487 -3.223248026519E+001 5.975696747156E-003 7.602060040135E+000
3.441970581039E+01 3.01585e-08 4.098451593679E-013 -9.01154 -12.6964 -3.223638603781E+001 6.660497457456E-003 7.602060040169E+000
3.451017379633E+01 3.02471e-08 4.290927615982E-013 -9.00635 -12.6475 -3.224026838208E+001 7.366624518637E-003 7.602060040189E+000
3.460796331650E+01 3.03442e-08 4.524813382501E-013 -9.00046 -12.5975 -3.224467626658E+001 8.155263679292E-003 7.602060040197E+000
3.470816153103E+01 3.0445e-08 4.791798804928E-013 -8.99417 -12.55 -3.224938309907E+001 8.968121528703E-003 7.602060040190E+000
3.481291092943E+01 3.0552e-08 5.107267265847E-013 -8.98738 -12.4955 -3.225446459926E+001 1.001176108251E-002 7.602060040166E+000
3.490933369178E+01 3.0652e-08 5.428666526383E-013 -8.98099 -12.4584 -3.225924662792E+001 1.074562252320E-002 7.602060040127E+000
3.502345132923E+01 3.07722e-08 5.852230786879E-013 -8.9733 -12.403 -3.226499921224E+001 1.199612926949E-002 7.602060040060E+000
3.514062519384E+01 3.0898e-08 6.342993522322E-013 -8.96533 -12.3537 -3.227096563392E+001 1.319513342473E-002 7.602060039967E+000
3.526063446020E+01 3.10292e-08 6.905881773950E-013 -8.95711 -12.303 -3.227711350460E+001 1.455463502709E-002 7.602060039845E+000
3.538033105497E+01 3.11626e-08 7.536447093192E-013 -8.9489 -12.2603 -3.228326094403E+001 1.575907494274E-002 7.602060039697E+000
3.553163596824E+01 3.13349e-08 8.389270628929E-013 -8.9385 -12.2354 -3.229104312859E+001 1.629796537550E-002 7.602060039469E+000
3.566847707448E+01 3.14942e-08 9.220026587860E-013 -8.92906 -12.1972 -3.229810321427E+001 1.742005664297E-002 7.602060039225E+000
3.580877604784E+01 3.16613e-08 1.016459769234E-012 -8.91931 -12.1433 -3.230539920610E+001 1.928773455029E-002 7.602060038934E+000
3.593270917836E+01 3.1812e-08 1.111150573262E-012 -8.91062 -12.0939 -3.231190038736E+001 2.118570063280E-002 7.602060038643E+000
3.609100901566E+01 3.2009e-08 1.243497191317E-012 -8.89946 -12.0686 -3.232025068129E+001 2.189622093424E-002 7.602060038223E+000
3.623463127743E+01 3.21922e-08 1.367711873241E-012 -8.88928 -12.0512 -3.232786992600E+001 2.226758698180E-002 7.602060037794E+000
3.638707708159E+01 3.23914e-08 1.512342178676E-012 -8.8781 -11.9931 -3.233623723090E+001 2.481367668945E-002 7.602060037285E+000
3.654131797652E+01 3.25984e-08 1.679361677814E-012 -8.86676 -11.9409 -3.234471909392E+001 2.727045837231E-002 7.602060036713E+000
3.670347316577E+01 3.28218e-08 1.872920085582E-012 -8.85471 -11.9115 -3.235373724665E+001 2.838886720509E-002 7.602060036048E+000
3.685866888402E+01 3.30417e-08 2.066148697311E-012 -8.84272 -11.8945 -3.236270584194E+001 2.872844553777E-002 7.602060035346E+000
3.702339547005E+01 3.32819e-08 2.288552770686E-012 -8.8297 -11.8417 -3.237244560783E+001 3.149060461749E-002 7.602060034527E+000
3.719360957399E+01 3.35378e-08 2.546735937639E-012 -8.81601 -11.8028 -3.238269249476E+001 3.338012870941E-002 7.602060033596E+000
3.735559545270E+01 3.37891e-08 2.807313860169E-012 -8.80252 -11.7831 -3.239279018080E+001 3.387108590401E-002 7.602060032626E+000
3.752696519587E+01 3.40637e-08 3.103201118976E-012 -8.78787 -11.7387 -3.240374606213E+001 3.628755625040E-002 7.602060031505E+000
3.768192994979E+01 3.43202e-08 3.401598506264E-012 -8.77433 -11.6947 -3.241387601954E+001 3.893876393580E-002 7.602060030403E+000
3.783575699985E+01 3.45831e-08 3.725239040237E-012 -8.76031 -11.6595 -3.242436951914E+001 4.090019620933E-002 7.602060029219E+000
3.801141082735E+01 3.4894e-08 4.128676954377E-012 -8.74366 -11.6175 -3.243682389571E+001 4.336622117604E-002 7.602060027750E+000
3.818522646049E+01 3.52138e-08 4.571504836354E-012 -8.72663 -11.5702 -3.244955918996E+001 4.652052944831E-002 7.602060026165E+000
3.835013183559E+01 3.55294e-08 5.038157731753E-012 -8.70954 -11.5271 -3.246234873524E+001 4.940990555788E-002 7.602060024529E+000
3.849486538084E+01 3.5817e-08 5.486822633193E-012 -8.69388 -11.4914 -3.247406372805E+001 5.176806351938E-002 7.602060022978E+000
3.864443022164E+01 3.61255e-08 5.986504634115E-012 -8.67721 -11.4621 -3.248653842834E+001 5.330773386878E-002 7.602060021252E+000
3.879418239488E+01 3.64468e-08 6.520736557015E-012 -8.65973 -11.4319 -3.249961547842E+001 5.491772848863E-002 7.602060019390E+000
3.895975799500E+01 3.68178e-08 7.165477691400E-012 -8.63931 -11.3863 -3.251488690716E+001 5.822132234477E-002 7.602060017159E+000
3.906720449474E+01 3.70683e-08 7.622146913348E-012 -8.6256 -11.3581 -3.252514619451E+001 6.021602186392E-002 7.602060015606E+000
3.920194483137E+01 3.73939e-08 8.231707190598E-012 -8.60795 -11.3321 -3.253834760940E+001 6.141834236676E-002 7.602060013534E+000
3.936255696944E+01 3.78001e-08 9.008859908010E-012 -8.58595 -11.2959 -3.255481114006E+001 6.348197502842E-002 7.602060010867E+000
3.954485272949E+01 3.82877e-08 9.993637513648E-012 -8.55934 -11.2388 -3.257471723743E+001 6.814918234579E-002 7.602060007552E+000
3.971880455340E+01 3.87826e-08 1.105496772792E-011 -8.53255 -11.1936 -3.259475801675E+001 7.114267258818E-002 7.602060004068E+000
3.991183679535E+01 3.93696e-08 1.236123351871E-011 -8.50117 -11.1422 -3.261822995033E+001 7.455017008963E-002 7.602059999790E+000
4.006791348036E+01 3.98775e-08 1.356387954625E-011 -8.47388 -11.0841 -3.263864213145E+001 8.007056249898E-002 7.602059995971E+000
4.023247839869E+01 4.04499e-08 1.501202422689E-011 -8.44327 -11.0306 -3.266153471192E+001 8.447417491985E-002 7.602059991543E+000
4.039217824289E+01 4.10463e-08 1.657668026172E-011 -8.41216 -10.9866 -3.268481149037E+001 8.707882680039E-002 7.602059986801E+000
4.056417223730E+01 4.174e-08 1.848284300235E-011 -8.3763 -10.9213 -3.271162781120E+001 9.325267753143E-002 7.602059981137E+000
4.073778890253E+01 4.25036e-08 2.074561922611E-011 -8.33697 -10.8518 -3.274104175468E+001 1.000688240351E-001 7.602059974732E+000
4.089163400950E+01 4.32423e-08 2.303864503617E-011 -8.30018 -10.8027 -3.276856641671E+001 1.030295846059E-001 7.602059968381E+000
4.106676967918E+01 4.41656e-08 2.601413891827E-011 -8.2556 -10.7331 -3.280190542285E+001 1.092461841768E-001 7.602059960257E+000
4.123393282016E+01 4.51446e-08 2.941536989042E-011 -8.20886 -10.6517 -3.283685088454E+001 1.184437254365E-001 7.602059951443E+000
4.139250958170E+01 4.61801e-08 3.323585262849E-011 -8.1614 -10.5877 -3.287234819580E+001 1.231756615579E-001 7.602059941923E+000
4.155476623099E+01 4.73671e-08 3.775324191384E-011 -8.10998 -10.5202 -3.291080985713E+001 1.279716196325E-001 7.602059930797E+000
4.173278812844E+01 4.88509e-08 4.377617031908E-011 -8.04775 -10.4206 -3.295733467913E+001 1.396704307638E-001 7.602059916618E+000
4.188972089843E+01 5.03575e-08 5.036033564797E-011 -7.98777 -10.3382 -3.300219125299E+001 1.472822244665E-001 7.602059901965E+000
4.204674371141E+01 5.20955e-08 5.822689710479E-011 -7.92415 -10.2614 -3.304977625986E+001 1.520183479306E-001 7.602059884799E+000
4.220283143035E+01 5.41074e-08 6.779050535252E-011 -7.85502 -10.1614 -3.310145918544E+001 1.634617856361E-001 7.602059864650E+000
4.237708799751E+01 5.67943e-08 8.168340487995E-011 -7.76885 -10.0402 -3.316587309679E+001 1.775739740855E-001 7.602059837369E+000
4.254496267924E+01 5.99658e-08 9.899845017833E-011 -7.67905 -9.93468 -3.323303080866E+001 1.844763107695E-001 7.602059804757E+000
4.273918554358E+01 6.46097e-08 1.258133422872E-010 -7.56347 -9.78149 -3.331942636906E+001 2.016878842278E-001 7.602059756445E+000
4.290982465357E+01 6.9945e-08 1.596962898045E-010 -7.44673 -9.62849 -3.340667631455E+001 2.198255951425E-001 7.602059700368E+000
4.308307393953E+01 7.71508e-08 2.082348418154E-010 -7.31659 -9.47936 -3.350399737062E+001 2.303184916674E-001 7.602059624012E+000
4.323694337080E+01 8.5763e-08 2.695255412894E-010 -7.18777 -9.3186 -3.360027677483E+001 2.486072014526E-001 7.602059532174E+000
4.339518232871E+01 9.80267e-08 3.651044912467E-010 -7.0345 -9.12497 -3.371478470105E+001 2.737448771928E-001 7.602059400737E+000
4.356389709269E+01 1.17366e-07 5.272228494368E-010 -6.85041 -8.91717 -3.385241423976E+001 2.902872958155E-001 7.602059192590E+000
4.374225716098E+01 1.49941e-07 8.177991799099E-010 -6.62943 -8.65976 -3.401754819760E+001 3.172260208656E-001 7.602058840833E+000
4.390376752489E+01 2.0031e-07 1.317243369850E-009 -6.38622 -8.36934 -3.419918791423E+001 3.555406966479E-001 7.602058295683E+000
4.405478400918E+01 2.85386e-07 2.235508884443E-009 -6.12061 -8.07663 -3.439769600233E+001 3.806315204677E-001 7.602057373567E+000
4.421787907219E+01 4.68184e-07 4.338826312231E-009 -5.79096 -7.71296 -3.464401464628E+001 4.145965955461E-001 7.602055390504E+000
4.438382460325E+01 9.18445e-07 1.017604928662E-008 -5.35636 -7.21871 -3.496842206957E+001 4.800996695920E-001 7.602050503250E+000
4.455205984387E+01 2.42496e-06 3.227842832447E-008 -4.7835 -6.60271 -3.539632689573E+001 5.367190019994E-001 7.602034146575E+000
4.470008830896E+01 7.68143e-06 1.160489683211E-007 -4.15745 -5.93598 -3.586384492002E+001 5.972087440847E-001 7.601977069502E+000
4.486797603168E+01 6.59043e-05 1.247618406019E-006 -2.90822 -4.59286 -3.679488620503E+001 7.605865328974E-001 7.601344804717E+000
4.502704974179E+01 0.00279515 6.606255711837E-005 -1.22532 -2.83406 -3.800627864590E+001 9.356473225763E-001 7.571704042193E+000
4.519377023447E+01 0.0262292 6.899813456579E-004 -0.663108 -2.21951 -3.804293891980E+001 1.056495640623E+000 7.317181671567E+000
4.536570135617E+01 0.0765986 2.115602973633E-003 -0.429821 -1.97826 -3.739840088332E+001 1.057829240683E+000 6.770083845581E+000
4.550624310768E+01 0.138192 3.835070285516E-003 -0.297025 -1.8568 -3.649758854698E+001 1.005737315159E+000 6.101079564505E+000
4.567009513167E+01 0.233108 6.363356228878E-003 -0.185783 -1.78079 -3.504042515299E+001 8.903478288737E-001 5.070173893201E+000
4.582332696776E+01 0.342892 8.954559493885E-003 -0.10843 -1.77091 -3.331722995429E+001 7.247459640339E-001 3.877880730601E+000
4.598468691707E+01 0.47819 1.155644474673E-002 -0.0493304 -1.83325 -3.116620464512E+001 5.125792418868E-001 2.408705335458E+000
4.615087669083E+01 0.633012 1.348119482956E-002 -0.0180079 -2.10308 -2.868180321755E+001 2.357929567510E-001 7.309563328218E-001
4.630640022819E+01 0.782578 1.414447754092E-002 -0.0235719 -3.00521 -2.642791044820E+001 2.756894478420E-002 -7.728203653585E-001
4.645928602338E+01 0.918024 1.396891004686E-002 -0.0871337 -2.56583 -2.560253108145E+001 -8.503203376182E-002 -1.292429206682E+000
4.659735744331E+01 1.02534 1.353407859510E-002 -0.128824 -2.50064 -2.558795830763E+001 -1.086980369657E-001 -1.281261598230E+000
4.674585615463E+01 1.13107 1.312126747685E-002 -0.165722 -2.59581 -2.561361808444E+001 -9.514386903748E-002 -1.245703712605E+000
4.689841602407E+01 1.23156 1.270038562777E-002 -0.195541 -2.51823 -2.563899205855E+001 -1.219578645374E-001 -1.213765930879E+000
4.705311031056E+01 1.32744 1.222902109203E-002 -0.219691 -2.53093 -2.565907011560E+001 -1.253137650301E-001 -1.188265397490E+000
4.721193293537E+01 1.42066 1.177791734733E-002 -0.242801 -2.55647 -2.567677452447E+001 -1.247008420276E-001 -1.164883713210E+000
4.737368943938E+01 1.51097 1.132760411575E-002 -0.262922 -2.54796 -2.569328810010E+001 -1.332841628045E-001 -1.143761322179E+000
4.750009080770E+01 1.57886 1.096212819495E-002 -0.277004 -2.5342 -2.570443899849E+001 -1.421700956317E-001 -1.129238321847E+000
4.765983002966E+01 1.66163 1.051027850759E-002 -0.293883 -2.56892 -2.571743990148E+001 -1.365183383253E-001 -1.112132848261E+000
4.780583507904E+01 1.73463 1.012185559197E-002 -0.307958 -2.56963 -2.572859032009E+001 -1.408451241468E-001 -1.097629783553E+000
4.797130248567E+01 1.8147 9.663386744272E-003 -0.32243 -2.55451 -2.574003420021E+001 -1.508438230144E-001 -1.082710448217E+000
4.812298974680E+01 1.88585 9.253046664339E-003 -0.335057 -2.58097 -2.574971215724E+001 -1.461715250587E-001 -1.069948726238E+000
4.826179452405E+01 1.94921 8.888573739963E-003 -0.345946 -2.57419 -2.575817049971E+001 -1.522885529397E-001 -1.058829654545E+000
4.840740201092E+01 2.01407 8.492982686622E-003 -0.356471 -2.56247 -2.576650440538E+001 -1.603462104614E-001 -1.047966406180E+000
4.855476726200E+01 2.07816 8.095898695780E-003 -0.366724 -2.5785 -2.577435027903E+001 -1.582758267681E-001 -1.037606249687E+000
4.870470493573E+01 2.14185 7.703456624245E-003 -0.376754 -2.58064 -2.578203852661E+001 -1.612240867038E-001 -1.027442385114E+000
4.885380229437E+01 2.20381 7.306506178835E-003 -0.385979 -2.57107 -2.578933045179E+001 -1.684017846384E-001 -1.017927882984E+000
4.902246023287E+01 2.27235 6.860052645246E-003 -0.396063 -2.58698 -2.579701857156E+001 -1.662072442590E-001 -1.007758711123E+000
4.919658907910E+01 2.3415 6.413651642440E-003 -0.406055 -2.58885 -2.580469374958E+001 -1.693969919921E-001 -9.976206200165E-001
4.935018686675E+01 2.40123 6.013693055507E-003 -0.414276 -2.58398 -2.581112355501E+001 -1.746235902874E-001 -9.891911912921E-001
4.951127457872E+01 2.46268 5.602363249682E-003 -0.422778 -2.60203 -2.581752565164E+001 -1.708680884098E-001 -9.806794042987E-001
4.965200057955E+01 2.5154 5.250704917574E-003 -0.429937 -2.59844 -2.582300269813E+001 -1.751868775996E-001 -9.734216070378E-001
4.980421964201E+01 2.57149 4.863794948149E-003 -0.43731 -2.5961 -2.582870360867E+001 -1.791912244223E-001 -9.659077818799E-001
4.997441303636E+01 2.63308 4.442119383858E-003 -0.445509 -2.61417 -2.583482687454E+001 -1.752054197732E-001 -9.577354942029E-001
5.013589634220E+01 2.69047 4.047547985533E-003 -0.453045 -2.60741 -2.584053430744E+001 -1.811088027092E-001 -9.501273745966E-001
5.028387249153E+01 2.74221 3.682895590196E-003 -0.45973 -2.61349 -2.584561998001E+001 -1.813948501029E-001 -9.433855015994E-001
5.044071377308E+01 2.79618 3.308226464982E-003 -0.466859 -2.62733 -2.585086626663E+001 -1.786482498913E-001 -9.363286622326E-001
5.059224097745E+01 2.84749 2.949787498076E-003 -0.473601 -2.624 -2.585590992667E+001 -1.828776001605E-001 -9.295682584997E-001
5.073211940894E+01 2.89417 2.618846143816E-003 -0.479695 -2.63092 -2.586049187883E+001 -1.825608505858E-001 -9.234613609436E-001
5.088613788647E+01 2.94481 2.265383864434E-003 -0.486502 -2.64628 -2.586544382090E+001 -1.790385570776E-001 -9.167653461712E-001
5.103494153480E+01 2.99299 1.930402661720E-003 -0.493018 -2.64704 -2.587024802280E+001 -1.814607016293E-001 -9.102866085764E-001
5.118326111180E+01 3.0403 1.596795513013E-003 -0.499429 -2.65189 -2.587499307879E+001 -1.821440999427E-001 -9.039075451055E-001
5.132409340960E+01 3.08458 1.288695527633E-003 -0.505637 -2.66815 -2.587946269102E+001 -1.780100695662E-001 -8.978363354931E-001
5.149028254302E+01 3.13602 9.352695209809E-004 -0.512958 -2.6736 -2.588479079237E+001 -1.788144090691E-001 -8.906120300628E-001
5.164114800181E+01 3.18197 6.171750541837E-004 -0.519594 -2.68135 -2.588961882152E+001 -1.783880754666E-001 -8.840702586892E-001
5.177827582265E+01 3.22313 3.362568825218E-004 -0.52576 -2.69473 -2.589400840924E+001 -1.754816366427E-001 -8.780678198460E-001
5.190940214773E+01 3.26194 7.274257230805E-005 -0.53166 -2.69756 -2.589826320959E+001 -1.767523952178E-001 -8.722694296341E-001
5.205861444135E+01 3.30548 -2.256980633487E-004 -0.538355 -2.70233 -2.590312320791E+001 -1.775751614945E-001 -8.656706843843E-001
5.220287407702E+01 3.34692 -5.077984049423E-004 -0.544963 -2.71606 -2.590781999963E+001 -1.747184126520E-001 -8.592416976838E-001
5.234695638299E+01 3.38769 -7.803680330266E-004 -0.551646 -2.72963 -2.591258513086E+001 -1.720012385014E-001 -8.527283890002E-001
5.251392278715E+01 3.43415 -1.086399999280E-003 -0.559445 -2.74487 -2.591816960095E+001 -1.691153106169E-001 -8.451100682113E-001
5.268475935191E+01 3.48083 -1.387591983687E-003 -0.567606 -2.76191 -2.592392931411E+001 -1.657300193864E-001 -8.371957542515E-001
5.282559551627E+01 3.51865 -1.628626886277E-003 -0.57437 -2.77088 -2.592876446587E+001 -1.649182290555E-001 -8.305866959803E-001
5.294293688843E+01 3.54971 -1.825564155958E-003 -0.580056 -2.78014 -2.593281007195E+001 -1.635951156782E-001 -8.250463280190E-001
5.308482702167E+01 3.58673 -2.056952196078E-003 -0.587062 -2.79513 -2.593773423228E+001 -1.606453601137E-001 -8.182655798094E-001
5.324447310665E+01 3.62767 -2.308922813341E-003 -0.595007 -2.80772 -2.594337094338E+001 -1.589703145735E-001 -8.105335362271E-001
5.341712999052E+01 3.6711 -2.573176523106E-003 -0.603719 -2.82403 -2.594951836438E+001 -1.562493921865E-001 -8.020814205657E-001
5.358777929779E+01 3.71318 -2.823847119483E-003 -0.612493 -2.84075 -2.595567712312E+001 -1.534538142419E-001 -7.935906376138E-001
5.374337426865E+01 3.7508 -3.045397577397E-003 -0.620551 -2.8529 -2.596137740585E+001 -1.520478008354E-001 -7.857586432044E-001
5.390836603459E+01 3.78994 -3.272540635880E-003 -0.629245 -2.86957 -2.596746242777E+001 -1.493153904811E-001 -7.773565020126E-001
5.404360284271E+01 3.82144 -3.452621991716E-003 -0.636448 -2.88147 -2.597252188253E+001 -1.477365927557E-001 -7.703803913854E-001
5.416550216176E+01 3.84938 -3.610768180784E-003 -0.642978 -2.89283 -2.597712736608E+001 -1.461287688900E-001 -7.640440572442E-001
5.431879732315E+01 3.88393 -3.803283969467E-003 -0.65132 -2.90954 -2.598294404164E+001 -1.433737696170E-001 -7.559969239086E-001
5.447583936635E+01 3.91863 -3.993124357768E-003 -0.659956 -2.92534 -2.598899049589E+001 -1.410609903956E-001 -7.476477999129E-001
5.462706797654E+01 3.9514 -4.169721895226E-003 -0.668334 -2.94046 -2.599486923511E+001 -1.389181342956E-001 -7.395381786180E-001
5.477268410886E+01 3.98236 -4.333546327974E-003 -0.676528 -2.95722 -2.600056160077E+001 -1.362371539067E-001 -7.316474464762E-001
5.490992149726E+01 4.01101 -4.482582138250E-003 -0.684293 -2.97072 -2.600599815702E+001 -1.344767524232E-001 -7.241385408812E-001
5.503841354710E+01 4.03737 -4.618070033562E-003 -0.691612 -2.98375 -2.601111815393E+001 -1.327462848733E-001 -7.170643776064E-001
5.518882717564E+01 4.06766 -4.771085415667E-003 -0.700293 -3.00123 -2.601713833429E+001 -1.301132009782E-001 -7.087102636814E-001
5.535550688822E+01 4.10053 -4.934185424558E-003 -0.709962 -3.0174 -2.602389451194E+001 -1.282137829531E-001 -6.993679883924E-001
5.551349691655E+01 4.13101 -5.082969565815E-003 -0.719217 -3.03549 -2.603032801004E+001 -1.256639087669E-001 -6.904500237906E-001
5.567099209733E+01 4.16076 -5.225122831928E-003 -0.72854 -3.05288 -2.603678992652E+001 -1.233820773227E-001 -6.814780796715E-001
5.583245969033E+01 4.19059 -5.365453910138E-003 -0.738135 -3.0696 -2.604347752864E+001 -1.214033725487E-001 -6.722188477675E-001
5.597583035677E+01 4.21654 -5.485218123040E-003 -0.746748 -3.08666 -2.604942775898E+001 -1.190939108717E-001 -6.639436431000E-001
5.613013763242E+01 4.24389 -5.609285426461E-003 -0.756066 -3.10244 -2.605588828427E+001 -1.173623874042E-001 -6.549731269210E-001
5.628613046631E+01 4.27095 -5.730220350710E-003 -0.765527 -3.11923 -2.606245494226E+001 -1.154291078780E-001 -6.458611310556E-001
5.644553646552E+01 4.298 -5.848873354823E-003 -0.775292 -3.13682 -2.606918000424E+001 -1.133964990648E-001 -6.364910105592E-001
5.660871403635E+01 4.32506 -5.965799961259E-003 -0.785307 -3.15278 -2.607612629405E+001 -1.118845206029E-001 -6.268468852182E-001
5.675330370131E+01 4.34852 -6.065715486906E-003 -0.794244 -3.16846 -2.608228529341E+001 -1.101864574027E-001 -6.182683180272E-001
5.688739690985E+01 4.36985 -6.155232947919E-003 -0.802581 -3.18223 -2.608801881711E+001 -1.088412650988E-001 -6.102724505066E-001
5.701203018130E+01 4.38931 -6.236061166212E-003 -0.810328 -3.19399 -2.609338194095E+001 -1.078621507225E-001 -6.028184837217E-001
5.714463152453E+01 4.40964 -6.319583700788E-003 -0.818618 -3.20776 -2.609908229835E+001 -1.065314852597E-001 -5.948685643492E-001
5.730171191108E+01 4.43322 -6.415133986375E-003 -0.828491 -3.22363 -2.610585454803E+001 -1.050999446888E-001 -5.854107988648E-001
5.745650822266E+01 4.45594 -6.506148719911E-003 -0.83822 -3.23791 -2.611256484449E+001 -1.040309036080E-001 -5.760658758457E-001
5.761343405545E+01 4.47846 -6.595224391961E-003 -0.848154 -3.25411 -2.611935485200E+001 -1.025672228402E-001 -5.665659649750E-001
5.774840153819E+01 4.49742 -6.669305390660E-003 -0.856709 -3.26661 -2.612522386328E+001 -1.016617310599E-001 -5.583693430936E-001
5.789685730337E+01 4.51785 -6.748436405543E-003 -0.86613 -3.2803 -2.613168872030E+001 -1.006928747909E-001 -5.493419713320E-001
5.803925531674E+01 4.53703 -6.821876593950E-003 -0.875223 -3.29472 -2.613787891697E+001 -9.948812492840E-002 -5.406624038680E-001
5.817918692564E+01 4.55549 -6.891850064366E-003 -0.884154 -3.307 -2.614399113286E+001 -9.874704817204E-002 -5.321153796418E-001
5.833714647334E+01 4.57587 -6.968470487579E-003 -0.894261 -3.32191 -2.615088451547E+001 -9.768744588371E-002 -5.224585008700E-001
5.846614593307E+01 4.59217 -7.029038926062E-003 -0.90256 -3.33458 -2.615650637157E+001 -9.672908055427E-002 -5.145552575579E-001
5.859777441489E+01 4.60849 -7.089158418188E-003 -0.91103 -3.34594 -2.616226072538E+001 -9.610954451924E-002 -5.064770199141E-001
5.875155763183E+01 4.62715 -7.157430704612E-003 -0.920955 -3.35974 -2.616897909667E+001 -9.527939286715E-002 -4.970278079730E-001
5.889818078089E+01 4.64455 -7.220485985535E-003 -0.930496 -3.37302 -2.617536308398E+001 -9.448603667214E-002 -4.879937882527E-001
5.904743841679E+01 4.66187 -7.282796136762E-003 -0.940291 -3.38597 -2.618185719968E+001 -9.382649533724E-002 -4.787588020679E-001
5.919278519030E+01 4.67836 -7.341616414011E-003 -0.949986 -3.39992 -2.618815357369E+001 -9.293376765500E-002 -4.697062821417E-001
5.935676626326E+01 4.69652 -7.405770879366E-003 -0.961143 -3.41511 -2.619525897266E+001 -9.209947307843E-002 -4.593826558813E-001
5.951089202600E+01 4.71317 -7.464090407007E-003 -0.971858 -3.42901 -2.620196486603E+001 -9.145026288209E-002 -4.495460516538E-001
5.966870718273E+01 4.7298 -7.521920012608E-003 -0.983135 -3.44306 -2.620885160950E+001 -9.089170465650E-002 -4.393073126142E-001
5.985593435981E+01 4.74896 -7.588097571489E-003 -0.997021 -3.46044 -2.621706458995E+001 -9.019071266902E-002 -4.268784909927E-001
6.004646789972E+01 4.76782 -7.652735246985E-003 -1.01182 -3.47872 -2.622550940026E+001 -8.950021727683E-002 -4.138377536892E-001
6.023998275486E+01 4.78631 -7.715582677215E-003 -1.02765 -3.49832 -2.623422154307E+001 -8.875728455583E-002 -4.001026637502E-001
6.044048206604E+01 4.80476 -7.777753528493E-003 -1.04502 -3.51898 -2.624343405983E+001 -8.811717719786E-002 -3.852662257234E-001
6.061828418586E+01 4.8205 -7.830390000104E-003 -1.06134 -3.53852 -2.625178691638E+001 -8.749354510063E-002 -3.715252698550E-001
6.081871312486E+01 4.83752 -7.886918267455E-003 -1.08089 -3.56115 -2.626143629988E+001 -8.690844093384E-002 -3.553042928417E-001
6.106392868925E+01 4.85729 -7.952047166090E-003 -1.10662 -3.59081 -2.627361369648E+001 -8.616443522521E-002 -3.343045182125E-001
6.134220372395E+01 4.87829 -8.020632852602E-003 -1.13848 -3.62643 -2.628793998334E+001 -8.546776894764E-002 -3.088066640383E-001
6.168445285388E+01 4.90199 -8.097299781569E-003 -1.18194 -3.67419 -2.630625651005E+001 -8.468624695243E-002 -2.748380976832E-001
6.205360507379E+01 4.92488 -8.170627450558E-003 -1.23464 -3.7313 -2.632671766188E+001 -8.389617156525E-002 -2.348177717256E-001
