Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
3.385914724310E+01 2.95165e-08 3.046704629313E-015 -9.05414 -14.0257 -3.220450967875E+001 3.438180090130E-004 7.602060041053E+000
3.394458044089E+01 2.9592e-08 3.908392223624E-015 -9.05341 -13.9683 -3.220505187099E+001 3.917475172560E-004 7.602060041161E+000
3.404232481774E+01 2.96785e-08 5.038322907663E-015 -9.05248 -13.9047 -3.220574838938E+001 4.526281351978E-004 7.602060041283E+000
3.413040750488E+01 2.97567e-08 6.211096625566E-015 -9.05155 -13.8503 -3.220644456354E+001 5.119493472897E-004 7.602060041391E+000
3.423256087652E+01 2.98475e-08 7.761464991650E-015 -9.05037 -13.7847 -3.220733095702E+001 5.937401731157E-004 7.602060041514E+000
3.432335024256E+01 2.99284e-08 9.343846922778E-015 -9.04922 -13.7371 -3.220818529401E+001 6.608022212105E-004 7.602060041620E+000
3.441970581039E+01 3.00146e-08 1.122084571747E-014 -9.04793 -13.6802 -3.220915302640E+001 7.510370816752E-004 7.602060041731E+000
3.451017379633E+01 3.00957e-08 1.322092701230E-014 -9.04665 -13.6358 -3.221011127408E+001 8.296298379143E-004 7.602060041832E+000
3.460796331650E+01 3.01837e-08 1.559778045963E-014 -9.0452 -13.588 -3.221119546118E+001 9.229442192034E-004 7.602060041939E+000
3.470816153103E+01 3.02742e-08 1.836925575750E-014 -9.04366 -13.5369 -3.221234823937E+001 1.034552609965E-003 7.602060042045E+000
3.481291092943E+01 3.03691e-08 2.146644682948E-014 -9.042 -13.5147 -3.221358785872E+001 1.084886461197E-003 7.602060042152E+000
3.490933369178E+01 3.04568e-08 2.463768550372E-014 -9.04045 -13.4563 -3.221474954416E+001 1.236621224498E-003 7.602060042246E+000
3.502345132923E+01 3.0561e-08 2.869878476456E-014 -9.0386 -13.4444 -3.221613917071E+001 1.265505999539E-003 7.602060042354E+000
3.514062519384E+01 3.06684e-08 3.304048315057E-014 -9.03668 -13.4193 -3.221757254597E+001 1.335043614550E-003 7.602060042460E+000
3.526063446020E+01 3.07789e-08 3.769948852514E-014 -9.03472 -13.4114 -3.221903754338E+001 1.353373201328E-003 7.602060042563E+000
3.538033105497E+01 3.08897e-08 4.234240047049E-014 -9.03277 -13.3845 -3.222049721138E+001 1.433509527363E-003 7.602060042660E+000
3.553163596824E+01 3.10304e-08 4.980078660913E-014 -9.03031 -13.2494 -3.222233614143E+001 1.945732135065E-003 7.602060042775E+000
3.566847707448E+01 3.11583e-08 5.797904875956E-014 -9.02811 -13.2033 -3.222398558599E+001 2.152939697820E-003 7.602060042872E+000
3.580877604784E+01 3.12902e-08 6.680432762696E-014 -9.02586 -13.2149 -3.222566621128E+001 2.085281961901E-003 7.602060042963E+000
3.593270917836E+01 3.14072e-08 7.400113963139E-014 -9.0239 -13.2478 -3.222713743099E+001 1.924311457676E-003 7.602060043038E+000
3.609100901566E+01 3.15575e-08 8.380260780860E-014 -9.02139 -13.1464 -3.222901713116E+001 2.416692095571E-003 7.602060043126E+000
3.623463127743E+01 3.16946e-08 9.556564651349E-014 -9.01909 -13.0525 -3.223073340097E+001 2.984326818338E-003 7.602060043197E+000
3.638707708159E+01 3.18408e-08 1.086711168619E-013 -9.01673 -13.0883 -3.223250190656E+001 2.733268299391E-003 7.602060043263E+000
3.654131797652E+01 3.19897e-08 1.207463416052E-013 -9.01429 -13.1174 -3.223432617400E+001 2.542065905785E-003 7.602060043322E+000
3.670347316577E+01 3.2147e-08 1.337043552759E-013 -9.0117 -13.0547 -3.223626851548E+001 2.919641241217E-003 7.602060043374E+000
3.685866888402E+01 3.22985e-08 1.492485991107E-013 -9.00928 -12.9606 -3.223807558284E+001 3.605905293064E-003 7.602060043414E+000
3.702339547005E+01 3.24603e-08 1.671222380921E-013 -9.00673 -12.9826 -3.223998639616E+001 3.408252929424E-003 7.602060043447E+000
3.719360957399E+01 3.26284e-08 1.849200250398E-013 -9.00404 -12.9569 -3.224200170462E+001 3.593796892239E-003 7.602060043470E+000
3.735559545270E+01 3.27893e-08 2.046814349388E-013 -9.00145 -12.8774 -3.224393543430E+001 4.290785959671E-003 7.602060043481E+000
3.752696519587E+01 3.29607e-08 2.279165514736E-013 -8.99868 -12.8714 -3.224600800840E+001 4.322507826530E-003 7.602060043481E+000
3.768192994979E+01 3.31166e-08 2.483812057330E-013 -8.99611 -12.8803 -3.224792911093E+001 4.210111696287E-003 7.602060043471E+000
3.783575699985E+01 3.32722e-08 2.690706996692E-013 -8.99356 -12.863 -3.224983811014E+001 4.355750723522E-003 7.602060043451E+000
3.801141082735E+01 3.34511e-08 2.936035069062E-013 -8.99063 -12.8504 -3.225203579006E+001 4.454360091973E-003 7.602060043416E+000
3.818522646049E+01 3.36293e-08 3.179544080865E-013 -8.98767 -12.8582 -3.225424753491E+001 4.345597994427E-003 7.602060043368E+000
3.835013183559E+01 3.37995e-08 3.407787238913E-013 -8.98488 -12.8578 -3.225633562649E+001 4.322609281035E-003 7.602060043311E+000
3.849486538084E+01 3.39498e-08 3.609639506559E-013 -8.9824 -12.8491 -3.225819281423E+001 4.384404088220E-003 7.602060043251E+000
3.864443022164E+01 3.4106e-08 3.831667705465E-013 -8.97977 -12.8029 -3.226016228194E+001 4.847605186851E-003 7.602060043178E+000
3.879418239488E+01 3.42634e-08 4.081829866390E-013 -8.97713 -12.7573 -3.226213612290E+001 5.352572914645E-003 7.602060043096E+000
3.895975799500E+01 3.44385e-08 4.374709802736E-013 -8.97418 -12.7532 -3.226434008620E+001 5.366611730393E-003 7.602060042992E+000
3.906720449474E+01 3.45528e-08 4.565073161046E-013 -8.9722 -12.7454 -3.226582159216E+001 5.438875348786E-003 7.602060042918E+000
3.920194483137E+01 3.46969e-08 4.820177275585E-013 -8.96963 -12.6962 -3.226774528491E+001 6.056443686539E-003 7.602060042816E+000
3.936255696944E+01 3.48698e-08 5.163775987007E-013 -8.96651 -12.653 -3.227008504832E+001 6.642818641474E-003 7.602060042683E+000
3.954485272949E+01 3.50675e-08 5.568806867020E-013 -8.9629 -12.6564 -3.227278694068E+001 6.535958053316E-003 7.602060042516E+000
3.971880455340E+01 3.52577e-08 5.962221351006E-013 -8.9593 -12.6243 -3.227548048873E+001 6.980012483138E-003 7.602060042339E+000
3.991183679535E+01 3.54707e-08 6.448039574593E-013 -8.95515 -12.5862 -3.227858454563E+001 7.548295350818E-003 7.602060042122E+000
4.006791348036E+01 3.56445e-08 6.844631462264E-013 -8.95176 -12.6063 -3.228112333059E+001 7.151784816171E-003 7.602060041930E+000
4.023247839869E+01 3.58291e-08 7.250799062138E-013 -8.94808 -12.5964 -3.228387565327E+001 7.255274215953E-003 7.602060041712E+000
4.039217824289E+01 3.60099e-08 7.678477266465E-013 -8.94434 -12.5507 -3.228667699595E+001 7.992309335714E-003 7.602060041483E+000
4.056417223730E+01 3.62063e-08 8.166902202122E-013 -8.94022 -12.5535 -3.228975616457E+001 7.866669793363E-003 7.602060041218E+000
4.073778890253E+01 3.64065e-08 8.642080444269E-013 -8.93601 -12.5626 -3.229290933880E+001 7.630551862650E-003 7.602060040929E+000
4.089163400950E+01 3.65856e-08 9.085004499857E-013 -8.93208 -12.5157 -3.229585014295E+001 8.424098433566E-003 7.602060040655E+000
4.106676967918E+01 3.67915e-08 9.638985711117E-013 -8.92744 -12.4984 -3.229932312149E+001 8.674836566856E-003 7.602060040322E+000
4.123393282016E+01 3.69901e-08 1.015243340072E-012 -8.92297 -12.5241 -3.230266204085E+001 8.092243621051E-003 7.602060039980E+000
4.139250958170E+01 3.71804e-08 1.064112649086E-012 -8.91855 -12.4869 -3.230597211224E+001 8.728533325075E-003 7.602060039636E+000
4.155476623099E+01 3.73772e-08 1.120639922565E-012 -8.91378 -12.439 -3.230954296462E+001 9.641023492519E-003 7.602060039261E+000
4.173278812844E+01 3.75956e-08 1.184596807595E-012 -8.90849 -12.4568 -3.231350084313E+001 9.142373787434E-003 7.602060038822E+000
4.188972089843E+01 3.77904e-08 1.239663295934E-012 -8.90366 -12.4386 -3.231711625518E+001 9.430243889932E-003 7.602060038411E+000
4.204674371141E+01 3.79876e-08 1.301178455487E-012 -8.89851 -12.3795 -3.232096980897E+001 1.067794990759E-002 7.602060037975E+000
4.220283143035E+01 3.8186e-08 1.367211502168E-012 -8.89328 -12.3795 -3.232487992546E+001 1.055107205881E-002 7.602060037516E+000
4.237708799751E+01 3.84103e-08 1.438022513959E-012 -8.88733 -12.3913 -3.232933327010E+001 1.013157371585E-002 7.602060036972E+000
4.254496267924E+01 3.86294e-08 1.510969247871E-012 -8.88119 -12.329 -3.233393270171E+001 1.153132415814E-002 7.602060036416E+000
4.273918554358E+01 3.88869e-08 1.605554945113E-012 -8.87383 -12.3146 -3.233943804060E+001 1.172128857210E-002 7.602060035729E+000
4.290982465357E+01 3.91168e-08 1.686372277785E-012 -8.86721 -12.323 -3.234439337114E+001 1.132374796286E-002 7.602060035085E+000
4.308307393953E+01 3.9354e-08 1.774698453376E-012 -8.86 -12.2591 -3.234978479565E+001 1.290442485223E-002 7.602060034391E+000
4.323694337080E+01 3.9568e-08 1.862165399232E-012 -8.85337 -12.2435 -3.235475001803E+001 1.317659749961E-002 7.602060033738E+000
4.339518232871E+01 3.97916e-08 1.950123162506E-012 -8.84642 -12.2619 -3.235995292806E+001 1.243220110431E-002 7.602060033029E+000
4.356389709269E+01 4.0034e-08 2.046944075328E-012 -8.83857 -12.2099 -3.236582621892E+001 1.376336042362E-002 7.602060032228E+000
4.374225716098E+01 4.02953e-08 2.163909756713E-012 -8.82982 -12.1723 -3.237236929566E+001 1.471356919584E-002 7.602060031328E+000
4.390376752489E+01 4.05365e-08 2.270277438256E-012 -8.8217 -12.1891 -3.237844999257E+001 1.389596686437E-002 7.602060030463E+000
4.405478400918E+01 4.07663e-08 2.371204230694E-012 -8.81374 -12.1501 -3.238440378677E+001 1.492581379070E-002 7.602060029608E+000
4.421787907219E+01 4.10193e-08 2.495057340641E-012 -8.80465 -12.099 -3.239120556051E+001 1.644575671395E-002 7.602060028631E+000
4.438382460325E+01 4.12824e-08 2.626130465726E-012 -8.79508 -12.1115 -3.239836872107E+001 1.563486291575E-002 7.602060027576E+000
4.455205984387E+01 4.15552e-08 2.758230876288E-012 -8.785 -12.0836 -3.240591156457E+001 1.629361079920E-002 7.602060026441E+000
4.470008830896E+01 4.18007e-08 2.889259003890E-012 -8.77557 -12.0282 -3.241296596758E+001 1.811876163247E-002 7.602060025383E+000
4.486797603168E+01 4.20858e-08 3.048509487952E-012 -8.76442 -12.0281 -3.242131029442E+001 1.766666690624E-002 7.602060024110E+000
4.502704974179E+01 4.23629e-08 3.197549649729E-012 -8.75354 -12.0165 -3.242945293627E+001 1.770166817676E-002 7.602060022829E+000
4.519377023447E+01 4.26611e-08 3.370812479742E-012 -8.74137 -11.9527 -3.243855997408E+001 1.993851766866E-002 7.602060021402E+000
4.536570135617E+01 4.29777e-08 3.566801681596E-012 -8.72814 -11.9451 -3.244846033045E+001 1.968758581406E-002 7.602060019831E+000
4.550624310768E+01 4.32439e-08 3.725781559465E-012 -8.71706 -11.9392 -3.245675344467E+001 1.946091776052E-002 7.602060018466E+000
4.567009513167E+01 4.35632e-08 3.927716528842E-012 -8.70331 -11.8768 -3.246703656200E+001 2.177547636080E-002 7.602060016779E+000
4.582332696776E+01 4.38714e-08 4.139019634983E-012 -8.68967 -11.8541 -3.247724873265E+001 2.223947929697E-002 7.602060015096E+000
4.598468691707E+01 4.42067e-08 4.363569396951E-012 -8.67494 -11.852 -3.248827310219E+001 2.161037995143E-002 7.602060013207E+000
4.615087669083E+01 4.45645e-08 4.612330758319E-012 -8.6588 -11.7925 -3.250034744264E+001 2.388601356937E-002 7.602060011127E+000
4.630640022819E+01 4.49121e-08 4.875413202069E-012 -8.64266 -11.7608 -3.251242617428E+001 2.476610517621E-002 7.602060009042E+000
4.645928602338E+01 4.52668e-08 5.140747297600E-012 -8.62633 -11.757 -3.252464777253E+001 2.407256007259E-002 7.602060006850E+000
4.659735744331E+01 4.55991e-08 5.393092930916E-012 -8.61084 -11.7131 -3.253623522294E+001 2.571243894156E-002 7.602060004742E+000
4.674585615463E+01 4.59704e-08 5.700167382262E-012 -8.59302 -11.6633 -3.254957069597E+001 2.768818058544E-002 7.602060002323E+000
4.689841602407E+01 4.63684e-08 6.036395713543E-012 -8.57394 -11.654 -3.256384621082E+001 2.707902126956E-002 7.602059999658E+000
4.705311031056E+01 4.67906e-08 6.389808921579E-012 -8.5538 -11.6186 -3.257892234670E+001 2.806379712076E-002 7.602059996753E+000
4.721193293537E+01 4.72458e-08 6.803008445637E-012 -8.53151 -11.5557 -3.259559974683E+001 3.082673636340E-002 7.602059993536E+000
4.737368943938E+01 4.77348e-08 7.265883344788E-012 -8.50753 -11.5371 -3.261354469514E+001 3.046949065272E-002 7.602059989982E+000
4.750009080770E+01 4.81365e-08 7.640608408188E-012 -8.48812 -11.5123 -3.262806632106E+001 3.085837759819E-002 7.602059986993E+000
4.765983002966E+01 4.86715e-08 8.173211253004E-012 -8.46186 -11.4421 -3.264771880744E+001 3.416384847793E-002 7.602059982920E+000
4.780583507904E+01 4.91906e-08 8.725076784886E-012 -8.43619 -11.4107 -3.266692437655E+001 3.463865890935E-002 7.602059978868E+000
4.797130248567E+01 4.98181e-08 9.384498895299E-012 -8.40596 -11.3798 -3.268954840007E+001 3.472216995896E-002 7.602059973852E+000
4.812298974680E+01 5.04344e-08 1.007077743442E-011 -8.3761 -11.3087 -3.271188582479E+001 3.820399253698E-002 7.602059968807E+000
4.826179452405E+01 5.10383e-08 1.079076473940E-011 -8.34679 -11.2685 -3.273382501628E+001 3.919985387673E-002 7.602059963758E+000
4.840740201092E+01 5.1718e-08 1.159877378835E-011 -8.31485 -11.239 -3.275772216207E+001 3.901107260942E-002 7.602059957959E+000
4.855476726200E+01 5.24604e-08 1.251470359601E-011 -8.28038 -11.1703 -3.278351833160E+001 4.224352062643E-002 7.602059951498E+000
4.870470493573E+01 5.32818e-08 1.361005825221E-011 -8.24226 -11.1097 -3.281204246352E+001 4.452098031585E-002 7.602059944209E+000
4.885380229437E+01 5.41753e-08 1.481875614006E-011 -8.20248 -11.0712 -3.284181021256E+001 4.443118204119E-002 7.602059936126E+000
4.902246023287E+01 5.52934e-08 1.638314256583E-011 -8.15424 -10.9883 -3.287790383829E+001 4.817373104862E-002 7.602059925818E+000
4.919658907910E+01 5.65937e-08 1.836388670694E-011 -8.09927 -10.9088 -3.291903711105E+001 5.104565304718E-002 7.602059913590E+000
4.935018686675E+01 5.78903e-08 2.037461682069E-011 -8.04791 -10.8539 -3.295747150440E+001 5.152166083857E-002 7.602059901180E+000
4.951127457872E+01 5.94328e-08 2.288987202323E-011 -7.98938 -10.7563 -3.300126411979E+001 5.644187431128E-002 7.602059886182E+000
4.965200057955E+01 6.09711e-08 2.559890103755E-011 -7.93328 -10.6814 -3.304324187762E+001 5.901785386091E-002 7.602059871008E+000
4.980421964201E+01 6.28824e-08 2.901901447412E-011 -7.86918 -10.6122 -3.309120700401E+001 5.979393091792E-002 7.602059851909E+000
4.997441303636E+01 6.53992e-08 3.379226967736E-011 -7.79056 -10.4902 -3.315002838884E+001 6.620467383515E-002 7.602059826431E+000
5.013589634220E+01 6.82781e-08 3.971363010001E-011 -7.70747 -10.3892 -3.321220136046E+001 6.912163767081E-002 7.602059796926E+000
5.028387249153E+01 7.14662e-08 4.641506727440E-011 -7.62615 -10.2942 -3.327305043299E+001 7.146092696290E-002 7.602059763919E+000
5.044071377308E+01 7.56071e-08 5.577845708780E-011 -7.53025 -10.1556 -3.334480503655E+001 7.901127870157E-002 7.602059720662E+000
5.059224097745E+01 8.06446e-08 6.804044977559E-011 -7.427 -10.0346 -3.342205796386E+001 8.248991654068E-002 7.602059667613E+000
5.073211940894E+01 8.65366e-08 8.280836135886E-011 -7.32459 -9.91519 -3.349868698789E+001 8.598641184980E-002 7.602059605160E+000
5.088613788647E+01 9.49798e-08 1.056466545557E-010 -7.19755 -9.74472 -3.359373211326E+001 9.529930509170E-002 7.602059515161E+000
5.103494153480E+01 1.06077e-07 1.381621583584E-010 -7.05887 -9.58386 -3.369750013289E+001 1.006007479472E-001 7.602059396295E+000
5.118326111180E+01 1.2152e-07 1.852490181657E-010 -6.90772 -9.41093 -3.381059153745E+001 1.061312546726E-001 7.602059230227E+000
5.132409340960E+01 1.42604e-07 2.550899333907E-010 -6.74265 -9.20174 -3.393408469780E+001 1.179090173714E-001 7.602059002839E+000
5.149028254302E+01 1.818e-07 3.972045274128E-010 -6.51725 -8.94753 -3.410272821616E+001 1.266219290375E-001 7.602058579082E+000
5.164114800181E+01 2.41969e-07 6.279661906765E-010 -6.28558 -8.68439 -3.427606106446E+001 1.368273556572E-001 7.602057927429E+000
5.177827582265E+01 3.37522e-07 1.034123984341E-009 -6.03234 -8.38277 -3.446549725765E+001 1.537998965360E-001 7.602056891458E+000
5.190940214773E+01 5.08209e-07 1.825384545525E-009 -5.74835 -8.07206 -3.467796748568E+001 1.645673761700E-001 7.602055039658E+000
5.205861444135E+01 9.24454e-07 3.884815275371E-009 -5.37477 -7.66148 -3.495745148097E+001 1.806458372458E-001 7.602050521896E+000
5.220287407702E+01 1.99552e-06 9.903737589033E-009 -4.90324 -7.12923 -3.531014554434E+001 2.098464107616E-001 7.602038894285E+000
5.234695638299E+01 5.82479e-06 3.409970298319E-008 -4.2976 -6.48316 -3.576316835171E+001 2.332812948843E-001 7.601997319330E+000
5.251392278715E+01 3.46137e-05 2.421874143359E-007 -3.31012 -5.42045 -3.650133439035E+001 2.831262116536E-001 7.601684740805E+000
5.268475935191E+01 0.00143393 1.355634288531E-005 -1.43891 -3.4414 -3.787813437681E+001 3.766125478087E-001 7.586491132470E+000
5.282559551627E+01 0.0176847 1.904432089739E-004 -0.6931 -2.63575 -3.817155334815E+001 4.356004250136E-001 7.410040750648E+000
5.294293688843E+01 0.0498404 5.708313409891E-004 -0.460855 -2.38056 -3.782253369511E+001 4.550382460576E-001 7.060889357808E+000
5.308482702167E+01 0.112353 1.322357958500E-003 -0.269275 -2.19188 -3.695009069440E+001 4.415836536424E-001 6.382115035636E+000
5.324447310665E+01 0.215696 2.522394603424E-003 -0.121993 -2.07615 -3.538133265364E+001 3.932050815529E-001 5.260014649958E+000
5.341712999052E+01 0.365509 4.038128895138E-003 -0.0100549 -2.05418 -3.303133863919E+001 2.983998628149E-001 3.633353108571E+000
5.358777929779E+01 0.548333 5.392778752803E-003 0.0620403 -2.19346 -3.011571913313E+001 1.672231062097E-001 1.648663073645E+000
5.374337426865E+01 0.734014 5.982961865376E-003 0.0837198 -2.95394 -2.716290069241E+001 2.490682078735E-002 -3.353878537778E-001
5.390836603459E+01 0.925106 5.826700456256E-003 0.0249225 -2.61077 -2.552539707124E+001 -5.905771803366E-002 -1.400042112610E+000
5.404360284271E+01 1.05974 5.430740201838E-003 -0.0229368 -2.51616 -2.551082542613E+001 -8.194135612168E-002 -1.385806693338E+000
5.416550216176E+01 1.17096 5.091591623191E-003 -0.057315 -2.58233 -2.553416943628E+001 -7.622603535923E-002 -1.353032168554E+000
5.431879732315E+01 1.29981 4.669410517003E-003 -0.0912861 -2.53494 -2.556359769835E+001 -9.203764194291E-002 -1.316350004435E+000
5.447583936635E+01 1.42301 4.212621658298E-003 -0.119472 -2.55184 -2.558554702863E+001 -9.454241132419E-002 -1.287585641963E+000
5.462706797654E+01 1.53458 3.800721644346E-003 -0.144163 -2.5648 -2.560477533202E+001 -9.720348690107E-002 -1.262386259043E+000
5.477268410886E+01 1.63659 3.396139305983E-003 -0.164579 -2.55669 -2.562111486219E+001 -1.038698753477E-001 -1.241243984374E+000
5.490992149726E+01 1.72862 3.026629009841E-003 -0.182497 -2.58212 -2.563473565824E+001 -1.021415743614E-001 -1.223189070980E+000
5.503841354710E+01 1.81149 2.692468542390E-003 -0.198288 -2.58372 -2.564687637376E+001 -1.055851345540E-001 -1.207172802461E+000
5.518882717564E+01 1.90492 2.297473773410E-003 -0.21513 -2.58293 -2.566002706634E+001 -1.100157824963E-001 -1.189952894270E+000
5.535550688822E+01 2.00443 1.871595810666E-003 -0.232852 -2.60041 -2.567337588833E+001 -1.101353408790E-001 -1.172172850466E+000
5.551349691655E+01 2.09517 1.481299608355E-003 -0.248618 -2.61445 -2.568550635554E+001 -1.106245608976E-001 -1.156183477043E+000
5.567099209733E+01 2.18252 1.102041447693E-003 -0.263374 -2.6236 -2.569673928920E+001 -1.121114180504E-001 -1.141296227072E+000
5.583245969033E+01 2.26908 7.294120113571E-004 -0.278053 -2.64869 -2.570775377479E+001 -1.095033251555E-001 -1.126604976674E+000
5.597583035677E+01 2.34359 4.097479666589E-004 -0.290369 -2.65508 -2.571718190520E+001 -1.110484512453E-001 -1.114143276632E+000
5.613013763242E+01 2.4215 7.699726709911E-005 -0.303228 -2.67875 -2.572681515234E+001 -1.083582708346E-001 -1.101284899346E+000
5.628613046631E+01 2.49797 -2.467515140857E-004 -0.315904 -2.68266 -2.573630130874E+001 -1.106099452057E-001 -1.088602413566E+000
5.644553646552E+01 2.5739 -5.764703598401E-004 -0.328293 -2.69038 -2.574567369380E+001 -1.118462697460E-001 -1.076142491325E+000
5.660871403635E+01 2.64943 -9.012476682259E-004 -0.340796 -2.71109 -2.575491583789E+001 -1.097911788424E-001 -1.063721796108E+000
5.675330370131E+01 2.71458 -1.179231060675E-003 -0.35155 -2.71992 -2.576300151943E+001 -1.103134768978E-001 -1.052940860200E+000
5.688739690985E+01 2.7736 -1.432569052603E-003 -0.361282 -2.72883 -2.577027105915E+001 -1.105533179161E-001 -1.043217288175E+000
5.701203018130E+01 2.82729 -1.661434248010E-003 -0.370278 -2.74371 -2.577689252507E+001 -1.090943620841E-001 -1.034299056719E+000
5.714463152453E+01 2.88321 -1.897672093996E-003 -0.37964 -2.75261 -2.578389156774E+001 -1.092400914684E-001 -1.024941604838E+000
5.730171191108E+01 2.94793 -2.173544298031E-003 -0.390504 -2.76047 -2.579196824163E+001 -1.100325735432E-001 -1.014110907382E+000
5.745650822266E+01 3.01015 -2.436015637391E-003 -0.401151 -2.78189 -2.579979352244E+001 -1.073682166651E-001 -1.003566204663E+000
5.761343405545E+01 3.07171 -2.689500861039E-003 -0.411716 -2.80113 -2.580765727979E+001 -1.052770657188E-001 -9.930356293867E-001
5.774840153819E+01 3.12347 -2.898201823160E-003 -0.420745 -2.82119 -2.581428162949E+001 -1.026643077708E-001 -9.841017987553E-001
5.789685730337E+01 3.17918 -3.117230685078E-003 -0.430613 -2.83887 -2.582152893466E+001 -1.008605397265E-001 -9.743302358918E-001
5.803925531674E+01 3.23144 -3.321416993393E-003 -0.439909 -2.84858 -2.582841405577E+001 -1.007925978062E-001 -9.650821924183E-001
5.817918692564E+01 3.28173 -3.516208963310E-003 -0.449024 -2.8653 -2.583507066633E+001 -9.906770371584E-002 -9.560814114930E-001
5.833714647334E+01 3.33725 -3.727185282888E-003 -0.459225 -2.88188 -2.584256312180E+001 -9.765165924402E-002 -9.459788870229E-001
5.846614593307E+01 3.38163 -3.894382715394E-003 -0.467462 -2.89352 -2.584861619708E+001 -9.691269491487E-002 -9.378175157803E-001
5.859777441489E+01 3.42606 -4.059530590267E-003 -0.475911 -2.9099 -2.585471846836E+001 -9.518081859787E-002 -9.295200520546E-001
5.875155763183E+01 3.47688 -4.244967384173E-003 -0.485854 -2.92652 -2.586185006680E+001 -9.375442187914E-002 -9.197872448173E-001
5.889818078089E+01 3.52426 -4.415769915973E-003 -0.495442 -2.94152 -2.586865564013E+001 -9.261884100139E-002 -9.104488886429E-001
5.904743841679E+01 3.57142 -4.583281688721E-003 -0.505495 -2.95767 -2.587561392091E+001 -9.135237882531E-002 -9.007764085644E-001
5.919278519030E+01 3.61628 -4.741188124514E-003 -0.515619 -2.97051 -2.588252350510E+001 -9.080659591415E-002 -8.910988967857E-001
5.935676626326E+01 3.66562 -4.913089497200E-003 -0.527624 -2.98945 -2.589050757290E+001 -8.939504054411E-002 -8.797654129215E-001
5.951089202600E+01 3.71074 -5.067349407742E-003 -0.539654 -3.01034 -2.589830414876E+001 -8.761679869414E-002 -8.685448251607E-001
5.966870718273E+01 3.75561 -5.217289743459E-003 -0.552836 -3.03452 -2.590669779565E+001 -8.545347563136E-002 -8.563507399752E-001
5.985593435981E+01 3.80705 -5.384548822838E-003 -0.569702 -3.06366 -2.591730363164E+001 -8.310528317522E-002 -8.408362462812E-001
6.004646789972E+01 3.85729 -5.543426826306E-003 -0.588284 -3.0944 -2.592889806020E+001 -8.084771990010E-002 -8.238032379951E-001
6.023998275486E+01 3.90609 -5.693756219423E-003 -0.608696 -3.12531 -2.594151357576E+001 -7.895522203568E-002 -8.051724664704E-001
6.044048206604E+01 3.9542 -5.838199946949E-003 -0.631569 -3.15993 -2.595550222027E+001 -7.689033210001E-002 -7.843933003271E-001
6.061828418586E+01 3.99471 -5.956999240034E-003 -0.653353 -3.19085 -2.596870156843E+001 -7.532714531389E-002 -7.646856573421E-001
6.081871312486E+01 4.03793 -6.080638382403E-003 -0.679612 -3.22944 -2.598446515835E+001 -7.326317638014E-002 -7.410277095894E-001
6.106392868925E+01 4.08725 -6.217496950656E-003 -0.714209 -3.27826 -2.600496472115E+001 -7.095929102241E-002 -7.100367237767E-001
6.134220372395E+01 4.13847 -6.354538856128E-003 -0.756804 -3.33779 -2.602971914147E+001 -6.830990936718E-002 -6.722044289511E-001
6.168445285388E+01 4.19466 -6.498938130872E-003 -0.814204 -3.41344 -2.606206113091E+001 -6.557991061937E-002 -6.218998317861E-001
6.205360507379E+01 4.24711 -6.628598960023E-003 -0.882673 -3.49726 -2.609884670296E+001 -6.339174485487E-002 -5.630907279047E-001
