Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
3.385914724310E+01 3.52618e-08 -2.416556704555E-012 -8.96291 -12.1305 -2.596208704481E+001 -1.764873872300E-002 7.602059978674E+000
3.394458044089E+01 3.53551e-08 -2.483743618088E-012 -8.96029 -12.0785 -2.596962487673E+001 -1.978186566294E-002 7.602059978589E+000
3.404232481774E+01 3.54626e-08 -2.571245767357E-012 -8.95689 -12.0185 -2.597941256696E+001 -2.254188655097E-002 7.602059978483E+000
3.413040750488E+01 3.55603e-08 -2.661091314998E-012 -8.95345 -11.9647 -2.598931386020E+001 -2.532718416950E-002 7.602059978379E+000
3.423256087652E+01 3.56746e-08 -2.780161291354E-012 -8.94901 -11.9035 -2.600209132336E+001 -2.887467069193E-002 7.602059978247E+000
3.432335024256E+01 3.57772e-08 -2.900862787701E-012 -8.94467 -11.8496 -2.601458373611E+001 -3.237877823742E-002 7.602059978119E+000
3.441970581039E+01 3.58873e-08 -3.046129853140E-012 -8.93968 -11.7951 -2.602893462879E+001 -3.631063324943E-002 7.602059977970E+000
3.451017379633E+01 3.59918e-08 -3.199791570160E-012 -8.93467 -11.7452 -2.604335202631E+001 -4.029178259607E-002 7.602059977817E+000
3.460796331650E+01 3.61062e-08 -3.386697882711E-012 -8.92892 -11.6936 -2.605990202229E+001 -4.480058188078E-002 7.602059977636E+000
3.470816153103E+01 3.62251e-08 -3.601650800926E-012 -8.9227 -11.6435 -2.607777891155E+001 -4.959588908604E-002 7.602059977434E+000
3.481291092943E+01 3.63512e-08 -3.854981585389E-012 -8.91591 -11.5911 -2.609731408498E+001 -5.512676348127E-002 7.602059977202E+000
3.490933369178E+01 3.64691e-08 -4.114492198991E-012 -8.90945 -11.5492 -2.611591619899E+001 -5.986218169191E-002 7.602059976969E+000
3.502345132923E+01 3.66109e-08 -4.457009863381E-012 -8.90157 -11.497 -2.613856061799E+001 -6.635628512847E-002 7.602059976667E+000
3.514062519384E+01 3.67593e-08 -4.852148677960E-012 -8.89333 -11.4481 -2.616228240461E+001 -7.293112310655E-002 7.602059976329E+000
3.526063446020E+01 3.69143e-08 -5.304422999135E-012 -8.88477 -11.3999 -2.618688991845E+001 -7.998387751718E-002 7.602059975949E+000
3.538033105497E+01 3.70719e-08 -5.807004542773E-012 -8.87616 -11.3569 -2.621165150183E+001 -8.665507924461E-002 7.602059975538E+000
3.553163596824E+01 3.72757e-08 -6.504474240007E-012 -8.86524 -11.3159 -2.624305958954E+001 -9.298040145725E-002 7.602059974968E+000
3.566847707448E+01 3.74644e-08 -7.197446952129E-012 -8.85537 -11.2752 -2.627144917544E+001 -9.992803107674E-002 7.602059974404E+000
3.580877604784E+01 3.76625e-08 -7.981738602692E-012 -8.84528 -11.2294 -2.630046376784E+001 -1.085919944161E-001 7.602059973777E+000
3.593270917836E+01 3.78413e-08 -8.746967554905E-012 -8.8364 -11.1911 -2.632597440053E+001 -1.163155886304E-001 7.602059973181E+000
3.609100901566E+01 3.8075e-08 -9.810188716652E-012 -8.8252 -11.1574 -2.635819458388E+001 -1.226710242610E-001 7.602059972362E+000
3.623463127743E+01 3.82923e-08 -1.083858975557E-011 -8.81522 -11.1313 -2.638688448189E+001 -1.274523620473E-001 7.602059971563E+000
3.638707708159E+01 3.85285e-08 -1.201604367488E-011 -8.80455 -11.093 -2.641756600114E+001 -1.359624377623E-001 7.602059970654E+000
3.654131797652E+01 3.87733e-08 -1.331574213175E-011 -8.79403 -11.0563 -2.644779745746E+001 -1.445972105411E-001 7.602059969669E+000
3.670347316577E+01 3.90372e-08 -1.479851546132E-011 -8.78323 -11.0237 -2.647884027853E+001 -1.522040249031E-001 7.602059968565E+000
3.685866888402E+01 3.92959e-08 -1.630520047078E-011 -8.77288 -11.0029 -2.650860834150E+001 -1.560864892074E-001 7.602059967441E+000
3.702339547005E+01 3.95773e-08 -1.798540677620E-011 -8.76213 -10.9795 -2.653952428350E+001 -1.608792091524E-001 7.602059966175E+000
3.719360957399E+01 3.98753e-08 -1.981566236780E-011 -8.75144 -10.9587 -2.657026150487E+001 -1.648824726939E-001 7.602059964787E+000
3.735559545270E+01 4.01657e-08 -2.163357495751E-011 -8.74144 -10.9406 -2.659904274137E+001 -1.681459184108E-001 7.602059963392E+000
3.752696519587E+01 4.04803e-08 -2.365344200025E-011 -8.73096 -10.9157 -2.662916925399E+001 -1.740398929079E-001 7.602059961837E+000
3.768192994979E+01 4.07714e-08 -2.558964454907E-011 -8.72157 -10.8914 -2.665615941521E+001 -1.802926756148E-001 7.602059960359E+000
3.783575699985E+01 4.10666e-08 -2.761863719523E-011 -8.7121 -10.8678 -2.668335670565E+001 -1.864445358218E-001 7.602059958824E+000
3.801141082735E+01 4.14118e-08 -3.008337375422E-011 -8.70104 -10.8378 -2.671515443637E+001 -1.949648741082E-001 7.602059956983E+000
3.818522646049E+01 4.17622e-08 -3.269837990551E-011 -8.6901 -10.8077 -2.674656536691E+001 -2.039995410942E-001 7.602059955066E+000
3.835013183559E+01 4.21028e-08 -3.534202794467E-011 -8.67985 -10.7837 -2.677602790359E+001 -2.108066342745E-001 7.602059953158E+000
3.849486538084E+01 4.24085e-08 -3.776621871645E-011 -8.67093 -10.7694 -2.680166578813E+001 -2.136555218423E-001 7.602059951411E+000
3.864443022164E+01 4.27309e-08 -4.033951541227E-011 -8.66178 -10.76 -2.682801738634E+001 -2.139852680804E-001 7.602059949533E+000
3.879418239488E+01 4.30607e-08 -4.296487628321E-011 -8.6527 -10.7523 -2.685414102222E+001 -2.135186227027E-001 7.602059947579E+000
3.895975799500E+01 4.34333e-08 -4.592839577382E-011 -8.64292 -10.7419 -2.688230805982E+001 -2.140552981861E-001 7.602059945332E+000
3.906720449474E+01 4.36795e-08 -4.788975231185E-011 -8.63673 -10.7357 -2.690010795313E+001 -2.141602267679E-001 7.602059943824E+000
3.920194483137E+01 4.39933e-08 -5.038069289507E-011 -8.62911 -10.7309 -2.692203844868E+001 -2.129579239196E-001 7.602059941881E+000
3.936255696944E+01 4.43745e-08 -5.338215549778E-011 -8.62016 -10.7256 -2.694782121262E+001 -2.113748924085E-001 7.602059939486E+000
3.954485272949E+01 4.48167e-08 -5.684652146949E-011 -8.61007 -10.716 -2.697686227661E+001 -2.113762006751E-001 7.602059936663E+000
3.971880455340E+01 4.52484e-08 -6.023584938178E-011 -8.60045 -10.7046 -2.700454838625E+001 -2.124845310804E-001 7.602059933864E+000
3.991183679535E+01 4.57388e-08 -6.411026364287E-011 -8.58979 -10.6896 -2.703520347904E+001 -2.148577252981E-001 7.602059930636E+000
4.006791348036E+01 4.61442e-08 -6.735446831776E-011 -8.58117 -10.6749 -2.705999384902E+001 -2.180784696233E-001 7.602059927929E+000
4.023247839869E+01 4.65804e-08 -7.089195605755E-011 -8.57203 -10.6609 -2.708628948845E+001 -2.207384048890E-001 7.602059924979E+000
4.039217824289E+01 4.70127e-08 -7.442745842544E-011 -8.56312 -10.6488 -2.711190410624E+001 -2.225568205092E-001 7.602059922020E+000
4.056417223730E+01 4.74882e-08 -7.835022121298E-011 -8.55352 -10.6347 -2.713952593828E+001 -2.251002114957E-001 7.602059918724E+000
4.073778890253E+01 4.79791e-08 -8.244634492550E-011 -8.54371 -10.6199 -2.716774549588E+001 -2.279823377340E-001 7.602059915279E+000
4.089163400950E+01 4.84235e-08 -8.619032825937E-011 -8.53488 -10.6077 -2.719313474445E+001 -2.299443364119E-001 7.602059912124E+000
4.106676967918E+01 4.89406e-08 -9.058658452035E-011 -8.52475 -10.5925 -2.722228103753E+001 -2.329108280751E-001 7.602059908411E+000
4.123393282016E+01 4.94456e-08 -9.493419311905E-011 -8.51501 -10.5777 -2.725029124018E+001 -2.358727621910E-001 7.602059904743E+000
4.139250958170E+01 4.99352e-08 -9.918222710371E-011 -8.50573 -10.5671 -2.727700297704E+001 -2.368342781667E-001 7.602059901148E+000
4.155476623099E+01 5.04471e-08 -1.036211047505E-010 -8.49625 -10.5589 -2.730427775278E+001 -2.363464469357E-001 7.602059897352E+000
4.173278812844E+01 5.10218e-08 -1.085892993620E-010 -8.48588 -10.5495 -2.733412403299E+001 -2.360945089704E-001 7.602059893045E+000
4.188972089843E+01 5.15399e-08 -1.130577630914E-010 -8.47672 -10.5419 -2.736050441091E+001 -2.354479197283E-001 7.602059889123E+000
4.204674371141E+01 5.20694e-08 -1.176008452185E-010 -8.46756 -10.5351 -2.738688741996E+001 -2.344153885564E-001 7.602059885079E+000
4.220283143035E+01 5.26069e-08 -1.221980807886E-010 -8.45848 -10.5263 -2.741301699920E+001 -2.345025731068E-001 7.602059880938E+000
4.237708799751E+01 5.32203e-08 -1.274482960946E-010 -8.44833 -10.5161 -2.744222688569E+001 -2.347721411494E-001 7.602059876169E+000
4.254496267924E+01 5.38251e-08 -1.326066194768E-010 -8.43854 -10.5093 -2.747040533410E+001 -2.334130936130E-001 7.602059871426E+000
4.273918554358E+01 5.45419e-08 -1.386720766050E-010 -8.42728 -10.5011 -2.750283576622E+001 -2.320404400296E-001 7.602059865752E+000
4.290982465357E+01 5.51872e-08 -1.441066576531E-010 -8.41737 -10.493 -2.753136916462E+001 -2.313073607308E-001 7.602059860598E+000
4.308307393953E+01 5.58576e-08 -1.497164108241E-010 -8.40728 -10.4866 -2.756041205214E+001 -2.296211700851E-001 7.602059855199E+000
4.323694337080E+01 5.64662e-08 -1.547735370347E-010 -8.39836 -10.4796 -2.758608706347E+001 -2.288103386966E-001 7.602059850262E+000
4.339518232871E+01 5.71053e-08 -1.600695207570E-010 -8.38919 -10.4713 -2.761249978011E+001 -2.285369872496E-001 7.602059845041E+000
4.356389709269E+01 5.78017e-08 -1.658103870637E-010 -8.37939 -10.4656 -2.764071619056E+001 -2.266199563591E-001 7.602059839311E+000
4.374225716098E+01 5.85552e-08 -1.719481549887E-010 -8.36911 -10.4606 -2.767033927942E+001 -2.241588804274E-001 7.602059833067E+000
4.390376752489E+01 5.9253e-08 -1.775803621597E-010 -8.35981 -10.4545 -2.769710478426E+001 -2.227036877154E-001 7.602059827244E+000
4.405478400918E+01 5.99191e-08 -1.829102520584E-010 -8.35112 -10.4504 -2.772214453982E+001 -2.205435218184E-001 7.602059821651E+000
4.421787907219E+01 6.06537e-08 -1.887149986483E-010 -8.3418 -10.4466 -2.774898431040E+001 -2.179944543586E-001 7.602059815446E+000
4.438382460325E+01 6.14173e-08 -1.946894688299E-010 -8.33236 -10.4406 -2.777615698755E+001 -2.165024387880E-001 7.602059808957E+000
4.455205984387E+01 6.22086e-08 -2.008239481657E-010 -8.32281 -10.4364 -2.780366172996E+001 -2.140738686506E-001 7.602059802191E+000
4.470008830896E+01 6.29194e-08 -2.062560537348E-010 -8.31447 -10.4343 -2.782769169402E+001 -2.111866373450E-001 7.602059796082E+000
4.486797603168E+01 6.37421e-08 -2.124626591933E-010 -8.30505 -10.4296 -2.785482999975E+001 -2.091080530209E-001 7.602059788971E+000
4.502704974179E+01 6.45383e-08 -2.184133355598E-010 -8.29611 -10.4248 -2.788056322896E+001 -2.073113355897E-001 7.602059782053E+000
4.519377023447E+01 6.53905e-08 -2.247079061792E-010 -8.28677 -10.4212 -2.790746216941E+001 -2.047907989697E-001 7.602059774610E+000
4.536570135617E+01 6.62888e-08 -2.312675359846E-010 -8.27717 -10.4154 -2.793511437300E+001 -2.031933419438E-001 7.602059766724E+000
4.550624310768E+01 6.70379e-08 -2.366968590332E-010 -8.26932 -10.4111 -2.795773213194E+001 -2.017148745067E-001 7.602059760116E+000
4.567009513167E+01 6.79286e-08 -2.430764377961E-010 -8.26017 -10.4084 -2.798408484666E+001 -1.989009286375E-001 7.602059752225E+000
4.582332696776E+01 6.87787e-08 -2.490818296857E-010 -8.25164 -10.4048 -2.800864844728E+001 -1.968683938718E-001 7.602059744658E+000
4.598468691707E+01 6.96921e-08 -2.554747787934E-010 -8.24265 -10.3996 -2.803453954109E+001 -1.953146692091E-001 7.602059736493E+000
4.615087669083E+01 7.06528e-08 -2.621257189347E-010 -8.23337 -10.3961 -2.806124571252E+001 -1.929329102458E-001 7.602059727866E+000
4.630640022819E+01 7.15706e-08 -2.683983811918E-010 -8.22473 -10.3923 -2.808613956265E+001 -1.909299684384E-001 7.602059719589E+000
4.645928602338E+01 7.24909e-08 -2.746246226681E-010 -8.21623 -10.3881 -2.811061565606E+001 -1.892271106325E-001 7.602059711258E+000
4.659735744331E+01 7.33376e-08 -2.802895634221E-010 -8.20854 -10.386 -2.813275419613E+001 -1.869755476028E-001 7.602059703564E+000
4.674585615463E+01 7.4265e-08 -2.864087213881E-010 -8.2003 -10.3838 -2.815648790785E+001 -1.845293142805E-001 7.602059695106E+000
4.689841602407E+01 7.52364e-08 -2.927417791569E-010 -8.19184 -10.3796 -2.818085680762E+001 -1.828844271697E-001 7.602059686216E+000
4.705311031056E+01 7.62409e-08 -2.992258402641E-010 -8.18324 -10.376 -2.820562715539E+001 -1.809356636062E-001 7.602059676989E+000
4.721193293537E+01 7.72931e-08 -3.059227311179E-010 -8.17443 -10.374 -2.823098343568E+001 -1.782992269093E-001 7.602059667289E+000
4.737368943938E+01 7.83868e-08 -3.127843500200E-010 -8.16548 -10.3707 -2.825676095809E+001 -1.761740085083E-001 7.602059657170E+000
4.750009080770E+01 7.92573e-08 -3.181835269747E-010 -8.15847 -10.3684 -2.827694381097E+001 -1.743700064979E-001 7.602059649091E+000
4.765983002966E+01 8.03777e-08 -3.250334451106E-010 -8.14963 -10.367 -2.830241569839E+001 -1.715725112246E-001 7.602059638661E+000
4.780583507904E+01 8.14219e-08 -3.313236077865E-010 -8.14156 -10.364 -2.832564562509E+001 -1.697089870769E-001 7.602059628908E+000
4.797130248567E+01 8.2629e-08 -3.385120467463E-010 -8.1324 -10.3605 -2.835202017571E+001 -1.676636558768E-001 7.602059617599E+000
4.812298974680E+01 8.37581e-08 -3.451336262178E-010 -8.12402 -10.3596 -2.837617411017E+001 -1.649607152401E-001 7.602059606986E+000
4.826179452405E+01 8.48106e-08 -3.512076699074E-010 -8.11636 -10.358 -2.839821252654E+001 -1.628075564847E-001 7.602059597066E+000
4.840740201092E+01 8.59348e-08 -3.576117019844E-010 -8.10832 -10.3556 -2.842137127534E+001 -1.608311818978E-001 7.602059586441E+000
4.855476726200E+01 8.7094e-08 -3.641207611660E-010 -8.10017 -10.3543 -2.844483359991E+001 -1.584493158433E-001 7.602059575455E+000
4.870470493573E+01 8.82959e-08 -3.707644612469E-010 -8.0919 -10.3525 -2.846864586232E+001 -1.562377345547E-001 7.602059564033E+000
4.885380229437E+01 8.9514e-08 -3.774056690256E-010 -8.08368 -10.3501 -2.849234070671E+001 -1.542870283552E-001 7.602059552426E+000
4.902246023287E+01 9.09201e-08 -3.849480109302E-010 -8.07437 -10.3493 -2.851915300205E+001 -1.514402130630E-001 7.602059538991E+000
4.919658907910E+01 9.24036e-08 -3.927459258399E-010 -8.06479 -10.3481 -2.854672172324E+001 -1.486771311726E-001 7.602059524774E+000
4.935018686675E+01 9.37397e-08 -3.996571165937E-010 -8.05635 -10.3456 -2.857104009823E+001 -1.467832629060E-001 7.602059511935E+000
4.951127457872E+01 9.51691e-08 -4.069383106082E-010 -8.04751 -10.3444 -2.859648125911E+001 -1.443596695620E-001 7.602059498165E+000
4.965200057955E+01 9.64417e-08 -4.133140125416E-010 -8.03984 -10.3431 -2.861855911564E+001 -1.423677785256E-001 7.602059485875E+000
4.980421964201E+01 9.78438e-08 -4.202397596128E-010 -8.03158 -10.3411 -2.864234955106E+001 -1.404534772555E-001 7.602059472305E+000
4.997441303636E+01 9.94432e-08 -4.280088093548E-010 -8.0224 -10.3402 -2.866877903142E+001 -1.379291574752E-001 7.602059456787E+000
5.013589634220E+01 1.00992e-07 -4.354055734743E-010 -8.01378 -10.3376 -2.869361462387E+001 -1.361350653381E-001 7.602059441722E+000
5.028387249153E+01 1.02439e-07 -4.422304803070E-010 -8.00593 -10.3348 -2.871622183012E+001 -1.346506296332E-001 7.602059427622E+000
5.044071377308E+01 1.04001e-07 -4.494978653203E-010 -7.99769 -10.3334 -2.873993694873E+001 -1.326770031823E-001 7.602059412366E+000
5.059224097745E+01 1.05538e-07 -4.565466451399E-010 -7.98983 -10.3312 -2.876255972468E+001 -1.310693316701E-001 7.602059397321E+000
5.073211940894E+01 1.06982e-07 -4.630906792591E-010 -7.98264 -10.3287 -2.878326731265E+001 -1.297370773288E-001 7.602059383163E+000
5.088613788647E+01 1.08599e-07 -4.703354577822E-010 -7.97482 -10.3263 -2.880579274459E+001 -1.282169800534E-001 7.602059367272E+000
5.103494153480E+01 1.1019e-07 -4.773781628904E-010 -7.96737 -10.3232 -2.882722723837E+001 -1.270497069151E-001 7.602059351619E+000
5.118326111180E+01 1.11802e-07 -4.844536765385E-010 -7.96004 -10.3199 -2.884834324152E+001 -1.259783774941E-001 7.602059335722E+000
5.132409340960E+01 1.13359e-07 -4.912132082754E-010 -7.95318 -10.3178 -2.886808484076E+001 -1.246807701941E-001 7.602059320352E+000
5.149028254302E+01 1.15227e-07 -4.992366050331E-010 -7.94523 -10.3144 -2.889096683340E+001 -1.234874479799E-001 7.602059301873E+000
5.164114800181E+01 1.16953e-07 -5.065815910012E-010 -7.93812 -10.3111 -2.891143033744E+001 -1.224981705907E-001 7.602059284776E+000
5.177827582265E+01 1.18545e-07 -5.132986099504E-010 -7.93178 -10.3088 -2.892970015315E+001 -1.214351136995E-001 7.602059268970E+000
5.190940214773E+01 1.2009e-07 -5.197616344719E-010 -7.92581 -10.3056 -2.894687108138E+001 -1.207424456177E-001 7.602059253620E+000
5.205861444135E+01 1.21874e-07 -5.271785784404E-010 -7.91912 -10.3018 -2.896612770136E+001 -1.200114970004E-001 7.602059235872E+000
5.220287407702E+01 1.23625e-07 -5.344032785927E-010 -7.91278 -10.2988 -2.898439489566E+001 -1.191489944035E-001 7.602059218430E+000
5.234695638299E+01 1.25399e-07 -5.416726503957E-010 -7.90656 -10.2953 -2.900227534100E+001 -1.185056605350E-001 7.602059200733E+000
5.251392278715E+01 1.27486e-07 -5.501753240461E-010 -7.89949 -10.291 -2.902263797531E+001 -1.178165067521E-001 7.602059179882E+000
5.268475935191E+01 1.29657e-07 -5.589546241433E-010 -7.89243 -10.2872 -2.904297735028E+001 -1.170315672206E-001 7.602059158166E+000
5.282559551627E+01 1.31473e-07 -5.662567510976E-010 -7.88672 -10.2833 -2.905939252475E+001 -1.166154528904E-001 7.602059139976E+000
5.294293688843E+01 1.33005e-07 -5.723922610211E-010 -7.88204 -10.28 -2.907286449267E+001 -1.162766799118E-001 7.602059124624E+000
5.308482702167E+01 1.34878e-07 -5.798671122008E-010 -7.8765 -10.2767 -2.908883056943E+001 -1.157598236360E-001 7.602059105821E+000
5.324447310665E+01 1.37015e-07 -5.883530462284E-010 -7.87039 -10.2721 -2.910640652679E+001 -1.154197181503E-001 7.602059084356E+000
5.341712999052E+01 1.3936e-07 -5.976320520464E-010 -7.86392 -10.2675 -2.912501623068E+001 -1.150017655591E-001 7.602059060776E+000
5.358777929779E+01 1.41711e-07 -6.068949710093E-010 -7.85771 -10.263 -2.914290910680E+001 -1.146056964264E-001 7.602059037099E+000
5.374337426865E+01 1.43884e-07 -6.154310448919E-010 -7.85216 -10.2585 -2.915887576340E+001 -1.143910345075E-001 7.602059015195E+000
5.390836603459E+01 1.46218e-07 -6.245723769607E-010 -7.84642 -10.2544 -2.917541106604E+001 -1.140404969759E-001 7.602058991640E+000
5.404360284271E+01 1.48155e-07 -6.321332925367E-010 -7.84182 -10.2506 -2.918864152570E+001 -1.138724527596E-001 7.602058972084E+000
5.416550216176E+01 1.49918e-07 -6.390055473978E-010 -7.83774 -10.2472 -2.920037936334E+001 -1.137343844196E-001 7.602058954267E+000
5.431879732315E+01 1.52158e-07 -6.477206304449E-010 -7.83272 -10.2433 -2.921483466790E+001 -1.135062129316E-001 7.602058931608E+000
5.447583936635E+01 1.5448e-07 -6.567319015100E-010 -7.8277 -10.2391 -2.922927823851E+001 -1.133502995384E-001 7.602058908104E+000
5.462706797654E+01 1.56741e-07 -6.654941572054E-010 -7.82296 -10.235 -2.924292339568E+001 -1.132365308255E-001 7.602058885197E+000
5.477268410886E+01 1.58941e-07 -6.740061907744E-010 -7.81851 -10.2314 -2.925574872532E+001 -1.130710413431E-001 7.602058862888E+000
5.490992149726E+01 1.61035e-07 -6.820955473685E-010 -7.8144 -10.2277 -2.926758248123E+001 -1.130030320977E-001 7.602058841640E+000
5.503841354710E+01 1.63014e-07 -6.897325229326E-010 -7.81061 -10.2243 -2.927848701745E+001 -1.129470041475E-001 7.602058821551E+000
5.518882717564E+01 1.65352e-07 -6.987448154158E-010 -7.80627 -10.2206 -2.929096177214E+001 -1.128209688510E-001 7.602058797799E+000
5.535550688822E+01 1.6797e-07 -7.088247454849E-010 -7.80158 -10.2162 -2.930447445404E+001 -1.128012845380E-001 7.602058771184E+000
5.551349691655E+01 1.70478e-07 -7.184723667054E-010 -7.79722 -10.2123 -2.931701910379E+001 -1.127288728526E-001 7.602058745674E+000
5.567099209733E+01 1.73002e-07 -7.281748018682E-010 -7.79299 -10.2084 -2.932920159098E+001 -1.126896488878E-001 7.602058719975E+000
5.583245969033E+01 1.75616e-07 -7.382153148198E-010 -7.78873 -10.2043 -2.934145439454E+001 -1.126912239836E-001 7.602058693351E+000
5.597583035677E+01 1.77958e-07 -7.472066553419E-010 -7.78503 -10.201 -2.935209365425E+001 -1.126463503186E-001 7.602058669479E+000
5.613013763242E+01 1.805e-07 -7.569635321766E-010 -7.78114 -10.1972 -2.936328751790E+001 -1.126605817553E-001 7.602058643547E+000
5.628613046631E+01 1.83094e-07 -7.669129593823E-010 -7.77728 -10.1935 -2.937440949728E+001 -1.126579388275E-001 7.602058617081E+000
5.644553646552E+01 1.85768e-07 -7.771656894878E-010 -7.77343 -10.1898 -2.938549348803E+001 -1.126506980257E-001 7.602058589779E+000
5.660871403635E+01 1.8853e-07 -7.877518376542E-010 -7.76957 -10.186 -2.939661375241E+001 -1.126755031721E-001 7.602058561566E+000
5.675330370131E+01 1.90997e-07 -7.972082410161E-010 -7.76621 -10.1828 -2.940628184420E+001 -1.126767988982E-001 7.602058536345E+000
5.688739690985E+01 1.93302e-07 -8.060404282247E-010 -7.76316 -10.1799 -2.941504857023E+001 -1.126858264567E-001 7.602058512771E+000
5.701203018130E+01 1.9546e-07 -8.143037568455E-010 -7.76037 -10.1771 -2.942308881641E+001 -1.127075870823E-001 7.602058490704E+000
5.714463152453E+01 1.9777e-07 -8.231524847250E-010 -7.75744 -10.1743 -2.943151113654E+001 -1.127195627988E-001 7.602058467061E+000
5.730171191108E+01 2.00526e-07 -8.337087444377E-010 -7.75405 -10.171 -2.944126290032E+001 -1.127300045908E-001 7.602058438836E+000
5.745650822266E+01 2.03264e-07 -8.441903121831E-010 -7.75076 -10.1677 -2.945072690579E+001 -1.127593155349E-001 7.602058410794E+000
5.761343405545E+01 2.0606e-07 -8.548952866926E-010 -7.7475 -10.1645 -2.946011917720E+001 -1.127712612454E-001 7.602058382138E+000
5.774840153819E+01 2.08482e-07 -8.641643634468E-010 -7.74475 -10.1618 -2.946804032274E+001 -1.127874742848E-001 7.602058357311E+000
5.789685730337E+01 2.11163e-07 -8.744267833915E-010 -7.74176 -10.1589 -2.947664552200E+001 -1.128145776447E-001 7.602058329811E+000
5.803925531674E+01 2.13752e-07 -8.843351560760E-010 -7.73895 -10.1561 -2.948472381133E+001 -1.128249137454E-001 7.602058303246E+000
5.817918692564E+01 2.16313e-07 -8.941324588869E-010 -7.73624 -10.1535 -2.949253706328E+001 -1.128448801542E-001 7.602058276965E+000
5.833714647334E+01 2.19222e-07 -9.052646415664E-010 -7.73322 -10.1505 -2.950123554854E+001 -1.128684416663E-001 7.602058247089E+000
5.846614593307E+01 2.21613e-07 -9.144118988364E-010 -7.7308 -10.1481 -2.950818094305E+001 -1.128837621289E-001 7.602058222530E+000
5.859777441489E+01 2.24067e-07 -9.237970362501E-010 -7.72838 -10.1457 -2.951515781666E+001 -1.129044651090E-001 7.602058197322E+000
5.875155763183E+01 2.2695e-07 -9.348267076976E-010 -7.72558 -10.143 -2.952321472396E+001 -1.129147940271E-001 7.602058167683E+000
5.889818078089E+01 2.29717e-07 -9.454068993403E-010 -7.72296 -10.1404 -2.953076104483E+001 -1.129284992335E-001 7.602058139237E+000
5.904743841679E+01 2.3255e-07 -9.562411974117E-010 -7.72033 -10.1378 -2.953832643479E+001 -1.129449692772E-001 7.602058110095E+000
5.919278519030E+01 2.35326e-07 -9.668534035242E-010 -7.71783 -10.1354 -2.954553025318E+001 -1.129691210489E-001 7.602058081539E+000
5.935676626326E+01 2.38476e-07 -9.788984227343E-010 -7.71509 -10.1326 -2.955341189690E+001 -1.129952622226E-001 7.602058049116E+000
5.951089202600E+01 2.41455e-07 -9.902871382152E-010 -7.71258 -10.1302 -2.956063028983E+001 -1.130091011260E-001 7.602058018446E+000
5.966870718273E+01 2.44522e-07 -1.002014393796E-009 -7.71007 -10.1277 -2.956785983884E+001 -1.130191310719E-001 7.602057986851E+000
5.985593435981E+01 2.48185e-07 -1.016011852680E-009 -7.70716 -10.1249 -2.957622513454E+001 -1.130283991542E-001 7.602057949120E+000
6.004646789972E+01 2.51937e-07 -1.030348980696E-009 -7.7043 -10.1221 -2.958447516768E+001 -1.130425914041E-001 7.602057910453E+000
6.023998275486E+01 2.55772e-07 -1.045003679612E-009 -7.70149 -10.1194 -2.959255178142E+001 -1.130565305163E-001 7.602057870909E+000
6.044048206604E+01 2.59772e-07 -1.060283198133E-009 -7.69869 -10.1167 -2.960059975933E+001 -1.130684951548E-001 7.602057829659E+000
6.061828418586E+01 2.6334e-07 -1.073911868758E-009 -7.69631 -10.1143 -2.960746293269E+001 -1.130785448271E-001 7.602057792849E+000
