Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
3.385914724310E+01 3.51004e-08 1.725781497663E-013 -8.98315 -13.2554 -2.590384430072E+001 1.383818229976E-003 7.602059980427E+000
3.394458044089E+01 3.51892e-08 1.776011860267E-013 -8.98299 -13.2062 -2.590430574122E+001 1.549266534709E-003 7.602059980390E+000
3.404232481774E+01 3.52909e-08 1.840933019017E-013 -8.98278 -13.1502 -2.590489881479E+001 1.761938104102E-003 7.602059980347E+000
3.413040750488E+01 3.53826e-08 1.906964111318E-013 -8.98258 -13.1004 -2.590549190271E+001 1.974947404663E-003 7.602059980308E+000
3.423256087652E+01 3.54889e-08 1.993529238082E-013 -8.98232 -13.0448 -2.590624734919E+001 2.243343430759E-003 7.602059980262E+000
3.432335024256E+01 3.55835e-08 2.080142900381E-013 -8.98206 -12.9964 -2.590697587550E+001 2.506422776831E-003 7.602059980221E+000
3.441970581039E+01 3.5684e-08 2.182979783157E-013 -8.98178 -12.9484 -2.590780151636E+001 2.797522222185E-003 7.602059980177E+000
3.451017379633E+01 3.57784e-08 2.290117343170E-013 -8.98149 -12.9049 -2.590861966932E+001 3.090836883103E-003 7.602059980134E+000
3.460796331650E+01 3.58804e-08 2.418486444987E-013 -8.98117 -12.8603 -2.590954563668E+001 3.422413484720E-003 7.602059980088E+000
3.470816153103E+01 3.59851e-08 2.563536408405E-013 -8.98083 -12.8184 -2.591053127560E+001 3.766447547763E-003 7.602059980039E+000
3.481291092943E+01 3.60946e-08 2.731237967296E-013 -8.98046 -12.7743 -2.591159164726E+001 4.165053562562E-003 7.602059979987E+000
3.490933369178E+01 3.61956e-08 2.899931064826E-013 -8.98011 -12.7403 -2.591258527874E+001 4.501430852191E-003 7.602059979938E+000
3.502345132923E+01 3.63151e-08 3.117801480885E-013 -8.9797 -12.6986 -2.591377461164E+001 4.950255877707E-003 7.602059979880E+000
3.514062519384E+01 3.64379e-08 3.363176619406E-013 -8.97927 -12.6606 -2.591500063530E+001 5.398514621765E-003 7.602059979818E+000
3.526063446020E+01 3.65639e-08 3.636588113054E-013 -8.97884 -12.6245 -2.591625403460E+001 5.859963775185E-003 7.602059979754E+000
3.538033105497E+01 3.66896e-08 3.932374020672E-013 -8.97841 -12.5911 -2.591749812237E+001 6.322940159455E-003 7.602059979688E+000
3.553163596824E+01 3.68487e-08 4.335823543691E-013 -8.97786 -12.5581 -2.591905771039E+001 6.813293351305E-003 7.602059979604E+000
3.566847707448E+01 3.69928e-08 4.727565539264E-013 -8.97738 -12.528 -2.592045413796E+001 7.295623669527E-003 7.602059979525E+000
3.580877604784E+01 3.71407e-08 5.159877795348E-013 -8.97689 -12.4948 -2.592187521549E+001 7.866543720316E-003 7.602059979443E+000
3.593270917836E+01 3.72714e-08 5.569059083396E-013 -8.97645 -12.4688 -2.592312096348E+001 8.343551708898E-003 7.602059979368E+000
3.609100901566E+01 3.74387e-08 6.124117627270E-013 -8.9759 -12.4424 -2.592469871966E+001 8.855171753176E-003 7.602059979271E+000
3.623463127743E+01 3.75906e-08 6.656596414354E-013 -8.97541 -12.4194 -2.592612076538E+001 9.327702168707E-003 7.602059979182E+000
3.638707708159E+01 3.7752e-08 7.254816603812E-013 -8.97489 -12.3929 -2.592762668362E+001 9.902765469324E-003 7.602059979084E+000
3.654131797652E+01 3.79155e-08 7.898636487722E-013 -8.97436 -12.3667 -2.592914175955E+001 1.050558761669E-002 7.602059978983E+000
3.670347316577E+01 3.80876e-08 8.614729847453E-013 -8.97381 -12.3439 -2.593072523430E+001 1.105839556584E-002 7.602059978875E+000
3.685866888402E+01 3.82526e-08 9.333826063183E-013 -8.97328 -12.3246 -2.593223845654E+001 1.154932907453E-002 7.602059978769E+000
3.702339547005E+01 3.84279e-08 1.013345589469E-012 -8.97273 -12.3027 -2.593384464938E+001 1.213156421174E-002 7.602059978655E+000
3.719360957399E+01 3.86092e-08 1.100508774760E-012 -8.97215 -12.2793 -2.593550454472E+001 1.278765276144E-002 7.602059978533E+000
3.735559545270E+01 3.87821e-08 1.187584070939E-012 -8.9716 -12.2604 -2.593709032320E+001 1.333935162077E-002 7.602059978416E+000
3.752696519587E+01 3.89651e-08 1.283765785075E-012 -8.97101 -12.2412 -2.593877565955E+001 1.392285977399E-002 7.602059978289E+000
3.768192994979E+01 3.91309e-08 1.374665677566E-012 -8.97048 -12.2219 -2.594031153513E+001 1.453829043618E-002 7.602059978171E+000
3.783575699985E+01 3.92956e-08 1.468934736589E-012 -8.96995 -12.204 -2.594184766001E+001 1.513470680128E-002 7.602059978053E+000
3.801141082735E+01 3.9484e-08 1.580984307793E-012 -8.96933 -12.1868 -2.594361785076E+001 1.572292120480E-002 7.602059977915E+000
3.818522646049E+01 3.96707e-08 1.696299973159E-012 -8.96871 -12.1692 -2.594539453657E+001 1.635261406179E-002 7.602059977775E+000
3.835013183559E+01 3.9848e-08 1.810438494565E-012 -8.96812 -12.1506 -2.594710531068E+001 1.704623796377E-002 7.602059977640E+000
3.849486538084E+01 4.00039e-08 1.914578585078E-012 -8.96759 -12.1357 -2.594862099058E+001 1.762095434800E-002 7.602059977519E+000
3.864443022164E+01 4.01651e-08 2.025807882057E-012 -8.96704 -12.1216 -2.595021037469E+001 1.817849069106E-002 7.602059977393E+000
3.879418239488E+01 4.03268e-08 2.140887388259E-012 -8.96648 -12.107 -2.595183318076E+001 1.877943721732E-002 7.602059977263E+000
3.895975799500E+01 4.05058e-08 2.272863189430E-012 -8.96584 -12.0904 -2.595365673707E+001 1.948425635390E-002 7.602059977118E+000
3.906720449474E+01 4.06221e-08 2.361128191708E-012 -8.96543 -12.0805 -2.595485385687E+001 1.991205168221E-002 7.602059977021E+000
3.920194483137E+01 4.07681e-08 2.474651277228E-012 -8.9649 -12.0683 -2.595637901432E+001 2.045544867007E-002 7.602059976899E+000
3.936255696944E+01 4.09423e-08 2.614274863098E-012 -8.96425 -12.0532 -2.595824013802E+001 2.115267388981E-002 7.602059976751E+000
3.954485272949E+01 4.11405e-08 2.778912470548E-012 -8.9635 -12.0356 -2.596039746851E+001 2.198930575493E-002 7.602059976579E+000
3.971880455340E+01 4.13298e-08 2.942061779476E-012 -8.96277 -12.0201 -2.596250171911E+001 2.275262583000E-002 7.602059976412E+000
3.991183679535E+01 4.15403e-08 3.130215516472E-012 -8.96193 -12.0021 -2.596490987503E+001 2.366909608534E-002 7.602059976222E+000
4.006791348036E+01 4.17108e-08 3.288100571841E-012 -8.96124 -11.9881 -2.596691148430E+001 2.440839176039E-002 7.602059976066E+000
4.023247839869E+01 4.18909e-08 3.459940815674E-012 -8.96048 -11.9743 -2.596907133815E+001 2.515433039361E-002 7.602059975897E+000
4.039217824289E+01 4.2066e-08 3.632209205284E-012 -8.95974 -11.9596 -2.597122658701E+001 2.597640569722E-002 7.602059975730E+000
4.056417223730E+01 4.22549e-08 3.824589697271E-012 -8.95891 -11.9432 -2.597361479569E+001 2.692906530352E-002 7.602059975547E+000
4.073778890253E+01 4.24459e-08 4.025907422001E-012 -8.95804 -11.9285 -2.597609623558E+001 2.780426482677E-002 7.602059975358E+000
4.089163400950E+01 4.26155e-08 4.210061238776E-012 -8.95726 -11.915 -2.597836282163E+001 2.862988412505E-002 7.602059975187E+000
4.106676967918E+01 4.2809e-08 4.427111680554E-012 -8.95633 -11.8987 -2.598102296458E+001 2.966466349597E-002 7.602059974988E+000
4.123393282016E+01 4.2994e-08 4.641780087227E-012 -8.95542 -11.8844 -2.598363985776E+001 3.060330030906E-002 7.602059974794E+000
4.139250958170E+01 4.31699e-08 4.851927583328E-012 -8.95453 -11.8709 -2.598620353901E+001 3.150695063183E-002 7.602059974606E+000
4.155476623099E+01 4.33503e-08 5.074148761252E-012 -8.95359 -11.8559 -2.598891483591E+001 3.254650903002E-002 7.602059974409E+000
4.173278812844E+01 4.35486e-08 5.326916425899E-012 -8.95252 -11.8399 -2.599198160186E+001 3.368642519603E-002 7.602059974188E+000
4.188972089843E+01 4.37239e-08 5.557447878055E-012 -8.95155 -11.826 -2.599477528776E+001 3.470722254300E-002 7.602059973989E+000
4.204674371141E+01 4.38996e-08 5.795806419248E-012 -8.95054 -11.8116 -2.599767305721E+001 3.579668512533E-002 7.602059973786E+000
4.220283143035E+01 4.40747e-08 6.040405631465E-012 -8.94951 -11.7983 -2.600064592099E+001 3.683215722889E-002 7.602059973579E+000
4.237708799751E+01 4.42707e-08 6.322533658761E-012 -8.94832 -11.783 -2.600407173007E+001 3.805424655106E-002 7.602059973343E+000
4.254496267924E+01 4.44601e-08 6.604428760752E-012 -8.94713 -11.7669 -2.600750487749E+001 3.938149807776E-002 7.602059973110E+000
4.273918554358E+01 4.46798e-08 6.943266836605E-012 -8.94569 -11.75 -2.601163079236E+001 4.081555043148E-002 7.602059972833E+000
4.290982465357E+01 4.48735e-08 7.252023776559E-012 -8.94438 -11.7346 -2.601540125698E+001 4.217547010005E-002 7.602059972583E+000
4.308307393953E+01 4.50707e-08 7.577546379699E-012 -8.94299 -11.7179 -2.601938674634E+001 4.368893869725E-002 7.602059972323E+000
4.323694337080E+01 4.52464e-08 7.876788309834E-012 -8.94172 -11.7045 -2.602304758182E+001 4.493386196318E-002 7.602059972086E+000
4.339518232871E+01 4.54277e-08 8.194407310694E-012 -8.94036 -11.6902 -2.602695707558E+001 4.629889204233E-002 7.602059971836E+000
4.356389709269E+01 4.56216e-08 8.545149141709E-012 -8.93885 -11.6742 -2.603129699711E+001 4.788176174772E-002 7.602059971563E+000
4.374225716098E+01 4.58273e-08 8.929962668057E-012 -8.9372 -11.6577 -2.603604703487E+001 4.954844408711E-002 7.602059971266E+000
4.390376752489E+01 4.60142e-08 9.291617210083E-012 -8.93564 -11.6418 -2.604053858424E+001 5.122135425362E-002 7.602059970989E+000
4.405478400918E+01 4.61897e-08 9.641710641511E-012 -8.93412 -11.6282 -2.604490982962E+001 5.268096711537E-002 7.602059970724E+000
4.421787907219E+01 4.63799e-08 1.003213400879E-011 -8.93243 -11.6135 -2.604978991780E+001 5.429178474022E-002 7.602059970430E+000
4.438382460325E+01 4.65741e-08 1.044417515556E-011 -8.93062 -11.5964 -2.605497475355E+001 5.624560778256E-002 7.602059970122E+000
4.455205984387E+01 4.67719e-08 1.087832690261E-011 -8.92872 -11.5806 -2.606045165083E+001 5.808766691655E-002 7.602059969801E+000
4.470008830896E+01 4.69467e-08 1.127314620314E-011 -8.92698 -11.5669 -2.606545396492E+001 5.972288583017E-002 7.602059969511E+000
4.486797603168E+01 4.71458e-08 1.173709506669E-011 -8.92492 -11.5503 -2.607138175572E+001 6.177605487549E-002 7.602059969172E+000
4.502704974179E+01 4.73354e-08 1.219416383526E-011 -8.92289 -11.5332 -2.607722759773E+001 6.396922934007E-002 7.602059968841E+000
4.519377023447E+01 4.7535e-08 1.269101622267E-011 -8.92067 -11.5189 -2.608358767365E+001 6.578584881400E-002 7.602059968484E+000
4.536570135617E+01 4.77419e-08 1.322271719362E-011 -8.91826 -11.4995 -2.609053782984E+001 6.843340934729E-002 7.602059968104E+000
4.550624310768E+01 4.7912e-08 1.367456607356E-011 -8.91623 -11.4873 -2.609636934965E+001 7.007155577960E-002 7.602059967783E+000
4.567009513167E+01 4.81113e-08 1.421835185466E-011 -8.91375 -11.4692 -2.610350543149E+001 7.265427001244E-002 7.602059967399E+000
4.582332696776E+01 4.82987e-08 1.474874504127E-011 -8.91133 -11.4536 -2.611046515772E+001 7.490223459191E-002 7.602059967028E+000
4.598468691707E+01 4.84972e-08 1.532707542872E-011 -8.90866 -11.4358 -2.611812916562E+001 7.758444947723E-002 7.602059966624E+000
4.615087669083E+01 4.87029e-08 1.594892192822E-011 -8.90579 -11.4206 -2.612639804473E+001 7.984051577793E-002 7.602059966195E+000
4.630640022819E+01 4.88968e-08 1.654767473540E-011 -8.90297 -11.4064 -2.613449093972E+001 8.199882434049E-002 7.602059965779E+000
4.645928602338E+01 4.90886e-08 1.716383927599E-011 -8.9001 -11.3832 -2.614274523792E+001 8.595601052754E-002 7.602059965356E+000
4.659735744331E+01 4.92629e-08 1.774541302923E-011 -8.89739 -11.3692 -2.615055305382E+001 8.824664521722E-002 7.602059964963E+000
4.674585615463E+01 4.94516e-08 1.839037132576E-011 -8.89432 -11.3542 -2.615937298807E+001 9.073778836020E-002 7.602059964526E+000
4.689841602407E+01 4.96469e-08 1.907840119776E-011 -8.89103 -11.3391 -2.616881649038E+001 9.325674059953E-002 7.602059964061E+000
4.705311031056E+01 4.98465e-08 1.979649893462E-011 -8.88753 -11.3255 -2.617889849563E+001 9.550377093751E-002 7.602059963574E+000
4.721193293537E+01 5.00532e-08 2.056634029885E-011 -8.88379 -11.3052 -2.618965855658E+001 9.923745864074E-002 7.602059963054E+000
4.737368943938E+01 5.02656e-08 2.137833431925E-011 -8.87978 -11.2921 -2.620118445373E+001 1.014004044924E-001 7.602059962505E+000
4.750009080770E+01 5.04329e-08 2.203786019240E-011 -8.87648 -11.2724 -2.621066879217E+001 1.053427245739E-001 7.602059962061E+000
4.765983002966E+01 5.06462e-08 2.291022571538E-011 -8.87218 -11.2554 -2.622303312876E+001 1.085150723651E-001 7.602059961479E+000
4.780583507904E+01 5.08431e-08 2.373648676135E-011 -8.86804 -11.2366 -2.623493025576E+001 1.122971134910E-001 7.602059960926E+000
4.797130248567E+01 5.10686e-08 2.472989100604E-011 -8.86303 -11.2085 -2.624931512134E+001 1.184728569924E-001 7.602059960274E+000
4.812298974680E+01 5.12777e-08 2.568519283783E-011 -8.85825 -11.1935 -2.626307840652E+001 1.213559178636E-001 7.602059959651E+000
4.826179452405E+01 5.14711e-08 2.659291352450E-011 -8.85364 -11.174 -2.627633119225E+001 1.256534601657E-001 7.602059959058E+000
4.840740201092E+01 5.16763e-08 2.759453871822E-011 -8.84849 -11.1522 -2.629111123905E+001 1.306619583406E-001 7.602059958412E+000
4.855476726200E+01 5.18864e-08 2.865121871431E-011 -8.8431 -11.1374 -2.630662402182E+001 1.336003428671E-001 7.602059957730E+000
4.870470493573E+01 5.21031e-08 2.976604152905E-011 -8.8373 -11.1185 -2.632330688694E+001 1.377710484684E-001 7.602059957006E+000
4.885380229437E+01 5.23215e-08 3.093338818471E-011 -8.83113 -11.0946 -2.634103558154E+001 1.436032399179E-001 7.602059956253E+000
4.902246023287E+01 5.25723e-08 3.232088309415E-011 -8.82388 -11.0764 -2.636186583464E+001 1.473823764149E-001 7.602059955361E+000
4.919658907910E+01 5.28359e-08 3.382014462466E-011 -8.81589 -11.0505 -2.638483056907E+001 1.537411750890E-001 7.602059954389E+000
4.935018686675E+01 5.30726e-08 3.523414729768E-011 -8.8084 -11.0236 -2.640636033203E+001 1.608783163584E-001 7.602059953487E+000
4.951127457872E+01 5.33254e-08 3.678679310330E-011 -8.80025 -11.0087 -2.642978196250E+001 1.635432914402E-001 7.602059952491E+000
4.965200057955E+01 5.35502e-08 3.820192441748E-011 -8.79274 -10.9838 -2.645137386853E+001 1.703671094113E-001 7.602059951578E+000
4.980421964201E+01 5.3798e-08 3.983957633837E-011 -8.78419 -10.9559 -2.647591538433E+001 1.783175862276E-001 7.602059950541E+000
4.997441303636E+01 5.40809e-08 4.175622707337E-011 -8.77438 -10.9404 -2.650414511813E+001 1.808423850606E-001 7.602059949317E+000
5.013589634220E+01 5.43554e-08 4.367316568601E-011 -8.76457 -10.9082 -2.653231418889E+001 1.906132147188E-001 7.602059948090E+000
5.028387249153E+01 5.46127e-08 4.555816189117E-011 -8.75513 -10.8851 -2.655943687559E+001 1.969048020501E-001 7.602059946903E+000
5.044071377308E+01 5.48915e-08 4.763336671385E-011 -8.745 -10.8702 -2.658858735145E+001 1.993111991045E-001 7.602059945578E+000
5.059224097745E+01 5.51673e-08 4.974420944085E-011 -8.73478 -10.8402 -2.661792311703E+001 2.088155723594E-001 7.602059944229E+000
5.073211940894E+01 5.54278e-08 5.182613606438E-011 -8.7249 -10.817 -2.664631644433E+001 2.155350521800E-001 7.602059942919E+000
5.088613788647E+01 5.57217e-08 5.421240502378E-011 -8.71396 -10.8027 -2.667779480861E+001 2.174724500222E-001 7.602059941400E+000
5.103494153480E+01 5.60128e-08 5.661779439812E-011 -8.70313 -10.7779 -2.670890109839E+001 2.248499605250E-001 7.602059939855E+000
5.118326111180E+01 5.63105e-08 5.917541982119E-011 -8.69179 -10.751 -2.674147061197E+001 2.333178231702E-001 7.602059938234E+000
5.132409340960E+01 5.66004e-08 6.171458417970E-011 -8.68091 -10.7384 -2.677278947615E+001 2.345547153595E-001 7.602059936614E+000
5.149028254302E+01 5.69521e-08 6.480829726251E-011 -8.66813 -10.7198 -2.680953697557E+001 2.380415265872E-001 7.602059934601E+000
5.164114800181E+01 5.72804e-08 6.774901329464E-011 -8.6564 -10.7024 -2.684327211575E+001 2.414323638373E-001 7.602059932674E+000
5.177827582265E+01 5.75867e-08 7.050276690929E-011 -8.64566 -10.6914 -2.687418486362E+001 2.418747185301E-001 7.602059930837E+000
5.190940214773E+01 5.78868e-08 7.322502737077E-011 -8.63504 -10.6725 -2.690471526919E+001 2.468285358307E-001 7.602059929002E+000
5.205861444135E+01 5.82376e-08 7.649235802648E-011 -8.62233 -10.6474 -2.694122517747E+001 2.543156854956E-001 7.602059926813E+000
5.220287407702E+01 5.85869e-08 7.982009165722E-011 -8.60958 -10.6281 -2.697787662666E+001 2.585086042095E-001 7.602059924587E+000
5.234695638299E+01 5.89462e-08 8.326067122273E-011 -8.59675 -10.6168 -2.701482921454E+001 2.579844949910E-001 7.602059922250E+000
5.251392278715E+01 5.9376e-08 8.733900803877E-011 -8.58204 -10.6081 -2.705717792771E+001 2.547887658733E-001 7.602059919396E+000
5.268475935191E+01 5.98309e-08 9.157997740289E-011 -8.56746 -10.602 -2.709921028008E+001 2.502476884978E-001 7.602059916312E+000
5.282559551627E+01 6.02175e-08 9.513059149083E-011 -8.55559 -10.5944 -2.713337290315E+001 2.481220586180E-001 7.602059913644E+000
5.294293688843E+01 6.05477e-08 9.813786679551E-011 -8.54575 -10.5884 -2.716172231673E+001 2.462131541493E-001 7.602059911332E+000
5.308482702167E+01 6.09571e-08 1.018233639621E-010 -8.5339 -10.5827 -2.719585096828E+001 2.430367216664E-001 7.602059908428E+000
5.324447310665E+01 6.14312e-08 1.060226271246E-010 -8.52067 -10.5773 -2.723395686356E+001 2.390691898937E-001 7.602059905013E+000
5.341712999052E+01 6.19604e-08 1.106220889887E-010 -8.50649 -10.5721 -2.727482512524E+001 2.345005413014E-001 7.602059901142E+000
5.358777929779E+01 6.25007e-08 1.152120648616E-010 -8.49261 -10.5682 -2.731482033386E+001 2.295025184529E-001 7.602059897129E+000
5.374337426865E+01 6.30085e-08 1.194419560485E-010 -8.47999 -10.563 -2.735116627592E+001 2.259385987131E-001 7.602059893304E+000
5.390836603459E+01 6.35634e-08 1.239887460332E-010 -8.46653 -10.5563 -2.738992728363E+001 2.227603458216E-001 7.602059889071E+000
5.404360284271E+01 6.40312e-08 1.277698002558E-010 -8.45546 -10.551 -2.742181157134E+001 2.200722088396E-001 7.602059885459E+000
5.416550216176E+01 6.44633e-08 1.312109234644E-010 -8.44551 -10.5477 -2.745049342911E+001 2.169299257456E-001 7.602059882092E+000
5.431879732315E+01 6.50208e-08 1.355733513589E-010 -8.43308 -10.544 -2.748630124200E+001 2.129207532742E-001 7.602059877703E+000
5.447583936635E+01 6.56086e-08 1.400736603890E-010 -8.4205 -10.5419 -2.752254540460E+001 2.081170808574E-001 7.602059873025E+000
5.462706797654E+01 6.61909e-08 1.444242780344E-010 -8.40856 -10.5403 -2.755692363641E+001 2.034798172033E-001 7.602059868345E+000
5.477268410886E+01 6.67668e-08 1.486253398579E-010 -8.39726 -10.5397 -2.758948749258E+001 1.987527131679E-001 7.602059863673E+000
5.490992149726E+01 6.73233e-08 1.525859515222E-010 -8.38678 -10.5397 -2.761969197597E+001 1.942411546422E-001 7.602059859121E+000
5.503841354710E+01 6.78566e-08 1.562955319320E-010 -8.37711 -10.5395 -2.764753398785E+001 1.902118096659E-001 7.602059854726E+000
5.518882717564E+01 6.8496e-08 1.606354164857E-010 -8.36597 -10.5402 -2.767963418193E+001 1.853440170284E-001 7.602059849417E+000
5.535550688822E+01 6.92238e-08 1.654369287053E-010 -8.35384 -10.5409 -2.771458091007E+001 1.801408425471E-001 7.602059843324E+000
5.551349691655E+01 6.99325e-08 1.699741547434E-010 -8.34257 -10.543 -2.774705434080E+001 1.748971933882E-001 7.602059837345E+000
5.567099209733E+01 7.06573e-08 1.744699569344E-010 -8.33159 -10.546 -2.777870086445E+001 1.695451440701E-001 7.602059831185E+000
5.583245969033E+01 7.14194e-08 1.790420786671E-010 -8.32061 -10.5502 -2.781032720029E+001 1.639291591318E-001 7.602059824664E+000
5.597583035677E+01 7.21122e-08 1.830608421307E-010 -8.31112 -10.5546 -2.783767879408E+001 1.589028540582E-001 7.602059818698E+000
5.613013763242E+01 7.28748e-08 1.873389957390E-010 -8.30117 -10.5598 -2.786633459479E+001 1.536369491043E-001 7.602059812094E+000
5.628613046631E+01 7.36634e-08 1.916092651290E-010 -8.29139 -10.5656 -2.789451832979E+001 1.483580029781E-001 7.602059805225E+000
5.644553646552E+01 7.44875e-08 1.959143582422E-010 -8.28167 -10.5714 -2.792252764698E+001 1.432796358714E-001 7.602059798008E+000
5.660871403635E+01 7.53503e-08 2.002602473645E-010 -8.27197 -10.5778 -2.795046375201E+001 1.382081116753E-001 7.602059790412E+000
5.675330370131E+01 7.61308e-08 2.040579140821E-010 -8.26358 -10.5833 -2.797463581520E+001 1.339705517051E-001 7.602059783508E+000
5.688739690985E+01 7.68681e-08 2.075377752894E-010 -8.25595 -10.5885 -2.799661719511E+001 1.301948266675E-001 7.602059776958E+000
5.701203018130E+01 7.7565e-08 2.107337483773E-010 -8.24897 -10.5936 -2.801669876440E+001 1.267033019022E-001 7.602059770744E+000
5.714463152453E+01 7.83188e-08 2.140938384285E-010 -8.24168 -10.5987 -2.803771404125E+001 1.232188507364E-001 7.602059764000E+000
5.730171191108E+01 7.92281e-08 2.180220428079E-010 -8.23318 -10.6053 -2.806218312963E+001 1.191256908093E-001 7.602059755833E+000
5.745650822266E+01 8.01416e-08 2.218333259384E-010 -8.22496 -10.612 -2.808585592066E+001 1.152021494407E-001 7.602059747595E+000
5.761343405545E+01 8.10853e-08 2.256384896190E-010 -8.21677 -10.6188 -2.810944118144E+001 1.113755839924E-001 7.602059739052E+000
5.774840153819E+01 8.19112e-08 2.288604397964E-010 -8.20985 -10.6254 -2.812939522147E+001 1.080464063796E-001 7.602059731551E+000
5.789685730337E+01 8.28349e-08 2.323495652559E-010 -8.20234 -10.6324 -2.815099889266E+001 1.045781180236E-001 7.602059723134E+000
5.803925531674E+01 8.37359e-08 2.356412953334E-010 -8.19526 -10.6399 -2.817139155905E+001 1.011896416904E-001 7.602059714897E+000
5.817918692564E+01 8.46356e-08 2.388193104747E-010 -8.18842 -10.6475 -2.819110274203E+001 9.794851452797E-002 7.602059706649E+000
5.833714647334E+01 8.56682e-08 2.423400135723E-010 -8.18082 -10.6566 -2.821297503934E+001 9.434134461745E-002 7.602059697152E+000
5.846614593307E+01 8.65249e-08 2.451579200977E-010 -8.17473 -10.6648 -2.823052569897E+001 9.134243601955E-002 7.602059689251E+000
5.859777441489E+01 8.74114e-08 2.479792802557E-010 -8.16862 -10.6731 -2.824813278800E+001 8.841781909522E-002 7.602059681055E+000
5.875155763183E+01 8.84629e-08 2.512042828690E-010 -8.16161 -10.684 -2.826831153523E+001 8.490253088607E-002 7.602059671308E+000
5.889818078089E+01 8.94812e-08 2.542019342838E-010 -8.15507 -10.6948 -2.828712643130E+001 8.163147574544E-002 7.602059661844E+000
5.904743841679E+01 9.05335e-08 2.571771358788E-010 -8.14858 -10.7063 -2.830583782541E+001 7.836258289964E-002 7.602059652039E+000
5.919278519030E+01 9.15733e-08 2.599948479671E-010 -8.14241 -10.7187 -2.832360735926E+001 7.513735508214E-002 7.602059642328E+000
5.935676626326E+01 9.27639e-08 2.630803938879E-010 -8.13564 -10.7324 -2.834310098552E+001 7.173240099293E-002 7.602059631181E+000
5.951089202600E+01 9.38998e-08 2.658889964924E-010 -8.12946 -10.7466 -2.836087603570E+001 6.848137172895E-002 7.602059620521E+000
5.966870718273E+01 9.50795e-08 2.686710370458E-010 -8.12334 -10.7609 -2.837850679149E+001 6.538101534172E-002 7.602059609426E+000
5.985593435981E+01 9.65004e-08 2.718528928752E-010 -8.11634 -10.7789 -2.839867248631E+001 6.175815972249E-002 7.602059596032E+000
6.004646789972E+01 9.79696e-08 2.749556616672E-010 -8.1095 -10.7973 -2.841834654396E+001 5.831310215375E-002 7.602059582149E+000
6.023998275486E+01 9.94851e-08 2.779737582115E-010 -8.10287 -10.8171 -2.843745116117E+001 5.491452183388E-002 7.602059567796E+000
6.044048206604E+01 1.01079e-07 2.809587662688E-010 -8.09632 -10.8371 -2.845629637251E+001 5.168369712108E-002 7.602059552663E+000
6.061828418586E+01 1.02513e-07 2.834912848329E-010 -8.0908 -10.8559 -2.847220597814E+001 4.890156271280E-002 7.602059539030E+000
6.081871312486E+01 1.0415e-07 2.862186793220E-010 -8.08488 -10.8764 -2.848923569264E+001 4.603878611316E-002 7.602059523428E+000
6.106392868925E+01 1.06183e-07 2.893832412534E-010 -8.07809 -10.9022 -2.850879466965E+001 4.274729532850E-002 7.602059504019E+000
6.134220372395E+01 1.08527e-07 2.927574895268E-010 -8.07096 -10.9308 -2.852932098750E+001 3.939758245176E-002 7.602059481588E+000
6.168445285388E+01 1.11461e-07 2.966164317140E-010 -8.063 -10.9646 -2.855223384529E+001 3.580940449512E-002 7.602059453449E+000
6.205360507379E+01 1.14683e-07 3.004600250911E-010 -8.05536 -11.0003 -2.857421320454E+001 3.243977601227E-002 7.602059422476E+000
