t;slip_2;slip_3;slip_rate_2;slip_rate_3;shear_stress_2;shear_stress_3;state
0.00000000000000E+00;0.0000000E+00;0.0000000E+00;-9.0000000E+00;-2.0000000E+01;2.5855347E+01;2.5855347E-10;7.6020600E+00
4.81139337952271E-02;4.8113942E-11;-1.0267474E-20;-8.9999998E+00;-1.8363122E+01;2.5855347E+01;-1.1205416E-08;7.6020600E+00
1.44341801385681E-01;1.4434188E-10;-9.4314987E-20;-8.9999995E+00;-1.7885986E+01;2.5855348E+01;-3.3617364E-08;7.6020600E+00
3.36797536566590E-01;3.3679795E-10;-5.0890226E-19;-8.9999989E+00;-1.7528975E+01;2.5855350E+01;-7.6484691E-08;7.6020600E+00
7.21709006928406E-01;7.2171092E-10;-2.2676080E-18;-8.9999977E+00;-1.7221749E+01;2.5855353E+01;-1.5516697E-07;7.6020600E+00
1.49153194765204E+00;1.4915402E-09;-9.1078698E-18;-8.9999952E+00;-1.6951094E+01;2.5855361E+01;-2.8936897E-07;7.6020600E+00
3.03117782909931E+00;3.0312122E-09;-3.3608646E-17;-8.9999900E+00;-1.6720171E+01;2.5855376E+01;-4.9245844E-07;7.6020600E+00
6.11046959199384E+00;6.1106123E-09;-1.1287454E-16;-8.9999789E+00;-1.6539667E+01;2.5855407E+01;-7.4621430E-07;7.6020600E+00
8.99730561970747E+00;8.9976245E-09;-2.0596257E-16;-8.9999675E+00;-1.6468238E+01;2.5855440E+01;-8.7959175E-07;7.6020600E+00
1.14030023094688E+01;1.1403529E-08;-2.9146429E-16;-8.9999569E+00;-1.6440450E+01;2.5855471E+01;-9.3769063E-07;7.6020600E+00
1.34719014626636E+01;1.3472657E-08;-3.6777446E-16;-8.9999467E+00;-1.6432097E+01;2.5855500E+01;-9.5587798E-07;7.6020600E+00
1.52521170130870E+01;1.5253110E-08;-4.3371145E-16;-8.9999371E+00;-1.6435182E+01;2.5855528E+01;-9.4909134E-07;7.6020600E+00
1.67436489607390E+01;1.6744873E-08;-4.8804506E-16;-8.9999281E+00;-1.6445526E+01;2.5855554E+01;-9.2673584E-07;7.6020600E+00
1.80427251732102E+01;1.8044176E-08;-5.3394691E-16;-8.9999195E+00;-1.6461305E+01;2.5855578E+01;-8.9365184E-07;7.6020600E+00
1.91493456505004E+01;1.9151011E-08;-5.7147179E-16;-8.9999115E+00;-1.6480945E+01;2.5855602E+01;-8.5412432E-07;7.6020600E+00
2.01116243264049E+01;2.0113494E-08;-6.0253263E-16;-8.9999039E+00;-1.6503998E+01;2.5855624E+01;-8.0995511E-07;7.6020600E+00
2.09776751347190E+01;2.0979744E-08;-6.2892558E-16;-8.9998963E+00;-1.6531006E+01;2.5855645E+01;-7.6110717E-07;7.6020600E+00
2.16993841416474E+01;2.1701631E-08;-6.4955057E-16;-8.9998895E+00;-1.6559555E+01;2.5855665E+01;-7.1267214E-07;7.6020600E+00
2.23729792147806E+01;2.2375402E-08;-6.6748475E-16;-8.9998826E+00;-1.6592884E+01;2.5855685E+01;-6.6001595E-07;7.6020600E+00
2.29503464203233E+01;2.2952930E-08;-6.8168415E-16;-8.9998762E+00;-1.6628425E+01;2.5855703E+01;-6.0814536E-07;7.6020600E+00
2.34314857582756E+01;2.3434209E-08;-6.9257460E-16;-8.9998704E+00;-1.6664741E+01;2.5855720E+01;-5.5935268E-07;7.6020600E+00
2.38645111624326E+01;2.3867367E-08;-7.0155610E-16;-8.9998648E+00;-1.6704500E+01;2.5855736E+01;-5.1041286E-07;7.6020600E+00
2.42494226327945E+01;2.4252400E-08;-7.0881546E-16;-8.9998594E+00;-1.6747498E+01;2.5855751E+01;-4.6229411E-07;7.6020600E+00
2.46343341031563E+01;2.4637439E-08;-7.1532353E-16;-8.9998537E+00;-1.6800518E+01;2.5855768E+01;-4.0916033E-07;7.6020600E+00
2.49711316397229E+01;2.4974352E-08;-7.2033618E-16;-8.9998483E+00;-1.6858637E+01;2.5855783E+01;-3.5790607E-07;7.6020600E+00
2.52598152424942E+01;2.5263138E-08;-7.2407643E-16;-8.9998434E+00;-1.6921188E+01;2.5855798E+01;-3.0989382E-07;7.6020600E+00
2.55003849114704E+01;2.5503796E-08;-7.2676652E-16;-8.9998390E+00;-1.6986532E+01;2.5855810E+01;-2.6660287E-07;7.6020600E+00
2.57409545804465E+01;2.5744456E-08;-7.2903890E-16;-8.9998343E+00;-1.7070086E+01;2.5855824E+01;-2.1994139E-07;7.6020600E+00
2.59334103156274E+01;2.5936986E-08;-7.3053215E-16;-8.9998304E+00;-1.7157403E+01;2.5855835E+01;-1.7988115E-07;7.6020600E+00
2.61258660508083E+01;2.6129518E-08;-7.3171754E-16;-8.9998263E+00;-1.7275321E+01;2.5855847E+01;-1.3710842E-07;7.6020600E+00
2.63183217859892E+01;2.6322051E-08;-7.3257376E-16;-8.9998219E+00;-1.7451880E+01;2.5855859E+01;-9.1306240E-08;7.6020600E+00
2.64626635873749E+01;2.6466453E-08;-7.3298430E-16;-8.9998184E+00;-1.7674102E+01;2.5855869E+01;-5.4736297E-08;7.6020600E+00
2.66070053887606E+01;2.6610856E-08;-7.3318501E-16;-8.9998148E+00;-1.8206408E+01;2.5855880E+01;-1.6068145E-08;7.6020600E+00
2.67513471901463E+01;2.6755260E-08;-7.3316362E-16;-8.9998110E+00;-1.8016021E+01;2.5855891E+01;2.4908592E-08;7.6020600E+00
2.68956889915320E+01;2.6899665E-08;-7.3290660E-16;-8.9998070E+00;-1.7577082E+01;2.5855902E+01;6.8436047E-08;7.6020600E+00
2.70400307929176E+01;2.7044072E-08;-7.3239897E-16;-8.9998027E+00;-1.7352442E+01;2.5855915E+01;1.1479442E-07;7.6020600E+00
2.71362586605081E+01;2.7140343E-08;-7.3191209E-16;-8.9997997E+00;-1.7243746E+01;2.5855923E+01;1.4743940E-07;7.6020600E+00
2.72324865280985E+01;2.7236616E-08;-7.3130095E-16;-8.9997967E+00;-1.7153247E+01;2.5855932E+01;1.8159764E-07;7.6020600E+00
2.73287143956890E+01;2.7332889E-08;-7.3055970E-16;-8.9997934E+00;-1.7075111E+01;2.5855941E+01;2.1739183E-07;7.6020600E+00
2.74249422632794E+01;2.7429163E-08;-7.2968198E-16;-8.9997901E+00;-1.7005880E+01;2.5855951E+01;2.5495908E-07;7.6020600E+00
2.75211701308699E+01;2.7525438E-08;-7.2866094E-16;-8.9997866E+00;-1.6943331E+01;2.5855961E+01;2.9445310E-07;7.6020600E+00
2.76173979984604E+01;2.7621714E-08;-7.2748908E-16;-8.9997829E+00;-1.6885944E+01;2.5855972E+01;3.3604675E-07;7.6020600E+00
2.76655119322556E+01;2.7669852E-08;-7.2684356E-16;-8.9997810E+00;-1.6858828E+01;2.5855977E+01;3.5769580E-07;7.6020600E+00
2.77136258660508E+01;2.7717990E-08;-7.2615717E-16;-8.9997790E+00;-1.6832619E+01;2.5855983E+01;3.7994532E-07;7.6020600E+00
2.77617397998460E+01;2.7766129E-08;-7.2542879E-16;-8.9997770E+00;-1.6807223E+01;2.5855989E+01;4.0282379E-07;7.6020600E+00
2.78098537336413E+01;2.7814267E-08;-7.2465721E-16;-8.9997749E+00;-1.6782558E+01;2.5855995E+01;4.2636159E-07;7.6020600E+00
2.78579676674365E+01;2.7862406E-08;-7.2384118E-16;-8.9997728E+00;-1.6758552E+01;2.5856001E+01;4.5059111E-07;7.6020600E+00
2.79060816012317E+01;2.7910546E-08;-7.2297937E-16;-8.9997707E+00;-1.6735139E+01;2.5856007E+01;4.7554699E-07;7.6020600E+00
2.79541955350270E+01;2.7958685E-08;-7.2207040E-16;-8.9997684E+00;-1.6712262E+01;2.5856013E+01;5.0126622E-07;7.6020600E+00
2.80023094688222E+01;2.8006825E-08;-7.2111281E-16;-8.9997661E+00;-1.6689868E+01;2.5856020E+01;5.2778840E-07;7.6020600E+00
2.80504234026174E+01;2.8054965E-08;-7.2010507E-16;-8.9997638E+00;-1.6667911E+01;2.5856027E+01;5.5515596E-07;7.6020600E+00
2.80985373364126E+01;2.8103105E-08;-7.1904556E-16;-8.9997613E+00;-1.6646346E+01;2.5856034E+01;5.8341437E-07;7.6020600E+00
2.81466512702079E+01;2.8151246E-08;-7.1793258E-16;-8.9997588E+00;-1.6625135E+01;2.5856041E+01;6.1261247E-07;7.6020600E+00
2.81947652040031E+01;2.8199386E-08;-7.1676433E-16;-8.9997562E+00;-1.6604241E+01;2.5856048E+01;6.4280272E-07;7.6020600E+00
2.82428791377983E+01;2.8247527E-08;-7.1553891E-16;-8.9997536E+00;-1.6583629E+01;2.5856056E+01;6.7404156E-07;7.6020600E+00
2.82909930715936E+01;2.8295669E-08;-7.1425432E-16;-8.9997508E+00;-1.6563269E+01;2.5856064E+01;7.0638975E-07;7.6020600E+00
2.83391070053888E+01;2.8343811E-08;-7.1290843E-16;-8.9997479E+00;-1.6543130E+01;2.5856072E+01;7.3991282E-07;7.6020600E+00
2.83872209391840E+01;2.8391953E-08;-7.1149899E-16;-8.9997450E+00;-1.6523185E+01;2.5856081E+01;7.7468145E-07;7.6020600E+00
2.84353348729792E+01;2.8440095E-08;-7.1002361E-16;-8.9997419E+00;-1.6503406E+01;2.5856090E+01;8.1077205E-07;7.6020600E+00
2.84834488067745E+01;2.8488238E-08;-7.0847975E-16;-8.9997388E+00;-1.6483769E+01;2.5856099E+01;8.4826725E-07;7.6020600E+00
2.85315627405697E+01;2.8536381E-08;-7.0686471E-16;-8.9997355E+00;-1.6464249E+01;2.5856108E+01;8.8725654E-07;7.6020600E+00
2.85796766743649E+01;2.8584524E-08;-7.0517563E-16;-8.9997320E+00;-1.6444824E+01;2.5856118E+01;9.2783694E-07;7.6020600E+00
2.86277906081602E+01;2.8632668E-08;-7.0340945E-16;-8.9997285E+00;-1.6425469E+01;2.5856128E+01;9.7011378E-07;7.6020600E+00
2.86759045419554E+01;2.8680812E-08;-7.0156290E-16;-8.9997248E+00;-1.6406164E+01;2.5856139E+01;1.0142015E-06;7.6020600E+00
2.87240184757506E+01;2.8728957E-08;-6.9963250E-16;-8.9997209E+00;-1.6386887E+01;2.5856150E+01;1.0602247E-06;7.6020600E+00
2.87721324095458E+01;2.8777102E-08;-6.9761452E-16;-8.9997169E+00;-1.6367616E+01;2.5856162E+01;1.1083191E-06;7.6020600E+00
2.88202463433411E+01;2.8825247E-08;-6.9550498E-16;-8.9997127E+00;-1.6348331E+01;2.5856174E+01;1.1586327E-06;7.6020600E+00
2.88683602771363E+01;2.8873393E-08;-6.9329959E-16;-8.9997083E+00;-1.6329011E+01;2.5856186E+01;1.2113273E-06;7.6020600E+00
2.89164742109315E+01;2.8921540E-08;-6.9099375E-16;-8.9997038E+00;-1.6309636E+01;2.5856199E+01;1.2665795E-06;7.6020600E+00
2.89645881447268E+01;2.8969687E-08;-6.8858254E-16;-8.9996990E+00;-1.6290185E+01;2.5856213E+01;1.3245830E-06;7.6020600E+00
2.90127020785220E+01;2.9017835E-08;-6.8606063E-16;-8.9996939E+00;-1.6270637E+01;2.5856228E+01;1.3855502E-06;7.6020600E+00
2.90608160123172E+01;2.9065983E-08;-6.8342229E-16;-8.9996886E+00;-1.6250972E+01;2.5856243E+01;1.4497139E-06;7.6020600E+00
2.91089299461124E+01;2.9114131E-08;-6.8066135E-16;-8.9996830E+00;-1.6231169E+01;2.5856259E+01;1.5173304E-06;7.6020600E+00
2.91570438799077E+01;2.9162281E-08;-6.7777112E-16;-8.9996772E+00;-1.6211206E+01;2.5856276E+01;1.5886815E-06;7.6020600E+00
2.92051578137029E+01;2.9210431E-08;-6.7474435E-16;-8.9996710E+00;-1.6191064E+01;2.5856294E+01;1.6640778E-06;7.6020600E+00
2.92532717474981E+01;2.9258582E-08;-6.7157321E-16;-8.9996644E+00;-1.6170719E+01;2.5856313E+01;1.7438622E-06;7.6020600E+00
2.93013856812934E+01;2.9306733E-08;-6.6824919E-16;-8.9996575E+00;-1.6150150E+01;2.5856333E+01;1.8284133E-06;7.6020600E+00
2.93494996150886E+01;2.9354885E-08;-6.6476302E-16;-8.9996502E+00;-1.6129335E+01;2.5856354E+01;1.9181500E-06;7.6020600E+00
2.93976135488838E+01;2.9403038E-08;-6.6110463E-16;-8.9996424E+00;-1.6108251E+01;2.5856376E+01;2.0135364E-06;7.6020600E+00
2.94457274826790E+01;2.9451193E-08;-6.5726304E-16;-8.9996341E+00;-1.6086874E+01;2.5856400E+01;2.1150871E-06;7.6020600E+00
2.94938414164743E+01;2.9499347E-08;-6.5322625E-16;-8.9996253E+00;-1.6065181E+01;2.5856425E+01;2.2233737E-06;7.6020600E+00
2.95419553502695E+01;2.9547503E-08;-6.4898113E-16;-8.9996159E+00;-1.6043149E+01;2.5856452E+01;2.3390314E-06;7.6020600E+00
2.95900692840647E+01;2.9595660E-08;-6.4451333E-16;-8.9996059E+00;-1.6020752E+01;2.5856481E+01;2.4627676E-06;7.6020600E+00
2.96381832178600E+01;2.9643819E-08;-6.3980708E-16;-8.9995952E+00;-1.5997966E+01;2.5856512E+01;2.5953703E-06;7.6020600E+00
2.96862971516552E+01;2.9691978E-08;-6.3484507E-16;-8.9995836E+00;-1.5974765E+01;2.5856545E+01;2.7377185E-06;7.6020600E+00
2.97344110854504E+01;2.9740139E-08;-6.2960826E-16;-8.9995713E+00;-1.5951125E+01;2.5856581E+01;2.8907939E-06;7.6020600E+00
2.97825250192456E+01;2.9788301E-08;-6.2407569E-16;-8.9995580E+00;-1.5927020E+01;2.5856619E+01;3.0556938E-06;7.6020600E+00
2.98306389530409E+01;2.9836465E-08;-6.1822420E-16;-8.9995436E+00;-1.5902424E+01;2.5856660E+01;3.2336463E-06;7.6020600E+00
2.98787528868361E+01;2.9884630E-08;-6.1202825E-16;-8.9995281E+00;-1.5877310E+01;2.5856705E+01;3.4260278E-06;7.6020600E+00
2.99268668206313E+01;2.9932797E-08;-6.0545955E-16;-8.9995114E+00;-1.5851654E+01;2.5856753E+01;3.6343845E-06;7.6020600E+00
2.99749807544266E+01;2.9980966E-08;-5.9848677E-16;-8.9994932E+00;-1.5825429E+01;2.5856806E+01;3.8604568E-06;7.6020600E+00
3.00230946882218E+01;3.0029137E-08;-5.9107513E-16;-8.9994735E+00;-1.5798608E+01;2.5856862E+01;4.1062078E-06;7.6020600E+00
3.00712086220170E+01;3.0077311E-08;-5.8318594E-16;-8.9994520E+00;-1.5771165E+01;2.5856924E+01;4.3738544E-06;7.6020600E+00
3.01193225558122E+01;3.0125487E-08;-5.7477615E-16;-8.9994286E+00;-1.5743071E+01;2.5856991E+01;4.6658963E-06;7.6020600E+00
3.01674364896075E+01;3.0173665E-08;-5.6579774E-16;-8.9994030E+00;-1.5714305E+01;2.5857065E+01;4.9851371E-06;7.6020600E+00
3.02155504234027E+01;3.0221847E-08;-5.5619715E-16;-8.9993751E+00;-1.5684846E+01;2.5857145E+01;5.3346936E-06;7.6020600E+00
3.02636643571979E+01;3.0270032E-08;-5.4591471E-16;-8.9993444E+00;-1.5654683E+01;2.5857234E+01;5.7179967E-06;7.6020600E+00
3.03117782909932E+01;3.0318220E-08;-5.3488402E-16;-8.9993108E+00;-1.5623811E+01;2.5857330E+01;6.1388044E-06;7.6020600E+00
3.03598922247884E+01;3.0366413E-08;-5.2303128E-16;-8.9992738E+00;-1.5592233E+01;2.5857437E+01;6.6012564E-06;7.6020600E+00
3.04080061585836E+01;3.0414609E-08;-5.1027456E-16;-8.9992331E+00;-1.5559951E+01;2.5857554E+01;7.1099917E-06;7.6020600E+00
3.04561200923788E+01;3.0462810E-08;-4.9652268E-16;-8.9991883E+00;-1.5526963E+01;2.5857683E+01;7.6703444E-06;7.6020600E+00
3.05042340261741E+01;3.0511017E-08;-4.8167391E-16;-8.9991390E+00;-1.5493335E+01;2.5857825E+01;8.2869765E-06;7.6020600E+00
3.05523479599693E+01;3.0559229E-08;-4.6561848E-16;-8.9990849E+00;-1.5459262E+01;2.5857981E+01;8.9622617E-06;7.6020600E+00
3.06004618937645E+01;3.0607448E-08;-4.4824305E-16;-8.9990259E+00;-1.5423211E+01;2.5858150E+01;9.7367108E-06;7.6020600E+00
3.06485758275598E+01;3.0655673E-08;-4.2934551E-16;-8.9989619E+00;-1.5391691E+01;2.5858335E+01;1.0468198E-05;7.6020600E+00
3.06966897613550E+01;3.0703906E-08;-4.0906897E-16;-8.9988929E+00;-1.5355230E+01;2.5858533E+01;1.1383253E-05;7.6020600E+00
3.07448036951502E+01;3.0752147E-08;-3.8697492E-16;-8.9988189E+00;-1.5313611E+01;2.5858746E+01;1.2526071E-05;7.6020600E+00
3.07929176289454E+01;3.0800396E-08;-3.6261825E-16;-8.9987400E+00;-1.5297415E+01;2.5858973E+01;1.2999774E-05;7.6020600E+00
3.08410315627407E+01;3.0848654E-08;-3.3761704E-16;-8.9986562E+00;-1.5259873E+01;2.5859214E+01;1.4170951E-05;7.6020600E+00
3.08891454965359E+01;3.0896922E-08;-3.1015851E-16;-8.9985677E+00;-1.5203343E+01;2.5859469E+01;1.6137784E-05;7.6020600E+00
3.09372594303311E+01;3.0945200E-08;-2.7857384E-16;-8.9984743E+00;-1.5195009E+01;2.5859738E+01;1.6447102E-05;7.6020600E+00
3.09853733641264E+01;3.0993489E-08;-2.4701857E-16;-8.9983763E+00;-1.5184583E+01;2.5860020E+01;1.6843103E-05;7.6020600E+00
3.10334872979216E+01;3.1041788E-08;-2.1475380E-16;-8.9982738E+00;-1.5113931E+01;2.5860315E+01;1.9814214E-05;7.6020600E+00
3.10816012317168E+01;3.1090100E-08;-1.7594638E-16;-8.9981669E+00;-1.5073188E+01;2.5860623E+01;2.1757930E-05;7.6020600E+00
3.11297151655120E+01;3.1138423E-08;-1.3373519E-16;-8.9980558E+00;-1.5089897E+01;2.5860943E+01;2.0931613E-05;7.6020600E+00
3.11778290993073E+01;3.1186759E-08;-9.3985251E-17;-8.9979408E+00;-1.5074808E+01;2.5861274E+01;2.1666178E-05;7.6020600E+00
3.12259430331025E+01;3.1235108E-08;-5.2461206E-17;-8.9978222E+00;-1.4997750E+01;2.5861615E+01;2.5865904E-05;7.6020600E+00
3.12740569668977E+01;3.1283471E-08;-1.8971218E-18;-8.9977003E+00;-1.4958976E+01;2.5861966E+01;2.8273879E-05;7.6020600E+00
3.13221709006930E+01;3.1331847E-08;5.2782970E-17;-8.9975752E+00;-1.4977773E+01;2.5862326E+01;2.7068855E-05;7.6020600E+00
3.13702848344882E+01;3.1380238E-08;1.0420103E-16;-8.9974471E+00;-1.4986303E+01;2.5862695E+01;2.6534918E-05;7.6020600E+00
3.14183987682834E+01;3.1428642E-08;1.5442903E-16;-8.9973163E+00;-1.4918106E+01;2.5863071E+01;3.1037739E-05;7.6020600E+00
3.14665127020786E+01;3.1477062E-08;2.1531354E-16;-8.9971831E+00;-1.4841527E+01;2.5863455E+01;3.7012019E-05;7.6020600E+00
3.15146266358739E+01;3.1525496E-08;2.8836635E-16;-8.9970477E+00;-1.4839959E+01;2.5863844E+01;3.7134853E-05;7.6020600E+00
3.15627405696691E+01;3.1573946E-08;3.5822671E-16;-8.9969105E+00;-1.4899762E+01;2.5864239E+01;3.2348066E-05;7.6020600E+00
3.16108545034643E+01;3.1622411E-08;4.1672279E-16;-8.9967717E+00;-1.4910543E+01;2.5864639E+01;3.1545326E-05;7.6020600E+00
3.16589684372596E+01;3.1670892E-08;4.7637466E-16;-8.9966318E+00;-1.4817183E+01;2.5865041E+01;3.9098669E-05;7.6020600E+00
3.17070823710548E+01;3.1719388E-08;5.5472712E-16;-8.9964909E+00;-1.4746455E+01;2.5865447E+01;4.5999833E-05;7.6020600E+00
3.17551963048500E+01;3.1767901E-08;6.4508188E-16;-8.9963492E+00;-1.4750560E+01;2.5865855E+01;4.5552869E-05;7.6020600E+00
3.18033102386452E+01;3.1816429E-08;7.3076288E-16;-8.9962068E+00;-1.4785509E+01;2.5866264E+01;4.2017620E-05;7.6020600E+00
