t;max_slip_rate;moment_rate
4.62111039145490E+09;1.4734725E-01;1.2520517E+19
4.62111039150301E+09;1.4613251E-01;1.2537748E+19
4.62111039155112E+09;1.4690052E-01;1.2555446E+19
4.62111039159924E+09;1.4696801E-01;1.2571993E+19
4.62111039164735E+09;1.4622199E-01;1.2588177E+19
4.62111039169546E+09;1.4522296E-01;1.2605312E+19
4.62111039174358E+09;1.4620033E-01;1.2622359E+19
4.62111039179169E+09;1.4589454E-01;1.2638172E+19
4.62111039183981E+09;1.4533083E-01;1.2654121E+19
4.62111039188792E+09;1.4463740E-01;1.2671113E+19
4.62111039193603E+09;1.4519290E-01;1.2687520E+19
4.62111039198415E+09;1.4522856E-01;1.2702594E+19
4.62111039203226E+09;1.4398593E-01;1.2718234E+19
4.62111039208037E+09;1.4431790E-01;1.2735012E+19
4.62111039212849E+09;1.4476938E-01;1.2750794E+19
4.62111039217660E+09;1.4419902E-01;1.2765157E+19
4.62111039222472E+09;1.4326384E-01;1.2780429E+19
4.62111039227283E+09;1.4380414E-01;1.2796909E+19
4.62111039232094E+09;1.4420543E-01;1.2812078E+19
4.62111039236906E+09;1.4348796E-01;1.2825778E+19
4.62111039241717E+09;1.4286955E-01;1.2840643E+19
4.62111039246529E+09;1.4357604E-01;1.2856742E+19
4.62111039251340E+09;1.4334933E-01;1.2871302E+19
4.62111039256151E+09;1.4318007E-01;1.2884397E+19
4.62111039260963E+09;1.4225384E-01;1.2898835E+19
4.62111039265774E+09;1.4332343E-01;1.2914473E+19
4.62111039270585E+09;1.4320835E-01;1.2928420E+19
4.62111039275397E+09;1.4257254E-01;1.2940963E+19
4.62111039280208E+09;1.4215074E-01;1.2954966E+19
4.62111039285020E+09;1.4286828E-01;1.2970067E+19
4.62111039289831E+09;1.4290128E-01;1.2983370E+19
4.62111039294642E+09;1.4162602E-01;1.2995371E+19
4.62111039299454E+09;1.4224867E-01;1.3008827E+19
4.62111039304265E+09;1.4275433E-01;1.3022922E+19
4.62111039309076E+09;1.4232665E-01;1.3034021E+19
4.62111039313888E+09;1.4165273E-01;1.3041224E+19
4.62111039318699E+09;1.4193976E-01;1.3046091E+19
4.62111039323511E+09;1.4218526E-01;1.3047846E+19
4.62111039328322E+09;1.4144290E-01;1.3044700E+19
4.62111039333133E+09;1.4079430E-01;1.3038402E+19
4.62111039337945E+09;1.3952582E-01;1.3031141E+19
4.62111039342756E+09;1.3803803E-01;1.3021211E+19
4.62111039347568E+09;1.3677140E-01;1.3005038E+19
4.62111039352379E+09;1.3518237E-01;1.2982109E+19
4.62111039357190E+09;1.3354230E-01;1.2953758E+19
4.62111039362002E+09;1.3172753E-01;1.2919010E+19
4.62111039366813E+09;1.2961215E-01;1.2875441E+19
4.62111039371624E+09;1.2789540E-01;1.2824613E+19
4.62111039376436E+09;1.2653927E-01;1.2770410E+19
4.62111039381247E+09;1.2471284E-01;1.2713572E+19
4.62111039386059E+09;1.2186469E-01;1.2650789E+19
4.62111039390870E+09;1.1875881E-01;1.2580393E+19
4.62111039395681E+09;1.1787561E-01;1.2503845E+19
4.62111039400493E+09;1.1446092E-01;1.2422736E+19
4.62111039405304E+09;1.1201985E-01;1.2336525E+19
4.62111039410116E+09;1.1004048E-01;1.2244235E+19
4.62111039414927E+09;1.0555872E-01;1.2145330E+19
4.62111039419738E+09;1.0473861E-01;1.2040322E+19
4.62111039424550E+09;1.0061649E-01;1.1930133E+19
4.62111039429361E+09;9.8894457E-02;1.1816555E+19
4.62111039434172E+09;9.5317205E-02;1.1701059E+19
4.62111039438984E+09;9.2517135E-02;1.1584384E+19
4.62111039443795E+09;8.8746194E-02;1.1466411E+19
4.62111039448607E+09;8.5287136E-02;1.1346891E+19
4.62111039453418E+09;8.1811633E-02;1.1225594E+19
4.62111039458229E+09;7.8460566E-02;1.1102138E+19
4.62111039463041E+09;7.5168329E-02;1.0975933E+19
4.62111039467852E+09;6.9438564E-02;1.0846936E+19
4.62111039472663E+09;6.6607966E-02;1.0715024E+19
4.62111039477475E+09;6.2829852E-02;1.0580084E+19
4.62111039482286E+09;5.6546959E-02;1.0442960E+19
4.62111039487098E+09;5.4023441E-02;1.0304462E+19
4.62111039491909E+09;4.9257989E-02;1.0164517E+19
4.62111039496720E+09;4.0678286E-02;1.0022835E+19
4.62111039501532E+09;3.9496594E-02;9.8801072E+18
4.62111039506343E+09;3.4642448E-02;9.7373887E+18
4.62111039511155E+09;2.4823512E-02;9.5946450E+18
4.62111039515966E+09;2.2103905E-02;9.4513083E+18
4.62111039520777E+09;1.8112528E-02;9.3076708E+18
4.62111039525589E+09;1.0136256E-02;9.1647429E+18
4.62111039530400E+09;-6.2473518E-04;9.0228424E+18
4.62111039535211E+09;-2.4515243E-03;8.8812222E+18
4.62111039540023E+09;-8.3734144E-03;8.7394206E+18
4.62111039544834E+09;-1.7962573E-02;8.5979546E+18
4.62111039549646E+09;-3.1828220E-02;8.4573510E+18
4.62111039554457E+09;-3.4161162E-02;8.3172860E+18
4.62111039559268E+09;-4.0467668E-02;8.1772001E+18
4.62111039564080E+09;-5.0083124E-02;8.0371515E+18
4.62111039568891E+09;-6.3436866E-02;7.8976519E+18
4.62111039573703E+09;-7.5957234E-02;7.7589816E+18
4.62111039578514E+09;-8.2405226E-02;7.6209681E+18
4.62111039583325E+09;-9.2222753E-02;7.4834809E+18
4.62111039588137E+09;-1.0441037E-01;7.3467186E+18
4.62111039592948E+09;-1.1833428E-01;7.2109701E+18
4.62111039597759E+09;-1.3274255E-01;7.0763523E+18
4.62111039602571E+09;-1.4059704E-01;6.9428262E+18
4.62111039607382E+09;-1.5147691E-01;6.8103820E+18
4.62111039612194E+09;-1.6489238E-01;6.6791603E+18
4.62111039617005E+09;-1.8042574E-01;6.5493319E+18
4.62111039621816E+09;-1.9838122E-01;6.4209447E+18
4.62111039626628E+09;-2.1983992E-01;6.2939529E+18
4.62111039631439E+09;-2.3461768E-01;6.1683201E+18
4.62111039636250E+09;-2.4606951E-01;6.0440689E+18
4.62111039641062E+09;-2.5958224E-01;5.9212761E+18
4.62111039645873E+09;-2.7492201E-01;5.8000395E+18
4.62111039650685E+09;-2.9175758E-01;5.6804375E+18
4.62111039655496E+09;-3.0987596E-01;5.5625061E+18
4.62111039660307E+09;-3.2937539E-01;5.4462463E+18
4.62111039665119E+09;-3.5069312E-01;5.3316371E+18
4.62111039669930E+09;-3.6575548E-01;5.2186440E+18
4.62111039674742E+09;-3.8062316E-01;5.1072341E+18
4.62111039679553E+09;-3.9681734E-01;4.9973975E+18
4.62111039684364E+09;-4.1413609E-01;4.8891513E+18
4.62111039689176E+09;-4.3230676E-01;4.7825267E+18
4.62111039693987E+09;-4.5109422E-01;4.6775526E+18
4.62111039698798E+09;-4.7037718E-01;4.5742480E+18
4.62111039703610E+09;-4.8915533E-01;4.4726190E+18
4.62111039708421E+09;-5.0598081E-01;4.3726586E+18
4.62111039713233E+09;-5.2333068E-01;4.2743493E+18
4.62111039718044E+09;-5.4115554E-01;4.1776696E+18
4.62111039722855E+09;-5.5942649E-01;4.0825995E+18
4.62111039727667E+09;-5.7814522E-01;3.9891228E+18
4.62111039732478E+09;-5.9734747E-01;3.8972279E+18
4.62111039737290E+09;-6.1432798E-01;3.8069072E+18
4.62111039742101E+09;-6.2977088E-01;3.7181559E+18
4.62111039746912E+09;-6.4558450E-01;3.6309703E+18
4.62111039751724E+09;-6.6172506E-01;3.5453463E+18
4.62111039756535E+09;-6.7814074E-01;3.4612779E+18
4.62111039761346E+09;-6.9477346E-01;3.3787566E+18
4.62111039766158E+09;-7.1156144E-01;3.2977717E+18
4.62111039770969E+09;-7.2844287E-01;3.2183110E+18
4.62111039775781E+09;-7.4536042E-01;3.1403621E+18
4.62111039780592E+09;-7.6226567E-01;3.0639128E+18
4.62111039785403E+09;-7.7912260E-01;2.9889519E+18
4.62111039790215E+09;-7.9272267E-01;2.9154688E+18
4.62111039795026E+09;-8.0637820E-01;2.8434538E+18
4.62111039799837E+09;-8.2008875E-01;2.7728972E+18
4.62111039804649E+09;-8.3384794E-01;2.7037896E+18
4.62111039809460E+09;-8.4765092E-01;2.6361214E+18
4.62111039814272E+09;-8.6149398E-01;2.5698828E+18
4.62111039819083E+09;-8.7537434E-01;2.5050636E+18
4.62111039823894E+09;-8.8928975E-01;2.4416530E+18
4.62111039828706E+09;-9.0323835E-01;2.3796399E+18
4.62111039833517E+09;-9.1721836E-01;2.3190129E+18
4.62111039838329E+09;-9.3122788E-01;2.2597603E+18
4.62111039843140E+09;-9.4526474E-01;2.2018697E+18
4.62111039847951E+09;-9.5932632E-01;2.1453288E+18
4.62111039852763E+09;-9.7340955E-01;2.0901247E+18
4.62111039857574E+09;-9.8686093E-01;2.0362440E+18
4.62111039862385E+09;-9.9701346E-01;1.9836731E+18
4.62111039867197E+09;-1.0072532E+00;1.9323979E+18
4.62111039872008E+09;-1.0175786E+00;1.8824038E+18
4.62111039876820E+09;-1.0279881E+00;1.8336756E+18
4.62111039881631E+09;-1.0384803E+00;1.7861977E+18
4.62111039886442E+09;-1.0490535E+00;1.7399539E+18
4.62111039891254E+09;-1.0597059E+00;1.6949272E+18
4.62111039896065E+09;-1.0704359E+00;1.6511002E+18
4.62111039900877E+09;-1.0812413E+00;1.6084550E+18
4.62111039905688E+09;-1.0921200E+00;1.5669729E+18
4.62111039910499E+09;-1.1030698E+00;1.5266347E+18
4.62111039915311E+09;-1.1140882E+00;1.4874207E+18
4.62111039920122E+09;-1.1248996E+00;1.4493106E+18
4.62111039924933E+09;-1.1344059E+00;1.4122837E+18
4.62111039929745E+09;-1.1439206E+00;1.3763189E+18
4.62111039934556E+09;-1.1534418E+00;1.3413945E+18
4.62111039939368E+09;-1.1629676E+00;1.3074888E+18
4.62111039944179E+09;-1.1724962E+00;1.2745795E+18
4.62111039948990E+09;-1.1820259E+00;1.2426442E+18
4.62111039953802E+09;-1.1915550E+00;1.2116603E+18
4.62111039958613E+09;-1.2010819E+00;1.1816050E+18
4.62111039963424E+09;-1.2106050E+00;1.1524554E+18
4.62111039968236E+09;-1.2196783E+00;1.1241886E+18
4.62111039973047E+09;-1.2270530E+00;1.0967817E+18
4.62111039977859E+09;-1.2341463E+00;1.0702119E+18
4.62111039982670E+09;-1.2406298E+00;1.0444564E+18
4.62111039987481E+09;-1.2471775E+00;1.0194927E+18
4.62111039992293E+09;-1.2537893E+00;9.9529821E+17
4.62111039997104E+09;-1.2604649E+00;9.7185081E+17
4.62111040001916E+09;-1.2672040E+00;9.4912853E+17
4.62111040006727E+09;-1.2740064E+00;9.2710972E+17
4.62111040011538E+09;-1.2808717E+00;9.0577304E+17
4.62111040021161E+09;-1.2947651E+00;8.6507916E+17
4.62111040030784E+09;-1.3089072E+00;8.2686320E+17
4.62111040040407E+09;-1.3214941E+00;7.9096914E+17
4.62111040050029E+09;-1.3339697E+00;7.5724790E+17
4.62111040059652E+09;-1.3465785E+00;7.2555775E+17
4.62111040069275E+09;-1.3593178E+00;6.9576449E+17
4.62111040078898E+09;-1.3721840E+00;6.6774146E+17
4.62111040088520E+09;-1.3851735E+00;6.4136957E+17
4.62111040098143E+09;-1.3982818E+00;6.1653713E+17
4.62111040107766E+09;-1.4098060E+00;5.9313962E+17
4.62111040122200E+09;-1.4269016E+00;5.6053156E+17
4.62111040136634E+09;-1.4441017E+00;5.3062985E+17
4.62111040151068E+09;-1.4613995E+00;5.0316460E+17
4.62111040165503E+09;-1.4787885E+00;4.7789422E+17
4.62111040179937E+09;-1.4962607E+00;4.5460281E+17
4.62111040199182E+09;-1.5166770E+00;4.2630230E+17
4.62111040218428E+09;-1.5367199E+00;4.0077713E+17
4.62111040237673E+09;-1.5567388E+00;3.7768391E+17
4.62111040256919E+09;-1.5767309E+00;3.5672738E+17
4.62111040280976E+09;-1.6016413E+00;3.3315672E+17
4.62111040305033E+09;-1.6241501E+00;3.1210736E+17
4.62111040333901E+09;-1.6495145E+00;2.8969020E+17
4.62111040362770E+09;-1.6746358E+00;2.6990078E+17
4.62111040396449E+09;-1.7036104E+00;2.4960065E+17
4.62111040430129E+09;-1.7270465E+00;2.3180873E+17
4.62111040468620E+09;-1.7471232E+00;2.1402313E+17
4.62111040511923E+09;-1.7693646E+00;1.9668684E+17
4.62111040560037E+09;-1.7936574E+00;1.8011889E+17
4.62111040612962E+09;-1.8197427E+00;1.6452744E+17
4.62111040670699E+09;-1.8472757E+00;1.5002968E+17
4.62111040738058E+09;-1.8781246E+00;1.3573326E+17
4.62111040810229E+09;-1.9097834E+00;1.2286770E+17
4.62111040892023E+09;-1.9438760E+00;1.1067030E+17
4.62111040983439E+09;-1.9798970E+00;9.9352463E+16
4.62111041089290E+09;-2.0190312E+00;8.8576740E+16
4.62111041209575E+09;-2.0603455E+00;7.8617005E+16
4.62111041344294E+09;-2.1029938E+00;6.9609479E+16
4.62111041493447E+09;-2.1465720E+00;6.1590119E+16
4.62111041661846E+09;-2.1917386E+00;5.4343877E+16
4.62111041849490E+09;-2.2377743E+00;4.7913751E+16
4.62111042061192E+09;-2.2850879E+00;4.2162383E+16
4.62111042301761E+09;-2.3338671E+00;3.7012977E+16
4.62111042571199E+09;-2.3833269E+00;3.2490229E+16
4.62111042879128E+09;-2.4343227E+00;2.8456522E+16
4.62111043225549E+09;-2.4860205E+00;2.4931734E+16
4.62111043624894E+09;-2.5395490E+00;2.1791868E+16
4.62111044081977E+09;-2.5934699E+00;1.9032626E+16
4.62111044596796E+09;-2.6476090E+00;1.6652703E+16
4.62111045174163E+09;-2.7018978E+00;1.4607482E+16
4.62111045838135E+09;-2.7577549E+00;1.2808251E+16
4.62111046593524E+09;-2.8144377E+00;1.1246637E+16
4.62111047449952E+09;-2.8701375E+00;9.8960489E+15
4.62111048426665E+09;-2.9259997E+00;8.7208136E+15
4.62111049533286E+09;-2.9814020E+00;7.7038144E+15
4.62111050793871E+09;-3.0380840E+00;6.8174449E+15
4.62111052232477E+09;-3.0963654E+00;6.0424166E+15
4.62111053873162E+09;-3.1525129E+00;5.3639125E+15
4.62111055744794E+09;-3.1926978E+00;4.7682680E+15
4.62111057799259E+09;-3.2301488E+00;4.2612391E+15
4.62111060041369E+09;-3.2687509E+00;3.8267975E+15
4.62111062490368E+09;-3.3094991E+00;3.4498237E+15
4.62111065179937E+09;-3.3535344E+00;3.1176154E+15
4.62111068158189E+09;-3.4020074E+00;2.8201452E+15
4.62111071487673E+09;-3.4525253E+00;2.5498904E+15
4.62111075221315E+09;-3.5030269E+00;2.3029863E+15
4.62111079421661E+09;-3.5538763E+00;2.0766407E+15
4.62111084146449E+09;-3.6048344E+00;1.8695619E+15
4.62111089458228E+09;-3.6560779E+00;1.6808399E+15
4.62111095433978E+09;-3.7075358E+00;1.5094457E+15
4.62111102165118E+09;-3.7593490E+00;1.3543030E+15
4.62111109747873E+09;-3.8112365E+00;1.2144817E+15
4.62111118292908E+09;-3.8633695E+00;1.0889326E+15
4.62111127925318E+09;-3.9156660E+00;9.7656155E+14
4.62111138794255E+09;-3.9685813E+00;8.7619307E+14
4.62111151072931E+09;-4.0211258E+00;7.8667467E+14
4.62111164929744E+09;-4.0739897E+00;7.0706602E+14
4.62111180581207E+09;-4.1271704E+00;6.3628216E+14
4.62111198263078E+09;-4.1690766E+00;5.7335413E+14
4.62111217744409E+09;-4.2043809E+00;5.1861628E+14
4.62111238876049E+09;-4.2371062E+00;4.7136819E+14
4.62111261657997E+09;-4.2680274E+00;4.3044210E+14
4.62111286123932E+09;-4.2979401E+00;3.9478347E+14
4.62111312336403E+09;-4.3276113E+00;3.6349185E+14
4.62111340401261E+09;-4.3577986E+00;3.3580126E+14
4.62111370486904E+09;-4.3892863E+00;3.1105804E+14
4.62111402833901E+09;-4.4228988E+00;2.8871092E+14
4.62111437783863E+09;-4.4594941E+00;2.6829013E+14
4.62111475808305E+09;-4.4996505E+00;2.4939817E+14
4.62111517513463E+09;-4.5408198E+00;2.3171718E+14
4.62111563366041E+09;-4.5819743E+00;2.1510544E+14
4.62111613775010E+09;-4.6231691E+00;1.9950558E+14
4.62111669202262E+09;-4.6646364E+00;1.8488542E+14
4.62111730181861E+09;-4.7061957E+00;1.7122500E+14
4.62111797286365E+09;-4.7477920E+00;1.5851359E+14
4.62111871136442E+09;-4.7895181E+00;1.4673569E+14
4.62111952434556E+09;-4.8316468E+00;1.3586095E+14
4.62112042013078E+09;-4.8673638E+00;1.2584122E+14
4.62112139270583E+09;-4.8968522E+00;1.1675118E+14
4.62112243360268E+09;-4.9243971E+00;1.0860047E+14
4.62112354267697E+09;-4.9505100E+00;1.0128963E+14
4.62112472050607E+09;-4.9758001E+00;9.4716711E+13
4.62112596891831E+09;-5.0009201E+00;8.8782376E+13
4.62112729171469E+09;-5.0265520E+00;8.3392489E+13
4.62112869490945E+09;-5.0534038E+00;7.8461336E+13
4.62113018759613E+09;-5.0822145E+00;7.3911259E+13
4.62113178266927E+09;-5.1137273E+00;6.9673115E+13
4.62113349778667E+09;-5.1480854E+00;6.5686356E+13
4.62113535411846E+09;-5.1828903E+00;6.1903947E+13
4.62113736532901E+09;-5.2176235E+00;5.8310753E+13
4.62113954402416E+09;-5.2525354E+00;5.4901897E+13
4.62114190507112E+09;-5.2874491E+00;5.1674760E+13
4.62114446377011E+09;-5.3225193E+00;4.8629650E+13
4.62114723768274E+09;-5.3577497E+00;4.5764929E+13
4.62115024591022E+09;-5.3885249E+00;4.3076693E+13
4.62115347512500E+09;-5.4121825E+00;4.0582613E+13
4.62115688510383E+09;-5.4348972E+00;3.8302426E+13
4.62116047820430E+09;-5.4570554E+00;3.6214515E+13
4.62116425938212E+09;-5.4791706E+00;3.4296821E+13
4.62116823806765E+09;-5.5018405E+00;3.2527586E+13
4.62117242994602E+09;-5.5257202E+00;3.0885955E+13
4.62117685873740E+09;-5.5514952E+00;2.9352368E+13
4.62118155841022E+09;-5.5798358E+00;2.7908720E+13
4.62118657500953E+09;-5.6104315E+00;2.6538711E+13
4.62119195775587E+09;-5.6412157E+00;2.5230657E+13
4.62119773590253E+09;-5.6719479E+00;2.3981561E+13
4.62120393774048E+09;-5.7027105E+00;2.2790344E+13
4.62121059478436E+09;-5.7336047E+00;2.1656368E+13
4.62121774263848E+09;-5.7645624E+00;2.0578801E+13
4.62122541863925E+09;-5.7893072E+00;1.9556520E+13
4.62123354469775E+09;-5.8086942E+00;1.8600717E+13
4.62124204171469E+09;-5.8280207E+00;1.7716261E+13
4.62125092542331E+09;-5.8476457E+00;1.6895370E+13
4.62126021978436E+09;-5.8680582E+00;1.6130471E+13
4.62126996141253E+09;-5.8898342E+00;1.5414225E+13
4.62128020395487E+09;-5.9135875E+00;1.4739564E+13
4.62129102227666E+09;-5.9398925E+00;1.4099754E+13
4.62130251611808E+09;-5.9677687E+00;1.3488531E+13
4.62131477193986E+09;-5.9957286E+00;1.2902138E+13
4.62132784271546E+09;-6.0235902E+00;1.2339488E+13
4.62134177954186E+09;-6.0515639E+00;1.1800024E+13
4.62135664357189E+09;-6.0795895E+00;1.1283093E+13
4.62137249846026E+09;-6.1026669E+00;1.0788118E+13
4.62138921862962E+09;-6.1190362E+00;1.0319535E+13
4.62140658102377E+09;-6.1360530E+00;9.8819800E+12
4.62142463722085E+09;-6.1540402E+00;9.4717083E+12
4.62144345693794E+09;-6.1734486E+00;9.0851770E+12
4.62146313678782E+09;-6.1947978E+00;8.7189649E+12
4.62148380826588E+09;-6.2185929E+00;8.3697557E+12
4.62150564390868E+09;-6.2442732E+00;8.0343888E+12
4.62152880966119E+09;-6.2701231E+00;7.7106456E+12
4.62155339617004E+09;-6.2959002E+00;7.3979085E+12
4.62157948614309E+09;-6.3217885E+00;7.0958851E+12
4.62160717864694E+09;-6.3477301E+00;6.8042505E+12
4.62163657568312E+09;-6.3647478E+00;6.5227525E+12
4.62166714751723E+09;-6.3793160E+00;6.2563949E+12
4.62169876226896E+09;-6.3952875E+00;6.0052639E+12
4.62173156129706E+09;-6.4130033E+00;5.7671585E+12
4.62176572594294E+09;-6.4328813E+00;5.5399892E+12
4.62180149061769E+09;-6.4553129E+00;5.3217566E+12
4.62183915117389E+09;-6.4794517E+00;5.1105923E+12
4.62187896420314E+09;-6.5037147E+00;4.9053524E+12
4.62192106480937E+09;-6.5279161E+00;4.7058624E+12
4.62196557808882E+09;-6.5521460E+00;4.5121736E+12
4.62201264544833E+09;-6.5737974E+00;4.3243884E+12
4.62206211879321E+09;-6.5860985E+00;4.1436704E+12
4.62211301347181E+09;-6.6003217E+00;3.9734763E+12
4.62216560253070E+09;-6.6167019E+00;3.8123334E+12
4.62222021295218E+09;-6.6355449E+00;3.6588620E+12
4.62227724494794E+09;-6.6570939E+00;3.5117579E+12
4.62233717816580E+09;-6.6800261E+00;3.3698336E+12
4.62240036109498E+09;-6.7030508E+00;3.2325098E+12
4.62246698417042E+09;-6.7260257E+00;3.0997194E+12
4.62253722656842E+09;-6.7490871E+00;2.9714930E+12
4.62261129974971E+09;-6.7722249E+00;2.8478485E+12
4.62268777882015E+09;-6.7949091E+00;2.7312012E+12
4.62276648301569E+09;-6.8171328E+00;2.6214669E+12
4.62284795977666E+09;-6.8392249E+00;2.5175614E+12
4.62293284411076E+09;-6.8608889E+00;2.4185162E+12
4.62302186042138E+09;-6.8827289E+00;2.3234799E+12
4.62311549975934E+09;-6.9046274E+00;2.2320246E+12
4.62321402145872E+09;-6.9263831E+00;2.1440186E+12
4.62331767003455E+09;-6.9482562E+00;2.0593593E+12
4.62342634622777E+09;-6.9701399E+00;1.9782029E+12
4.62353760551376E+09;-6.9915159E+00;1.9021640E+12
4.62365230610075E+09;-7.0125263E+00;1.8303040E+12
4.62377138933786E+09;-7.0333273E+00;1.7618485E+12
4.62389589116619E+09;-7.0540800E+00;1.6961554E+12
4.62402661085441E+09;-7.0748940E+00;1.6328511E+12
4.62416390584094E+09;-7.0958084E+00;1.5718419E+12
4.62430810657227E+09;-7.1168651E+00;1.5130569E+12
4.62445830388751E+09;-7.1374707E+00;1.4568752E+12
4.62461212567350E+09;-7.1575420E+00;1.4040176E+12
4.62477091286557E+09;-7.1774979E+00;1.3538170E+12
4.62493607885864E+09;-7.1976083E+00;1.3057384E+12
4.62510901371238E+09;-7.2173479E+00;1.2593804E+12
4.62529038698028E+09;-7.2369904E+00;1.2146138E+12
4.62548064900876E+09;-7.2570532E+00;1.1713850E+12
4.62567956981323E+09;-7.2770091E+00;1.1297842E+12
4.62588295159729E+09;-7.2960722E+00;1.0905960E+12
4.62609271636827E+09;-7.3154718E+00;1.0533039E+12
4.62631080350260E+09;-7.3342986E+00;1.0175057E+12
4.62653899514040E+09;-7.3531388E+00;9.8291740E+11
4.62677807948413E+09;-7.3724735E+00;9.4945898E+11
4.62702861561769E+09;-7.3908775E+00;9.1709548E+11
4.62728730648567E+09;-7.4101495E+00;8.8623764E+11
4.62755290997874E+09;-7.4278004E+00;8.5694801E+11
4.62782799879706E+09;-7.4463552E+00;8.2887676E+11
4.62811503541176E+09;-7.4639665E+00;8.0176450E+11
4.62841549047335E+09;-7.4823459E+00;7.7549790E+11
4.62873006543486E+09;-7.5000782E+00;7.5005009E+11
4.62905531971700E+09;-7.5181698E+00;7.2569587E+11
4.62938930942062E+09;-7.5353923E+00;7.0252516E+11
4.62973530234787E+09;-7.5530454E+00;6.8026656E+11
4.63009629031938E+09;-7.5699573E+00;6.5872639E+11
4.63047392229590E+09;-7.5876878E+00;6.3782873E+11
4.63086904301376E+09;-7.6044400E+00;6.1755477E+11
4.63127424961500E+09;-7.6220185E+00;5.9826572E+11
4.63169221656072E+09;-7.6379843E+00;5.7978831E+11
4.63212673027319E+09;-7.6553368E+00;5.6194099E+11
4.63258074437058E+09;-7.6710926E+00;5.4461459E+11
4.63305546872585E+09;-7.6881627E+00;5.2778537E+11
4.63354448436288E+09;-7.7039412E+00;5.1167583E+11
4.63404843461307E+09;-7.7202036E+00;4.9623588E+11
4.63457178117774E+09;-7.7360162E+00;4.8131626E+11
4.63511812817543E+09;-7.7517598E+00;4.6682330E+11
4.63568908559459E+09;-7.7679585E+00;4.5273269E+11
4.63627610599490E+09;-7.7830154E+00;4.3924969E+11
4.63688228363155E+09;-7.7991892E+00;4.2628199E+11
4.63751244644910E+09;-7.8135770E+00;4.1372215E+11
4.63817023647989E+09;-7.8292571E+00;4.0150815E+11
4.63885327458613E+09;-7.8439503E+00;3.8969268E+11
4.63955612673201E+09;-7.8588817E+00;3.7836047E+11
4.64027642268081E+09;-7.8735547E+00;3.6752645E+11
4.64101143446873E+09;-7.8874110E+00;3.5720170E+11
4.64176119563116E+09;-7.9020289E+00;3.4735428E+11
4.64252574345641E+09;-7.9147849E+00;3.3795487E+11
4.64330511893755E+09;-7.9283216E+00;3.2897657E+11
4.64409936571392E+09;-7.9411657E+00;3.2039464E+11
4.64490852891638E+09;-7.9536399E+00;3.1218633E+11
4.64573265362770E+09;-7.9660181E+00;3.0433070E+11
4.64657178266927E+09;-7.9781063E+00;2.9680844E+11
4.64742595433978E+09;-7.9899786E+00;2.8960171E+11
4.64829520015387E+09;-8.0016415E+00;2.8269402E+11
4.64917954248451E+09;-8.0130314E+00;2.7607006E+11
4.65007899259036E+09;-8.0243636E+00;2.6971558E+11
4.65099354917235E+09;-8.0353640E+00;2.6361730E+11
4.65192319726703E+09;-8.0459433E+00;2.5776276E+11
4.65286790824663E+09;-8.0568952E+00;2.5214027E+11
4.65382764020391E+09;-8.0669199E+00;2.4673878E+11
4.65480233920314E+09;-8.0770187E+00;2.4154785E+11
4.65579194120468E+09;-8.0873957E+00;2.3655756E+11
4.65679637418197E+09;-8.0967900E+00;2.3175850E+11
4.65781556052723E+09;-8.1063833E+00;2.2714168E+11
4.65884941960152E+09;-8.1161842E+00;2.2269852E+11
4.65989786989983E+09;-8.1250730E+00;2.1842083E+11
4.66096083087943E+09;-8.1341530E+00;2.1430081E+11
4.66203822454764E+09;-8.1433879E+00;2.1033096E+11
4.66312997637596E+09;-8.1518633E+00;2.0650416E+11
4.66423601554071E+09;-8.1604344E+00;2.0281359E+11
4.66535627525972E+09;-8.1691211E+00;1.9925278E+11
4.66649069226318E+09;-8.1778378E+00;1.9581556E+11
4.66763920616811E+09;-8.1865175E+00;1.9249611E+11
4.66880175875664E+09;-8.1951087E+00;1.8928889E+11
4.66997829296565E+09;-8.2035733E+00;1.8618871E+11
4.67116875187635E+09;-8.2118837E+00;1.8319066E+11
4.67237307755957E+09;-8.2200211E+00;1.8029011E+11
4.67359120992100E+09;-8.2279735E+00;1.7748272E+11
4.67482308564271E+09;-8.2357342E+00;1.7476439E+11
4.67606863678782E+09;-8.2433004E+00;1.7213124E+11
4.67732779007881E+09;-8.2506726E+00;1.6957963E+11
4.67860046593524E+09;-8.2578534E+00;1.6710606E+11
4.67988657789637E+09;-8.2648470E+00;1.6470725E+11
4.68118603281361E+09;-8.2716587E+00;1.6238007E+11
4.68249873118736E+09;-8.2782946E+00;1.6012156E+11
4.68382456817735E+09;-8.2847612E+00;1.5792893E+11
4.68516343519044E+09;-8.2910651E+00;1.5579953E+11
4.68651522151646E+09;-8.2972134E+00;1.5373088E+11
4.68787981649336E+09;-8.3032126E+00;1.5172064E+11
4.68925711167235E+09;-8.3090694E+00;1.4976660E+11
4.69064700269429E+09;-8.3147903E+00;1.4786667E+11
4.69204939106996E+09;-8.3203815E+00;1.4601889E+11
4.69346418581592E+09;-8.3258490E+00;1.4422141E+11
4.69489130432054E+09;-8.3311985E+00;1.4247247E+11
4.69633067311384E+09;-8.3364354E+00;1.4077042E+11
4.69778222772315E+09;-8.3415649E+00;1.3911368E+11
4.69924591233632E+09;-8.3465919E+00;1.3750076E+11
4.70072167859883E+09;-8.3515210E+00;1.3593026E+11
