t;slip_2;slip_3;slip_rate_2;slip_rate_3;shear_stress_2;shear_stress_3;state
0.00000000000000E+00;0.0000000E+00;0.0000000E+00;-9.0000000E+00;-2.0000000E+01;2.5855347E+01;2.5855347E-10;7.6020600E+00
4.81139337952271E-02;4.8113946E-11;1.6999624E-19;-8.9999998E+00;-1.7151243E+01;2.5855347E+01;1.8251848E-07;7.6020600E+00
1.44341801385681E-01;1.4434191E-10;1.5278954E-18;-8.9999993E+00;-1.6674180E+01;2.5855349E+01;5.4748140E-07;7.6020600E+00
3.36797536566590E-01;3.3679815E-10;8.3219854E-18;-8.9999984E+00;-1.6305599E+01;2.5855351E+01;1.2792336E-06;7.6020600E+00
7.21709006928406E-01;7.2171184E-10;3.8278697E-17;-8.9999966E+00;-1.5973142E+01;2.5855357E+01;2.7504569E-06;7.6020600E+00
1.49153194765204E+00;1.4915441E-09;1.6414011E-16;-8.9999929E+00;-1.5654629E+01;2.5855367E+01;5.7268384E-06;7.6020600E+00
3.03117782909931E+00;3.0312285E-09;6.8389583E-16;-8.9999852E+00;-1.5339292E+01;2.5855389E+01;1.1837066E-05;7.6020600E+00
6.11046959199384E+00;6.1106802E-09;2.8357883E-15;-8.9999689E+00;-1.5017322E+01;2.5855436E+01;2.4842685E-05;7.6020600E+00
8.99730561970747E+00;8.9977763E-09;6.3240921E-15;-8.9999520E+00;-1.4829454E+01;2.5855485E+01;3.8286901E-05;7.6020600E+00
1.14030023094688E+01;1.1403780E-08;1.0437359E-14;-8.9999364E+00;-1.4707357E+01;2.5855530E+01;5.0714603E-05;7.6020600E+00
1.34719014626636E+01;1.3473016E-08;1.4947178E-14;-8.9999214E+00;-1.4616198E+01;2.5855573E+01;6.2557265E-05;7.6020600E+00
1.52521170130870E+01;1.5253582E-08;1.9625226E-14;-8.9999072E+00;-1.4544169E+01;2.5855614E+01;7.3840284E-05;7.6020600E+00
1.67436489607390E+01;1.6745454E-08;2.4173201E-14;-8.9998940E+00;-1.4486737E+01;2.5855652E+01;8.4277738E-05;7.6020600E+00
1.80427251732102E+01;1.8044865E-08;2.8648788E-14;-8.9998814E+00;-1.4438006E+01;2.5855688E+01;9.4282519E-05;7.6020600E+00
1.91493456505004E+01;1.9151802E-08;3.2876811E-14;-8.9998696E+00;-1.4396914E+01;2.5855722E+01;1.0363640E-04;7.6020600E+00
2.01116243264049E+01;2.0114382E-08;3.6893733E-14;-8.9998584E+00;-1.4361135E+01;2.5855754E+01;1.1253314E-04;7.6020600E+00
2.09776751347190E+01;2.0980725E-08;4.0804730E-14;-8.9998473E+00;-1.4328617E+01;2.5855786E+01;1.2127974E-04;7.6020600E+00
2.16993841416474E+01;2.1702696E-08;4.4297715E-14;-8.9998373E+00;-1.4301076E+01;2.5855815E+01;1.2921683E-04;7.6020600E+00
