t;slip_2;slip_3;slip_rate_2;slip_rate_3;shear_stress_2;shear_stress_3;state
0.00000000000000E+00;0.0000000E+00;0.0000000E+00;-9.0000000E+00;-2.0000000E+01;3.2245020E+01;3.2245020E-10;7.6020600E+00
4.81139337952271E-02;4.8113975E-11;6.1576493E-20;-8.9999992E+00;-1.7593409E+01;3.2245021E+01;8.2234305E-08;7.6020600E+00
1.44341801385681E-01;1.4434218E-10;5.5150261E-19;-8.9999977E+00;-1.7117180E+01;3.2245022E+01;2.4619543E-07;7.6020600E+00
3.36797536566590E-01;3.3679958E-10;3.0001339E-18;-8.9999947E+00;-1.6749012E+01;3.2245024E+01;5.7470500E-07;7.6020600E+00
7.21709006928406E-01;7.2171842E-10;1.3787142E-17;-8.9999886E+00;-1.6417011E+01;3.2245029E+01;1.2343547E-06;7.6020600E+00
1.49153194765204E+00;1.4915724E-09;5.9053873E-17;-8.9999763E+00;-1.6099155E+01;3.2245038E+01;2.5661626E-06;7.6020600E+00
3.03117782909931E+00;3.0313465E-09;2.4565662E-16;-8.9999509E+00;-1.5784732E+01;3.2245057E+01;5.2927543E-06;7.6020600E+00
6.11046959199384E+00;6.1111708E-09;1.0164196E-15;-8.9998965E+00;-1.5463855E+01;3.2245098E+01;1.1079112E-05;7.6020600E+00
8.99730561970747E+00;8.9988726E-09;2.2631711E-15;-8.9998402E+00;-1.5276603E+01;3.2245140E+01;1.7049110E-05;7.6020600E+00
1.14030023094688E+01;1.1405592E-08;3.7316204E-15;-8.9997881E+00;-1.5154862E+01;3.2245179E+01;2.2562664E-05;7.6020600E+00
1.34719014626636E+01;1.3475614E-08;5.3405506E-15;-8.9997383E+00;-1.5063935E+01;3.2245216E+01;2.7814344E-05;7.6020600E+00
1.52521170130870E+01;1.5256995E-08;7.0087561E-15;-8.9996909E+00;-1.4992061E+01;3.2245252E+01;3.2816735E-05;7.6020600E+00
1.67436489607390E+01;1.6749661E-08;8.6300918E-15;-8.9996470E+00;-1.4934733E+01;3.2245285E+01;3.7443793E-05;7.6020600E+00
1.80427251732102E+01;1.8049853E-08;1.0225297E-14;-8.9996049E+00;-1.4886076E+01;3.2245316E+01;4.1878958E-05;7.6020600E+00
1.91493456505004E+01;1.9157529E-08;1.1732054E-14;-8.9995655E+00;-1.4845032E+01;3.2245346E+01;4.6025711E-05;7.6020600E+00
2.01116243264049E+01;2.0120811E-08;1.3163446E-14;-8.9995280E+00;-1.4809285E+01;3.2245374E+01;4.9970081E-05;7.6020600E+00
2.09776751347190E+01;2.0987839E-08;1.4557008E-14;-8.9994911E+00;-1.4776787E+01;3.2245401E+01;5.3848262E-05;7.6020600E+00
2.16993841416474E+01;2.1710421E-08;1.5801582E-14;-8.9994577E+00;-1.4749257E+01;3.2245426E+01;5.7367930E-05;7.6020600E+00
2.23729792147806E+01;2.2384883E-08;1.7037347E-14;-8.9994237E+00;-1.4723012E+01;3.2245452E+01;6.0936884E-05;7.6020600E+00
2.29503464203233E+01;2.2963037E-08;1.8158568E-14;-8.9993921E+00;-1.4699939E+01;3.2245475E+01;6.4257175E-05;7.6020600E+00
2.34314857582756E+01;2.3444865E-08;1.9140263E-14;-8.9993637E+00;-1.4680188E+01;3.2245497E+01;6.7242688E-05;7.6020600E+00
2.38645111624326E+01;2.3878539E-08;2.0063367E-14;-8.9993363E+00;-1.4661909E+01;3.2245517E+01;7.0128846E-05;7.6020600E+00
2.42494226327945E+01;2.4264050E-08;2.0917692E-14;-8.9993101E+00;-1.4645180E+01;3.2245537E+01;7.2878571E-05;7.6020600E+00
