t;slip_2;slip_3;slip_rate_2;slip_rate_3;shear_stress_2;shear_stress_3;state
0;0;0;-9;-19.9999946455258;32.2450204656692;-3.22454180212452e-10;7.60205999132796
2.75290596933567;2.77929794755886e-09;3.58289104482709e-14;-8.99585627079739;-13.8855577759668;32.2481213818559;0.000415721910682632;7.60205999121364
4.14266986779145;4.2181098032045e-09;1.03733945899135e-13;-8.98493701823415;-13.3110390456513;32.2562926636965;0.00152234268034917;7.60205999093628
4.53699849954151;4.63788277697869e-09;1.39477868467274e-13;-8.97284383785973;-13.0426561012159;32.2653423956364;0.00274741341695929;7.60205999073146
4.76767445190194;4.89122507053264e-09;1.71800401020644e-13;-8.95929462432171;-12.8534969407766;32.2754816716807;0.00411784898752596;7.60205999053114
4.9873801291553;5.1428792264558e-09;2.18178825108427e-13;-8.94103717243574;-12.6755252918753;32.2891441729124;0.0059507049124201;7.60205999024308
5.21288402987488;5.41462701926648e-09;2.86663463784965e-13;-8.9189880332676;-12.5175608898398;32.3056439558174;0.00814152096929207;7.60205998981593
5.45239842829069;5.72035251735913e-09;3.86887332142336e-13;-8.89399996493319;-12.3783604648956;32.3243428260064;0.0105966649832735;7.60205998919121
5.71815584936622;6.08220442618334e-09;5.35844206539395e-13;-8.86595453277249;-12.2514248498978;32.3453293541733;0.01331500275236;7.60205998827196
5.99956377975508;6.49231800450091e-09;7.40104103325904e-13;-8.83643218373253;-12.1391532240526;32.3674208504135;0.0161208172362231;7.60205998702252
6.28986890825026;6.94638661134244e-09;1.00603706887378e-12;-8.80573323117952;-12.038082531468;32.3903925819002;0.0189699816829017;7.6020599854151
6.58844947401121;7.44922802266031e-09;1.34537921613863e-12;-8.77363049997156;-11.9444237330078;32.4144145339823;0.0218748432064624;7.60205998339501
6.8952149944288;8.00783771769229e-09;1.77355485290269e-12;-8.73969807564911;-11.8551845922781;32.4398053989422;0.0248651866530874;7.60205998089272
7.21020731237747;8.63126582142859e-09;2.3105957666009e-12;-8.70351358622228;-11.7682925892518;32.4668812092997;0.0279680101764363;7.60205997782015
7.53296554631792;9.32986578367184e-09;2.98148668219093e-12;-8.6646487726109;-11.6822254192262;32.4959623953397;0.0312070528809985;7.60205997407179
7.86281226116904;1.01164347588408e-08;3.81841273481943e-12;-8.62257535059988;-11.595625075829;32.5274442256997;0.0346098897328864;7.60205996951786
8.19826470711623;1.10055288412756e-08;4.861556573126e-12;-8.57668324316531;-11.5072867657862;32.5617831654088;0.0382036323762902;7.60205996400545
8.53853328912094;1.20186250030133e-08;6.16753558182107e-12;-8.52617118129447;-11.4158856547861;32.599578731135;0.0420240122538201;7.60205995732462
8.88323296844904;1.3186464390433e-08;7.81730007771689e-12;-8.47005776088581;-11.3200189263442;32.6415652155812;0.0461115594860309;7.60205994918484
9.2314899213424;1.45498194685993e-08;9.92362610192901e-12;-8.40729081567803;-11.2183742021911;32.6885298480287;0.0505023982488424;7.60205993920107
9.58239275141097;1.61663207085184e-08;1.26507042410851e-11;-8.33661082879224;-11.1094892888713;32.7414149969647;0.0552355883672127;7.60205992683917
9.93497649042743;1.81196627709727e-08;1.62447588921114e-11;-8.2564839768998;-10.9916776022989;32.8013682713137;0.0603529266386737;7.60205991133803
