 t slip_2 slip_3 slip_rate_2 slip_rate_3 shear_stress_2 shear_stress_3 state
0 0.0 0.0 0.0 -8.98449 -16.0429 -25.89999961853 -2.264249968747e-06 7.602059993903
1 4.73078429148 4.90462e-09 -3.000967613802e-14 -8.98416 -13.9048 -25.90092913847 -0.0003109328563294 7.602059992016
2 21.76648428479 2.26032e-08 -6.658766483656999e-13 -8.98248 -13.1669 -25.90578056137 -0.00169405868254 7.602059984819
3 30.79169488441 3.20213e-08 -1.565948273927e-12 -8.97982 -12.813 -25.91341659148 -0.003804839264043 7.602059980553
4 32.87664990357 3.42122e-08 -1.980460835309e-12 -8.97593 -12.5461 -25.92463651445 -0.006975133578504 7.602059979403
5 33.54150115693 3.49189e-08 -2.224812409109e-12 -8.96991 -12.3078 -25.94195694928 -0.01191553067975 7.602059978949
6 33.75324906029 3.51468e-08 -2.343607334321e-12 -8.96571 -12.1935 -25.95403652522 -0.01535962090539 7.602059978773
7 33.8591472431 3.52618e-08 -2.416556704555e-12 -8.96291 -12.1305 -25.96208704481 -0.017648738723 7.602059978674
8 33.94458044089 3.53551e-08 -2.483743618088e-12 -8.96029 -12.0785 -25.96962487673 -0.01978186566294 7.602059978589
9 34.04232481774 3.54626e-08 -2.571245767357e-12 -8.95689 -12.0185 -25.97941256696 -0.02254188655097 7.602059978483
10 34.13040750488 3.55603e-08 -2.661091314998e-12 -8.95345 -11.9647 -25.9893138602 -0.0253271841695 7.602059978379
11 34.23256087652 3.56746e-08 -2.780161291354e-12 -8.94901 -11.9035 -26.00209132336 -0.02887467069193 7.602059978247
12 34.32335024256 3.57772e-08 -2.900862787701e-12 -8.94467 -11.8496 -26.01458373611 -0.03237877823742 7.602059978119
13 34.41970581039 3.58873e-08 -3.0461298531400002e-12 -8.93968 -11.7951 -26.02893462879 -0.03631063324943 7.60205997797
14 34.51017379633 3.59918e-08 -3.19979157016e-12 -8.93467 -11.7452 -26.04335202631 -0.04029178259607 7.602059977817
15 34.6079633165 3.61062e-08 -3.386697882711e-12 -8.92892 -11.6936 -26.05990202229 -0.04480058188078 7.602059977636
16 34.70816153103 3.62251e-08 -3.601650800926e-12 -8.9227 -11.6435 -26.07777891155 -0.04959588908604 7.602059977434
17 34.81291092943 3.63512e-08 -3.854981585389e-12 -8.91591 -11.5911 -26.09731408498 -0.05512676348127 7.602059977202
18 34.90933369178 3.64691e-08 -4.114492198991e-12 -8.90945 -11.5492 -26.11591619899 -0.05986218169191 7.602059976969
19 35.02345132923 3.66109e-08 -4.457009863381e-12 -8.90157 -11.497 -26.13856061799 -0.06635628512847 7.602059976667
20 35.14062519384 3.67593e-08 -4.85214867796e-12 -8.89333 -11.4481 -26.16228240461 -0.07293112310655 7.602059976329
21 35.2606344602 3.69143e-08 -5.304422999135e-12 -8.88477 -11.3999 -26.18688991845 -0.07998387751718 7.602059975949
22 35.38033105497 3.70719e-08 -5.807004542773e-12 -8.87616 -11.3569 -26.21165150183 -0.08665507924461 7.602059975538
23 35.53163596824 3.72757e-08 -6.504474240007e-12 -8.86524 -11.3159 -26.24305958954 -0.09298040145725 7.602059974968
24 35.66847707448 3.74644e-08 -7.197446952129e-12 -8.85537 -11.2752 -26.27144917544 -0.09992803107674 7.602059974404
25 35.80877604784 3.76625e-08 -7.981738602692e-12 -8.84528 -11.2294 -26.30046376784 -0.1085919944161 7.602059973777
26 35.93270917836 3.78413e-08 -8.746967554905e-12 -8.8364 -11.1911 -26.32597440053 -0.1163155886304 7.602059973181
27 36.09100901566 3.8075e-08 -9.810188716652e-12 -8.8252 -11.1574 -26.35819458388 -0.122671024261 7.602059972362
28 36.23463127743 3.82923e-08 -1.0838589755570002e-11 -8.81522 -11.1313 -26.38688448189 -0.1274523620473 7.602059971563
29 36.38707708159 3.85285e-08 -1.2016043674880001e-11 -8.80455 -11.093 -26.41756600114 -0.1359624377623 7.602059970654
30 36.54131797652 3.87733e-08 -1.3315742131750001e-11 -8.79403 -11.0563 -26.44779745746 -0.1445972105411 7.602059969669
31 36.70347316577 3.90372e-08 -1.479851546132e-11 -8.78323 -11.0237 -26.47884027853 -0.1522040249031 7.602059968565
32 36.85866888402 3.92959e-08 -1.630520047078e-11 -8.77288 -11.0029 -26.5086083415 -0.1560864892074 7.602059967441
33 37.02339547005 3.95773e-08 -1.7985406776200003e-11 -8.76213 -10.9795 -26.5395242835 -0.1608792091524 7.602059966175
34 37.19360957399 3.98753e-08 -1.98156623678e-11 -8.75144 -10.9587 -26.57026150487 -0.1648824726939 7.602059964787
35 37.3555954527 4.01657e-08 -2.1633574957510003e-11 -8.74144 -10.9406 -26.59904274137 -0.1681459184108 7.602059963392
36 37.52696519587 4.04803e-08 -2.3653442000250003e-11 -8.73096 -10.9157 -26.62916925399 -0.1740398929079 7.602059961837
37 37.68192994979 4.07714e-08 -2.5589644549070002e-11 -8.72157 -10.8914 -26.65615941521 -0.1802926756148 7.602059960359
38 37.83575699985 4.10666e-08 -2.761863719523e-11 -8.7121 -10.8678 -26.68335670565 -0.1864445358218 7.602059958824
39 38.01141082735 4.14118e-08 -3.008337375422e-11 -8.70104 -10.8378 -26.71515443637 -0.1949648741082 7.602059956983
40 38.18522646049 4.17622e-08 -3.2698379905510005e-11 -8.6901 -10.8077 -26.74656536691 -0.2039995410942 7.602059955066
41 38.35013183559 4.21028e-08 -3.5342027944670004e-11 -8.67985 -10.7837 -26.77602790359 -0.2108066342745 7.602059953158
42 38.49486538084 4.24085e-08 -3.7766218716450006e-11 -8.67093 -10.7694 -26.80166578813 -0.2136555218423 7.602059951411
43 38.64443022164 4.27309e-08 -4.033951541227e-11 -8.66178 -10.76 -26.82801738634 -0.2139852680804 7.602059949533
44 38.79418239488 4.30607e-08 -4.2964876283210004e-11 -8.6527 -10.7523 -26.85414102222 -0.2135186227027 7.602059947579
45 38.959757995 4.34333e-08 -4.5928395773820006e-11 -8.64292 -10.7419 -26.88230805982 -0.2140552981861 7.602059945332
46 39.06720449474 4.36795e-08 -4.7889752311850007e-11 -8.63673 -10.7357 -26.90010795313 -0.2141602267679 7.602059943824
47 39.20194483137 4.39933e-08 -5.0380692895070004e-11 -8.62911 -10.7309 -26.92203844868 -0.2129579239196 7.602059941881
48 39.36255696944 4.43745e-08 -5.3382155497780003e-11 -8.62016 -10.7256 -26.94782121262 -0.2113748924085 7.602059939486
49 39.54485272949 4.48167e-08 -5.6846521469490007e-11 -8.61007 -10.716 -26.97686227661 -0.2113762006751 7.602059936663
50 39.7188045534 4.52484e-08 -6.023584938178001e-11 -8.60045 -10.7046 -27.00454838625 -0.2124845310804 7.602059933864
51 39.91183679535 4.57388e-08 -6.411026364287e-11 -8.58979 -10.6896 -27.03520347904 -0.2148577252981 7.602059930636
52 40.06791348036 4.61442e-08 -6.735446831776001e-11 -8.58117 -10.6749 -27.05999384902 -0.2180784696233 7.602059927929
53 40.23247839869 4.65804e-08 -7.089195605755001e-11 -8.57203 -10.6609 -27.08628948845 -0.220738404889 7.602059924979
54 40.39217824289 4.70127e-08 -7.442745842544e-11 -8.56312 -10.6488 -27.11190410624 -0.2225568205092 7.60205992202
55 40.5641722373 4.74882e-08 -7.835022121298e-11 -8.55352 -10.6347 -27.13952593828 -0.2251002114957 7.602059918724
56 40.73778890253 4.79791e-08 -8.24463449255e-11 -8.54371 -10.6199 -27.16774549588 -0.227982337734 7.602059915279
57 40.8916340095 4.84235e-08 -8.619032825937001e-11 -8.53488 -10.6077 -27.19313474445 -0.2299443364119 7.602059912124
58 41.06676967918 4.89406e-08 -9.058658452035001e-11 -8.52475 -10.5925 -27.22228103753 -0.2329108280751 7.602059908411
59 41.23393282016 4.94456e-08 -9.493419311905e-11 -8.51501 -10.5777 -27.25029124018 -0.235872762191 7.602059904743
60 41.3925095817 4.99352e-08 -9.918222710371e-11 -8.50573 -10.5671 -27.27700297704 -0.2368342781667 7.602059901148
61 41.55476623099 5.04471e-08 -1.036211047505e-10 -8.49625 -10.5589 -27.30427775278 -0.2363464469357 7.602059897352
62 41.73278812844 5.10218e-08 -1.08589299362e-10 -8.48588 -10.5495 -27.33412403299 -0.2360945089704 7.602059893045
63 41.88972089843 5.15399e-08 -1.130577630914e-10 -8.47672 -10.5419 -27.36050441091 -0.2354479197283 7.602059889123
64 42.04674371141 5.20694e-08 -1.176008452185e-10 -8.46756 -10.5351 -27.38688741996 -0.2344153885564 7.602059885079
65 42.20283143035 5.26069e-08 -1.221980807886e-10 -8.45848 -10.5263 -27.4130169992 -0.2345025731068 7.602059880938
66 42.37708799751 5.32203e-08 -1.274482960946e-10 -8.44833 -10.5161 -27.44222688569 -0.2347721411494 7.602059876169
67 42.54496267924 5.38251e-08 -1.326066194768e-10 -8.43854 -10.5093 -27.4704053341 -0.233413093613 7.602059871426
68 42.73918554358 5.45419e-08 -1.38672076605e-10 -8.42728 -10.5011 -27.50283576622 -0.2320404400296 7.602059865752
69 42.90982465357 5.51872e-08 -1.441066576531e-10 -8.41737 -10.493 -27.53136916462 -0.2313073607308 7.602059860598
70 43.08307393953 5.58576e-08 -1.497164108241e-10 -8.40728 -10.4866 -27.56041205214 -0.2296211700851 7.602059855199
71 43.2369433708 5.64662e-08 -1.547735370347e-10 -8.39836 -10.4796 -27.58608706347 -0.2288103386966 7.602059850262
72 43.39518232871 5.71053e-08 -1.60069520757e-10 -8.38919 -10.4713 -27.61249978011 -0.2285369872496 7.602059845041
73 43.56389709269 5.78017e-08 -1.658103870637e-10 -8.37939 -10.4656 -27.64071619056 -0.2266199563591 7.602059839311
74 43.74225716098 5.85552e-08 -1.719481549887e-10 -8.36911 -10.4606 -27.67033927942 -0.2241588804274 7.602059833067
75 43.90376752489 5.9253e-08 -1.775803621597e-10 -8.35981 -10.4545 -27.69710478426 -0.2227036877154 7.602059827244
76 44.05478400918 5.99191e-08 -1.829102520584e-10 -8.35112 -10.4504 -27.72214453982 -0.2205435218184 7.602059821651
77 44.21787907219 6.06537e-08 -1.887149986483e-10 -8.3418 -10.4466 -27.7489843104 -0.2179944543586 7.602059815446
78 44.38382460325 6.14173e-08 -1.946894688299e-10 -8.33236 -10.4406 -27.77615698755 -0.216502438788 7.602059808957
79 44.55205984387 6.22086e-08 -2.008239481657e-10 -8.32281 -10.4364 -27.80366172996 -0.2140738686506 7.602059802191
80 44.70008830896 6.29194e-08 -2.062560537348e-10 -8.31447 -10.4343 -27.82769169402 -0.211186637345 7.602059796082
81 44.86797603168 6.37421e-08 -2.124626591933e-10 -8.30505 -10.4296 -27.85482999975 -0.2091080530209 7.602059788971
82 45.02704974179 6.45383e-08 -2.184133355598e-10 -8.29611 -10.4248 -27.88056322896 -0.2073113355897 7.602059782053
83 45.19377023447 6.53905e-08 -2.247079061792e-10 -8.28677 -10.4212 -27.90746216941 -0.2047907989697 7.60205977461
84 45.36570135617 6.62888e-08 -2.312675359846e-10 -8.27717 -10.4154 -27.935114373 -0.2031933419438 7.602059766724
85 45.50624310768 6.70379e-08 -2.366968590332e-10 -8.26932 -10.4111 -27.95773213194 -0.2017148745067 7.602059760116
86 45.67009513167 6.79286e-08 -2.430764377961e-10 -8.26017 -10.4084 -27.98408484666 -0.1989009286375 7.602059752225
87 45.82332696776 6.87787e-08 -2.490818296857e-10 -8.25164 -10.4048 -28.00864844728 -0.1968683938718 7.602059744658
88 45.98468691707 6.96921e-08 -2.554747787934e-10 -8.24265 -10.3996 -28.03453954109 -0.1953146692091 7.602059736493
89 46.15087669083 7.06528e-08 -2.621257189347e-10 -8.23337 -10.3961 -28.06124571252 -0.1929329102458 7.602059727866
90 46.30640022819 7.15706e-08 -2.683983811918e-10 -8.22473 -10.3923 -28.08613956265 -0.1909299684384 7.602059719589
