 t slip_2 slip_3 slip_rate_2 slip_rate_3 shear_stress_2 shear_stress_3 state
0 0.0 0.0 0.0 -8.98449 -16.0429 -25.89999961853 -2.264249968747e-06 7.602059993903
1 4.73078429148 4.90289e-09 -1.251152852943e-16 -8.98448 -16.5671 -25.90002980425 6.77201118957e-07 7.602059992035
2 21.76648428479 2.25596e-08 2.698595964306e-15 -8.98442 -15.525 -25.90019406937 7.459564726127e-06 7.602059985293
3 30.79169488441 3.19152e-08 6.2872796722909995e-15 -8.98432 -15.2604 -25.90047118325 1.371583997332e-05 7.602059981705
4 32.87664990357 3.4077e-08 7.665331377607e-15 -8.98417 -15.0615 -25.90090015611 2.167479472726e-05 7.60205998087
5 33.54150115693 3.47667e-08 8.370942939145e-15 -8.98394 -14.8707 -25.90156162777 3.361875289831e-05 7.602059980601
6 33.75324906029 3.49865e-08 8.688648610835e-15 -8.98379 -14.7758 -25.90201733913 4.181279734661e-05 7.602059980514
7 33.8591472431 3.50964e-08 8.877272933038e-15 -8.98368 -14.7228 -25.90231759032 4.722483792329e-05 7.60205998047
8 33.94458044089 3.51851e-08 9.047027279315e-15 -8.98358 -14.6799 -25.90259584437 5.21183148298e-05 7.602059980434
9 34.04232481774 3.52867e-08 9.264313247859e-15 -8.98346 -14.63 -25.90295303073 5.845622981656e-05 7.602059980393
10 34.13040750488 3.53782e-08 9.481178195816e-15 -8.98334 -14.5838 -25.90330974245 6.500084894381e-05 7.602059980356
11 34.23256087652 3.54843e-08 9.764036838336e-15 -8.98318 -14.5384 -25.90376346955 7.21383925282e-05 7.602059980312
12 34.32335024256 3.55787e-08 1.0041183019409999e-14 -8.98303 -14.4876 -25.90420038983 8.105722153814e-05 7.602059980273
13 34.41970581039 3.5679e-08 1.037131934925e-14 -8.98286 -14.4506 -25.90469481796 8.822427018451e-05 7.602059980231
14 34.51017379633 3.57731e-08 1.070577451858e-14 -8.98269 -14.4071 -25.90518406978 9.749613395388e-05 7.602059980192
15 34.6079633165 3.58749e-08 1.111225100015e-14 -8.98249 -14.3654 -25.90573689767 0.0001072691355525 7.602059980148
16 34.70816153103 3.59792e-08 1.155385432168e-14 -8.98229 -14.3338 -25.90632448522 0.0001153207810862 7.602059980103
17 34.81291092943 3.60884e-08 1.20932717885e-14 -8.98207 -14.2564 -25.90695569727 0.000137753179878 7.602059980055
18 34.90933369178 3.61889e-08 1.2627522832919999e-14 -8.98186 -14.251 -25.9075464072 0.0001394032055588 7.602059980011
19 35.02345132923 3.63079e-08 1.3335591625079999e-14 -8.98162 -14.163 -25.90825319198 0.0001706193056106 7.602059979958
20 35.14062519384 3.64302e-08 1.419637381411e-14 -8.98137 -14.1055 -25.90898086374 0.0001946720484254 7.602059979903
21 35.2606344602 3.65555e-08 1.520683048627e-14 -8.98111 -14.0361 -25.909724631 0.0002282924708612 7.602059979845
22 35.38033105497 3.66805e-08 1.640208884113e-14 -8.98085 -13.9955 -25.91046037394 0.0002505173438315 7.602059979787
23 35.53163596824 3.68387e-08 1.7755868373669998e-14 -8.98053 -14.0908 -25.91137817462 0.0002010026759434 7.602059979712
24 35.66847707448 3.69819e-08 1.887138331858e-14 -8.98025 -14.0801 -25.91219872799 0.0002059083268244 7.602059979644
25 35.80877604784 3.71287e-08 2.0157426654659997e-14 -8.97996 -13.9737 -25.91303367006 0.0002629095605764 7.602059979572
26 35.93270917836 3.72586e-08 2.168538662793e-14 -8.9797 -13.8631 -25.91376647877 0.0003389332656217 7.602059979508
27 36.09100901566 3.74245e-08 2.3781958262949997e-14 -8.97938 -13.9381 -25.91468575381 0.000285011439203 7.602059979425
28 36.23463127743 3.75752e-08 2.515852950144e-14 -8.9791 -14.0528 -25.91549706329 0.0002186911422813 7.602059979349
29 36.38707708159 3.77352e-08 2.6847553657259998e-14 -8.97879 -13.8566 -25.91638377868 0.0003433428870876 7.602059979267
30 36.54131797652 3.78972e-08 2.935364721118e-14 -8.97849 -13.7503 -25.91724805625 0.0004382794427911 7.602059979182
31 36.70347316577 3.80676e-08 3.207013895728e-14 -8.97819 -13.849 -25.91813176718 0.0003489782987766 7.602059979092
32 36.85866888402 3.82309e-08 3.382202044931e-14 -8.97789 -13.9955 -25.91899624709 0.0002488974041038 7.602059979005
33 37.02339547005 3.84043e-08 3.606396954778e-14 -8.97757 -13.7353 -25.91990025735 0.0004528479826025 7.602059978911
34 37.19360957399 3.85836e-08 3.9659641293199997e-14 -8.97726 -13.6658 -25.92080201433 0.0005310755412756 7.602059978812
35 37.3555954527 3.87543e-08 4.277571614229e-14 -8.97696 -13.7692 -25.92165805866 0.0004182682827335 7.602059978717
36 37.52696519587 3.89351e-08 4.579720372124e-14 -8.97665 -13.7069 -25.92255577831 0.000482422953373 7.602059978615
37 37.68192994979 3.90987e-08 4.915278592448e-14 -8.97637 -13.6423 -25.92335298598 0.0005594374073875 7.602059978521
38 37.83575699985 3.92612e-08 5.2596700225699995e-14 -8.97609 -13.6626 -25.92416166252 0.0005336363123078 7.602059978427
39 38.01141082735 3.94468e-08 5.617585575694e-14 -8.97576 -13.7141 -25.92510208445 0.0004736133316977 7.602059978319
40 38.18522646049 3.96307e-08 5.950872951849e-14 -8.97544 -13.7174 -25.92602645022 0.0004696348950632 7.60205997821
41 38.35013183559 3.98052e-08 6.266123325828999e-14 -8.97513 -13.7118 -25.9269218007 0.0004754596004209 7.602059978105
42 38.49486538084 3.99585e-08 6.566206973255e-14 -8.97486 -13.6577 -25.92770747394 0.0005381886783478 7.602059978012
43 38.64443022164 4.01171e-08 6.896455385308e-14 -8.97458 -13.6662 -25.9285113073 0.0005274765281055 7.602059977914
44 38.79418239488 4.02759e-08 7.211985861798e-14 -8.9743 -13.6715 -25.92933115605 0.0005207458443294 7.602059977816
45 38.959757995 4.04516e-08 7.610902865582e-14 -8.97398 -13.5572 -25.93024882841 0.0006769206420156 7.602059977705
46 39.06720449474 4.05658e-08 7.930040581788e-14 -8.97377 -13.509 -25.93083550812 0.0007561987297763 7.602059977633
47 39.20194483137 4.07089e-08 8.336273053412e-14 -8.97352 -13.5456 -25.93156171342 0.0006945712305188 7.602059977542
48 39.36255696944 4.08797e-08 8.775154371834999e-14 -8.97322 -13.5531 -25.93243636357 0.0006823013144671 7.602059977431
49 39.54485272949 4.10737e-08 9.369425690826e-14 -8.97286 -13.4264 -25.93344986923 0.0009126510016789 7.602059977305
50 39.7188045534 4.12589e-08 1.0033911704069999e-13 -8.97253 -13.4421 -25.93442050177 0.000879693558135 7.602059977182
51 39.91183679535 4.14646e-08 1.066334262492e-13 -8.97215 -13.5 -25.93550731205 0.0007692663062006 7.602059977044
52 40.06791348036 4.16311e-08 1.1216475226329999e-13 -8.97183 -13.3999 -25.93641707293 0.0009679911001697 7.602059976931
53 40.23247839869 4.18068e-08 1.1906772111479998e-13 -8.97149 -13.3867 -25.93739700215 0.0009970632648267 7.602059976811
54 40.39217824289 4.19774e-08 1.2494241640219998e-13 -8.97116 -13.4813 -25.93834725694 0.0008012418481997 7.602059976693
55 40.5641722373 4.21612e-08 1.308439158308e-13 -8.9708 -13.4128 -25.93939815184 0.0009375383535191 7.602059976563
56 40.73778890253 4.2347e-08 1.384058305136e-13 -8.97041 -13.3389 -25.94050727681 0.001110307765203 7.602059976431
57 40.8916340095 4.25118e-08 1.448456525941e-13 -8.97007 -13.4361 -25.94149358766 0.0008870426898896 7.602059976313
58 41.06676967918 4.26995e-08 1.5080460568839998e-13 -8.96967 -13.4477 -25.94263211975 0.000862911870446 7.602059976176
59 41.23393282016 4.28788e-08 1.5785085030079997e-13 -8.96928 -13.3199 -25.94377880904 0.001157243926315 7.602059976044
60 41.3925095817 4.30491e-08 1.652745319379e-13 -8.96889 -13.3723 -25.94487958044 0.001024923757566 7.602059975917
61 41.55476623099 4.32235e-08 1.7125576585679997e-13 -8.9685 -13.463 -25.94600211638 0.0008309010591054 7.602059975786
62 41.73278812844 4.3415e-08 1.7854661246089998e-13 -8.96805 -13.3042 -25.94729906265 0.001196560890551 7.602059975639
63 41.88972089843 4.3584e-08 1.8687632074169999e-13 -8.96764 -13.2855 -25.9484734141 0.001248119932686 7.602059975508
64 42.04674371141 4.37532e-08 1.9393691392789997e-13 -8.96724 -13.4106 -25.94963545808 0.0009348473011276 7.602059975375
65 42.20283143035 4.39216e-08 2.00261102885e-13 -8.96682 -13.331 -25.95083768911 0.001122020891231 7.602059975242
66 42.37708799751 4.41098e-08 2.0990630395439997e-13 -8.96634 -13.2226 -25.95224166202 0.001438520746285 7.602059975091
67 42.54496267924 4.42913e-08 2.1892280385949998e-13 -8.96587 -13.3417 -25.9535821511 0.001092282817922 7.602059974943
68 42.73918554358 4.45016e-08 2.2761214791949996e-13 -8.96531 -13.2861 -25.95519187222 0.001239954590894 7.602059974769
69 42.90982465357 4.46865e-08 2.3806547568719996e-13 -8.96479 -13.1799 -25.95667960489 0.001581775075883 7.602059974613
70 43.08307393953 4.48745e-08 2.482970252857e-13 -8.96427 -13.3026 -25.95818278158 0.001191135521506 7.602059974453
71 43.2369433708 4.50416e-08 2.557518725597e-13 -8.96379 -13.2783 -25.95956066218 0.001258283715942 7.602059974309
72 43.39518232871 4.52137e-08 2.6577158913189996e-13 -8.96328 -13.1439 -25.96104732667 0.001712834823705 7.602059974159
73 43.56389709269 4.53975e-08 2.773570666274e-13 -8.96272 -13.2199 -25.96264453328 0.001436050251458 7.602059973996
74 43.74225716098 4.55919e-08 2.870104626367e-13 -8.96212 -13.2535 -25.96436620104 0.001327339885128 7.602059973821
75 43.90376752489 4.57683e-08 2.9788261432149996e-13 -8.96155 -13.1074 -25.96600284408 0.001855869730416 7.60205997366
76 44.05478400918 4.59334e-08 3.0961853525499997e-13 -8.96101 -13.1455 -25.96756421586 0.001697904688462 7.602059973507
77 44.21787907219 4.61119e-08 3.1977498541719997e-13 -8.96042 -13.2364 -25.96926754731 0.001375674361589 7.602059973339
78 44.38382460325 4.62938e-08 3.3102720035919995e-13 -8.95979 -13.0925 -25.97107061818 0.001913379113466 7.602059973166
79 44.55205984387 4.64785e-08 3.454337502887e-13 -8.95914 -13.0854 -25.97296638715 0.001942098736921 7.602059972987
80 44.70008830896 4.66413e-08 3.5608678749959995e-13 -8.95855 -13.1904 -25.9746477746 0.001522907934076 7.602059972827
81 44.86797603168 4.68261e-08 3.6792890358869996e-13 -8.95787 -13.0799 -25.97661384396 0.001961375319288 7.602059972643
82 45.02704974179 4.70015e-08 3.826164758955e-13 -8.95719 -13.0264 -25.97856817989 0.002215183687018 7.602059972466
83 45.19377023447 4.71857e-08 3.964119529513e-13 -8.95647 -13.1427 -25.98063426948 0.001691919772703 7.602059972277
84 45.36570135617 4.73759e-08 4.094692235811e-13 -8.95571 -13.0548 -25.98282398248 0.002068406541612 7.602059972078
85 45.50624310768 4.75316e-08 4.2326962018819996e-13 -8.95505 -12.9889 -25.98471231592 0.002403622400033 7.602059971913
86 45.67009513167 4.77135e-08 4.3855462908289997e-13 -8.95428 -13.0903 -25.98693291094 0.001899724134976 7.602059971717
87 45.82332696776 4.78839e-08 4.5084806982579997e-13 -8.95355 -13.0611 -25.98904425474 0.002028753734387 7.602059971531
88 45.98468691707 4.80636e-08 4.671323827250999e-13 -8.95273 -12.9586 -25.99140025024 0.002564076133006 7.602059971331
89 46.15087669083 4.82491e-08 4.842257044402e-13 -8.95187 -13.0414 -25.99386891364 0.002115046424093 7.602059971122
90 46.30640022819 4.8423e-08 4.977859913769999e-13 -8.95106 -13.0375 -25.9962112055 0.00213039728779 7.602059970922
91 46.45928602338 4.85943e-08 5.138885109411999e-13 -8.95021 -12.9337 -25.99864421968 0.002700533552586 7.602059970723
92 46.59735744331 4.87493e-08 5.296751424203999e-13 -8.94943 -12.9718 -26.00089507001 0.002469750836009 7.602059970539
93 46.74585615463 4.89163e-08 5.440695436886e-13 -8.94859 -13.0313 -26.00333159848 0.002149547290813 7.602059970338
94 46.89841602407 4.90882e-08 5.598605271522e-13 -8.94768 -12.9298 -26.00594377662 0.002709569967789 7.602059970128
95 47.05311031056 4.92629e-08 5.789602646954e-13 -8.94672 -12.9186 -26.00870331878 0.002774775173851 7.602059969911
96 47.21193293537 4.94427e-08 5.961256592573e-13 -8.94572 -13.0039 -26.01156751531 0.002275251373725 7.602059969684
97 47.37368943938 4.96262e-08 6.135859791773e-13 -8.94467 -12.9095 -26.01458860072 0.002820929298301 7.602059969447
98 47.5000908077 4.97699e-08 6.302399288443e-13 -8.94382 -12.8733 -26.01706061216 0.003060652134357 7.602059969259
99 47.65983002966 4.99519e-08 6.496592454800999e-13 -8.94271 -12.9652 -26.02022810626 0.002470820774393 7.602059969017
100 47.80583507904 5.01187e-08 6.657356974185999e-13 -8.94169 -12.9185 -26.02318490704 0.002744789919279 7.602059968792
101 47.97130248567 5.03082e-08 6.882522687930999e-13 -8.94046 -12.8459 -26.02672298274 0.003235823370394 7.602059968531
102 48.1229897468 5.04824e-08 7.081235570730999e-13 -8.93931 -12.9291 -26.03003270106 0.002665129536587 7.602059968286
103 48.26179452405 5.06422e-08 7.244012519091999e-13 -8.93824 -12.9023 -26.03311394292 0.002827727830908 7.602059968058
104 48.40740201092 5.08103e-08 7.448126922192e-13 -8.93705 -12.8221 -26.03652030659 0.003392872239292 7.602059967814
105 48.554767262 5.09809e-08 7.661147322550999e-13 -8.93582 -12.8763 -26.04005833498 0.002986777207368 7.602059967562
106 48.70470493573 5.1155e-08 7.850699097755e-13 -8.93456 -12.8904 -26.04370431366 0.002882792879554 7.6020599673
107 48.85380229437 5.13286e-08 8.063973183961999e-13 -8.93323 -12.8065 -26.04751735302 0.003487022652001 7.602059967034
108 49.02246023287 5.15256e-08 8.322928530106999e-13 -8.93168 -12.8467 -26.05197657387 0.003168016459976 7.602059966726
109 49.1965890791 5.17298e-08 8.559108125086999e-13 -8.93006 -12.8518 -26.05666360975 0.003120388406112 7.602059966399
110 49.35018686675 5.19106e-08 8.799090836898999e-13 -8.92854 -12.7759 -26.06101970937 0.003703575681795 7.602059966105
111 49.51127457872 5.21008e-08 9.056279719364999e-13 -8.92691 -12.8366 -26.06571188242 0.003208973071458 7.602059965788
112 49.65200057955 5.22676e-08 9.255826568976999e-13 -8.92547 -12.8309 -26.06986800141 0.003241018903929 7.602059965505
113 49.80421964201 5.24487e-08 9.506696864335999e-13 -8.92383 -12.7513 -26.07457847562 0.003879221159465 7.602059965192
114 49.97441303636 5.26519e-08 9.791692391499999e-13 -8.92195 -12.8191 -26.07999066943 0.003304904653636 7.602059964833
115 50.1358963422 5.28456e-08 1.003731389984e-12 -8.92014 -12.7829 -26.08520901207 0.003578053784513 7.602059964483
116 50.28387249153 5.30238e-08 1.030258977747e-12 -8.91839 -12.7326 -26.09023824812 0.004002081176375 7.602059964155
117 50.44071377308 5.32135e-08 1.057324451449e-12 -8.91651 -12.797 -26.09566357285 0.003436458327999 7.602059963798
