 t slip_2 slip_3 slip_rate_2 slip_rate_3 shear_stress_2 shear_stress_3 state
0 0.0 0.0 0.0 -8.98449 -16.0429 -25.89999961853 -2.264249968747e-06 7.602059993903
1 4.73078429148 4.90293e-09 1.43865395425e-15 -8.98447 -15.153 -25.90005044528 1.757103200499e-05 7.602059992034
2 21.76648428479 2.25606e-08 4.353068949602e-14 -8.98437 -14.3242 -25.90032623478 0.0001184289468559 7.602059985282
3 30.79169488441 3.19177e-08 1.0829846414899999e-13 -8.98421 -13.9431 -25.90078839182 0.000284756318279 7.602059981678
4 32.87664990357 3.40803e-08 1.3945857934369998e-13 -8.98397 -13.6646 -25.90149883108 0.0005403526056129 7.602059980835
5 33.54150115693 3.47704e-08 1.5808438854249998e-13 -8.98359 -13.4266 -25.90259277067 0.0009338769698192 7.602059980561
6 33.75324906029 3.49903e-08 1.670886285283e-13 -8.98332 -13.3157 -25.90334690894 0.001205027731425 7.602059980472
7 33.8591472431 3.51004e-08 1.725781497663e-13 -8.98315 -13.2554 -25.90384430072 0.001383818229976 7.602059980427
8 33.94458044089 3.51892e-08 1.7760118602669997e-13 -8.98299 -13.2062 -25.90430574122 0.001549266534709 7.60205998039
9 34.04232481774 3.52909e-08 1.8409330190169998e-13 -8.98278 -13.1502 -25.90489881479 0.001761938104102 7.602059980347
10 34.13040750488 3.53826e-08 1.9069641113179998e-13 -8.98258 -13.1004 -25.90549190271 0.001974947404663 7.602059980308
11 34.23256087652 3.54889e-08 1.9935292380819998e-13 -8.98232 -13.0448 -25.90624734919 0.002243343430759 7.602059980262
12 34.32335024256 3.55835e-08 2.0801429003809997e-13 -8.98206 -12.9964 -25.9069758755 0.002506422776831 7.602059980221
13 34.41970581039 3.5684e-08 2.1829797831569998e-13 -8.98178 -12.9484 -25.90780151636 0.002797522222185 7.602059980177
14 34.51017379633 3.57784e-08 2.2901173431699996e-13 -8.98149 -12.9049 -25.90861966932 0.003090836883103 7.602059980134
15 34.6079633165 3.58804e-08 2.418486444987e-13 -8.98117 -12.8603 -25.90954563668 0.00342241348472 7.602059980088
16 34.70816153103 3.59851e-08 2.563536408405e-13 -8.98083 -12.8184 -25.9105312756 0.003766447547763 7.602059980039
17 34.81291092943 3.60946e-08 2.7312379672959996e-13 -8.98046 -12.7743 -25.91159164726 0.004165053562562 7.602059979987
18 34.90933369178 3.61956e-08 2.8999310648259995e-13 -8.98011 -12.7403 -25.91258527874 0.004501430852191 7.602059979938
19 35.02345132923 3.63151e-08 3.1178014808849995e-13 -8.9797 -12.6986 -25.91377461164 0.004950255877707 7.60205997988
20 35.14062519384 3.64379e-08 3.3631766194059996e-13 -8.97927 -12.6606 -25.9150006353 0.005398514621765 7.602059979818
21 35.2606344602 3.65639e-08 3.6365881130539994e-13 -8.97884 -12.6245 -25.9162540346 0.005859963775185 7.602059979754
22 35.38033105497 3.66896e-08 3.9323740206719994e-13 -8.97841 -12.5911 -25.91749812237 0.006322940159455 7.602059979688
23 35.53163596824 3.68487e-08 4.3358235436909994e-13 -8.97786 -12.5581 -25.91905771039 0.006813293351305 7.602059979604
24 35.66847707448 3.69928e-08 4.727565539263999e-13 -8.97738 -12.528 -25.92045413796 0.007295623669527 7.602059979525
25 35.80877604784 3.71407e-08 5.159877795347999e-13 -8.97689 -12.4948 -25.92187521549 0.007866543720316 7.602059979443
26 35.93270917836 3.72714e-08 5.569059083396e-13 -8.97645 -12.4688 -25.92312096348 0.008343551708898 7.602059979368
27 36.09100901566 3.74387e-08 6.124117627269999e-13 -8.9759 -12.4424 -25.92469871966 0.008855171753176 7.602059979271
28 36.23463127743 3.75906e-08 6.656596414353999e-13 -8.97541 -12.4194 -25.92612076538 0.009327702168707 7.602059979182
29 36.38707708159 3.7752e-08 7.254816603811999e-13 -8.97489 -12.3929 -25.92762668362 0.009902765469324 7.602059979084
30 36.54131797652 3.79155e-08 7.898636487721999e-13 -8.97436 -12.3667 -25.92914175955 0.01050558761669 7.602059978983
31 36.70347316577 3.80876e-08 8.614729847452999e-13 -8.97381 -12.3439 -25.9307252343 0.01105839556584 7.602059978875
32 36.85866888402 3.82526e-08 9.333826063182999e-13 -8.97328 -12.3246 -25.93223845654 0.01154932907453 7.602059978769
33 37.02339547005 3.84279e-08 1.013345589469e-12 -8.97273 -12.3027 -25.93384464938 0.01213156421174 7.602059978655
34 37.19360957399 3.86092e-08 1.1005087747600001e-12 -8.97215 -12.2793 -25.93550454472 0.01278765276144 7.602059978533
35 37.3555954527 3.87821e-08 1.187584070939e-12 -8.9716 -12.2604 -25.9370903232 0.01333935162077 7.602059978416
36 37.52696519587 3.89651e-08 1.283765785075e-12 -8.97101 -12.2412 -25.93877565955 0.01392285977399 7.602059978289
37 37.68192994979 3.91309e-08 1.374665677566e-12 -8.97048 -12.2219 -25.94031153513 0.01453829043618 7.602059978171
38 37.83575699985 3.92956e-08 1.468934736589e-12 -8.96995 -12.204 -25.94184766001 0.01513470680128 7.602059978053
39 38.01141082735 3.9484e-08 1.580984307793e-12 -8.96933 -12.1868 -25.94361785076 0.0157229212048 7.602059977915
40 38.18522646049 3.96707e-08 1.696299973159e-12 -8.96871 -12.1692 -25.94539453657 0.01635261406179 7.602059977775
41 38.35013183559 3.9848e-08 1.810438494565e-12 -8.96812 -12.1506 -25.94710531068 0.01704623796377 7.60205997764
42 38.49486538084 4.00039e-08 1.914578585078e-12 -8.96759 -12.1357 -25.94862099058 0.017620954348 7.602059977519
43 38.64443022164 4.01651e-08 2.025807882057e-12 -8.96704 -12.1216 -25.95021037469 0.01817849069106 7.602059977393
44 38.79418239488 4.03268e-08 2.140887388259e-12 -8.96648 -12.107 -25.95183318076 0.01877943721732 7.602059977263
45 38.959757995 4.05058e-08 2.27286318943e-12 -8.96584 -12.0904 -25.95365673707 0.0194842563539 7.602059977118
46 39.06720449474 4.06221e-08 2.361128191708e-12 -8.96543 -12.0805 -25.95485385687 0.01991205168221 7.602059977021
47 39.20194483137 4.07681e-08 2.474651277228e-12 -8.9649 -12.0683 -25.95637901432 0.02045544867007 7.602059976899
48 39.36255696944 4.09423e-08 2.614274863098e-12 -8.96425 -12.0532 -25.95824013802 0.02115267388981 7.602059976751
