 t slip_2 slip_3 slip_rate_2 slip_rate_3 shear_stress_2 shear_stress_3 state
0 0.0 0.0 0.0 -9.06016 -16.1185 -32.20000076294 -2.815013582818e-06 7.602059993903
1 4.73078429148 4.18462e-09 2.801565046044e-13 -9.04661 -12.9287 -32.21014381431 0.004225710693567 7.602059999833
2 21.76648428479 2.03963e-08 6.252395096118e-12 -8.99392 -12.2016 -32.24956244666 0.01999071730638 7.60206000878
3 30.79169488441 3.00532e-08 1.4296846753220001e-11 -8.93674 -11.8811 -32.29234299904 0.03670530553868 7.602060001921
4 32.87664990357 3.2595e-08 1.772452020809e-11 -8.87456 -11.642 -32.33885051695 0.05524259881042 7.602059996961
5 33.54150115693 3.35615e-08 1.9709811531820003e-11 -8.78439 -11.3811 -32.40626689358 0.08201340447427 7.602059993686
6 33.75324906029 3.39343e-08 2.0755205101880003e-11 -8.72035 -11.2284 -32.45413656917 0.1007444006029 7.602059991938
7 33.8591472431 3.41461e-08 2.1453080638840003e-11 -8.67644 -11.1335 -32.48696020451 0.1134215152626 7.602059990788
8 33.94458044089 3.43349e-08 2.2146711443520002e-11 -8.63412 -11.0476 -32.51858524341 0.1255021680108 7.602059989666
9 34.04232481774 3.4577e-08 2.313968614886e-11 -8.57722 -10.939 -32.56110041953 0.1415473092589 7.602059988099
10 34.13040750488 3.48266e-08 2.4288072110600002e-11 -8.51729 -10.8313 -32.60587369975 0.1582361597951 7.602059986345
11 34.23256087652 3.5167e-08 2.6055286651180002e-11 -8.43627 -10.6938 -32.66638975757 0.1805190019317 7.602059983758
12 34.32335024256 3.55327e-08 2.8203318470120003e-11 -8.35288 -10.5599 -32.72866550618 0.2031697316497 7.602059980772
13 34.41970581039 3.6013e-08 3.138070825526e-11 -8.25174 -10.4057 -32.8041767939 0.2301468339779 7.602059976604
14 34.51017379633 3.65865e-08 3.56625510431e-11 -8.14414 -10.247 -32.8844845566 0.2595102398229 7.602059971359
15 34.6079633165 3.74036e-08 4.2544154214110005e-11 -8.01244 -10.0621 -32.98275160866 0.2942238808124 7.602059963549
16 34.70816153103 3.85665e-08 5.3655967628540003e-11 -7.85958 -9.85304 -33.09675185964 0.3359893988792 7.60205995201
17 34.81291092943 4.03528e-08 7.313776988650001e-11 -7.67954 -9.61604 -33.23097384854 0.3846224571004 7.602059933753
18 34.90933369178 4.28576e-08 1.039612453832e-10 -7.49471 -9.38233 -33.36871604697 0.4322348380464 7.602059907601
19 35.02345132923 4.77305e-08 1.719070131387e-10 -7.25114 -9.08025 -33.55011715178 0.4972580565194 7.602059855928
20 35.14062519384 5.69015e-08 3.190026790911e-10 -6.9716 -8.74036 -33.75810333329 0.5749367545146 7.602059757615
21 35.2606344602 7.56747e-08 6.603524114474e-10 -6.65469 -8.37615 -33.99403880849 0.645571440799 7.602059555056
22 35.38033105497 1.15328e-07 1.446450147469e-09 -6.32438 -8.01375 -34.24020850195 0.7001095540258 7.602059125739
23 35.53163596824 2.38799e-07 4.087773840877e-09 -5.88203 -7.53923 -34.57002334761 0.7611953327667 7.60205778651
24 35.66847707448 5.59619e-07 1.153805467166e-08 -5.40232 -7.01615 -34.92705949919 0.8498312975267 7.602054303799
25 35.80877604784 1.869e-06 4.674171211862e-08 -4.69522 -6.23958 -35.45211918023 1.012234202286 7.602040083786
26 35.93270917836 1.00749e-05 3.058265410802e-07 -3.77952 -5.25958 -36.13193103382 1.19628123249 7.601950946483
27 36.09100901566 0.000293958 1.082088406219e-05 -2.11494 -3.53443 -37.36578506815 1.422290986107 7.598866613094
28 36.23463127743 0.00674056 0.0002716148412693 -1.00807 -2.38962 -38.08352178336 1.581933381807 7.528816286022
29 36.38707708159 0.0296338 0.001265787866103 -0.710336 -2.05791 -37.92860510783 1.703706537704 7.280022145268
30 36.54131797652 0.0658602 0.002937812791556 -0.562455 -1.89257 -37.4473166616 1.751094303412 6.886279656624
31 36.70347316577 0.116623 0.005288340636877 -0.452541 -1.79492 -36.70677375496 1.668667086243 6.334533758017
32 36.85866888402 0.17731 0.007964459930586 -0.367581 -1.73606 -35.78834051543 1.532023002312 5.675002992492
33 37.02339547005 0.25443 0.01116921347005 -0.295776 -1.68946 -34.59232022106 1.39732914997 4.836956466027
34 37.19360957399 0.346524 0.01473906173407 -0.241325 -1.67467 -33.14107815642 1.221850469007 3.83631476411
35 37.3555954527 0.443783 0.01806337631577 -0.204244 -1.71092 -31.5946308041 0.9838808927232 2.779754337217
36 37.52696519587 0.554338 0.02107349935719 -0.178958 -1.81161 -29.82450720592 0.6949000333263 1.579632855272
37 37.68192994979 0.658469 0.02313814989979 -0.168583 -1.9496 -28.15655967723 0.4661942464755 0.4572132365297
38 37.83575699985 0.762146 0.02457907868857 -0.179291 -2.11475 -26.61448665797 0.3087864646066 -0.5691283140623
39 38.01141082735 0.871903 0.02565105765744 -0.234821 -2.32697 -25.77507189094 0.2084751193286 -1.102840023641
40 38.18522646049 0.967854 0.02630971898743 -0.277146 -2.50569 -25.7035749872 0.1518635162129 -1.129708114679
41 38.35013183559 1.05205 0.0267932562862 -0.306229 -2.53834 -25.71935793576 0.1507131183091 -1.104625897703
42 38.49486538084 1.12166 0.02722233752423 -0.329395 -2.51997 -25.73638357095 0.1659480796115 -1.081605682499
43 38.64443022164 1.18997 0.02766299361759 -0.350953 -2.5568 -25.75344626229 0.1603209140524 -1.059450111306
44 38.79418239488 1.25526 0.02803676283786 -0.369463 -2.65029 -25.7692947901 0.1349827104357 -1.0397020891
45 38.959757995 1.32459 0.02838020909644 -0.38651 -2.7062 -25.78405306052 0.1234990026262 -1.021355766557
46 39.06720449474 1.36818 0.02858752160208 -0.397166 -2.72222 -25.79226972853 0.1220221004649 -1.010542947664
47 39.20194483137 1.42135 0.02883713747708 -0.410424 -2.74368 -25.80207815371 0.1197853862297 -0.9973670604194
48 39.36255696944 1.48269 0.02911631598926 -0.425536 -2.77614 -25.81359956854 0.1151450472829 -0.9821271626392
49 39.54485272949 1.54988 0.02940773425203 -0.441168 -2.82302 -25.82603933192 0.1072019337007 -0.9660222616926
50 39.7188045534 1.61187 0.0296460528909 -0.454855 -2.90865 -25.83700741517 0.09087505618183 -0.9518921595005
51 39.91183679535 1.67849 0.02986427695089 -0.46919 -2.97313 -25.8481136778 0.08100020681751 -0.9373255885207
52 40.06791348036 1.73079 0.03002836127113 -0.48056 -2.98187 -25.85656016429 0.08151911508178 -0.9259962887904
53 40.23247839869 1.78448 0.03019416276946 -0.492237 -3.02243 -25.865348987 0.07629962719603 -0.9142958185731
54 40.39217824289 1.83526 0.03033300870072 -0.502816 -3.1022 -25.87370479805 0.06508427690239 -0.9034439049241
55 40.5641722373 1.88863 0.03045712243676 -0.513529 -3.17594 -25.88216913386 0.05631058775195 -0.892445281148
56 40.73778890253 1.94121 0.0305673874768 -0.524039 -3.21658 -25.89015571852 0.05255229800752 -0.8818596637847
57 40.8916340095 1.98676 0.03065648114511 -0.533168 -3.25742 -25.8970079102 0.0488645044184 -0.8727212470373
58 41.06676967918 2.03747 0.03074905070051 -0.543295 -3.29808 -25.9046427725 0.04556138526234 -0.8625609652976
59 41.23393282016 2.08481 0.03082812596044 -0.552496 -3.35712 -25.91178039992 0.04063246909726 -0.8531966127325
60 41.3925095817 2.12882 0.03089060532032 -0.56078 -3.46319 -25.91830340756 0.03244897967822 -0.8447039470339
61 41.55476623099 2.17301 0.03094044104705 -0.568961 -3.546 -25.92463278408 0.02733227604877 -0.8363885724051
62 41.73278812844 2.22055 0.03099080718255 -0.577842 -3.54158 -25.93127036156 0.02818913907914 -0.8275127030887
63 41.88972089843 2.26167 0.03103567813403 -0.585555 -3.5656 -25.93702666822 0.02715669751475 -0.8198108425785
64 42.04674371141 2.3021 0.03107280435595 -0.592886 -3.70092 -25.94276829185 0.02022950058813 -0.8123128420913
65 42.20283143035 2.34164 0.03109940685888 -0.599814 -3.83245 -25.94825820541 0.01518696955997 -0.8051835055705
66 42.37708799751 2.38505 0.03112281865082 -0.607375 -3.90213 -25.95405436835 0.01316586930573 -0.7975310549339
67 42.54496267924 2.42616 0.03114129428376 -0.614546 -4.0309 -25.95947359448 0.00995265822588 -0.7903252727516
68 42.73918554358 2.47291 0.03115776916519 -0.622612 -4.09504 -25.96560044707 0.008749272626742 -0.7821990607552
69 42.90982465357 2.51327 0.03117011055052 -0.62946 -4.23164 -25.97087258995 0.006490918593375 -0.7752530825223
70 43.08307393953 2.55363 0.03117504085465 -0.636024 -5.36655 -25.9761137388 -0.000483108783833 -0.7684695437054
71 43.2369433708 2.58897 0.03117226568573 -0.64168 -4.66256 -25.98051348016 -0.0024760707606 -0.7627018929234
72 43.39518232871 2.62484 0.03116990017338 -0.64755 -5.07286 -25.98485123692 -0.0009759154920209 -0.7568686214704
73 43.56389709269 2.66255 0.03116756314394 -0.653652 -4.54076 -25.98948657962 -0.003370435447873 -0.7507202960238
74 43.74225716098 2.70187 0.03115872331053 -0.659748 -4.19614 -25.99431968018 -0.007559362239154 -0.7444428353216
75 43.90376752489 2.73701 0.03114782874925 -0.665114 -4.15127 -25.998503463 -0.008487731623873 -0.7389640250969
76 44.05478400918 2.76948 0.03113628860086 -0.67001 -4.07036 -26.00229368413 -0.01034344471185 -0.7339835151244
77 44.21787907219 2.80414 0.03112081997746 -0.675219 -4.00235 -26.00626156695 -0.01224467203165 -0.7287270488725
78 44.38382460325 2.83898 0.03110522585853 -0.680488 -4.0488 -26.01020781234 -0.01113875147879 -0.723456261068
79 44.55205984387 2.87388 0.03108916586742 -0.685596 -3.96648 -26.01421213444 -0.01362476138062 -0.7182259421599
80 44.70008830896 2.90426 0.03107073829232 -0.689879 -3.85992 -26.01764680248 -0.01758827036982 -0.7137883406337
81 44.86797603168 2.93836 0.03104763525679 -0.694694 -3.88275 -26.02134131387 -0.01687622894273 -0.7089125302807
82 45.02704974179 2.97032 0.03102759030862 -0.69927 -3.90199 -26.02474714844 -0.01631779255076 -0.7043492468498
83 45.19377023447 3.00346 0.03100523625665 -0.703935 -3.83898 -26.02832029678 -0.01907212396659 -0.6996280432531
84 45.36570135617 3.03728 0.03097950213636 -0.708546 -3.82282 -26.03194904141 -0.02000925320147 -0.6948973497959
85 45.50624310768 3.06465 0.0309582295808 -0.712234 -3.81166 -26.03482315245 -0.02070729177461 -0.6911330074949
86 45.67009513167 3.09629 0.03093195919566 -0.716457 -3.7794 -26.03808027291 -0.0225252566614 -0.6868439340253
87 45.82332696776 3.12559 0.03090659885479 -0.720384 -3.79321 -26.04104181168 -0.02202085561569 -0.68290213168
88 45.98468691707 3.15616 0.03088145279315 -0.724503 -3.80965 -26.04412264664 -0.02140755525454 -0.6787843475087
89 46.15087669083 3.18736 0.03085443264136 -0.728544 -3.76396 -26.04731710207 -0.0240077353806 -0.6746279846676
90 46.30640022819 3.21629 0.03082681400013 -0.732195 -3.74971 -26.0502138502 -0.02502052892802 -0.6708664100997
91 46.45928602338 3.2445 0.03080049040505 -0.73583 -3.77748 -26.05292875961 -0.02367032823336 -0.6672362165379
92 46.59735744331 3.26977 0.03077757372119 -0.739095 -3.7776 -26.05536552549 -0.02384483978629 -0.6639753038938
93 46.74585615463 3.29674 0.03075226398345 -0.742511 -3.76175 -26.05799583691 -0.02492863311314 -0.6605090739391
94 46.89841602407 3.32423 0.03072609665531 -0.745933 -3.7722 -26.06065581315 -0.02453132567934 -0.6570214059217
95 47.05311031056 3.35189 0.03069997293081 -0.749327 -3.76804 -26.06329918127 -0.02496415104417 -0.6535578347811
96 47.21193293537 3.38007 0.03067242706481 -0.752764 -3.75764 -26.06593984284 -0.02577512444232 -0.6500743917056
97 47.37368943938 3.40854 0.03064498992362 -0.756292 -3.78873 -26.06855238704 -0.02419220012002 -0.6465657462114
98 47.5000908077 3.43062 0.03062481027303 -0.759013 -3.79833 -26.07060475879 -0.02381392962117 -0.6438342192353
99 47.65983002966 3.45834 0.03059874834865 -0.762296 -3.77601 -26.07321463533 -0.02526303690862 -0.6404479967619
100 47.80583507904 3.48349 0.03057437313801 -0.765241 -3.78751 -26.07551851713 -0.0247718933255 -0.637436561096
101 47.97130248567 3.51179 0.03054838269339 -0.768625 -3.81439 -26.07803575399 -0.02347003314843 -0.634063449207
102 48.1229897468 3.53754 0.03052504472237 -0.771683 -3.8098 -26.08034337416 -0.02388875772837 -0.6309922273079
103 48.26179452405 3.56095 0.0305036999893 -0.774411 -3.82175 -26.08245354005 -0.02338898283978 -0.6282185775517
104 48.40740201092 3.58535 0.03048235105716 -0.777221 -3.84254 -26.08463354973 -0.0224423343824 -0.6253576455589
105 48.554767262 3.60988 0.03046119146749 -0.780006 -3.84147 -26.08680260744 -0.02264401827114 -0.6225157145764
106 48.70470493573 3.63468 0.03043976829629 -0.782829 -3.8544 -26.0889507537 -0.02212500139712 -0.6196695366148
