 t slip_2 slip_3 slip_rate_2 slip_rate_3 shear_stress_2 shear_stress_3 state
0 0.0 0.0 0.0 -9.0 -19.9999946455258 32.2450204656692 -3.22454180212452e-10 7.60205999132796
1 2.75290596933567 2.7763606107489e-09 4.22647574684557e-14 -8.99631550322628 -13.8138129963355 32.2477777187498 0.0004909104742744 7.60205999122633
2 4.14266986779145 4.20961402502218e-09 1.2256667831497099e-13 -8.98661804091509 -13.2382150920726 32.2550346724208 0.0018071760481238 7.6020599909801
3 4.53699849954151 4.62645580901878e-09 1.6484251368527e-13 -8.97588706592357 -12.9697661138313 32.2630649775003 0.0032721000530531 7.60205999079867
4 4.76767445190194 4.87714464962458e-09 2.03008620450263e-13 -8.96386732049599 -12.7813244614522 32.2720596294307 0.0049132576877638 7.60205999062162
5 4.9873801291553 5.124976385264821e-09 2.57656591338365e-13 -8.94768436096318 -12.6042672383801 32.2841695808306 0.0071187991918872 7.60205999036767
6 5.21288402987488 5.3910472159224205e-09 3.3811675539837997e-13 -8.9281567931531 -12.4475731448426 32.2987821584653 0.0097671935889625 7.60205998999231
7 5.45239842829069 5.68840725366801e-09 4.55463283923062e-13 -8.90604902294706 -12.3098613798192 32.3153252608885 0.0127525247382286 7.60205998944545
8 5.71815584936622 6.0377132544199805e-09 6.29314270016396e-13 -8.88127935423378 -12.1843082423396 32.3338599239711 0.016092690706386 7.60205998864434
9 5.99956377975508 6.43039710554773e-09 8.673831096973149e-13 -8.8552932906185 -12.0726337769206 32.3533044156731 0.0196145413669608 7.60205998756113
10 6.28986890825026 6.86140921221216e-09 1.1774649116058999e-12 -8.82836523889821 -11.9713784289973 32.3734533483325 0.0232903405566519 7.60205998617584
11 6.58844947401121 7.334383964490931e-09 1.5738869657227198e-12 -8.80022357820418 -11.8769037290633 32.394509910014 0.0271513396830672 7.60205998444586
12 6.8952149944288 7.85482764141977e-09 2.07559242403491e-12 -8.77043280804773 -11.7863577185738 32.416799889418 0.0312496551817239 7.60205998231638
13 7.21020731237747 8.42995211830237e-09 2.70739196413759e-12 -8.73853811106845 -11.6977206568801 32.4406635007532 0.0356374960625881 7.60205997971755
14 7.53296554631792 9.06792690640614e-09 3.5006634982801996e-12 -8.7040738141077 -11.6094554601536 32.466449045117 0.0403694790490593 7.60205997656546
15 7.86281226116904 9.77884587462412e-09 4.49640560771228e-12 -8.66649206111942 -11.5201652894173 32.494566266223 0.0455132151560321 7.60205997275639
16 8.19826470711623 1.05739604153362e-08 5.746736292071619e-12 -8.62520126715535 -11.4286060735484 32.5254575608963 0.0511468166269417 7.60205996816875
17 8.53853328912094 1.14701401482512e-08 7.325884747661489e-12 -8.5794267331369 -11.333398891356 32.5597022437312 0.0573730933921163 7.60205996263584
18 8.88323296844904 1.24916297017356e-08 9.34139315017296e-12 -8.52820694981556 -11.2330562663511 32.5980192762895 0.0643193868527381 7.60205995592747
19 9.2314899213424 1.36704018493612e-08 1.1945987695112499e-11 -8.47046993013958 -11.1261596691638 32.6412101284452 0.0721234532153022 7.60205994773969
20 9.58239275141097 1.50516497940189e-08 1.5366325099181397e-11 -8.40491522607542 -11.0111179210918 32.6902469890014 0.080949749070896 7.6020599376515
21 9.93497649042743 1.67009732974231e-08 1.9949588087879498e-11 -8.32995643112323 -10.8860875011052 32.7463156960161 0.0909979009187665 7.60205992506414
22 10.2884272035517 1.87181760077883e-08 2.6252522251751196e-11 -8.24357931921671 -10.7487860914264 32.8109217339801 0.10252072262375 7.60205990908812
23 10.641922016781 2.12599941799117e-08 3.5205783922556595e-11 -8.1432385655899 -10.5964017683451 32.8859673051611 0.115837031070829 7.60205988835821
24 10.9948143887179 2.45870626699829e-08 4.8459889235651394e-11 -8.02558052960214 -10.425291853783 32.9739584234834 0.131358978283345 7.60205986066465
25 11.3465004242221 2.9157924669332e-08 6.913547568520049e-11 -7.88615701447104 -10.2306972871272 33.0782185768126 0.149624199522837 7.60205982223596
26 11.6964339709822 3.58426740775534e-08 1.03633016925893e-10 -7.71890044712324 -10.006197436088 33.2032805685464 0.171349959555849 7.60205976617181
